Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.20421600,0.15399800,0.19485900,0.19304300,0.19399500,0.19200700,0.19207300,0.20894100,21.07881200,14.24680600,7.01830100,14.63285800,14.62186500,14.61847500,6.21885800,6.21515400,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
01/01/1986,65,7.74459900,6192.97343100,780.20492100,619.29734000,164.87643600,162.57970200,402.69553800,50.05324400,0.00000000,5.57824400,0.97291600,3.44153100,1.85007700,0.21643700,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,2.43634600,0.06052700,57.89072400,1.41257900,1.00000000,0.00000000,3910.66745300,97.15381900,1528.72058100,9.84057000,1.00000000,1.00000000,0.70423000,0.71304700,3.62324000,0.15271100,0.24645600,0.24541700,0.47887500,0.10096200,0.00062800,-0.00000000,-0.00000000,1.22505000,734.72620600,0.07223900,0.01741200,0.05482800,0.02571000,0.19493100,0.22865100,0.23827700,0.24612700,0.20447300,0.19507700,0.19558900,0.20613300,1.77328200,1.85184200,2.58514500,7.57355300,14.33993700,18.31373800,9.95444900,9.67950500,2.80979600,0.07223900,21.73836300,64.29396400,0.94035500,1.00000000
01/01/1986,65,7.74459900,6192.97343100,780.20492100,619.29734000,164.87643600,162.57970200,402.69553800,50.05324400,0.00000000,5.57824400,0.97291600,3.44153100,1.85007700,0.21643700,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,2.43634600,0.06052700,57.89072400,1.41257900,1.00000000,0.00000000,3910.66745300,97.15381900,1528.72058100,9.84057000,1.00000000,1.00000000,0.70423000,0.71304700,3.62324000,0.15271100,0.24645600,0.24541700,0.47887500,0.10096200,0.00062800,-0.00000000,-0.00000000,1.22505000,734.72620600,0.07223900,0.01741200,0.05482800,0.02571000,0.19493100,0.22865100,0.23827700,0.24612700,0.20447300,0.19507700,0.19558900,0.20613300,1.77328200,1.85184200,2.58514500,7.57355300,14.33993700,18.31373800,9.95444900,9.67950500,2.80979600,0.07223900,21.73836300,64.29396400,0.94035500,1.00000000
02/01/1986,66,7.84336100,6430.42120500,805.55046000,643.04212000,166.61247900,162.44442200,426.44031600,50.05324400,0.00000000,5.63757000,0.99348700,3.43927600,1.90137500,0.22446700,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,2.43431900,0.06255400,55.46700100,1.41282900,1.00000000,0.00000000,3907.41342700,100.40784500,1615.95324700,11.85141600,1.00000000,1.00000000,0.70393000,0.71304700,3.42858300,0.33156000,0.61425600,0.61491100,1.20186500,0.26565500,0.00192900,-0.00000000,-0.00000000,3.03017600,736.86951300,0.08184400,0.04314300,0.03870100,0.02826400,0.18357900,0.22073500,0.23082100,0.23898400,0.20378000,0.19511800,0.19563200,0.20610300,1.84175300,1.78868800,2.47453600,7.22314400,14.16740700,18.30294400,9.95693700,9.67875700,2.89568800,0.08184400,23.74477700,26.86673700,0.94040300,1.00000000
02/01/1986,66,7.84336100,6430.42120500,805.55046000,643.04212000,166.61247900,162.44442200,426.44031600,50.05324400,0.00000000,5.63757000,0.99348700,3.43927600,1.90137500,0.22446700,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,2.43431900,0.06255400,55.46700100,1.41282900,1.00000000,0.00000000,3907.41342700,100.40784500,1615.95324700,11.85141600,1.00000000,1.00000000,0.70393000,0.71304700,3.42858300,0.33156000,0.61425600,0.61491100,1.20186500,0.26565500,0.00192900,-0.00000000,-0.00000000,3.03017600,736.86951300,0.08184400,0.04314300,0.03870100,0.02826400,0.18357900,0.22073500,0.23082100,0.23898400,0.20378000,0.19511800,0.19563200,0.20610300,1.84175300,1.78868800,2.47453600,7.22314400,14.16740700,18.30294400,9.95693700,9.67875700,2.89568800,0.08184400,23.74477700,26.86673700,0.94040300,1.00000000
03/01/1986,67,7.93475700,6656.45582600,829.66200700,665.64558000,168.24575500,162.31923000,449.04377800,50.05324400,0.00000000,5.68710800,1.00965100,3.43718800,1.94459700,0.23078200,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,2.43244300,0.06443000,51.06982600,1.41306000,0.98754400,0.00000000,3904.40208200,103.41919000,1711.23718300,10.96755300,1.00000000,1.00000000,0.70365200,0.71304700,3.08017300,0.26363200,0.63447400,0.63884100,1.25011500,0.29056800,0.00254300,-0.00000000,-0.00000000,3.08017300,739.03490100,0.06768800,0.04432700,0.02336100,0.02287500,0.17031800,0.21296500,0.22346700,0.23188200,0.20279400,0.19515000,0.19567500,0.20607400,1.91383600,1.74534200,2.38663900,6.93879800,14.01663000,18.29525600,9.95942000,9.67802800,2.95900100,0.06768800,22.88855100,22.60346200,0.94044800,1.00000000
03/01/1986,67,7.93475700,6656.45582600,829.66200700,665.64558000,168.24575500,162.31923000,449.04377800,50.05324400,0.00000000,5.68710800,1.00965100,3.43718800,1.94459700,0.23078200,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,2.43244300,0.06443000,51.06982600,1.41306000,0.98754400,0.00000000,3904.40208200,103.41919000,1711.23718300,10.96755300,1.00000000,1.00000000,0.70365200,0.71304700,3.08017300,0.26363200,0.63447400,0.63884100,1.25011500,0.29056800,0.00254300,-0.00000000,-0.00000000,3.08017300,739.03490100,0.06768800,0.04432700,0.02336100,0.02287500,0.17031800,0.21296500,0.22346700,0.23188200,0.20279400,0.19515000,0.19567500,0.20607400,1.91383600,1.74534200,2.38663900,6.93879800,14.01663000,18.29525600,9.95942000,9.67802800,2.95900100,0.06768800,22.88855100,22.60346200,0.94044800,1.00000000
04/01/1986,68,8.00000000,6844.68096000,848.02309300,684.46810000,167.90926400,162.19429400,467.86629100,50.05324400,0.00000000,5.73001300,1.02461900,3.43510400,1.98750200,0.23078200,0.00000000,0.00000000,44.68857400,0.00000000,12.71231800,2.43057000,0.06630200,46.54538400,1.41329100,0.77833900,0.00000000,3901.39689600,106.42437600,1801.94128400,10.94511800,1.00000000,1.00000000,0.70337500,0.71304700,2.72269400,0.14568700,0.57480500,0.58195100,1.13996300,0.27734600,0.00294100,-0.00000000,-0.00000000,2.72269400,739.03490100,0.05989300,0.03979300,0.02010000,0.02195400,0.15675400,0.20610300,0.21692400,0.22554800,0.20173900,0.19517400,0.19571800,0.20604400,1.98754600,1.71329800,2.31242400,6.69342100,13.87246600,18.28668000,9.96189400,9.67732600,2.72804300,0.05989300,24.18292300,18.82251300,0.94049200,1.00000000
04/01/1986,68,8.00000000,6844.68096000,848.02309300,684.46810000,167.90926400,162.19429400,467.86629100,50.05324400,0.00000000,5.73001300,1.02461900,3.43510400,1.98750200,0.23078200,0.00000000,0.00000000,44.68857400,0.00000000,12.71231800,2.43057000,0.06630200,46.54538400,1.41329100,0.77833900,0.00000000,3901.39689600,106.42437600,1801.94128400,10.94511800,1.00000000,1.00000000,0.70337500,0.71304700,2.72269400,0.14568700,0.57480500,0.58195100,1.13996300,0.27734600,0.00294100,-0.00000000,-0.00000000,2.72269400,739.03490100,0.05989300,0.03979300,0.02010000,0.02195400,0.15675400,0.20610300,0.21692400,0.22554800,0.20173900,0.19517400,0.19571800,0.20604400,1.98754600,1.71329800,2.31242400,6.69342100,13.87246600,18.28668000,9.96189400,9.67732600,2.72804300,0.05989300,24.18292300,18.82251300,0.94049200,1.00000000
05/01/1986,69,8.02968400,6991.82902700,862.25519900,699.18290000,167.57344500,162.04741200,482.21293900,50.05324400,0.36815900,5.77217800,1.03843500,3.43265300,2.02966700,0.22551700,0.00526500,1.43000000,216.47077300,8.23831900,12.71231800,2.42836900,0.06850300,42.66411800,1.41356300,0.57188400,0.00052700,3897.86382700,109.95744500,1877.47302200,11.93379400,1.00000000,1.00000000,0.70304800,0.71304700,2.41629800,0.05599500,0.52182000,0.53091400,1.04105900,0.26356500,0.00294500,-0.00000000,-0.00000000,2.41629800,739.03490100,0.05803100,0.03565000,0.02238100,0.02100800,0.14643900,0.20000900,0.21105500,0.21986100,0.20065900,0.19519200,0.19576100,0.20601500,2.02630200,1.68551600,2.24313800,6.46167500,13.72056700,18.27516000,9.96435500,9.67665600,2.76230200,0.05803100,25.73042100,14.71480700,0.94054500,1.00000000
05/01/1986,69,8.02968400,6991.82902700,862.25519900,699.18290000,167.57344500,162.04741200,482.21293900,50.05324400,0.36815900,5.77217800,1.03843500,3.43265300,2.02966700,0.22551700,0.00526500,1.43000000,216.47077300,8.23831900,12.71231800,2.42836900,0.06850300,42.66411800,1.41356300,0.57188400,0.00052700,3897.86382700,109.95744500,1877.47302200,11.93379400,1.00000000,1.00000000,0.70304800,0.71304700,2.41629800,0.05599500,0.52182000,0.53091400,1.04105900,0.26356500,0.00294500,-0.00000000,-0.00000000,2.41629800,739.03490100,0.05803100,0.03565000,0.02238100,0.02100800,0.14643900,0.20000900,0.21105500,0.21986100,0.20065900,0.19519200,0.19576100,0.20601500,2.02630200,1.68551600,2.24313800,6.46167500,13.72056700,18.27516000,9.96435500,9.67665600,2.76230200,0.05803100,25.73042100,14.71480700,0.94054500,1.00000000
06/01/1986,70,8.05471900,7127.35352600,875.20216900,712.73535000,167.23829800,161.77707900,493.86859500,50.05324400,2.26495200,5.81286200,1.05106700,3.42814200,2.05423500,0.21450800,0.03238900,1.43000000,395.87517000,10.46308600,12.71231800,2.42431800,0.07255500,39.58013100,1.41406500,0.53529200,0.00317800,3891.36126600,116.46000500,1935.04394500,12.69289600,1.00000000,1.00000000,0.70244600,0.71304700,2.17377200,0.00996200,0.47436700,0.48487400,0.95182300,0.24979800,0.00294700,-0.00000000,-0.00000000,2.17377200,739.03490100,0.05539200,0.03219600,0.02319600,0.01993400,0.14114600,0.19455200,0.20576100,0.21473000,0.19958000,0.19520400,0.19580300,0.20598600,2.04222700,1.66680900,2.18105200,6.24773200,13.56653300,18.26133700,9.96679500,9.67604100,2.77870700,0.05539200,25.31786800,13.55245000,0.94064100,1.00000000
06/01/1986,70,8.05471900,7127.35352600,875.20216900,712.73535000,167.23829800,161.77707900,493.86859500,50.05324400,2.26495200,5.81286200,1.05106700,3.42814200,2.05423500,0.21450800,0.03238900,1.43000000,395.87517000,10.46308600,12.71231800,2.42431800,0.07255500,39.58013100,1.41406500,0.53529200,0.00317800,3891.36126600,116.46000500,1935.04394500,12.69289600,1.00000000,1.00000000,0.70244600,0.71304700,2.17377200,0.00996200,0.47436700,0.48487400,0.95182300,0.24979800,0.00294700,-0.00000000,-0.00000000,2.17377200,739.03490100,0.05539200,0.03219600,0.02319600,0.01993400,0.14114600,0.19455200,0.20576100,0.21473000,0.19958000,0.19520400,0.19580300,0.20598600,2.04222700,1.66680900,2.18105200,6.24773200,13.56653300,18.26133700,9.96679500,9.67604100,2.77870700,0.05539200,25.31786800,13.55245000,0.94064100,1.00000000
07/01/1986,71,8.07803000,7361.62890200,898.04351300,736.16289000,166.90382200,161.52536200,514.06621100,50.05324400,5.49487500,5.86527100,1.06645200,3.42394000,2.07005700,0.20490800,0.07857700,1.43000000,558.60215200,13.88032100,12.71231800,2.42054600,0.07632700,57.67240100,1.41453200,1.00000000,0.00746400,3885.30650000,122.51477200,1981.81616200,11.81880900,1.00000000,1.00000000,0.70188400,0.71304700,3.62531800,0.93785200,0.86554300,0.62767500,0.85870200,0.22965500,0.00286500,-0.00000000,-0.00000000,3.52229100,739.03490100,0.06989700,0.03982500,0.03007300,0.02423200,0.25128200,0.24270200,0.22447800,0.21094500,0.19856100,0.19521200,0.19584400,0.20595800,1.55203300,1.86771200,2.28907800,6.08213400,13.42692600,18.24793800,9.96921200,9.67551000,2.88445400,0.06989700,23.42753800,24.11279300,0.94073100,1.00000000
07/01/1986,71,8.07803000,7361.62890200,898.04351300,736.16289000,166.90382200,161.52536200,514.06621100,50.05324400,5.49487500,5.86527100,1.06645200,3.42394000,2.07005700,0.20490800,0.07857700,1.43000000,558.60215200,13.88032100,12.71231800,2.42054600,0.07632700,57.67240100,1.41453200,1.00000000,0.00746400,3885.30650000,122.51477200,1981.81616200,11.81880900,1.00000000,1.00000000,0.70188400,0.71304700,3.62531800,0.93785200,0.86554300,0.62767500,0.85870200,0.22965500,0.00286500,-0.00000000,-0.00000000,3.52229100,739.03490100,0.06989700,0.03982500,0.03007300,0.02423200,0.25128200,0.24270200,0.22447800,0.21094500,0.19856100,0.19521200,0.19584400,0.20595800,1.55203300,1.86771200,2.28907800,6.08213400,13.42692600,18.24793800,9.96921200,9.67551000,2.88445400,0.06989700,23.42753800,24.11279300,0.94073100,1.00000000
08/01/1986,72,8.10177100,7580.26810700,919.31727900,758.02681000,166.57001400,161.26901500,531.28870000,50.05324400,10.13630600,5.91450200,1.07957800,3.41965800,2.06211400,0.19571000,0.14494900,1.43000000,739.23604200,18.14584100,12.71231800,2.41670400,0.08016800,52.72216200,1.41500900,0.94285000,0.01337200,3879.14036700,128.68090500,2000.00000000,12.03619500,1.00000000,1.00000000,0.70131100,0.71304700,3.23325300,0.78291700,0.78382500,0.61727900,0.82249300,0.22379000,0.00294900,-0.00000000,-0.00000000,3.23325300,739.03490100,0.06448900,0.03764700,0.02684300,0.02171400,0.23003500,0.23014000,0.22098700,0.20729300,0.19754100,0.19521400,0.19588500,0.20593000,1.56962100,1.77897200,2.23212000,5.92882700,13.29400900,18.23439000,9.97161300,9.67500300,2.96996100,0.06448900,23.18918500,21.86392100,0.94082300,1.00000000
08/01/1986,72,8.10177100,7580.26810700,919.31727900,758.02681000,166.57001400,161.26901500,531.28870000,50.05324400,10.13630600,5.91450200,1.07957800,3.41965800,2.06211400,0.19571000,0.14494900,1.43000000,739.23604200,18.14584100,12.71231800,2.41670400,0.08016800,52.72216200,1.41500900,0.94285000,0.01337200,3879.14036700,128.68090500,2000.00000000,12.03619500,1.00000000,1.00000000,0.70131100,0.71304700,3.23325300,0.78291700,0.78382500,0.61727900,0.82249300,0.22379000,0.00294900,-0.00000000,-0.00000000,3.23325300,739.03490100,0.06448900,0.03764700,0.02684300,0.02171400,0.23003500,0.23014000,0.22098700,0.20729300,0.19754100,0.19521400,0.19588500,0.20593000,1.56962100,1.77897200,2.23212000,5.92882700,13.29400900,18.23439000,9.97161300,9.67500300,2.96996100,0.06448900,23.18918500,21.86392100,0.94082300,1.00000000
09/01/1986,73,8.12569800,7744.21751800,935.12070700,774.42175000,166.23687400,161.01064200,541.49278100,50.05324400,16.32716600,5.99039900,1.09970100,3.41534100,2.05819500,0.18699600,0.23347800,1.43000000,921.72114600,22.08653900,12.71231800,2.41283300,0.08404000,81.98869500,1.41549000,1.00000000,0.02108300,3872.92550600,134.89576600,2000.00000000,12.13131200,1.00000000,1.00000000,0.70073200,0.71304700,5.56564800,0.33036100,0.35711000,0.37462000,0.69482000,0.08243500,0.00097600,-0.00000000,-0.00000000,1.84032200,739.03490100,0.09817900,0.01705600,0.08112300,0.03247800,0.26158400,0.27142900,0.28787300,0.28785900,0.20037500,0.19523600,0.19592600,0.20590200,0.81017100,1.30936000,2.02919100,6.68642100,13.21364100,18.20959500,9.97399700,9.67458100,3.02294800,0.09817900,16.39494100,49.58289500,0.94091500,1.00000000
09/01/1986,73,8.12569800,7744.21751800,935.12070700,774.42175000,166.23687400,161.01064200,541.49278100,50.05324400,16.32716600,5.99039900,1.09970100,3.41534100,2.05819500,0.18699600,0.23347800,1.43000000,921.72114600,22.08653900,12.71231800,2.41283300,0.08404000,81.98869500,1.41549000,1.00000000,0.02108300,3872.92550600,134.89576600,2000.00000000,12.13131200,1.00000000,1.00000000,0.70073200,0.71304700,5.56564800,0.33036100,0.35711000,0.37462000,0.69482000,0.08243500,0.00097600,-0.00000000,-0.00000000,1.84032200,739.03490100,0.09817900,0.01705600,0.08112300,0.03247800,0.26158400,0.27142900,0.28787300,0.28785900,0.20037500,0.19523600,0.19592600,0.20590200,0.81017100,1.30936000,2.02919100,6.68642100,13.21364100,18.20959500,9.97399700,9.67458100,3.02294800,0.09817900,16.39494100,49.58289500,0.94091500,1.00000000
10/01/1986,74,8.14921300,7974.40259500,957.55282400,797.44026000,165.90440000,160.75672500,556.92531600,50.05324400,23.91313900,6.06422500,1.11750800,3.41109700,2.03158600,0.17895200,0.34195800,1.43000000,1090.63213100,25.94400600,12.71231800,2.40902800,0.08784500,78.73378600,1.41596400,1.00000000,0.02998700,3866.81784000,141.00343200,2000.00000000,11.92206900,1.00000000,1.00000000,0.70016200,0.71304700,5.29333400,0.48169600,0.50471600,0.61482200,1.13990500,0.15471500,0.00161900,-0.00000000,-0.00000000,2.89747300,739.03490100,0.09383300,0.02698600,0.06684700,0.03020300,0.24518300,0.25021000,0.28425200,0.28445500,0.20279400,0.19526900,0.19596600,0.20587400,0.88131800,1.19000900,1.90001700,6.27262000,13.10863300,18.18927200,9.97638400,9.67416300,3.10675800,0.09383300,23.01850800,42.05204200,0.94100600,1.00000000
10/01/1986,74,8.14921300,7974.40259500,957.55282400,797.44026000,165.90440000,160.75672500,556.92531600,50.05324400,23.91313900,6.06422500,1.11750800,3.41109700,2.03158600,0.17895200,0.34195800,1.43000000,1090.63213100,25.94400600,12.71231800,2.40902800,0.08784500,78.73378600,1.41596400,1.00000000,0.02998700,3866.81784000,141.00343200,2000.00000000,11.92206900,1.00000000,1.00000000,0.70016200,0.71304700,5.29333400,0.48169600,0.50471600,0.61482200,1.13990500,0.15471500,0.00161900,-0.00000000,-0.00000000,2.89747300,739.03490100,0.09383300,0.02698600,0.06684700,0.03020300,0.24518300,0.25021000,0.28425200,0.28445500,0.20279400,0.19526900,0.19596600,0.20587400,0.88131800,1.19000900,1.90001700,6.27262000,13.10863300,18.18927200,9.97638400,9.67416300,3.10675800,0.09383300,23.01850800,42.05204200,0.94100600,1.00000000
11/01/1986,75,8.17375900,8212.96140300,980.81184900,821.29614000,165.57259100,160.49167800,571.41154800,50.05324400,33.28278800,6.13661900,1.13336900,3.40666400,1.97789000,0.17105600,0.47594400,1.43000000,1283.89786000,30.51697000,12.71231800,2.40505600,0.09181700,74.35073500,1.41646000,1.00000000,0.04052500,3860.44242200,147.37885000,2000.00000000,12.44471500,1.00000000,1.00000000,0.69956600,0.71304700,4.93512600,0.46882900,0.53854200,0.63789300,1.18789100,0.18522600,0.00181600,-0.00000000,-0.00000000,3.02019900,739.03490100,0.09049000,0.02824600,0.06224300,0.02822700,0.23107200,0.24461500,0.27391400,0.27537700,0.20431100,0.19531100,0.19600600,0.20584700,0.95902300,1.16590500,1.77379900,5.82821800,12.96495600,18.16910400,9.97877400,9.67374800,3.20577500,0.09049000,23.85588100,38.98146700,0.94110000,1.00000000
11/01/1986,75,8.17375900,8212.96140300,980.81184900,821.29614000,165.57259100,160.49167800,571.41154800,50.05324400,33.28278800,6.13661900,1.13336900,3.40666400,1.97789000,0.17105600,0.47594400,1.43000000,1283.89786000,30.51697000,12.71231800,2.40505600,0.09181700,74.35073500,1.41646000,1.00000000,0.04052500,3860.44242200,147.37885000,2000.00000000,12.44471500,1.00000000,1.00000000,0.69956600,0.71304700,4.93512600,0.46882900,0.53854200,0.63789300,1.18789100,0.18522600,0.00181600,-0.00000000,-0.00000000,3.02019900,739.03490100,0.09049000,0.02824600,0.06224300,0.02822700,0.23107200,0.24461500,0.27391400,0.27537700,0.20431100,0.19531100,0.19600600,0.20584700,0.95902300,1.16590500,1.77379900,5.82821800,12.96495600,18.16910400,9.97877400,9.67374800,3.20577500,0.09049000,23.85588100,38.98146700,0.94110000,1.00000000
12/01/1986,76,8.19844900,8413.52481100,1000.27043400,841.35248000,165.24144600,160.22506700,580.37286100,50.05324400,44.37781600,6.20420000,1.14685900,3.40220400,1.89426000,0.16360800,0.63460300,1.43000000,1474.14352300,34.56491100,12.71231800,2.40106000,0.09581200,70.07803200,1.41695900,1.00000000,0.05274600,3854.02941800,153.79185400,2000.00000000,12.51808400,1.00000000,1.00000000,0.69896500,0.71304700,4.58888500,0.39120200,0.51249600,0.54144100,1.04326400,0.18234900,0.00173300,-0.00000000,-0.00000000,2.67248500,739.03490100,0.08333700,0.02502900,0.05830800,0.02534300,0.22005400,0.24487500,0.26079800,0.26674400,0.20519600,0.19535700,0.19604600,0.20582000,1.04298700,1.17614500,1.65206400,5.43488700,12.80080700,18.14865900,9.98116700,9.67334700,3.28829300,0.08333700,20.05634100,34.43845000,0.94119600,1.00000000
12/01/1986,76,8.19844900,8413.52481100,1000.27043400,841.35248000,165.24144600,160.22506700,580.37286100,50.05324400,44.37781600,6.20420000,1.14685900,3.40220400,1.89426000,0.16360800,0.63460300,1.43000000,1474.14352300,34.56491100,12.71231800,2.40106000,0.09581200,70.07803200,1.41695900,1.00000000,0.05274600,3854.02941800,153.79185400,2000.00000000,12.51808400,1.00000000,1.00000000,0.69896500,0.71304700,4.58888500,0.39120200,0.51249600,0.54144100,1.04326400,0.18234900,0.00173300,-0.00000000,-0.00000000,2.67248500,739.03490100,0.08333700,0.02502900,0.05830800,0.02534300,0.22005400,0.24487500,0.26079800,0.26674400,0.20519600,0.19535700,0.19604600,0.20582000,1.04298700,1.17614500,1.65206400,5.43488700,12.80080700,18.14865900,9.98116700,9.67334700,3.28829300,0.08333700,20.05634100,34.43845000,0.94119600,1.00000000
13/01/1986,77,8.22296100,8640.98759100,1022.42154800,864.09876000,164.91096300,159.96038600,590.47225200,50.05324400,57.02470200,6.26678200,1.15804700,3.36603600,1.81471400,0.15667600,0.81545300,1.43000000,1479.24836700,38.68327700,12.71231800,2.39709400,0.09977900,65.98612800,1.40421500,1.00000000,0.06599300,3847.66282000,160.15845200,2000.00000000,12.42750000,1.00000000,1.00000000,0.69836800,0.71304700,4.25875700,0.45530100,0.66220500,0.66498100,1.30625700,0.24983900,0.00234200,-0.00000000,-0.00000000,3.34092500,739.03490100,0.07606400,0.03147200,0.04459200,0.02229600,0.20799500,0.23889400,0.24930900,0.25753900,0.20530600,0.19540300,0.19608600,0.20579400,1.13948100,1.16302600,1.56151200,5.10204400,12.63005100,18.13180000,9.98356300,9.67296400,3.41162200,0.07606400,22.74627800,28.99522800,0.93871700,1.00000000
13/01/1986,77,8.22296100,8640.98759100,1022.42154800,864.09876000,164.91096300,159.96038600,590.47225200,50.05324400,57.02470200,6.26678200,1.15804700,3.36603600,1.81471400,0.15667600,0.81545300,1.43000000,1479.24836700,38.68327700,12.71231800,2.39709400,0.09977900,65.98612800,1.40421500,1.00000000,0.06599300,3847.66282000,160.15845200,2000.00000000,12.42750000,1.00000000,1.00000000,0.69836800,0.71304700,4.25875700,0.45530100,0.66220500,0.66498100,1.30625700,0.24983900,0.00234200,-0.00000000,-0.00000000,3.34092500,739.03490100,0.07606400,0.03147200,0.04459200,0.02229600,0.20799500,0.23889400,0.24930900,0.25753900,0.20530600,0.19540300,0.19608600,0.20579400,1.13948100,1.16302600,1.56151200,5.10204400,12.63005100,18.13180000,9.98356300,9.67296400,3.41162200,0.07606400,22.74627800,28.99522800,0.93871700,1.00000000
14/01/1986,78,8.24801600,8871.22368700,1044.84479000,887.12237000,164.58114100,159.68984100,600.52398700,50.05324400,69.99657700,6.32563200,1.16743700,3.31722400,1.73912100,0.15003100,1.00095100,1.43000000,1490.99212600,47.31901600,12.71231800,2.39304000,0.10383300,61.19357700,1.38619700,1.00000000,0.07890300,3841.15515500,166.66611700,2000.00000000,12.70286100,1.00000000,1.00000000,0.69775600,0.71304700,3.87549000,0.43401200,0.71155100,0.71304000,1.40415800,0.28925300,0.00274600,-0.00000000,-0.00000000,3.55476000,739.03490100,0.07055600,0.03402400,0.03653200,0.01984000,0.19480600,0.22985300,0.24004100,0.24865700,0.20484800,0.19544500,0.19612500,0.20576700,1.24225300,1.14091500,1.49478200,4.81886100,12.45455700,18.11641700,9.98596100,9.67261600,3.55623200,0.07055600,23.02361000,25.10092700,0.93503900,1.00000000
14/01/1986,78,8.24801600,8871.22368700,1044.84479000,887.12237000,164.58114100,159.68984100,600.52398700,50.05324400,69.99657700,6.32563200,1.16743700,3.31722400,1.73912100,0.15003100,1.00095100,1.43000000,1490.99212600,47.31901600,12.71231800,2.39304000,0.10383300,61.19357700,1.38619700,1.00000000,0.07890300,3841.15515500,166.66611700,2000.00000000,12.70286100,1.00000000,1.00000000,0.69775600,0.71304700,3.87549000,0.43401200,0.71155100,0.71304000,1.40415800,0.28925300,0.00274600,-0.00000000,-0.00000000,3.55476000,739.03490100,0.07055600,0.03402400,0.03653200,0.01984000,0.19480600,0.22985300,0.24004100,0.24865700,0.20484800,0.19544500,0.19612500,0.20576700,1.24225300,1.14091500,1.49478200,4.81886100,12.45455700,18.11641700,9.98596100,9.67261600,3.55623200,0.07055600,23.02361000,25.10092700,0.93503900,1.00000000
15/01/1986,79,8.27206100,8996.69859100,1063.89416600,899.66986000,171.34266000,159.43020700,600.52398700,50.05324400,82.54406700,6.37580500,1.17590100,3.25774000,1.67118500,0.14405900,1.18038000,1.43000000,1490.99212600,55.36184000,12.71231800,2.38914900,0.10772400,56.34155300,1.36355700,0.81018800,0.09174900,3834.90997300,172.91129900,2000.00000000,12.19049800,1.00000000,1.00000000,0.69716700,0.71304700,3.48949900,0.36799600,0.70500800,0.70938300,1.39766700,0.30644500,0.00300100,-0.00000000,-0.00000000,3.48949900,739.03490100,0.06097100,0.03402400,0.02694800,0.01655500,0.18232000,0.22107600,0.23157900,0.24036600,0.20402000,0.19548200,0.19616400,0.20574100,1.34744000,1.13049400,1.44431600,4.59048600,12.29200400,18.10380700,9.98835800,9.67229700,3.68288700,0.06097100,24.23903900,19.63817200,0.93011500,1.00000000
