Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress,AccumTT,GrainTempFactor
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),(),(oCd),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.21991800,0.19341500,0.19756700,0.18812300,0.18701800,0.19001000,0.19606100,0.21294500,0.21992400,0.20406700,20.17323900,15.12706500,7.04436000,14.64127900,14.43069500,14.61282700,6.21836700,6.21440100,7.22460400,7.23426200,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
11/12/1985,44,5.74561600,1028.18520800,137.60469500,102.81852000,35.34554000,55.00407400,39.26419600,7.99088400,0.00000000,2.37384900,0.35392800,1.25783400,1.03287100,0.07226700,0.00000000,0.00000000,0.00000000,0.00000000,9.65205400,0.74874500,0.00812400,89.17328300,1.67992400,1.00000000,0.00000000,3582.51127100,38.87320400,401.59292600,12.19925000,1.00000000,1.00000000,0.31227900,0.31506700,4.22551000,0.08929800,0.21768900,0.21691000,0.42848600,0.12520100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.07758400,709.53901700,0.23802300,0.09651700,0.14150700,0.62715300,0.18287800,0.24452600,0.25415100,0.26287100,0.23446900,0.19278800,0.19812000,0.21090600,0.21709000,0.20660900,32.69574000,26.35118900,24.65331500,34.98700000,24.30792400,18.40559200,9.80093800,9.64361700,12.47622700,12.77174900,0.37953000,0.23802300,10.55997300,41.40863600,0.97514000,1.00000000,514.35286100,1.00000000
12/12/1985,45,5.77445600,1119.92980900,149.71004500,111.99298000,38.30242100,58.32838500,44.09824700,8.98099100,0.00000000,2.55384900,0.38530900,1.30405800,1.15627500,0.08216200,0.00000000,0.00000000,0.00000000,0.00000000,9.99092200,0.77520200,0.00847000,87.50733200,1.68221800,1.00000000,0.00000000,3709.09973500,40.52596900,469.66745000,11.70921500,1.00000000,1.00000000,0.32131700,0.32418500,4.22871600,0.07116800,0.16485900,0.16436400,0.32532200,0.12819900,0.00001500,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.85392900,710.32032200,0.21208900,0.07502400,0.13706600,0.60743600,0.18334200,0.24040100,0.25009900,0.25906200,0.23457800,0.19313600,0.19816200,0.21086700,0.21703500,0.20665800,33.41020600,25.53070100,23.94385000,34.11898000,24.17822100,18.43925700,9.80155800,9.64158000,12.47518300,12.77629900,0.34915500,0.21208900,9.17446000,45.43259700,0.97532800,1.00000000,526.06207600,1.00000000
13/12/1985,46,5.80105700,1183.86120900,158.11208400,118.38612000,40.33555200,60.57388300,47.52067800,9.68197100,0.00000000,2.69035800,0.40923000,1.34107600,1.24761100,0.08987600,0.00000000,0.00000000,0.00000000,0.00000000,10.31617800,0.79641900,0.00878900,89.23693700,1.68388300,1.00000000,0.00000000,3810.61560000,42.05034900,527.49102800,10.79965600,1.00000000,1.00000000,0.32847900,0.33142300,4.36337200,0.06306700,0.08382500,0.08337500,0.16500400,0.06736800,0.00001000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.46265000,711.33956700,0.16120000,0.04127900,0.11992100,0.57341800,0.21372000,0.23798400,0.24745800,0.25643700,0.23480400,0.19348300,0.19820500,0.21082900,0.21698100,0.20670800,33.81213000,24.99425100,23.44753100,33.49539200,24.08621400,18.47261200,9.80226600,9.63959600,12.47410700,12.78076900,0.28112200,0.16120000,6.39314000,60.29537000,0.97546300,1.00000000,536.86173200,1.00000000
14/12/1985,47,5.82782800,1281.88367900,171.04369900,128.18837000,43.48962300,62.59165300,53.96129100,11.00113200,0.00000000,2.87153000,0.44008200,1.37134600,1.38645700,0.10148700,0.00000000,0.00000000,0.00000000,0.00000000,10.61616800,0.81243800,0.00910900,86.37649200,1.68793900,1.00000000,0.00000000,3887.26222500,43.58449300,568.42919900,10.86883400,1.00000000,1.00000000,0.33383600,0.33686300,4.13036900,0.08780100,0.15198400,0.15200500,0.30120600,0.12667900,0.00002400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.81969900,712.59653000,0.21284300,0.07208600,0.14075700,0.60193200,0.19442400,0.23420900,0.24422200,0.25335300,0.23460900,0.19382800,0.19824900,0.21079000,0.21692700,0.20675700,34.17055900,24.25896600,22.85729800,32.74663900,23.90829500,18.50522200,9.80306100,9.63766300,12.47299900,12.78516400,0.35359900,0.21284300,9.80224700,49.39238800,0.97578900,1.00000000,547.73056600,1.00000000
15/12/1985,48,5.85374600,1355.58207900,180.73445000,135.55821000,45.83469100,64.24701900,58.68425400,11.96848600,0.00000000,3.03020400,0.46772700,1.39587700,1.50947700,0.11217800,0.00000000,0.00000000,0.00000000,0.00000000,10.91808000,0.82556400,0.00942000,84.83884200,1.69081700,1.00000000,0.00000000,3950.06495100,45.06973700,645.47003200,10.52238700,1.00000000,1.00000000,0.33819300,0.34130300,4.00543500,0.08117900,0.14384000,0.14448700,0.28678400,0.12405500,0.00003100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.78037700,714.08708800,0.18719900,0.06800800,0.11919000,0.61098400,0.19127100,0.23084800,0.24125600,0.25056500,0.23430700,0.19416800,0.19829400,0.21075300,0.21687400,0.20680600,34.46989400,23.63370700,22.34258500,32.09570700,23.73765400,18.53702200,9.80394200,9.63577900,12.47186900,12.78949500,0.30638900,0.18719900,7.36984000,37.82713900,0.97601800,1.00000000,558.25295300,1.00000000
16/12/1985,49,5.88107500,1479.32348300,197.07469100,147.93235000,49.82648800,65.73842900,67.69559200,13.81418200,0.00000000,3.26972700,0.50795700,1.41817900,1.70916800,0.12925200,0.00000000,0.00000000,0.00000000,0.00000000,11.21036900,0.83737300,0.00974700,83.56884800,1.69360500,1.00000000,0.00000000,4006.56988600,46.63586600,701.96478300,11.09543700,1.00000000,1.00000000,0.34209000,0.34528800,3.90260200,0.17095500,0.30127400,0.30367000,0.60380900,0.26783800,0.00009200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.64763700,715.80615600,0.28068800,0.14267500,0.13801200,0.67037900,0.18890600,0.22618700,0.23687300,0.24636700,0.23318900,0.19450000,0.19833900,0.21071500,0.21682100,0.20685400,34.47550200,22.84455500,21.67437900,31.22259100,23.45210500,18.56710600,9.80492500,9.63394100,12.47075200,12.79378700,0.41870000,0.28068800,12.37414000,29.30945800,0.97623700,1.00000000,569.34839000,1.00000000
17/12/1985,50,5.90791000,1607.19035600,213.94837700,160.71904000,53.94644100,67.30520200,76.98076800,15.71596500,0.00000000,3.52714900,0.55139500,1.43996400,1.92546000,0.14801600,0.00000000,0.00000000,0.00000000,0.00000000,11.51857500,0.84975500,0.01016300,81.46535900,1.69456500,1.00000000,0.00000000,4065.81272800,48.62664700,809.75592000,10.89501100,1.00000000,1.00000000,0.34615000,0.34946400,3.73709300,0.19452500,0.34457200,0.34841500,0.69401200,0.31613800,0.00015000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.89781100,717.74116400,0.30187700,0.16282200,0.13905600,0.68463300,0.18593600,0.22136900,0.23227600,0.24194400,0.23172100,0.19481500,0.19838500,0.21067800,0.21676800,0.20690200,34.34012200,22.05555900,20.99913600,30.32633400,23.12143700,18.59442900,9.80600500,9.63214600,12.46967000,12.79805900,0.44093300,0.30187700,12.78668700,25.17902900,0.97631300,1.00000000,580.24340100,1.00000000
18/12/1985,51,5.93883700,1740.47810200,231.51020300,174.04781000,58.23704400,68.81848200,86.73986100,17.71481500,0.00000000,3.78303300,0.59586900,1.46008100,2.14078000,0.16745900,0.00000000,0.00000000,0.00000000,0.00000000,11.82121400,0.86160100,0.01088300,79.13931100,1.69461300,1.00000000,0.00000000,4122.49272000,52.07416400,920.82263200,12.55612500,1.00000000,1.00000000,0.35001100,0.35353900,3.55551700,0.18831000,0.33888700,0.34367500,0.68581800,0.32035600,0.00021300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.87726000,719.87707200,0.30146100,0.15935600,0.14210500,0.67963100,0.18269900,0.21684200,0.22792800,0.23775400,0.23014300,0.19510700,0.19843100,0.21064100,0.21671600,0.20695000,34.13929700,21.30815300,20.35482600,29.46039400,22.76777100,18.61837200,9.80714000,9.63039500,12.46868300,12.80235300,0.44356500,0.30146100,13.32877500,25.24460600,0.97631600,1.00000000,592.79952600,1.00000000
19/12/1985,52,5.96656200,1870.87917900,248.68499800,187.08792000,62.42380600,70.57673600,96.06057800,19.62387800,0.00000000,4.03428400,0.64072900,1.48333700,2.34852000,0.18681300,0.00000000,0.00000000,0.00000000,0.00000000,12.16999600,0.87543800,0.01152900,76.85693700,1.69439500,1.00000000,0.00000000,4188.69699400,55.16477000,1037.55822800,11.25622900,1.00000000,1.00000000,0.35449300,0.35820300,3.37802100,0.18769000,0.34649000,0.35234700,0.70444400,0.33663400,0.00031200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.92791700,722.19859600,0.29730200,0.16168900,0.13561300,0.68674400,0.17923100,0.21242300,0.22364800,0.23362100,0.22842100,0.19537700,0.19847800,0.21060400,0.21666400,0.20699800,33.89514900,20.60187700,19.73911700,28.62510900,22.40234400,18.63906900,9.80834100,9.62867800,12.46776800,12.80665200,0.43291600,0.29730200,13.04010800,22.84837000,0.97629900,1.00000000,604.05575500,1.00000000
20/12/1985,53,5.99763400,2004.60875100,266.28735300,200.46088000,66.71203400,72.14081700,105.81311600,21.62138600,0.00000000,4.29426100,0.68895800,1.50486000,2.56480800,0.20797000,0.00000000,0.00000000,0.00000000,0.00000000,12.48266900,0.88769700,0.01225300,74.54365500,1.69524100,1.00000000,0.00000000,4247.35431300,58.62845100,1149.05004900,12.61499300,1.00000000,1.00000000,0.35843700,0.36235600,3.19875700,0.22121400,0.42296600,0.43123300,0.86383500,0.42167800,0.00054000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.36146700,724.68968500,0.30948800,0.19552300,0.11396500,0.73086700,0.17524400,0.20738700,0.21870400,0.22881300,0.22622700,0.19562300,0.19852500,0.21056800,0.21661300,0.20704500,33.58776500,19.89985300,19.11274700,27.76836600,22.01686100,18.65698800,9.80957900,9.62698600,12.46695900,12.81098100,0.42345400,0.30948800,13.37295700,18.11451800,0.97636500,1.00000000,616.67074800,1.00000000
21/12/1985,54,6.00000000,2140.73147500,284.20116600,214.07315000,71.07066000,72.08373200,117.11130200,23.93547200,0.00000000,4.56627300,0.73297000,1.50388000,2.81517200,0.22961800,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88699500,0.01295600,71.81393200,1.69547800,1.00000000,0.00000000,4243.99334600,61.98941800,1265.70715300,12.24090300,1.00000000,1.00000000,0.35821200,0.36235600,2.98828100,0.19034600,0.38164100,0.39006900,0.78296100,0.39094900,0.00069300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.13666000,727.33188700,0.31740100,0.17463800,0.14276300,0.68975600,0.17137300,0.20290300,0.21429200,0.22452500,0.22415000,0.19584300,0.19857300,0.21053200,0.21656100,0.20709200,33.24033700,19.19759400,18.49193200,26.90822400,21.59132600,18.66912800,9.81087800,9.62532200,12.46620700,12.81530900,0.46016500,0.31740100,13.61227200,19.03779700,0.97638400,1.00000000,628.91165100,1.00000000
22/12/1985,55,6.44897700,2226.01511600,295.34966400,222.60151000,73.74287900,72.03164700,124.18984400,25.38529400,0.00000000,4.58726200,0.77498900,1.50298600,2.81517200,0.25060600,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88635400,0.01359700,72.35569800,1.69569500,1.00000000,0.00000000,4240.92683800,65.05592600,1400.85290500,11.16845900,1.00000000,1.00000000,0.35800600,0.36235600,3.03904900,0.09868900,0.10736800,0.10813000,0.21723500,0.11066400,0.00026800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.64235400,730.11077300,0.06447400,0.05450100,0.00997300,0.86603800,0.19737700,0.20242200,0.21286600,0.22314900,0.22345200,0.19604200,0.19862000,0.21049700,0.21651100,0.20713900,33.18903000,19.18249300,18.36558500,26.74028400,21.51240200,18.68680000,9.81226500,9.62369200,12.46545200,12.81960200,0.07444700,0.06447400,8.52836400,40.34863500,0.97640100,1.00000000,640.08011000,1.00000000
23/12/1985,56,6.68685700,2318.57798600,307.45757200,231.85780000,76.64996800,71.97618000,131.87256200,26.95886300,0.00000000,4.63484300,0.81250300,1.50203300,2.84377100,0.26958900,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88567100,0.01427900,69.99672100,1.69592600,1.00000000,0.00000000,4237.66112200,68.32164200,1485.52453600,11.89399300,1.00000000,1.00000000,0.35778700,0.36235600,2.85186400,0.12104200,0.18193900,0.18328100,0.36855300,0.18925900,0.00059900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.04467400,733.01957200,0.08664600,0.08664600,0.00000000,1.00000000,0.18009400,0.20026500,0.21071000,0.22104000,0.22235800,0.19623100,0.19866800,0.21046100,0.21646000,0.20718500,33.18360900,19.02519800,18.19030000,26.50497200,21.40884800,18.70417200,9.81374500,9.62209300,12.46467900,12.82385100,0.05804600,0.08664600,9.25628700,25.26881000,0.97641900,1.00000000,651.97410300,1.00000000
24/12/1985,57,6.92776200,2427.35164900,321.71499600,242.73516000,80.08619800,71.92000600,140.90077600,28.80801500,0.00000000,4.68742000,0.84891400,1.50106800,2.87785600,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88498000,0.01497000,67.63700900,1.69616100,1.00000000,0.00000000,4234.35387100,71.62889300,1577.42309600,12.04526400,1.00000000,1.00000000,0.35756500,0.36235600,2.66622600,0.09526900,0.20140300,0.20380400,0.41034500,0.21287700,0.00088000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.12457700,736.04917400,0.09061200,0.09061200,0.00000000,1.00000000,0.16728100,0.19767300,0.20836100,0.21875300,0.22114000,0.19640700,0.19871600,0.21042700,0.21641000,0.20723100,33.21678200,18.82535900,17.99843600,26.24791500,21.29323200,18.72032400,9.81530100,9.62052900,12.46391000,12.82807200,0.05652700,0.09061200,10.87736600,25.78882600,0.97643700,1.00000000,664.01936700,1.00000000
25/12/1985,58,7.00000000,2561.03034600,336.02664800,256.10303000,81.08903100,71.86095600,154.26864600,28.80801500,0.00000000,4.82612800,0.85954400,1.50005400,3.01656500,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88425300,0.01569700,66.83954000,1.69640700,1.00000000,0.00000000,4230.87725500,75.10550900,1685.41601600,12.66210400,1.00000000,1.00000000,0.35733200,0.36235600,2.60603600,0.17918300,0.32471300,0.32924900,0.66386400,0.34792600,0.00186100,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.84679800,739.18757000,0.15103600,0.15103600,0.00000000,1.00000000,0.16981400,0.19402900,0.20478300,0.21523000,0.21924400,0.19656500,0.19876400,0.21039200,0.21636100,0.20727700,33.05905200,18.52399300,17.70037500,25.84184800,21.11206400,18.73484800,9.81692200,9.61900100,12.46315400,12.83227100,0.01232800,0.15103600,13.36787000,18.86353700,0.97645600,1.00000000,676.68147100,1.00000000
26/12/1985,59,7.17460000,2672.23775700,347.89721200,267.22378000,81.89435700,71.80545200,165.38938700,28.80801500,0.00000000,4.96313600,0.86808000,1.49910000,3.15357300,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88357000,0.01638000,64.32571400,1.69663900,1.00000000,0.00000000,4227.60938900,78.37337500,1845.31884800,11.90182300,1.00000000,1.00000000,0.35711200,0.36235600,2.41137900,0.14694600,0.32634000,0.33194400,0.67042600,0.35667400,0.00248700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.83481600,742.42020800,0.14726300,0.14726300,0.00000000,1.00000000,0.16267100,0.19034700,0.20121200,0.21171600,0.21730100,0.19670200,0.19881200,0.21035800,0.21631100,0.20732200,32.93737800,18.21813000,17.40313100,25.43619300,20.92613800,18.74738900,9.81859800,9.61750800,12.46241100,12.83644900,0.01025600,0.14726300,11.12074100,14.61526800,0.97647400,1.00000000,688.58329300,1.00000000
27/12/1985,60,7.27940800,2793.97971500,360.90812100,279.39797000,82.78972300,71.74679900,177.56358300,28.80801500,0.00000000,5.08193600,0.87757100,1.49809200,3.27237200,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88284900,0.01710200,110.33078800,1.69688400,1.00000000,0.00000000,4224.15615400,81.82661000,1978.34204100,12.57695100,1.00000000,1.00000000,0.35688000,0.36235600,6.04620800,0.29925200,0.36157900,0.42167400,0.76932000,0.20286800,0.00137700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,2.05607000,745.82553200,0.13002700,0.13002700,0.00000000,1.00000000,0.24700700,0.26929400,0.30078300,0.29754800,0.22870100,0.19695300,0.19886100,0.21032400,0.21626200,0.20736700,13.62415600,17.32593500,21.92903100,38.28955100,22.43311900,18.77201500,9.82026400,9.61607300,12.46196900,12.84080400,0.01122700,0.13002700,12.17419600,35.80020200,0.97649300,1.00000000,701.16024500,1.00000000
28/12/1985,61,7.38389200,2916.81587900,374.03636100,291.68159000,83.69281900,71.68832800,189.84719900,28.80801500,0.00000000,5.16629400,0.88714400,1.49708700,3.35673000,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88212900,0.01782100,105.54704500,1.69712900,1.00000000,0.00000000,4220.71360900,85.26915500,2000.00000000,12.53801400,1.00000000,1.00000000,0.35664900,0.36235600,5.63978100,0.19257000,0.22885700,0.31751100,0.57673800,0.17310800,0.00132200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.49010700,749.44595400,0.09568600,0.09568600,0.00000000,1.00000000,0.22918000,0.24598400,0.29704000,0.29354400,0.23373300,0.19726600,0.19891000,0.21029000,0.21621400,0.20741200,14.34515800,15.88251600,21.53796600,37.87690700,23.11948600,18.80303800,9.82203900,9.61468200,12.46158500,12.84516600,0.01132800,0.09568600,12.28361600,46.49123400,0.97651200,1.00000000,713.69825900,1.00000000
29/12/1985,62,7.47813900,3035.11689300,386.67555300,303.51169000,84.55465200,71.63558500,201.67730100,28.80801500,0.00000000,5.24747900,0.89627900,1.49618000,3.43791600,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88148000,0.01847000,101.50552400,1.69735000,1.00000000,0.00000000,4217.60832100,88.37444300,2000.00000000,11.30970000,1.00000000,1.00000000,0.35644000,0.36235600,5.30214000,0.15127600,0.23499400,0.29692400,0.54827300,0.18276800,0.00164300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.41587800,753.30314500,0.09209500,0.09209500,0.00000000,1.00000000,0.20929900,0.24765000,0.28602000,0.28558100,0.23612200,0.19761000,0.19896000,0.21025700,0.21616500,0.20745700,14.83942700,16.12726000,20.69452300,36.90279800,23.46269400,18.83727800,9.82395400,9.61333500,12.46121900,12.84951100,0.01091000,0.09209500,11.83010100,44.30102000,0.97652900,1.00000000,725.00795900,1.00000000
30/12/1985,63,7.56967900,3143.49325800,398.23572700,314.34933000,85.32841700,71.58435800,212.51493700,28.80801500,0.00000000,5.31903100,0.90448100,1.49529900,3.50946800,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88085000,0.01910100,98.29365000,1.69756500,1.00000000,0.00000000,4214.59225300,91.39051100,2000.00000000,10.98475300,1.00000000,1.00000000,0.35623700,0.36235600,5.03471100,0.11727200,0.21749800,0.25535800,0.47890800,0.17347000,0.00185900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.24436500,757.41019400,0.08154700,0.08154700,0.00000000,1.00000000,0.19813800,0.24782500,0.27659400,0.27871000,0.23762100,0.19797400,0.19901200,0.21022400,0.21611700,0.20750100,15.40677600,16.25151100,20.00185000,36.03764000,23.69379800,18.87350100,9.82604100,9.61202200,12.46081600,12.85380500,0.00999400,0.08154700,10.83763600,43.84917600,0.97654600,1.00000000,735.99271200,1.00000000
31/12/1985,64,7.66259400,3270.62324700,411.83210200,327.06232000,86.26379100,71.53236000,225.22793600,28.80801500,0.00000000,5.41104600,0.91439600,1.49440500,3.60148300,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.88021000,0.01974000,95.21328200,1.69778300,1.00000000,0.00000000,4211.53085600,94.45190800,2000.00000000,11.14984400,1.00000000,1.00000000,0.35603100,0.36235600,4.78036700,0.12566700,0.28978700,0.31605000,0.60526200,0.23440900,0.00301400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.57418900,761.77072100,0.10373900,0.10373900,0.00000000,1.00000000,0.18644500,0.24710200,0.26680900,0.27184900,0.23814800,0.19834300,0.19906400,0.21019200,0.21607000,0.20754500,15.95338700,16.30970600,19.28345700,35.17276000,23.80921600,18.91034500,9.82829800,9.61074700,12.46039800,12.85806100,0.01172400,0.10373900,12.71299900,38.60578700,0.97656300,1.00000000,747.14255600,1.00000000
01/01/1986,65,7.74459900,3384.72015800,424.01601700,338.47202000,87.08390700,71.48646800,236.63762700,28.80801500,0.00000000,5.44304300,0.92308900,1.49361600,3.63348000,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.87964500,0.02030500,92.63773000,1.69797500,1.00000000,0.00000000,4208.82894500,97.15381900,2000.00000000,9.84057000,1.00000000,1.00000000,0.35584900,0.36235600,4.57018100,0.04963400,0.12346500,0.12380100,0.24440000,0.10012700,0.00155800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.64298500,766.38814200,0.04251900,0.04251900,0.00000000,1.00000000,0.18360200,0.24846100,0.25875600,0.26734900,0.23880600,0.19871600,0.19911700,0.21015900,0.21602300,0.20758900,16.53520600,16.49754500,18.68890200,34.61090900,23.92248000,18.94772700,9.83074900,9.60949400,12.45988000,12.86222700,0.01052200,0.04251900,11.40969100,81.09732200,0.97657800,1.00000000,756.98312600,1.00000000
02/01/1986,66,7.84336100,3509.32497100,437.33112300,350.93250000,87.99380100,71.43119900,249.09810900,28.80801500,0.00000000,5.53715100,0.93273400,1.49266500,3.72758700,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.87896500,0.02098500,91.21563500,1.69820700,1.00000000,0.00000000,4205.57491900,100.40784500,2000.00000000,11.85141600,1.00000000,1.00000000,0.35563000,0.36235600,4.45090500,0.12518900,0.30377300,0.30212200,0.59847600,0.25581200,0.00476300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.59013700,771.25395900,0.10559900,0.10559900,0.00000000,1.00000000,0.18255000,0.24324800,0.25268600,0.26170600,0.23839100,0.19907800,0.19917100,0.21012800,0.21597600,0.20763300,17.05653800,16.22330300,18.24798000,33.90028800,23.92038000,18.98402400,9.83335900,9.60827700,12.45937100,12.86637500,0.01149100,0.10559900,12.46048100,34.87776300,0.97659600,1.00000000,768.83454200,1.00000000
03/01/1986,67,7.93475700,3629.40983400,450.15721300,362.94098000,88.86255100,71.38005200,261.10659500,28.80801500,0.00000000,5.63516100,0.94194300,1.49178500,3.82559700,0.28808000,0.00000000,0.00000000,0.00000000,0.00000000,12.71231800,0.87833600,0.02161500,88.96493100,1.69842200,1.00000000,0.00000000,4202.56357400,103.41919000,2000.00000000,10.96755300,1.00000000,1.00000000,0.35542700,0.36235600,4.27041200,0.13088500,0.30881900,0.30816400,0.61127500,0.27114300,0.00611000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.63639600,776.35430300,0.10908400,0.10908400,0.00000000,1.00000000,0.18138700,0.23765000,0.24744300,0.25664400,0.23761000,0.19941900,0.19922700,0.21009600,0.21592900,0.20767600,17.48221600,15.91526000,17.87417600,33.26448800,23.87337300,19.01838100,9.83610700,9.60709800,12.45889300,12.87051700,0.01107400,0.10908400,12.00848600,31.33788200,0.97661200,1.00000000,779.80209500,1.00000000
04/01/1986,68,8.00000000,3756.25947300,462.61340900,375.62595000,88.68482600,71.32900900,273.79155900,28.80801500,0.00000000,5.75788800,0.94005900,1.49090700,3.94832400,0.28808000,0.00000000,0.00000000,21.25671700,0.00000000,12.71231800,0.87770800,0.02224300,86.74474900,1.69863700,1.00000000,0.00000000,4199.55838900,106.42437600,2000.00000000,10.94511800,1.00000000,1.00000000,0.35522500,0.36235600,4.09425900,0.14748800,0.34215400,0.34316600,0.68181200,0.31178300,0.00848700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,1.83489200,776.35430300,0.12272700,0.12272700,0.00000000,1.00000000,0.17966200,0.23201100,0.24228300,0.25167500,0.23641500,0.19973000,0.19928300,0.21006500,0.21588300,0.20771900,17.80947300,15.60054700,17.51117100,32.64081200,23.77870200,19.04988100,9.83897700,9.60596100,12.45846700,12.87466700,0.00000000,0.12272700,12.68496400,28.30440900,0.97662900,1.00000000,790.74721300,1.00000000
