Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3_demand,n_supply_soil,RUE,TE
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.23032300,0.22114600,0.21068800,0.21288500,0.20113000,0.20503200,0.21411000,0.23185900,19.59131600,15.58926800,7.17847500,14.63273800,14.64105800,14.62716500,6.22419600,6.21526800,0.00000000,0.00000000,0.00000000,0.00000000
26/11/1985,29,5.31956000,178.68608700,25.43182800,17.86861000,7.76941600,14.03654300,3.05056600,0.57530300,0.00000000,0.36967700,0.07705700,0.27268000,0.08842800,0.00460800,0.00000000,0.00000000,0.00000000,0.00000000,4.86412900,0.16589400,0.00308700,59.00521900,1.64370000,1.00000000,0.00000000,817.21287100,15.20877600,28.75772100,11.58884000,1.00000000,1.00000000,0.07960000,0.08102000,2.59548300,0.05411400,0.08589800,0.07560800,0.11403800,0.00665400,-0.00000000,-0.00000000,-0.00000000,0.33631100,601.39201100,0.05615100,0.02161000,0.03454100,0.61914100,0.19166200,0.22200600,0.22218200,0.21443500,0.20475800,0.20632100,0.21621900,0.22868600,22.15684900,17.56550200,9.99829600,17.86218800,18.36443700,18.23476800,9.82972500,9.66013100,0.09069200,0.05615100,2.73036800,21.07163100
26/11/1985,29,5.31956000,178.68608700,25.43182800,17.86861000,7.76941600,14.03654300,3.05056600,0.57530300,0.00000000,0.36967700,0.07705700,0.27268000,0.08842800,0.00460800,0.00000000,0.00000000,0.00000000,0.00000000,4.86412900,0.16589400,0.00308700,59.00521900,1.64370000,1.00000000,0.00000000,817.21287100,15.20877600,28.75772100,11.58884000,1.00000000,1.00000000,0.07960000,0.08102000,2.59548300,0.05411400,0.08589800,0.07560800,0.11403800,0.00665400,-0.00000000,-0.00000000,-0.00000000,0.33631100,601.39201100,0.05615100,0.02161000,0.03454100,0.61914100,0.19166200,0.22200600,0.22218200,0.21443500,0.20475800,0.20632100,0.21621900,0.22868600,22.15684900,17.56550200,9.99829600,17.86218800,18.36443700,18.23476800,9.82972500,9.66013100,0.09069200,0.05615100,2.73036800,21.07163100
27/11/1985,30,5.34990700,205.95760500,29.02704900,20.59576000,8.65383700,15.92648100,3.73188200,0.71485000,0.00000000,0.42940300,0.08549500,0.31529300,0.10430100,0.00558500,0.00000000,0.00000000,0.00000000,0.00000000,5.18604200,0.19531000,0.00328800,56.49572800,1.61432000,1.00000000,0.00000000,962.11805600,16.19661600,37.56854600,12.32062500,1.00000000,1.00000000,0.09303800,0.09452800,2.40513500,0.03306600,0.07884300,0.07129700,0.10900500,0.00789000,-0.00000000,-0.00000000,-0.00000000,0.30010200,610.21279800,0.06831900,0.01865100,0.04966800,0.57903700,0.17279500,0.21819600,0.22071300,0.21405600,0.20483000,0.20637400,0.21626400,0.22860200,22.33677300,17.10492500,9.86728000,17.73793600,18.34159300,18.23979900,9.83296200,9.65963100,0.11798700,0.06831900,2.72715200,21.85642500
27/11/1985,30,5.34990700,205.95760500,29.02704900,20.59576000,8.65383700,15.92648100,3.73188200,0.71485000,0.00000000,0.42940300,0.08549500,0.31529300,0.10430100,0.00558500,0.00000000,0.00000000,0.00000000,0.00000000,5.18604200,0.19531000,0.00328800,56.49572800,1.61432000,1.00000000,0.00000000,962.11805600,16.19661600,37.56854600,12.32062500,1.00000000,1.00000000,0.09303800,0.09452800,2.40513500,0.03306600,0.07884300,0.07129700,0.10900500,0.00789000,-0.00000000,-0.00000000,-0.00000000,0.30010200,610.21279800,0.06831900,0.01865100,0.04966800,0.57903700,0.17279500,0.21819600,0.22071300,0.21405600,0.20483000,0.20637400,0.21626400,0.22860200,22.33677300,17.10492500,9.86728000,17.73793600,18.34159300,18.23979900,9.83296200,9.65963100,0.11798700,0.06831900,2.72715200,21.85642500
28/11/1985,31,5.37943900,238.05722000,33.25199700,23.80572000,9.69581700,18.05456200,4.60743700,0.89418000,0.00000000,0.50573500,0.09538700,0.36810600,0.12601600,0.00694100,0.00000000,0.00000000,0.00000000,0.00000000,5.52828100,0.22978600,0.00363100,55.72173300,1.60195100,1.00000000,0.00000000,1131.95156900,17.88901500,45.95913300,11.99000700,1.00000000,1.00000000,0.10853900,0.11015600,2.35510500,0.03897000,0.09580400,0.08826200,0.13695400,0.01207300,-0.00000000,-0.00000000,-0.00000000,0.37206200,619.06510300,0.08639500,0.02285200,0.06354300,0.57620400,0.17044500,0.21484500,0.21895300,0.21349600,0.20487600,0.20642700,0.21630800,0.22851900,22.44824000,16.63269400,9.70343500,17.56676100,18.30317300,18.24469800,9.83591200,9.65895200,0.14993800,0.08639500,3.20996200,20.31863700
28/11/1985,31,5.37943900,238.05722000,33.25199700,23.80572000,9.69581700,18.05456200,4.60743700,0.89418000,0.00000000,0.50573500,0.09538700,0.36810600,0.12601600,0.00694100,0.00000000,0.00000000,0.00000000,0.00000000,5.52828100,0.22978600,0.00363100,55.72173300,1.60195100,1.00000000,0.00000000,1131.95156900,17.88901500,45.95913300,11.99000700,1.00000000,1.00000000,0.10853900,0.11015600,2.35510500,0.03897000,0.09580400,0.08826200,0.13695400,0.01207300,-0.00000000,-0.00000000,-0.00000000,0.37206200,619.06510300,0.08639500,0.02285200,0.06354300,0.57620400,0.17044500,0.21484500,0.21895300,0.21349600,0.20487600,0.20642700,0.21630800,0.22851900,22.44824000,16.63269400,9.70343500,17.56676100,18.30317300,18.24469800,9.83591200,9.65895200,0.14993800,0.08639500,3.20996200,20.31863700
29/11/1985,32,5.41050200,278.27896400,38.55415800,27.82790000,11.00374300,20.61119200,5.80065000,1.13857300,0.00000000,0.59938600,0.10776900,0.42813100,0.15719900,0.00891300,0.00000000,0.00000000,0.00000000,0.00000000,5.86133700,0.26659000,0.00399300,54.90657800,1.60595200,1.00000000,0.00000000,1313.25123700,19.66912100,56.74184000,12.61138200,1.00000000,1.00000000,0.12479300,0.12653900,2.30344400,0.05089600,0.13028400,0.12166600,0.19158600,0.02029400,-0.00000000,-0.00000000,-0.00000000,0.51472600,627.91593700,0.10622400,0.03115600,0.07506800,0.58592700,0.16796100,0.21157600,0.21684200,0.21262700,0.20487400,0.20648000,0.21635000,0.22843800,22.49812100,16.13395500,9.50831200,17.34238600,18.24625600,18.24949300,9.83861500,9.65814500,0.18129200,0.10622400,4.02217400,17.99958600
29/11/1985,32,5.41050200,278.27896400,38.55415800,27.82790000,11.00374300,20.61119200,5.80065000,1.13857300,0.00000000,0.59938600,0.10776900,0.42813100,0.15719900,0.00891300,0.00000000,0.00000000,0.00000000,0.00000000,5.86133700,0.26659000,0.00399300,54.90657800,1.60595200,1.00000000,0.00000000,1313.25123700,19.66912100,56.74184000,12.61138200,1.00000000,1.00000000,0.12479300,0.12653900,2.30344400,0.05089600,0.13028400,0.12166600,0.19158600,0.02029400,-0.00000000,-0.00000000,-0.00000000,0.51472600,627.91593700,0.10622400,0.03115600,0.07506800,0.58592700,0.16796100,0.21157600,0.21684200,0.21262700,0.20487400,0.20648000,0.21635000,0.22843800,22.49812100,16.13395500,9.50831200,17.34238600,18.24625600,18.24949300,9.83861500,9.65814500,0.18129200,0.10622400,4.02217400,17.99958600
30/11/1985,33,5.43759100,300.80263100,41.50534500,30.08026000,11.72501600,21.97458400,6.51986300,1.28588200,0.00000000,0.68600700,0.11657100,0.49157500,0.17858000,0.01030000,0.00000000,0.00000000,0.00000000,0.00000000,6.21165300,0.30839800,0.00430800,65.67223400,1.59396400,1.00000000,0.00000000,1519.20147100,21.22144800,71.43657700,10.99765300,1.00000000,1.00000000,0.14289900,0.14474300,3.18007000,0.05994500,0.05558300,0.04007600,0.05907400,0.00742100,-0.00000000,-0.00000000,-0.00000000,0.22210000,636.80442600,0.09563900,0.01363600,0.08200300,0.53838000,0.24668900,0.23892500,0.22132700,0.21257000,0.20492900,0.20653300,0.21639100,0.22835800,19.67422900,17.96090100,9.82670300,17.24544300,18.21074700,18.25413500,9.84108400,9.65719400,0.17764100,0.09563900,2.25236700,32.24986200
30/11/1985,33,5.43759100,300.80263100,41.50534500,30.08026000,11.72501600,21.97458400,6.51986300,1.28588200,0.00000000,0.68600700,0.11657100,0.49157500,0.17858000,0.01030000,0.00000000,0.00000000,0.00000000,0.00000000,6.21165300,0.30839800,0.00430800,65.67223400,1.59396400,1.00000000,0.00000000,1519.20147100,21.22144800,71.43657700,10.99765300,1.00000000,1.00000000,0.14289900,0.14474300,3.18007000,0.05994500,0.05558300,0.04007600,0.05907400,0.00742100,-0.00000000,-0.00000000,-0.00000000,0.22210000,636.80442600,0.09563900,0.01363600,0.08200300,0.53838000,0.24668900,0.23892500,0.22132700,0.21257000,0.20492900,0.20653300,0.21639100,0.22835800,19.67422900,17.96090100,9.82670300,17.24544300,18.21074700,18.25413500,9.84108400,9.65719400,0.17764100,0.09563900,2.25236700,32.24986200
01/12/1985,34,5.46330200,326.27273700,44.84921500,32.62727000,12.54208000,23.45064900,7.39197800,1.46450800,0.00000000,0.77493100,0.12510200,0.55449500,0.20260900,0.01188900,0.00000000,0.00000000,0.00000000,0.00000000,6.51714300,0.34716300,0.00460700,78.25258100,1.59721800,1.00000000,0.00000000,1710.16181400,22.69484200,80.29388400,10.43843800,1.00000000,1.00000000,0.15935100,0.16128600,4.20063300,0.04172600,0.04897200,0.04689500,0.04725700,0.00562500,-0.00000000,-0.00000000,-0.00000000,0.19047500,645.84666100,0.09768800,0.01007800,0.08761000,0.52719500,0.25460700,0.27451000,0.27880700,0.22490000,0.20515200,0.20658700,0.21643100,0.22827900,13.53593900,17.98159400,13.89710100,18.37754200,18.18918400,18.25871500,9.84333600,9.65605800,0.18529800,0.09768800,2.54701100,56.17032500
01/12/1985,34,5.46330200,326.27273700,44.84921500,32.62727000,12.54208000,23.45064900,7.39197800,1.46450800,0.00000000,0.77493100,0.12510200,0.55449500,0.20260900,0.01188900,0.00000000,0.00000000,0.00000000,0.00000000,6.51714300,0.34716300,0.00460700,78.25258100,1.59721800,1.00000000,0.00000000,1710.16181400,22.69484200,80.29388400,10.43843800,1.00000000,1.00000000,0.15935100,0.16128600,4.20063300,0.04172600,0.04897200,0.04689500,0.04725700,0.00562500,-0.00000000,-0.00000000,-0.00000000,0.19047500,645.84666100,0.09768800,0.01007800,0.08761000,0.52719500,0.25460700,0.27451000,0.27880700,0.22490000,0.20515200,0.20658700,0.21643100,0.22827900,13.53593900,17.98159400,13.89710100,18.37754200,18.18918400,18.25871500,9.84333600,9.65605800,0.18529800,0.09768800,2.54701100,56.17032500
02/12/1985,35,5.48828000,352.71255800,48.32183600,35.27126000,13.38951000,24.92309700,8.34875600,1.66047500,0.00000000,0.86673300,0.13378700,0.61813700,0.22864100,0.01363800,0.00000000,0.00000000,0.00000000,0.00000000,6.80710000,0.38541300,0.00489800,97.99969900,1.60382900,1.00000000,0.00000000,1898.58798000,24.12627500,91.03421000,10.14116200,1.00000000,1.00000000,0.17527600,0.17729300,5.69703500,0.03273700,0.03774100,0.04333200,0.07837400,0.00690100,-0.00000000,-0.00000000,-0.00000000,0.19908600,661.56623600,0.10073700,0.00876400,0.09197300,0.52273900,0.25677200,0.27462300,0.30456700,0.29978000,0.21486500,0.20670700,0.21647000,0.22820100,7.83299600,13.54720600,14.96334600,25.64804300,18.97566400,18.26919000,9.84542800,9.65475900,0.19271000,0.10073700,2.64398200,75.66009400
02/12/1985,35,5.48828000,352.71255800,48.32183600,35.27126000,13.38951000,24.92309700,8.34875600,1.66047500,0.00000000,0.86673300,0.13378700,0.61813700,0.22864100,0.01363800,0.00000000,0.00000000,0.00000000,0.00000000,6.80710000,0.38541300,0.00489800,97.99969900,1.60382900,1.00000000,0.00000000,1898.58798000,24.12627500,91.03421000,10.14116200,1.00000000,1.00000000,0.17527600,0.17729300,5.69703500,0.03273700,0.03774100,0.04333200,0.07837400,0.00690100,-0.00000000,-0.00000000,-0.00000000,0.19908600,661.56623600,0.10073700,0.00876400,0.09197300,0.52273900,0.25677200,0.27462300,0.30456700,0.29978000,0.21486500,0.20670700,0.21647000,0.22820100,7.83299600,13.54720600,14.96334600,25.64804300,18.97566400,18.26919000,9.84542800,9.65475900,0.19271000,0.10073700,2.64398200,75.66009400
03/12/1985,36,5.51479100,389.71595300,53.19690800,38.97160000,14.58384300,26.91092100,9.75387500,1.94827000,0.00000000,0.96902000,0.14465200,0.68350800,0.26283300,0.01595600,0.00000000,0.00000000,0.00000000,0.00000000,7.08879900,0.42343100,0.00520600,105.95171200,1.61421200,1.00000000,0.00000000,2085.86746400,25.64553500,102.81719200,10.76338400,1.00000000,1.00000000,0.19080500,0.19290900,6.06340900,0.04322000,0.05185900,0.05954200,0.11302000,0.02351000,-0.00000000,-0.00000000,-0.00000000,0.29115300,694.56623600,0.11341900,0.01201600,0.10140300,0.52796700,0.25207900,0.27448100,0.30440500,0.30654200,0.24932400,0.20731900,0.21651100,0.22812500,5.94192400,11.54237400,14.27634500,26.18423500,21.81325500,18.32452800,9.84753100,9.65333200,0.21482300,0.11341900,3.70033900,77.06146900
03/12/1985,36,5.51479100,389.71595300,53.19690800,38.97160000,14.58384300,26.91092100,9.75387500,1.94827000,0.00000000,0.96902000,0.14465200,0.68350800,0.26283300,0.01595600,0.00000000,0.00000000,0.00000000,0.00000000,7.08879900,0.42343100,0.00520600,105.95171200,1.61421200,1.00000000,0.00000000,2085.86746400,25.64553500,102.81719200,10.76338400,1.00000000,1.00000000,0.19080500,0.19290900,6.06340900,0.04322000,0.05185900,0.05954200,0.11302000,0.02351000,-0.00000000,-0.00000000,-0.00000000,0.29115300,694.56623600,0.11341900,0.01201600,0.10140300,0.52796700,0.25207900,0.27448100,0.30440500,0.30654200,0.24932400,0.20731900,0.21651100,0.22812500,5.94192400,11.54237400,14.27634500,26.18423500,21.81325500,18.32452800,9.84753100,9.65333200,0.21482300,0.11341900,3.70033900,77.06146900
04/12/1985,37,5.54298500,436.66972700,59.39185900,43.66697000,16.10414900,29.34263300,11.61550800,2.32956800,0.00000000,1.08680600,0.15846900,0.75332600,0.30732100,0.01900300,0.00000000,0.00000000,0.00000000,0.00000000,7.38778200,0.46417400,0.00553400,103.96891200,1.62293900,1.00000000,0.00000000,2286.56983500,27.26122300,120.12161300,11.44653500,1.00000000,1.00000000,0.20712300,0.20931400,6.05982200,0.05682500,0.06188400,0.08556500,0.15563000,0.05904000,-0.00000000,-0.00000000,-0.00000000,0.41894300,727.56623600,0.13189300,0.01731500,0.11457700,0.53512600,0.24217500,0.25127100,0.30385200,0.29991600,0.26132000,0.20825900,0.21655600,0.22805000,6.32244000,10.32847800,13.91021700,25.26942100,22.59405300,18.40857900,9.84977200,9.65180700,0.24647000,0.13189300,4.69537700,67.91646100
04/12/1985,37,5.54298500,436.66972700,59.39185900,43.66697000,16.10414900,29.34263300,11.61550800,2.32956800,0.00000000,1.08680600,0.15846900,0.75332600,0.30732100,0.01900300,0.00000000,0.00000000,0.00000000,0.00000000,7.38778200,0.46417400,0.00553400,103.96891200,1.62293900,1.00000000,0.00000000,2286.56983500,27.26122300,120.12161300,11.44653500,1.00000000,1.00000000,0.20712300,0.20931400,6.05982200,0.05682500,0.06188400,0.08556500,0.15563000,0.05904000,-0.00000000,-0.00000000,-0.00000000,0.41894300,727.56623600,0.13189300,0.01731500,0.11457700,0.53512600,0.24217500,0.25127100,0.30385200,0.29991600,0.26132000,0.20825900,0.21655600,0.22805000,6.32244000,10.32847800,13.91021700,25.26942100,22.59405300,18.40857900,9.84977200,9.65180700,0.24647000,0.13189300,4.69537700,67.91646100
05/12/1985,38,5.57123600,504.65781600,68.38086300,50.46578000,18.31554800,32.73218600,14.42759200,2.90553700,0.00000000,1.23337300,0.17804600,0.82854900,0.37366300,0.02356600,0.00000000,0.00000000,0.00000000,0.00000000,7.70574100,0.50733200,0.00586300,105.79090100,1.63314900,1.00000000,0.00000000,2499.17381400,28.88016000,143.04812600,11.46955600,1.00000000,1.00000000,0.22404900,0.22632000,6.27740200,0.10973200,0.11346300,0.15327900,0.27597300,0.13199900,0.00029700,-0.00000000,-0.00000000,0.78474200,739.56188800,0.16646100,0.03155300,0.13490800,0.55234900,0.24862600,0.25231900,0.30173300,0.29659500,0.26806500,0.20944800,0.21660800,0.22797600,6.10721300,9.77209600,13.44748000,24.58488800,22.83897200,18.50204100,9.85227700,9.65031100,0.30136900,0.16646100,6.79880900,54.38581000
05/12/1985,38,5.57123600,504.65781600,68.38086300,50.46578000,18.31554800,32.73218600,14.42759200,2.90553700,0.00000000,1.23337300,0.17804600,0.82854900,0.37366300,0.02356600,0.00000000,0.00000000,0.00000000,0.00000000,7.70574100,0.50733200,0.00586300,105.79090100,1.63314900,1.00000000,0.00000000,2499.17381400,28.88016000,143.04812600,11.46955600,1.00000000,1.00000000,0.22404900,0.22632000,6.27740200,0.10973200,0.11346300,0.15327900,0.27597300,0.13199900,0.00029700,-0.00000000,-0.00000000,0.78474200,739.56188800,0.16646100,0.03155300,0.13490800,0.55234900,0.24862600,0.25231900,0.30173300,0.29659500,0.26806500,0.20944800,0.21660800,0.22797600,6.10721300,9.77209600,13.44748000,24.58488800,22.83897200,18.50204100,9.85227700,9.65031100,0.30136900,0.16646100,6.79880900,54.38581000
06/12/1985,39,5.60009000,579.28659000,78.24769200,57.92866000,20.74166700,36.29675500,17.64478900,3.56448100,0.00000000,1.39341300,0.20088400,0.90229100,0.45391700,0.02915900,0.00000000,0.00000000,0.00000000,0.00000000,8.02434000,0.54963600,0.00619800,101.68465400,1.64161600,1.00000000,0.00000000,2707.56632200,30.53369100,177.67970300,11.71464600,1.00000000,1.00000000,0.24029000,0.24264000,5.93057100,0.09181500,0.11338000,0.16106600,0.29778300,0.15043700,0.00084600,-0.00000000,-0.00000000,0.81532700,752.44224800,0.18323400,0.03305100,0.15018300,0.54956400,0.22256300,0.24195500,0.29483500,0.29388800,0.27047700,0.21073500,0.21666700,0.22790300,6.36924300,9.21342100,12.83936400,23.87949000,22.65202000,18.59366600,9.85510700,9.64888700,0.33341700,0.18323400,7.46287700,54.28392200
06/12/1985,39,5.60009000,579.28659000,78.24769200,57.92866000,20.74166700,36.29675500,17.64478900,3.56448100,0.00000000,1.39341300,0.20088400,0.90229100,0.45391700,0.02915900,0.00000000,0.00000000,0.00000000,0.00000000,8.02434000,0.54963600,0.00619800,101.68465400,1.64161600,1.00000000,0.00000000,2707.56632200,30.53369100,177.67970300,11.71464600,1.00000000,1.00000000,0.24029000,0.24264000,5.93057100,0.09181500,0.11338000,0.16106600,0.29778300,0.15043700,0.00084600,-0.00000000,-0.00000000,0.81532700,752.44224800,0.18323400,0.03305100,0.15018300,0.54956400,0.22256300,0.24195500,0.29483500,0.29388800,0.27047700,0.21073500,0.21666700,0.22790300,6.36924300,9.21342100,12.83936400,23.87949000,22.65202000,18.59366600,9.85510700,9.64888700,0.33341700,0.18323400,7.46287700,54.28392200
07/12/1985,40,5.62920600,656.40166500,88.43969600,65.64017000,23.24498100,39.82452000,21.09835600,4.27183900,0.00000000,1.56142700,0.22562300,0.97431600,0.54311300,0.03549500,0.00000000,0.00000000,0.00000000,0.00000000,8.34974700,0.59113900,0.00653700,98.07396100,1.64820300,1.00000000,0.00000000,2912.01261900,32.20218200,217.30036900,11.82062500,1.00000000,1.00000000,0.25589200,0.25832000,5.62559200,0.07124500,0.12850600,0.15970600,0.29921700,0.16094700,0.00188300,-0.00000000,-0.00000000,0.82150500,766.21951700,0.19315500,0.03326500,0.15989000,0.54711200,0.20027300,0.24871500,0.28511000,0.28656700,0.27104100,0.21204000,0.21673400,0.22783200,6.60683500,9.35366200,12.09244200,22.78846400,22.26518800,18.67319500,9.85829700,9.64755600,0.35304500,0.19315500,7.71150800,52.80772200
07/12/1985,40,5.62920600,656.40166500,88.43969600,65.64017000,23.24498100,39.82452000,21.09835600,4.27183900,0.00000000,1.56142700,0.22562300,0.97431600,0.54311300,0.03549500,0.00000000,0.00000000,0.00000000,0.00000000,8.34974700,0.59113900,0.00653700,98.07396100,1.64820300,1.00000000,0.00000000,2912.01261900,32.20218200,217.30036900,11.82062500,1.00000000,1.00000000,0.25589200,0.25832000,5.62559200,0.07124500,0.12850600,0.15970600,0.29921700,0.16094700,0.00188300,-0.00000000,-0.00000000,0.82150500,766.21951700,0.19315500,0.03326500,0.15989000,0.54711200,0.20027300,0.24871500,0.28511000,0.28656700,0.27104100,0.21204000,0.21673400,0.22783200,6.60683500,9.35366200,12.09244200,22.78846400,22.26518800,18.67319500,9.85829700,9.64755600,0.35304500,0.19315500,7.71150800,52.80772200
08/12/1985,41,5.65799100,725.47675500,97.55743800,72.54768000,25.47796900,42.84623400,24.30468000,4.92855600,0.00000000,1.72333700,0.24937600,1.04237700,0.63016400,0.04184000,0.00000000,0.00000000,0.00000000,0.00000000,8.67809700,0.63054500,0.00687200,95.18349600,1.65313600,1.00000000,0.00000000,3106.13449900,33.85175000,259.83197000,11.68657000,1.00000000,1.00000000,0.27041000,0.27291300,5.38538700,0.04721900,0.10880600,0.12828800,0.24294400,0.13575100,0.00286000,-0.00000000,-0.00000000,0.66586900,780.87611700,0.18611400,0.02670100,0.15941300,0.53863900,0.18726500,0.24891200,0.27841300,0.28159000,0.27081500,0.21331900,0.21680800,0.22776200,6.92625600,9.19549700,11.52650900,21.90243900,21.80430000,18.73583000,9.86205300,9.64629700,0.34552700,0.18611400,6.90750900,55.86629200
08/12/1985,41,5.65799100,725.47675500,97.55743800,72.54768000,25.47796900,42.84623400,24.30468000,4.92855600,0.00000000,1.72333700,0.24937600,1.04237700,0.63016400,0.04184000,0.00000000,0.00000000,0.00000000,0.00000000,8.67809700,0.63054500,0.00687200,95.18349600,1.65313600,1.00000000,0.00000000,3106.13449900,33.85175000,259.83197000,11.68657000,1.00000000,1.00000000,0.27041000,0.27291300,5.38538700,0.04721900,0.10880600,0.12828800,0.24294400,0.13575100,0.00286000,-0.00000000,-0.00000000,0.66586900,780.87611700,0.18611400,0.02670100,0.15941300,0.53863900,0.18726500,0.24891200,0.27841300,0.28159000,0.27081500,0.21331900,0.21680800,0.22776200,6.92625600,9.19549700,11.52650900,21.90243900,21.80430000,18.73583000,9.86205300,9.64629700,0.34552700,0.18611400,6.90750900,55.86629200
09/12/1985,42,5.68686900,808.43759800,108.51692200,80.84376000,28.16472100,46.32240800,28.28582400,5.74397000,0.00000000,1.89596800,0.27603700,1.10612900,0.73108500,0.04934300,0.00000000,0.00000000,0.00000000,0.00000000,9.00272400,0.66641300,0.00720800,93.49510400,1.65982500,1.00000000,0.00000000,3282.82252600,35.50668800,299.31872600,11.72461100,1.00000000,1.00000000,0.28337800,0.28595600,5.24789800,0.05917500,0.14406700,0.16122100,0.31030300,0.17822000,0.00616300,-0.00000000,-0.00000000,0.85914900,796.37282900,0.19979100,0.03390900,0.16588200,0.54636500,0.18459000,0.24855900,0.27148500,0.27691200,0.26982600,0.21454100,0.21689000,0.22769400,7.22810100,8.99795200,10.96444700,21.04341700,21.26082800,18.77434200,9.86657500,9.64510100,0.36567300,0.19979100,8.29608400,50.67454400
09/12/1985,42,5.68686900,808.43759800,108.51692200,80.84376000,28.16472100,46.32240800,28.28582400,5.74397000,0.00000000,1.89596800,0.27603700,1.10612900,0.73108500,0.04934300,0.00000000,0.00000000,0.00000000,0.00000000,9.00272400,0.66641300,0.00720800,93.49510400,1.65982500,1.00000000,0.00000000,3282.82252600,35.50668800,299.31872600,11.72461100,1.00000000,1.00000000,0.28337800,0.28595600,5.24789800,0.05917500,0.14406700,0.16122100,0.31030300,0.17822000,0.00616300,-0.00000000,-0.00000000,0.85914900,796.37282900,0.19979100,0.03390900,0.16588200,0.54636500,0.18459000,0.24855900,0.27148500,0.27691200,0.26982600,0.21454100,0.21689000,0.22769400,7.22810100,8.99795200,10.96444700,21.04341700,21.26082800,18.77434200,9.86657500,9.64510100,0.36567300,0.19979100,8.29608400,50.67454400
10/12/1985,43,5.71556800,896.93041600,120.20631300,89.69304000,31.02865400,49.87391700,32.66320100,6.64054200,0.00000000,2.07223500,0.30458300,1.16409700,0.84061600,0.05765400,0.00000000,0.00000000,0.00000000,0.00000000,9.32840800,0.69887300,0.00754200,91.84717200,1.66567600,1.00000000,0.00000000,3442.72598500,37.15127000,348.34759500,11.65124300,1.00000000,1.00000000,0.29491500,0.29756900,5.12218600,0.06018600,0.14796600,0.15606400,0.30711000,0.18031400,0.00962100,-0.00000000,-0.00000000,0.86126100,812.65230500,0.20536500,0.03339400,0.17197000,0.54425000,0.18414100,0.24852000,0.26446000,0.27261900,0.26846400,0.21567900,0.21697900,0.22762700,7.50726500,8.79499300,10.41389000,20.21938500,20.67260200,18.78296900,9.87182600,9.64394900,0.37733500,0.20536500,8.84928200,52.62940300
10/12/1985,43,5.71556800,896.93041600,120.20631300,89.69304000,31.02865400,49.87391700,32.66320100,6.64054200,0.00000000,2.07223500,0.30458300,1.16409700,0.84061600,0.05765400,0.00000000,0.00000000,0.00000000,0.00000000,9.32840800,0.69887300,0.00754200,91.84717200,1.66567600,1.00000000,0.00000000,3442.72598500,37.15127000,348.34759500,11.65124300,1.00000000,1.00000000,0.29491500,0.29756900,5.12218600,0.06018600,0.14796600,0.15606400,0.30711000,0.18031400,0.00962100,-0.00000000,-0.00000000,0.86126100,812.65230500,0.20536500,0.03339400,0.17197000,0.54425000,0.18414100,0.24852000,0.26446000,0.27261900,0.26846400,0.21567900,0.21697900,0.22762700,7.50726500,8.79499300,10.41389000,20.21938500,20.67260200,18.78296900,9.87182600,9.64394900,0.37733500,0.20536500,8.84928200,52.62940300
