ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = bmw108
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3_demand,n_supply_soil
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2)
30/12/1985,63,7.89384000,6293.58458100,772.23475100,629.35846000,146.54709700,172.11927300,407.66687100,45.90150900,0.00000000,6.88294600,1.23755700,3.77052000,2.72141200,0.32366000,0.00000000,0.00000000,0.00000000,0.00000000,12.70853100,2.49333900,0.05522900,82.60576200,1.51223700,1.00000000,0.00000000,4128.04439300,91.43849500,1599.46533200,10.98475300,1.00000000,1.00000000,0.71253900,0.72036900,5.20481800,0.31249000,0.41225300,0.42447800,0.82269200,0.22549500,0.11183300,0.10131200,0.02774500,2.43829900,1238.02352400,0.13710300,0.03187300,0.10523000,0.09799100,0.22025600,0.24587700,0.25901700,0.26564400,0.21898500,0.20928100,0.21553700,0.22381500,1.60313800,1.83964900,2.51996700,7.06708500,9.21743700,12.13791600,7.83707000,9.62608300,1.39914000,0.13710300
31/12/1985,64,7.98675500,6542.74642500,796.73011500,654.27464000,146.25400300,171.99154700,432.58305600,45.90150900,0.00000000,6.98509000,1.26453500,3.76827700,2.81093400,0.33628300,0.00000000,0.00000000,0.00000000,0.00000000,12.70853100,2.49148900,0.05707900,78.73546600,1.51246000,1.00000000,0.00000000,4124.98106500,94.50182200,1687.36291500,11.14984400,1.00000000,1.00000000,0.71227300,0.72036900,4.92480500,0.36547500,0.52730800,0.52636200,1.03341400,0.30258900,0.14739300,0.13366600,0.04904100,3.08525000,1255.42613700,0.13159700,0.04021700,0.09138100,0.09325300,0.20926900,0.23994100,0.24976200,0.25793200,0.21873700,0.20867200,0.21489200,0.22353200,1.68669300,1.77797600,2.37748700,6.65198200,9.05259400,11.97042800,7.71828500,9.52099000,1.41118300,0.13159700
31/12/1985,64,7.98675500,6542.74642500,796.73011500,654.27464000,146.25400300,171.99154700,432.58305600,45.90150900,0.00000000,6.98509000,1.26453500,3.76827700,2.81093400,0.33628300,0.00000000,0.00000000,0.00000000,0.00000000,12.70853100,2.49148900,0.05707900,78.73546600,1.51246000,1.00000000,0.00000000,4124.98106500,94.50182200,1687.36291500,11.14984400,1.00000000,1.00000000,0.71227300,0.72036900,4.92480500,0.36547500,0.52730800,0.52636200,1.03341400,0.30258900,0.14739300,0.13366600,0.04904100,3.08525000,1255.42613700,0.13159700,0.04021700,0.09138100,0.09325300,0.20926900,0.23994100,0.24976200,0.25793200,0.21873700,0.20867200,0.21489200,0.22353200,1.68669300,1.77797600,2.37748700,6.65198200,9.05259400,11.97042800,7.71828500,9.52099000,1.41118300,0.13159700
01/01/1986,65,8.00000000,6766.41406100,818.69164300,676.64141000,145.96149500,171.87882000,454.94981900,45.90150900,0.00000000,7.07192600,1.28429900,3.76629700,2.88819500,0.34585800,0.00000000,0.00000000,130.39211900,0.00000000,12.70853100,2.48985600,0.05871200,74.41081000,1.51265700,1.00000000,0.00000000,4122.27745000,97.20543800,1790.49279800,9.84057000,1.00000000,1.00000000,0.71203800,0.72036900,4.61822100,0.13684700,0.21365100,0.21325200,0.41962500,0.12989000,0.06288000,0.05718300,0.02713500,1.26046300,1255.42613700,0.10912900,0.01644500,0.09268400,0.07801400,0.20130600,0.23571300,0.24553400,0.25399400,0.21900900,0.20848400,0.21463300,0.22335500,1.77060700,1.72281200,2.28455000,6.35012500,8.90806000,11.82177000,7.60976000,9.40303600,1.39884700,0.10912900
01/01/1986,65,8.00000000,6766.41406100,818.69164300,676.64141000,145.96149500,171.87882000,454.94981900,45.90150900,0.00000000,7.07192600,1.28429900,3.76629700,2.88819500,0.34585800,0.00000000,0.00000000,130.39211900,0.00000000,12.70853100,2.48985600,0.05871200,74.41081000,1.51265700,1.00000000,0.00000000,4122.27745000,97.20543800,1790.49279800,9.84057000,1.00000000,1.00000000,0.71203800,0.72036900,4.61822100,0.13684700,0.21365100,0.21325200,0.41962500,0.12989000,0.06288000,0.05718300,0.02713500,1.26046300,1255.42613700,0.10912900,0.01644500,0.09268400,0.07801400,0.20130600,0.23571300,0.24553400,0.25399400,0.21900900,0.20848400,0.21463300,0.22335500,1.77060700,1.72281200,2.28455000,6.35012500,8.90806000,11.82177000,7.60976000,9.40303600,1.39884700,0.10912900
02/01/1986,66,8.03965000,7010.72819000,842.69537000,701.07282000,145.66957200,171.74305700,478.31443600,45.90150900,1.06679700,7.17302300,1.30594100,3.76391200,2.98929200,0.33060200,0.01525500,1.43000000,319.15190800,8.18145100,12.70853100,2.48788900,0.06067900,71.91995800,1.51289400,1.00000000,0.00152200,4119.02137100,100.46151700,1883.07043500,11.85141600,1.00000000,1.00000000,0.71175500,0.72036900,4.42500500,0.30494000,0.52805900,0.52886100,1.04209600,0.33627700,0.16127300,0.14652900,0.06976400,3.11780000,1255.42613700,0.12530700,0.04050100,0.08480600,0.09209300,0.19105000,0.22840200,0.23853600,0.24722800,0.21809100,0.20780500,0.21392800,0.22296500,1.83792400,1.65180100,2.17500200,6.00752000,8.72514900,11.65294800,7.49109900,9.28140400,1.36065100,0.12530700
02/01/1986,66,8.03965000,7010.72819000,842.69537000,701.07282000,145.66957200,171.74305700,478.31443600,45.90150900,1.06679700,7.17302300,1.30594100,3.76391200,2.98929200,0.33060200,0.01525500,1.43000000,319.15190800,8.18145100,12.70853100,2.48788900,0.06067900,71.91995800,1.51289400,1.00000000,0.00152200,4119.02137100,100.46151700,1883.07043500,11.85141600,1.00000000,1.00000000,0.71175500,0.72036900,4.42500500,0.30494000,0.52805900,0.52886100,1.04209600,0.33627700,0.16127300,0.14652900,0.06976400,3.11780000,1255.42613700,0.12530700,0.04050100,0.08480600,0.09209300,0.19105000,0.22840200,0.23853600,0.24722800,0.21809100,0.20780500,0.21392800,0.22296500,1.83792400,1.65180100,2.17500200,6.00752000,8.72514900,11.65294800,7.49109900,9.28140400,1.36065100,0.12530700
03/01/1986,67,8.06128200,7246.23519000,865.82909400,724.62352000,145.37823300,171.61742000,499.44874400,45.90150900,3.48318800,7.26155900,1.32182900,3.76170500,3.05878600,0.31509100,0.04981000,1.43000000,496.93544800,10.91388800,12.70853100,2.48606900,0.06249900,67.45322600,1.51311400,1.00000000,0.00480700,4116.00812600,103.47476100,1979.77832000,10.96755300,1.00000000,1.00000000,0.71149300,0.72036900,4.09009800,0.26085000,0.54413500,0.54777300,1.08054500,0.36380500,0.17528800,0.15987000,0.07698700,3.20925300,1255.42613700,0.10703600,0.04170400,0.06533200,0.07767900,0.17894700,0.22124400,0.23178700,0.24066700,0.21681900,0.20704800,0.21315900,0.22253700,1.90957800,1.59942100,2.08680500,5.72604700,8.56060700,11.50621300,7.38900500,9.17783800,1.37793200,0.10703600
03/01/1986,67,8.06128200,7246.23519000,865.82909400,724.62352000,145.37823300,171.61742000,499.44874400,45.90150900,3.48318800,7.26155900,1.32182900,3.76170500,3.05878600,0.31509100,0.04981000,1.43000000,496.93544800,10.91388800,12.70853100,2.48606900,0.06249900,67.45322600,1.51311400,1.00000000,0.00480700,4116.00812600,103.47476100,1979.77832000,10.96755300,1.00000000,1.00000000,0.71149300,0.72036900,4.09009800,0.26085000,0.54413500,0.54777300,1.08054500,0.36380500,0.17528800,0.15987000,0.07698700,3.20925300,1255.42613700,0.10703600,0.04170400,0.06533200,0.07767900,0.17894700,0.22124400,0.23178700,0.24066700,0.21681900,0.20704800,0.21315900,0.22253700,1.90957800,1.59942100,2.08680500,5.72604700,8.56060700,11.50621300,7.38900500,9.17783800,1.37793200,0.10703600
04/01/1986,68,8.08287000,7495.06304900,890.29574300,749.50630000,145.08747700,171.49203900,520.57678500,45.90150900,7.23793400,7.34502800,1.33410500,3.75950200,3.10319300,0.30046000,0.10350200,1.43000000,675.60642700,14.56513800,12.70853100,2.48425300,0.06431500,62.81879200,1.51333300,1.00000000,0.00965700,4113.00104500,106.48184200,2000.00000000,10.94511800,1.00000000,1.00000000,0.71123000,0.72036900,3.74478600,0.21396000,0.61402300,0.62140600,1.22724700,0.42907500,0.20883400,0.19141200,0.09336100,3.59931800,1255.42613700,0.09838900,0.04700100,0.05138800,0.06807200,0.16568600,0.21371500,0.22460100,0.23366700,0.21505600,0.20611500,0.21223400,0.22202400,1.98200800,1.55684300,2.00814700,5.47303200,8.40132000,11.36912200,7.29523600,9.08504000,1.44536400,0.09838900
04/01/1986,68,8.08287000,7495.06304900,890.29574300,749.50630000,145.08747700,171.49203900,520.57678500,45.90150900,7.23793400,7.34502800,1.33410500,3.75950200,3.10319300,0.30046000,0.10350200,1.43000000,675.60642700,14.56513800,12.70853100,2.48425300,0.06431500,62.81879200,1.51333300,1.00000000,0.00965700,4113.00104500,106.48184200,2000.00000000,10.94511800,1.00000000,1.00000000,0.71123000,0.72036900,3.74478600,0.21396000,0.61402300,0.62140600,1.22724700,0.42907500,0.20883400,0.19141200,0.09336100,3.59931800,1255.42613700,0.09838900,0.04700100,0.05138800,0.06807200,0.16568600,0.21371500,0.22460100,0.23366700,0.21505600,0.20611500,0.21223400,0.22202400,1.98200800,1.55684300,2.00814700,5.47303200,8.40132000,11.36912200,7.29523600,9.08504000,1.44536400,0.09838900
05/01/1986,69,8.10640800,7701.32369300,910.48622300,770.13237000,144.79730200,171.34663000,535.63698800,45.90150900,12.80379500,7.42968200,1.34484900,3.75694600,3.12333500,0.28538000,0.18309400,1.43000000,873.31684200,18.95155900,12.70853100,2.48214600,0.06642100,57.95339500,1.51358800,0.77906700,0.01662500,4109.51360400,109.96928300,2000.00000000,11.93379400,1.00000000,1.00000000,0.71092600,0.72036900,3.38697700,0.12338700,0.58104700,0.59096300,1.16864400,0.42364700,0.20971500,0.19361500,0.09595900,3.38697700,1255.42613700,0.09806600,0.04448100,0.05358500,0.06580300,0.15418900,0.20682000,0.21796100,0.22719700,0.21318600,0.20516600,0.21130100,0.22149700,2.05430600,1.51955700,1.93537300,5.23633200,8.23555000,11.22407600,7.19543300,8.98328300,1.49029000,0.09806600
05/01/1986,69,8.10640800,7701.32369300,910.48622300,770.13237000,144.79730200,171.34663000,535.63698800,45.90150900,12.80379500,7.42968200,1.34484900,3.75694600,3.12333500,0.28538000,0.18309400,1.43000000,873.31684200,18.95155900,12.70853100,2.48214600,0.06642100,57.95339500,1.51358800,0.77906700,0.01662500,4109.51360400,109.96928300,2000.00000000,11.93379400,1.00000000,1.00000000,0.71092600,0.72036900,3.38697700,0.12338700,0.58104700,0.59096300,1.16864400,0.42364700,0.20971500,0.19361500,0.09595900,3.38697700,1255.42613700,0.09806600,0.04448100,0.05358500,0.06580300,0.15418900,0.20682000,0.21796100,0.22719700,0.21318600,0.20516600,0.21130100,0.22149700,2.05430600,1.51955700,1.93537300,5.23633200,8.23555000,11.22407600,7.19543300,8.98328300,1.49029000,0.09806600
06/01/1986,70,8.13144400,7894.26037200,929.21903000,789.42604000,144.50770700,171.07536500,547.27834400,45.90150900,20.45610700,7.51367000,1.35406600,3.75217700,3.11297600,0.27029800,0.29252200,1.43000000,1079.38716200,23.42346500,12.70853100,2.47821700,0.07035100,53.89793000,1.51406300,0.74060200,0.02591300,4103.00767500,116.47521300,2000.00000000,12.69289600,1.00000000,1.00000000,0.71035800,0.72036900,3.09464600,0.07507500,0.52768000,0.53919000,1.06780900,0.40007900,0.20203300,0.18803000,0.09474900,3.09464600,1255.42613700,0.09589400,0.04069600,0.05519800,0.06266500,0.14863400,0.20068300,0.21200700,0.22139900,0.21134000,0.20424400,0.21039800,0.22097400,2.09671800,1.49316900,1.87205800,5.02183000,8.07011100,11.07512800,7.09197200,8.87430000,1.53026200,0.09589400
06/01/1986,70,8.13144400,7894.26037200,929.21903000,789.42604000,144.50770700,171.07536500,547.27834400,45.90150900,20.45610700,7.51367000,1.35406600,3.75217700,3.11297600,0.27029800,0.29252200,1.43000000,1079.38716200,23.42346500,12.70853100,2.47821700,0.07035100,53.89793000,1.51406300,0.74060200,0.02591300,4103.00767500,116.47521300,2000.00000000,12.69289600,1.00000000,1.00000000,0.71035800,0.72036900,3.09464600,0.07507500,0.52768000,0.53919000,1.06780900,0.40007900,0.20203300,0.18803000,0.09474900,3.09464600,1255.42613700,0.09589400,0.04069600,0.05519800,0.06266500,0.14863400,0.20068300,0.21200700,0.22139900,0.21134000,0.20424400,0.21039800,0.22097400,2.09671800,1.49316900,1.87205800,5.02183000,8.07011100,11.07512800,7.09197200,8.87430000,1.53026200,0.09589400
07/01/1986,71,8.15475500,8135.32849800,952.78424300,813.53285000,144.21869200,170.82278000,562.57850000,45.90150900,29.26276300,7.60676600,1.36275300,3.74773500,3.09328900,0.25714600,0.41845800,1.43000000,1269.33420000,27.11053500,12.70853100,2.47455800,0.07401000,71.08829700,1.51450700,1.00000000,0.03597000,4096.94977100,122.53311600,2000.00000000,11.81880900,1.00000000,1.00000000,0.70982700,0.72036900,4.50108100,0.77850000,0.74276000,0.61262800,0.80753300,0.30393300,0.15668300,0.14705500,0.07532800,3.62441900,1255.42613700,0.10449100,0.03882700,0.06566400,0.06411900,0.25306500,0.24787400,0.23897500,0.21864100,0.20993400,0.20353900,0.20970200,0.22054600,1.54721100,1.69061600,2.00943400,4.88072300,7.92906600,10.94223400,6.99804100,8.77059200,1.62964800,0.10449100
07/01/1986,71,8.15475500,8135.32849800,952.78424300,813.53285000,144.21869200,170.82278000,562.57850000,45.90150900,29.26276300,7.60676600,1.36275300,3.74773500,3.09328900,0.25714600,0.41845800,1.43000000,1269.33420000,27.11053500,12.70853100,2.47455800,0.07401000,71.08829700,1.51450700,1.00000000,0.03597000,4096.94977100,122.53311600,2000.00000000,11.81880900,1.00000000,1.00000000,0.70982700,0.72036900,4.50108100,0.77850000,0.74276000,0.61262800,0.80753300,0.30393300,0.15668300,0.14705500,0.07532800,3.62441900,1255.42613700,0.10449100,0.03882700,0.06566400,0.06411900,0.25306500,0.24787400,0.23897500,0.21864100,0.20993400,0.20353900,0.20970200,0.22054600,1.54721100,1.69061600,2.00943400,4.88072300,7.92906600,10.94223400,6.99804100,8.77059200,1.62964800,0.10449100
08/01/1986,72,8.17849500,8373.94934100,976.10065900,837.39493000,143.93025400,170.56554900,575.89367300,45.90150900,39.80967400,7.69670800,1.36961300,3.74320900,3.04501300,0.24454400,0.56927800,1.43000000,1471.04180900,31.36264200,12.70853100,2.47083100,0.07773600,66.05481500,1.51495900,1.00000000,0.04754000,4090.78044400,128.70244400,2000.00000000,12.03619500,1.00000000,1.00000000,0.70928600,0.72036900,4.12265200,0.69060000,0.70866400,0.61159900,0.81585300,0.30837000,0.16167700,0.15274600,0.07923300,3.52874300,1255.42613700,0.09952700,0.03844400,0.06108300,0.05775600,0.23394800,0.23640500,0.23320100,0.21549400,0.20848100,0.20280300,0.20897900,0.22009800,1.55591500,1.60203700,1.93142600,4.74062000,7.79333500,10.81246900,6.90635400,8.66856600,1.72325300,0.09952700
08/01/1986,72,8.17849500,8373.94934100,976.10065900,837.39493000,143.93025400,170.56554900,575.89367300,45.90150900,39.80967400,7.69670800,1.36961300,3.74320900,3.04501300,0.24454400,0.56927800,1.43000000,1471.04180900,31.36264200,12.70853100,2.47083100,0.07773600,66.05481500,1.51495900,1.00000000,0.04754000,4090.78044400,128.70244400,2000.00000000,12.03619500,1.00000000,1.00000000,0.70928600,0.72036900,4.12265200,0.69060000,0.70866400,0.61159900,0.81585300,0.30837000,0.16167700,0.15274600,0.07923300,3.52874300,1255.42613700,0.09952700,0.03844400,0.06108300,0.05775600,0.23394800,0.23640500,0.23320100,0.21549400,0.20848100,0.20280300,0.20897900,0.22009800,1.55591500,1.60203700,1.93142600,4.74062000,7.79333500,10.81246900,6.90635400,8.66856600,1.72325300,0.09952700
09/01/1986,73,8.20242300,8542.66009700,992.42461000,854.26601000,143.64239400,170.30628500,580.44525500,45.90150900,52.12916900,7.80972300,1.37776400,3.73864600,2.99379700,0.23260600,0.74544700,1.43000000,1632.17707400,35.43690500,12.70853100,2.46707600,0.08149200,94.26833000,1.51541600,1.00000000,0.06102200,4084.56236200,134.92052500,2000.00000000,12.13131200,1.00000000,1.00000000,0.70874000,0.72036900,6.38069700,0.29684800,0.32054000,0.36802800,0.65213000,0.12297600,0.05439800,0.05167900,0.02716900,1.89376700,1255.42613700,0.12390600,0.01630000,0.10760600,0.06979000,0.26205300,0.27179500,0.30132000,0.29406600,0.21391400,0.20263800,0.20876200,0.21990800,0.80724900,1.21024100,1.81952500,5.36114200,7.75324700,10.67948000,6.80650200,8.54461900,1.77540200,0.12390600
09/01/1986,73,8.20242300,8542.66009700,992.42461000,854.26601000,143.64239400,170.30628500,580.44525500,45.90150900,52.12916900,7.80972300,1.37776400,3.73864600,2.99379700,0.23260600,0.74544700,1.43000000,1632.17707400,35.43690500,12.70853100,2.46707600,0.08149200,94.26833000,1.51541600,1.00000000,0.06102200,4084.56236200,134.92052500,2000.00000000,12.13131200,1.00000000,1.00000000,0.70874000,0.72036900,6.38069700,0.29684800,0.32054000,0.36802800,0.65213000,0.12297600,0.05439800,0.05167900,0.02716900,1.89376700,1255.42613700,0.12390600,0.01630000,0.10760600,0.06979000,0.26205300,0.27179500,0.30132000,0.29406600,0.21391400,0.20263800,0.20876200,0.21990800,0.80724900,1.21024100,1.81952500,5.36114200,7.75324700,10.67948000,6.80650200,8.54461900,1.77540200,0.12390600
10/01/1986,74,8.22593800,8779.53567000,1015.57009100,877.95357000,143.35510900,170.05149300,590.69962700,45.90150900,65.56235300,7.91886400,1.38415000,3.73416000,2.92186300,0.22158600,0.93754200,1.43000000,1625.71965200,40.16865200,12.70853100,2.46338500,0.08518300,90.97869700,1.51586600,1.00000000,0.07467600,4078.45153100,141.03135600,2000.00000000,11.92206900,1.00000000,1.00000000,0.70820200,0.72036900,6.10823200,0.42956600,0.45291300,0.59598400,1.06105400,0.22438500,0.08895000,0.08436400,0.04447400,2.98169000,1255.42613700,0.11828200,0.02557500,0.09270600,0.06310800,0.24570400,0.25144900,0.29665500,0.29054800,0.21718400,0.20233300,0.20838200,0.21963300,0.87123900,1.10404300,1.69309900,5.00170800,7.66129700,10.55461100,6.71371700,8.43235100,1.87426000,0.11828200
10/01/1986,74,8.22593800,8779.53567000,1015.57009100,877.95357000,143.35510900,170.05149300,590.69962700,45.90150900,65.56235300,7.91886400,1.38415000,3.73416000,2.92186300,0.22158600,0.93754200,1.43000000,1625.71965200,40.16865200,12.70853100,2.46338500,0.08518300,90.97869700,1.51586600,1.00000000,0.07467600,4078.45153100,141.03135600,2000.00000000,11.92206900,1.00000000,1.00000000,0.70820200,0.72036900,6.10823200,0.42956600,0.45291300,0.59598400,1.06105400,0.22438500,0.08895000,0.08436400,0.04447400,2.98169000,1255.42613700,0.11828200,0.02557500,0.09270600,0.06310800,0.24570400,0.25144900,0.29665500,0.29054800,0.21718400,0.20233300,0.20838200,0.21963300,0.87123900,1.10404300,1.69309900,5.00170800,7.66129700,10.55461100,6.71371700,8.43235100,1.87426000,0.11828200
11/01/1986,75,8.25048300,9025.03408800,1039.56726100,902.50341000,143.06839900,169.78553200,601.28286900,45.90150900,79.52895300,8.02807800,1.38932200,3.72947600,2.84217200,0.21076900,1.13726400,1.43000000,1631.67726400,48.91923000,12.70853100,2.45953200,0.08903600,86.53109700,1.51633500,1.00000000,0.08812000,4072.07281100,147.41007700,2000.00000000,12.44471500,1.00000000,1.00000000,0.70763900,0.72036900,5.75270800,0.41743200,0.45466100,0.60867800,1.12520300,0.26382500,0.09722700,0.09214500,0.04888400,3.10805500,1255.42613700,0.11715500,0.02669300,0.09046200,0.05864200,0.23240400,0.24064500,0.28473900,0.28453900,0.21937400,0.20200900,0.20796500,0.21933500,0.94465500,1.05297100,1.55782300,4.64632200,7.53371300,10.42788000,6.61967200,8.31839500,1.99782200,0.11715500
11/01/1986,75,8.25048300,9025.03408800,1039.56726100,902.50341000,143.06839900,169.78553200,601.28286900,45.90150900,79.52895300,8.02807800,1.38932200,3.72947600,2.84217200,0.21076900,1.13726400,1.43000000,1631.67726400,48.91923000,12.70853100,2.45953200,0.08903600,86.53109700,1.51633500,1.00000000,0.08812000,4072.07281100,147.41007700,2000.00000000,12.44471500,1.00000000,1.00000000,0.70763900,0.72036900,5.75270800,0.41743200,0.45466100,0.60867800,1.12520300,0.26382500,0.09722700,0.09214500,0.04888400,3.10805500,1255.42613700,0.11715500,0.02669300,0.09046200,0.05864200,0.23240400,0.24064500,0.28473900,0.28453900,0.21937400,0.20200900,0.20796500,0.21933500,0.94465500,1.05297100,1.55782300,4.64632200,7.53371300,10.42788000,6.61967200,8.31839500,1.99782200,0.11715500
12/01/1986,76,8.27517400,9231.43690600,1059.65387700,923.14369000,142.78226200,169.51800200,607.82272600,45.90150900,93.62937800,8.13120900,1.39320500,3.72476200,2.75387100,0.20056400,1.33890000,1.43000000,1631.67726400,57.38229000,12.70853100,2.45565700,0.09291100,82.18712600,1.51680900,1.00000000,0.10142400,4065.65648400,153.82640400,2000.00000000,12.51808400,1.00000000,1.00000000,0.70707200,0.72036900,5.41160500,0.34174100,0.44723500,0.51231800,0.97297400,0.25479700,0.09018500,0.08540700,0.04563700,2.75029400,1255.42613700,0.10979200,0.02351000,0.08628300,0.05237000,0.22063600,0.24552800,0.27088400,0.27478900,0.22050500,0.20173100,0.20758100,0.21905400,1.01942600,1.07970900,1.44147000,4.28960800,7.38273900,10.30366600,6.52732800,8.20498600,2.09647100,0.10979200
12/01/1986,76,8.27517400,9231.43690600,1059.65387700,923.14369000,142.78226200,169.51800200,607.82272600,45.90150900,93.62937800,8.13120900,1.39320500,3.72476200,2.75387100,0.20056400,1.33890000,1.43000000,1631.67726400,57.38229000,12.70853100,2.45565700,0.09291100,82.18712600,1.51680900,1.00000000,0.10142400,4065.65648400,153.82640400,2000.00000000,12.51808400,1.00000000,1.00000000,0.70707200,0.72036900,5.41160500,0.34174100,0.44723500,0.51231800,0.97297400,0.25479700,0.09018500,0.08540700,0.04563700,2.75029400,1255.42613700,0.10979200,0.02351000,0.08628300,0.05237000,0.22063600,0.24552800,0.27088400,0.27478900,0.22050500,0.20173100,0.20758100,0.21905400,1.01942600,1.07970900,1.44147000,4.28960800,7.38273900,10.30366600,6.52732800,8.20498600,2.09647100,0.10979200
13/01/1986,77,8.29968600,9371.42081500,1082.51184000,937.14208000,151.90742800,169.25240900,607.82272600,45.90150900,107.62776900,8.22322200,1.40038000,3.72008000,2.65520400,0.19106800,1.53907700,1.43000000,1631.67726400,65.96143200,12.70853100,2.45180900,0.09675900,78.03621500,1.51728000,1.00000000,0.11484700,4059.28658700,160.19630000,2000.00000000,12.42750000,1.00000000,1.00000000,0.70650800,0.72036900,5.08768200,0.39719200,0.59470900,0.61296400,1.20039100,0.34231100,0.11844500,0.11201900,0.06025100,3.43828200,1255.42613700,0.10197500,0.02936500,0.07261000,0.04527000,0.20949500,0.24405300,0.25724700,0.26501300,0.22049900,0.20131600,0.20706600,0.21869900,1.11244400,1.08045600,1.34614800,3.99046500,7.22253200,10.18580000,6.44105200,8.10108100,2.25259700,0.10197500
13/01/1986,77,8.29968600,9371.42081500,1082.51184000,937.14208000,151.90742800,169.25240900,607.82272600,45.90150900,107.62776900,8.22322200,1.40038000,3.72008000,2.65520400,0.19106800,1.53907700,1.43000000,1631.67726400,65.96143200,12.70853100,2.45180900,0.09675900,78.03621500,1.51728000,1.00000000,0.11484700,4059.28658700,160.19630000,2000.00000000,12.42750000,1.00000000,1.00000000,0.70650800,0.72036900,5.08768200,0.39719200,0.59470900,0.61296400,1.20039100,0.34231100,0.11844500,0.11201900,0.06025100,3.43828200,1255.42613700,0.10197500,0.02936500,0.07261000,0.04527000,0.20949500,0.24405300,0.25724700,0.26501300,0.22049900,0.20131600,0.20706600,0.21869900,1.11244400,1.08045600,1.34614800,3.99046500,7.22253200,10.18580000,6.44105200,8.10108100,2.25259700,0.10197500
14/01/1986,78,8.32474100,9514.50640600,1105.69662800,951.45064000,161.05513500,168.98093000,607.82272600,45.90150900,121.93632800,8.30758100,1.40999500,3.71529300,2.54405400,0.18196500,1.74368900,1.43000000,1631.67726400,74.73066600,12.70853100,2.44787600,0.10069100,73.16553900,1.51776200,1.00000000,0.12815800,4052.77555000,166.70733800,2000.00000000,12.70286100,1.00000000,1.00000000,0.70593000,0.72036900,4.71354700,0.38652600,0.64179100,0.64586400,1.27594100,0.38919200,0.13379600,0.12660300,0.06875500,3.66846900,1255.42613700,0.09677500,0.03158300,0.06519100,0.04004900,0.19821500,0.23666000,0.24727400,0.25608500,0.21972600,0.20082000,0.20647900,0.21830100,1.21471800,1.05873300,1.27929900,3.73919600,7.05643700,10.07005900,6.35719100,8.00054200,2.41641700,0.09677500
14/01/1986,78,8.32474100,9514.50640600,1105.69662800,951.45064000,161.05513500,168.98093000,607.82272600,45.90150900,121.93632800,8.30758100,1.40999500,3.71529300,2.54405400,0.18196500,1.74368900,1.43000000,1631.67726400,74.73066600,12.70853100,2.44787600,0.10069100,73.16553900,1.51776200,1.00000000,0.12815800,4052.77555000,166.70733800,2000.00000000,12.70286100,1.00000000,1.00000000,0.70593000,0.72036900,4.71354700,0.38652600,0.64179100,0.64586400,1.27594100,0.38919200,0.13379600,0.12660300,0.06875500,3.66846900,1255.42613700,0.09677500,0.03158300,0.06519100,0.04004900,0.19821500,0.23666000,0.24727400,0.25608500,0.21972600,0.20082000,0.20647900,0.21830100,1.21471800,1.05873300,1.27929900,3.73919600,7.05643700,10.07005900,6.35719100,8.00054200,2.41641700,0.09677500
15/01/1986,79,8.34878500,9651.82071200,1129.50384200,965.18207000,171.39144700,168.72040200,607.82272600,45.90150900,135.66775900,8.37993000,1.42071200,3.71069700,2.42822400,0.17378300,1.94004900,1.43000000,1631.67726400,83.14619700,12.70853100,2.44410200,0.10446500,68.16932900,1.51822500,0.97108800,0.14056200,4046.52713200,172.95575600,2000.00000000,12.19049800,1.00000000,1.00000000,0.70537500,0.72036900,4.33382300,0.40241200,0.75807300,0.76303100,1.50961000,0.48624600,0.16786800,0.15915100,0.08743200,4.33382300,1255.42613700,0.08588600,0.03772900,0.04815700,0.03300300,0.18627700,0.22717800,0.23774900,0.24680300,0.21808900,0.20014400,0.20572900,0.21781000,1.31954400,1.04216900,1.22945500,3.53212500,6.90058500,9.96638700,6.28378500,7.91562400,2.60233000,0.08588600
