Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sw_uptake(9),sw_uptake(10),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3_demand,n_supply_soil,RUE,TE
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),()
28/10/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.22184900,0.20768800,0.24375300,0.23263300,0.21620000,0.20114400,0.21009600,0.22785800,0.23095300,0.22606000,20.04180500,15.48462300,6.79070500,14.67056600,14.64482600,14.63583100,6.22485700,6.21573900,7.22424000,7.22629200,0.00000000,0.00000000,0.00000000,0.00000000
25/11/1985,28,5.29134700,160.93809600,23.20755700,16.09381000,7.31811000,12.95169000,2.48205400,0.45570300,0.00000000,0.34203400,0.07277800,0.26240300,0.07208500,0.00357600,0.00000000,0.00000000,0.00000000,0.00000000,4.69177100,0.16090100,0.00311100,97.03762600,1.63083200,1.00000000,0.00000000,744.91310500,14.40095600,22.87359400,11.20331600,1.00000000,1.00000000,0.07730000,0.07873300,3.62756300,0.03217700,0.04577400,0.04153600,0.06680900,0.02774600,0.00007400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.21411600,731.88323700,0.04558800,0.01255500,0.03303300,0.57984400,0.20782200,0.23648100,0.23754700,0.23040800,0.21960800,0.20532900,0.21217300,0.22491300,0.22965900,0.22751500,22.51802100,18.88463600,9.51189000,17.59869400,18.10335000,18.43792700,9.78028100,9.60783800,12.53102700,12.68743000,0.07862200,0.04558800,2.23946300,37.94105800
25/11/1985,28,5.29134700,160.93809600,23.20755700,16.09381000,7.31811000,12.95169000,2.48205400,0.45570300,0.00000000,0.34203400,0.07277800,0.26240300,0.07208500,0.00357600,0.00000000,0.00000000,0.00000000,0.00000000,4.69177100,0.16090100,0.00311100,97.03762600,1.63083200,1.00000000,0.00000000,744.91310500,14.40095600,22.87359400,11.20331600,1.00000000,1.00000000,0.07730000,0.07873300,3.62756300,0.03217700,0.04577400,0.04153600,0.06680900,0.02774600,0.00007400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.21411600,731.88323700,0.04558800,0.01255500,0.03303300,0.57984400,0.20782200,0.23648100,0.23754700,0.23040800,0.21960800,0.20532900,0.21217300,0.22491300,0.22965900,0.22751500,22.51802100,18.88463600,9.51189000,17.59869400,18.10335000,18.43792700,9.78028100,9.60783800,12.53102700,12.68743000,0.07862200,0.04558800,2.23946300,37.94105800
26/11/1985,29,5.31990200,189.93374500,27.03429600,18.99337000,8.26033000,14.92575800,3.23772900,0.61047900,0.00000000,0.39202400,0.08170600,0.28988400,0.09308700,0.00484400,0.00000000,0.00000000,0.00000000,0.00000000,4.86412900,0.17663600,0.00328900,96.15915700,1.64113600,1.00000000,0.00000000,817.75962500,15.22531900,28.72748000,11.58884000,1.00000000,1.00000000,0.08453000,0.08603400,3.56190900,0.05290400,0.07421100,0.06887100,0.11328600,0.04758300,0.00029700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.35715200,741.14625300,0.05906400,0.02089500,0.03816900,0.60744900,0.20542300,0.23177200,0.23516800,0.23004700,0.21947800,0.20547300,0.21223200,0.22483600,0.22961500,0.22756000,22.81847800,18.39074900,9.38436900,17.51894600,18.04697200,18.44497700,9.78280900,9.60620500,12.53471800,12.69692100,0.09723200,0.05906400,2.89956500,28.91763900
26/11/1985,29,5.31990200,189.93374500,27.03429600,18.99337000,8.26033000,14.92575800,3.23772900,0.61047900,0.00000000,0.39202400,0.08170600,0.28988400,0.09308700,0.00484400,0.00000000,0.00000000,0.00000000,0.00000000,4.86412900,0.17663600,0.00328900,96.15915700,1.64113600,1.00000000,0.00000000,817.75962500,15.22531900,28.72748000,11.58884000,1.00000000,1.00000000,0.08453000,0.08603400,3.56190900,0.05290400,0.07421100,0.06887100,0.11328600,0.04758300,0.00029700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.35715200,741.14625300,0.05906400,0.02089500,0.03816900,0.60744900,0.20542300,0.23177200,0.23516800,0.23004700,0.21947800,0.20547300,0.21223200,0.22483600,0.22961500,0.22756000,22.81847800,18.39074900,9.38436900,17.51894600,18.04697200,18.44497700,9.78280900,9.60620500,12.53471800,12.69692100,0.09723200,0.05906400,2.89956500,28.91763900
27/11/1985,30,5.35026100,218.88729000,30.85128800,21.88873000,9.19927600,16.93231200,3.96106600,0.75863300,0.00000000,0.45547600,0.09068400,0.33521300,0.10989700,0.00587900,0.00000000,0.00000000,0.00000000,0.00000000,5.18604200,0.20795200,0.00350100,93.64358300,1.61196900,1.00000000,0.00000000,962.74281500,16.20947100,37.47370900,12.32062500,1.00000000,1.00000000,0.09875300,0.10033000,3.36386900,0.03659500,0.06698700,0.06322900,0.10628400,0.04497900,0.00053700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.31861200,750.50591600,0.07259400,0.01828500,0.05431000,0.57204100,0.18793000,0.22773600,0.23281400,0.22960200,0.21935500,0.20561400,0.21229000,0.22476000,0.22957200,0.22760400,23.09530100,17.89072800,9.23764900,17.39680700,17.96586400,18.44659000,9.78394900,9.60438400,12.53804000,12.70591200,0.12690400,0.07259400,2.89535500,30.56882800
27/11/1985,30,5.35026100,218.88729000,30.85128800,21.88873000,9.19927600,16.93231200,3.96106600,0.75863300,0.00000000,0.45547600,0.09068400,0.33521300,0.10989700,0.00587900,0.00000000,0.00000000,0.00000000,0.00000000,5.18604200,0.20795200,0.00350100,93.64358300,1.61196900,1.00000000,0.00000000,962.74281500,16.20947100,37.47370900,12.32062500,1.00000000,1.00000000,0.09875300,0.10033000,3.36386900,0.03659500,0.06698700,0.06322900,0.10628400,0.04497900,0.00053700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.31861200,750.50591600,0.07259400,0.01828500,0.05431000,0.57204100,0.18793000,0.22773600,0.23281400,0.22960200,0.21935500,0.20561400,0.21229000,0.22476000,0.22957200,0.22760400,23.09530100,17.89072800,9.23764900,17.39680700,17.96586400,18.44659000,9.78394900,9.60438400,12.53804000,12.70591200,0.12690400,0.07259400,2.89535500,30.56882800
28/11/1985,31,5.37980500,252.95026500,35.33456700,25.29503000,10.30495600,19.19050400,4.89017500,0.94893200,0.00000000,0.53652500,0.10118900,0.39137000,0.13287800,0.00731300,0.00000000,0.00000000,0.00000000,0.00000000,5.52828100,0.24465300,0.00386700,92.94009400,1.59969700,1.00000000,0.00000000,1132.65200300,17.90323800,45.84567300,11.99000700,1.00000000,1.00000000,0.11514100,0.11685000,3.31002200,0.04567100,0.08121700,0.07751000,0.13282700,0.05646600,0.00112900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.39481900,759.95858400,0.09173500,0.02256800,0.06916700,0.57013100,0.18740400,0.22429900,0.23045200,0.22893400,0.21916700,0.20574900,0.21234800,0.22468600,0.22952900,0.22764700,23.27230100,17.40349200,9.07608800,17.22910100,17.85879100,18.44164800,9.78471200,9.60238900,12.54098800,12.71440400,0.16090100,0.09173500,3.40629700,28.55717600
28/11/1985,31,5.37980500,252.95026500,35.33456700,25.29503000,10.30495600,19.19050400,4.89017500,0.94893200,0.00000000,0.53652500,0.10118900,0.39137000,0.13287800,0.00731300,0.00000000,0.00000000,0.00000000,0.00000000,5.52828100,0.24465300,0.00386700,92.94009400,1.59969700,1.00000000,0.00000000,1132.65200300,17.90323800,45.84567300,11.99000700,1.00000000,1.00000000,0.11514100,0.11685000,3.31002200,0.04567100,0.08121700,0.07751000,0.13282700,0.05646600,0.00112900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.39481900,759.95858400,0.09173500,0.02256800,0.06916700,0.57013100,0.18740400,0.22429900,0.23045200,0.22893400,0.21916700,0.20574900,0.21234800,0.22468600,0.22952900,0.22764700,23.27230100,17.40349200,9.07608800,17.22910100,17.85879100,18.44164800,9.78471200,9.60238900,12.54098800,12.71440400,0.16090100,0.09173500,3.40629700,28.55717600
29/11/1985,32,5.41088000,295.60800300,40.95774200,29.56080000,11.69205100,21.90191100,6.15565300,1.20812700,0.00000000,0.64028600,0.11489600,0.45683200,0.16842700,0.00956100,0.00000000,0.00000000,0.00000000,0.00000000,5.86133700,0.28382800,0.00425200,92.17745200,1.60953700,1.00000000,0.00000000,1314.01876700,19.68478200,56.59924300,12.61138200,1.00000000,1.00000000,0.13230400,0.13414700,3.25274600,0.06310100,0.11031700,0.10612000,0.18491300,0.07905000,0.00239800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.54590000,769.49792300,0.11767100,0.04106200,0.07660900,0.60567700,0.18636800,0.22106200,0.22797900,0.22793800,0.21885600,0.20587500,0.21240400,0.22461300,0.22948700,0.22769000,52.91845300,16.97645600,8.92542200,17.05648800,17.75367200,18.43463100,9.78545400,9.60026200,12.54365000,12.72249600,0.19428000,0.11767100,4.26577400,25.41762400
29/11/1985,32,5.41088000,295.60800300,40.95774200,29.56080000,11.69205100,21.90191100,6.15565300,1.20812700,0.00000000,0.64028600,0.11489600,0.45683200,0.16842700,0.00956100,0.00000000,0.00000000,0.00000000,0.00000000,5.86133700,0.28382800,0.00425200,92.17745200,1.60953700,1.00000000,0.00000000,1314.01876700,19.68478200,56.59924300,12.61138200,1.00000000,1.00000000,0.13230400,0.13414700,3.25274600,0.06310100,0.11031700,0.10612000,0.18491300,0.07905000,0.00239800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.54590000,769.49792300,0.11767100,0.04106200,0.07660900,0.60567700,0.18636800,0.22106200,0.22797900,0.22793800,0.21885600,0.20587500,0.21240400,0.22461300,0.22948700,0.22769000,52.91845300,16.97645600,8.92542200,17.05648800,17.75367200,18.43463100,9.78545400,9.60026200,12.54365000,12.72249600,0.19428000,0.11767100,4.26577400,25.41762400
30/11/1985,33,5.43797900,319.49648400,44.08766300,31.94965000,12.45698700,23.34786700,6.91844700,1.36436200,0.00000000,0.73352600,0.12430600,0.52491600,0.19163800,0.01106800,0.00000000,0.00000000,0.00000000,0.00000000,6.21165300,0.32832600,0.00458700,102.94076500,1.59876600,1.00000000,0.00000000,1520.02780500,21.23836400,71.24598700,10.99765300,1.00000000,1.00000000,0.15139600,0.15334100,4.11918200,0.05219500,0.05047800,0.04213200,0.06287400,0.02672600,0.00115200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.23555800,779.12561000,0.10287900,0.02009700,0.08278100,0.55412400,0.25357000,0.24983300,0.24167500,0.22840300,0.21881200,0.20600400,0.21246000,0.22454200,0.22944500,0.22773300,48.93772500,22.78725800,10.25583700,17.04837600,17.69969400,18.43173800,9.78623300,9.59801000,12.54595900,12.73013700,0.18566000,0.10287900,2.38884800,41.77362500
30/11/1985,33,5.43797900,319.49648400,44.08766300,31.94965000,12.45698700,23.34786700,6.91844700,1.36436200,0.00000000,0.73352600,0.12430600,0.52491600,0.19163800,0.01106800,0.00000000,0.00000000,0.00000000,0.00000000,6.21165300,0.32832600,0.00458700,102.94076500,1.59876600,1.00000000,0.00000000,1520.02780500,21.23836400,71.24598700,10.99765300,1.00000000,1.00000000,0.15139600,0.15334100,4.11918200,0.05219500,0.05047800,0.04213200,0.06287400,0.02672600,0.00115200,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.23555800,779.12561000,0.10287900,0.02009700,0.08278100,0.55412400,0.25357000,0.24983300,0.24167500,0.22840300,0.21881200,0.20600400,0.21246000,0.22454200,0.22944500,0.22773300,48.93772500,22.78725800,10.25583700,17.04837600,17.69969400,18.43173800,9.78623300,9.59801000,12.54595900,12.73013700,0.18566000,0.10287900,2.38884800,41.77362500
01/12/1985,34,5.46370000,346.49564400,47.63216700,34.64956000,13.32304500,24.91249300,7.84291800,1.55371100,0.00000000,0.82816700,0.13333000,0.59198000,0.21711500,0.01275400,0.00000000,0.00000000,0.00000000,0.00000000,6.51714300,0.36958100,0.00490600,115.53495400,1.60176000,1.00000000,0.00000000,1711.02269500,22.71294800,80.07461500,10.43843800,1.00000000,1.00000000,0.16872200,0.17075800,5.12806900,0.03632800,0.04252300,0.04064800,0.06250800,0.01883500,0.00106800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.20191000,788.84705700,0.10391400,0.01527900,0.08863500,0.53967500,0.25496800,0.27457500,0.27863900,0.25891100,0.21976900,0.20614000,0.21251500,0.22447200,0.22940300,0.22777500,36.33023500,27.54137000,16.57180000,20.64623600,17.73116500,18.42798000,9.78710400,9.59565600,12.54785700,12.73727400,0.19254900,0.10391400,2.69991600,68.57187400
01/12/1985,34,5.46370000,346.49564400,47.63216700,34.64956000,13.32304500,24.91249300,7.84291800,1.55371100,0.00000000,0.82816700,0.13333000,0.59198000,0.21711500,0.01275400,0.00000000,0.00000000,0.00000000,0.00000000,6.51714300,0.36958100,0.00490600,115.53495400,1.60176000,1.00000000,0.00000000,1711.02269500,22.71294800,80.07461500,10.43843800,1.00000000,1.00000000,0.16872200,0.17075800,5.12806900,0.03632800,0.04252300,0.04064800,0.06250800,0.01883500,0.00106800,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.20191000,788.84705700,0.10391400,0.01527900,0.08863500,0.53967500,0.25496800,0.27457500,0.27863900,0.25891100,0.21976900,0.20614000,0.21251500,0.22447200,0.22940300,0.22777500,36.33023500,27.54137000,16.57180000,20.64623600,17.73116500,18.42798000,9.78710400,9.59565600,12.54785700,12.73727400,0.19254900,0.10391400,2.69991600,68.57187400
02/12/1985,35,5.48868900,374.50418200,51.31069100,37.45042000,14.22068100,26.47224300,8.85646200,1.76130400,0.00000000,0.92568600,0.14251300,0.65971000,0.24464700,0.01460700,0.00000000,0.00000000,0.00000000,0.00000000,6.80710000,0.41028400,0.00521500,135.34310200,1.60793500,1.00000000,0.00000000,1899.46326300,24.14553800,90.77450600,10.14116200,1.00000000,1.00000000,0.18546800,0.18759000,6.56317900,0.03018000,0.03470400,0.03984600,0.07551600,0.02949300,0.00115900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.21089800,799.09098100,0.10696800,0.01366100,0.09330700,0.53410600,0.25710100,0.27465300,0.30460200,0.30650200,0.25633800,0.20690000,0.21257300,0.22440400,0.22936100,0.22781700,23.38744200,24.57496300,21.78481900,29.11146700,21.13756000,18.47728000,9.78824600,9.59324300,12.54939200,12.74395800,0.20027500,0.10696800,2.80085400,87.16300000
02/12/1985,35,5.48868900,374.50418200,51.31069100,37.45042000,14.22068100,26.47224300,8.85646200,1.76130400,0.00000000,0.92568600,0.14251300,0.65971000,0.24464700,0.01460700,0.00000000,0.00000000,0.00000000,0.00000000,6.80710000,0.41028400,0.00521500,135.34310200,1.60793500,1.00000000,0.00000000,1899.46326300,24.14553800,90.77450600,10.14116200,1.00000000,1.00000000,0.18546800,0.18759000,6.56317900,0.03018000,0.03470400,0.03984600,0.07551600,0.02949300,0.00115900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.21089800,799.09098100,0.10696800,0.01366100,0.09330700,0.53410600,0.25710100,0.27465300,0.30460200,0.30650200,0.25633800,0.20690000,0.21257300,0.22440400,0.22936100,0.22781700,23.38744200,24.57496300,21.78481900,29.11146700,21.13756000,18.47728000,9.78824600,9.59324300,12.54939200,12.74395800,0.20027500,0.10696800,2.80085400,87.16300000
03/12/1985,36,5.51521000,413.67662700,56.47136300,41.36766000,15.48493000,28.57651600,10.34394600,2.06597000,0.00000000,1.03514600,0.15412500,0.72953100,0.28136200,0.01709900,0.00000000,0.00000000,0.00000000,0.00000000,7.08879900,0.45073500,0.00554400,143.32464000,1.61853600,1.00000000,0.00000000,2086.73603500,25.66602500,102.50534800,10.76338400,1.00000000,1.00000000,0.20177700,0.20398700,7.02027500,0.03966300,0.04741700,0.05444100,0.10404400,0.06044600,0.00220900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.30822000,811.16106000,0.12135700,0.01902200,0.10233500,0.54251700,0.25252800,0.27452600,0.30445600,0.30759300,0.29442800,0.20955600,0.21264700,0.22433700,0.22932000,0.22785800,19.58455500,22.68386700,22.32284700,30.92086600,24.84890400,18.68923800,9.79051600,9.59080700,12.55063000,12.75025700,0.22369200,0.12135700,3.91724500,89.22253500
03/12/1985,36,5.51521000,413.67662700,56.47136300,41.36766000,15.48493000,28.57651600,10.34394600,2.06597000,0.00000000,1.03514600,0.15412500,0.72953100,0.28136200,0.01709900,0.00000000,0.00000000,0.00000000,0.00000000,7.08879900,0.45073500,0.00554400,143.32464000,1.61853600,1.00000000,0.00000000,2086.73603500,25.66602500,102.50534800,10.76338400,1.00000000,1.00000000,0.20177700,0.20398700,7.02027500,0.03966300,0.04741700,0.05444100,0.10404400,0.06044600,0.00220900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.30822000,811.16106000,0.12135700,0.01902200,0.10233500,0.54251700,0.25252800,0.27452600,0.30445600,0.30759300,0.29442800,0.20955600,0.21264700,0.22433700,0.22932000,0.22785800,19.58455500,22.68386700,22.32284700,30.92086600,24.84890400,18.68923800,9.79051600,9.59080700,12.55063000,12.75025700,0.22369200,0.12135700,3.91724500,89.22253500
04/12/1985,37,5.54341500,463.35275200,63.02529800,46.33528000,17.09327300,31.14913300,12.31351600,2.46937600,0.00000000,1.16182300,0.16898200,0.80424500,0.32955700,0.02040200,0.00000000,0.00000000,0.00000000,0.00000000,7.38778200,0.49408000,0.00589300,141.37599200,1.62776400,1.00000000,0.00000000,2287.40686500,27.28301800,119.72159600,11.44653500,1.00000000,1.00000000,0.21889100,0.22118900,6.81064200,0.05385700,0.05834300,0.08059500,0.15358400,0.09209700,0.00475900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.44323300,825.93831600,0.14184200,0.02748300,0.11435900,0.55363500,0.24290500,0.25147700,0.30399400,0.30672800,0.29746800,0.21349400,0.21274800,0.22427100,0.22927900,0.22789900,21.57204200,20.56960500,22.14467000,30.84658600,25.00296600,18.99517800,9.79538000,9.58838100,12.55162000,12.75622300,0.25620100,0.14184200,4.96761200,76.33140600
04/12/1985,37,5.54341500,463.35275200,63.02529800,46.33528000,17.09327300,31.14913300,12.31351600,2.46937600,0.00000000,1.16182300,0.16898200,0.80424500,0.32955700,0.02040200,0.00000000,0.00000000,0.00000000,0.00000000,7.38778200,0.49408000,0.00589300,141.37599200,1.62776400,1.00000000,0.00000000,2287.40686500,27.28301800,119.72159600,11.44653500,1.00000000,1.00000000,0.21889100,0.22118900,6.81064200,0.05385700,0.05834300,0.08059500,0.15358400,0.09209700,0.00475900,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.44323300,825.93831600,0.14184200,0.02748300,0.11435900,0.55363500,0.24290500,0.25147700,0.30399400,0.30672800,0.29746800,0.21349400,0.21274800,0.22427100,0.22927900,0.22789900,21.57204200,20.56960500,22.14467000,30.84658600,25.00296600,18.99517800,9.79538000,9.58838100,12.55162000,12.75622300,0.25620100,0.14184200,4.96761200,76.33140600
05/12/1985,38,5.57167700,535.23860600,72.52941900,53.52386000,19.43131900,34.73291800,15.28681700,3.07836500,0.00000000,1.32176500,0.19037300,0.88525300,0.40297000,0.02545500,0.00000000,0.00000000,0.00000000,0.00000000,7.70574100,0.53998900,0.00624300,143.24482700,1.63939100,1.00000000,0.00000000,2499.94704400,28.90326300,142.51753200,11.46955600,1.00000000,1.00000000,0.23661600,0.23899500,6.90862000,0.10568900,0.11004900,0.14746400,0.28196700,0.17129500,0.01326700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.82973200,844.29153900,0.18167100,0.05104400,0.13062700,0.58172300,0.24894300,0.25343800,0.30200500,0.30532400,0.29799900,0.21869600,0.21289100,0.22420800,0.22923800,0.22793900,21.54012100,20.31480000,21.80831100,30.65021100,24.90302500,19.39199100,9.80416900,9.58601700,12.55257300,12.76207500,0.31229900,0.18167100,7.18858500,59.85452500
05/12/1985,38,5.57167700,535.23860600,72.52941900,53.52386000,19.43131900,34.73291800,15.28681700,3.07836500,0.00000000,1.32176500,0.19037300,0.88525300,0.40297000,0.02545500,0.00000000,0.00000000,0.00000000,0.00000000,7.70574100,0.53998900,0.00624300,143.24482700,1.63939100,1.00000000,0.00000000,2499.94704400,28.90326300,142.51753200,11.46955600,1.00000000,1.00000000,0.23661600,0.23899500,6.90862000,0.10568900,0.11004900,0.14746400,0.28196700,0.17129500,0.01326700,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.82973200,844.29153900,0.18167100,0.05104400,0.13062700,0.58172300,0.24894300,0.25343800,0.30200500,0.30532400,0.29799900,0.21869600,0.21289100,0.22420800,0.22923800,0.22793900,21.54012100,20.31480000,21.80831100,30.65021100,24.90302500,19.39199100,9.80416900,9.58601700,12.55257300,12.76207500,0.31229900,0.18167100,7.18858500,59.85452500
06/12/1985,39,5.60054300,614.10120800,82.95575700,61.41012000,21.99492200,38.49961100,18.68653200,3.77469200,0.00000000,1.49378800,0.21494900,0.96390000,0.48980500,0.03151400,0.00000000,0.00000000,0.00000000,0.00000000,8.02434000,0.58498000,0.00660100,139.16862300,1.64774900,1.00000000,0.00000000,2708.24149200,30.55813000,176.93074000,11.71464600,1.00000000,1.00000000,0.25359700,0.25605700,6.56938000,0.08882600,0.10863300,0.15408900,0.30296500,0.18561700,0.02145300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.86158200,865.53785000,0.19698000,0.05310900,0.14387100,0.57790600,0.22377100,0.24245100,0.29532100,0.30286300,0.29701300,0.22290400,0.21307300,0.22414700,0.22919700,0.22797900,23.10399800,19.24669600,21.05599400,30.16479500,24.59845000,19.68114300,9.81659300,9.58374400,12.55356000,12.76789100,0.34085100,0.19698000,7.88626000,60.13109000
06/12/1985,39,5.60054300,614.10120800,82.95575700,61.41012000,21.99492200,38.49961100,18.68653200,3.77469200,0.00000000,1.49378800,0.21494900,0.96390000,0.48980500,0.03151400,0.00000000,0.00000000,0.00000000,0.00000000,8.02434000,0.58498000,0.00660100,139.16862300,1.64774900,1.00000000,0.00000000,2708.24149200,30.55813000,176.93074000,11.71464600,1.00000000,1.00000000,0.25359700,0.25605700,6.56938000,0.08882600,0.10863300,0.15408900,0.30296500,0.18561700,0.02145300,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.86158200,865.53785000,0.19698000,0.05310900,0.14387100,0.57790600,0.22377100,0.24245100,0.29532100,0.30286300,0.29701300,0.22290400,0.21307300,0.22414700,0.22919700,0.22797900,23.10399800,19.24669600,21.05599400,30.16479500,24.59845000,19.68114300,9.81659300,9.58374400,12.55356000,12.76789100,0.34085100,0.19698000,7.88626000,60.13109000
07/12/1985,40,5.62966900,695.53430800,93.71816100,69.55343000,24.63822500,42.22479900,22.33348000,4.52165700,0.00000000,1.67278300,0.24131100,1.04037200,0.58506300,0.03829100,0.00000000,0.00000000,0.00000000,0.00000000,8.34974700,0.62911100,0.00696100,135.49784900,1.65371600,1.00000000,0.00000000,2912.55270000,32.22796900,216.27929700,11.82062500,1.00000000,1.00000000,0.26988700,0.27242400,6.30059100,0.06845900,0.12116400,0.14169500,0.31107300,0.19299900,0.03211400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.86750500,888.76175300,0.20578700,0.05300600,0.15278100,0.57391300,0.20146700,0.24878800,0.27722300,0.29965000,0.29584600,0.22578000,0.21328500,0.22408800,0.22915700,0.22801800,24.45304300,19.38217400,19.53347400,29.50159600,24.22754900,19.83277300,9.83172800,9.58158400,12.55461600,12.77370300,0.35856800,0.20578700,8.14331000,59.14397100
07/12/1985,40,5.62966900,695.53430800,93.71816100,69.55343000,24.63822500,42.22479900,22.33348000,4.52165700,0.00000000,1.67278300,0.24131100,1.04037200,0.58506300,0.03829100,0.00000000,0.00000000,0.00000000,0.00000000,8.34974700,0.62911100,0.00696100,135.49784900,1.65371600,1.00000000,0.00000000,2912.55270000,32.22796900,216.27929700,11.82062500,1.00000000,1.00000000,0.26988700,0.27242400,6.30059100,0.06845900,0.12116400,0.14169500,0.31107300,0.19299900,0.03211400,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.86750500,888.76175300,0.20578700,0.05300600,0.15278100,0.57391300,0.20146700,0.24878800,0.27722300,0.29965000,0.29584600,0.22578000,0.21328500,0.22408800,0.22915700,0.22801800,24.45304300,19.38217400,19.53347400,29.50159600,24.22754900,19.83277300,9.83172800,9.58158400,12.55461600,12.77370300,0.35856800,0.20578700,8.14331000,59.14397100
08/12/1985,41,5.65846600,768.42431200,103.33912100,76.84243000,26.99431900,45.41327400,25.71688400,5.21464400,0.00000000,1.84312300,0.26625700,1.11228900,0.67633200,0.04496100,0.00000000,0.00000000,0.00000000,0.00000000,8.67809700,0.67100500,0.00731800,132.45045500,1.65764700,1.00000000,0.00000000,3106.50440500,33.87887000,258.48934900,11.68657000,1.00000000,1.00000000,0.28502100,0.28763300,6.11955900,0.04394700,0.10104100,0.12304300,0.24183000,0.15563700,0.03714600,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.70264400,913.68822400,0.19576800,0.04238600,0.15338200,0.56069900,0.18740400,0.24899000,0.28272300,0.29042700,0.29218000,0.22825700,0.21352400,0.22403100,0.22911800,0.22805700,25.81004300,19.09599700,19.30120800,28.22326900,23.60616900,19.92346200,9.84931000,9.57954600,12.55569500,12.77946900,0.34915000,0.19576800,7.28900000,63.48236100
