ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
format = csv
precision = 8
Title = Maize_Exp1 2ND Yr3_2
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3_demand,n_supply_soil
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2)
02/02/2001,30,5.41762100,1242.29992300,178.06035400,124.22999000,55.60175400,80.26484300,35.66750000,6.52625700,0.00000000,2.83866500,0.53076600,1.96976900,0.80326000,0.03875400,0.00000000,0.00000000,0.00000000,0.00000000,7.75830800,1.26273000,0.02523400,296.87690700,1.55993000,1.00000000,0.00000000,1803.89946000,36.04910900,119.16978500,15.03500000,1.00000000,1.00000000,0.46813500,0.47480300,17.83684700,0.05555700,0.06070300,0.13917300,0.09470900,0.00197300,-0.00000000,-0.00000000,0.35211500,1003.24122700,0.22545500,0.00191900,0.22353600,0.25068900,0.44725000,0.46459500,0.49453600,0.45964200,0.40598000,0.41179600,0.38053900,3.53839400,4.01925400,5.97389300,7.76489400,10.55031300,10.39835600,10.33880800,0.89933900,0.22545500
03/02/2001,31,5.44755400,1297.36727800,185.11725800,129.73673000,57.30777400,82.73690000,38.05692600,7.01565800,0.00000000,3.03875600,0.54788900,2.11399800,0.85294300,0.04200000,0.00000000,0.00000000,0.00000000,0.00000000,7.98961600,1.36154100,0.02779900,329.31898500,1.55265000,1.00000000,0.00000000,1945.05892000,39.71299300,127.38392600,16.70000100,1.00000000,1.00000000,0.49377300,0.50076100,18.40545700,0.05672300,0.06191200,0.14194400,0.10389100,0.00610400,-0.00000000,-0.00000000,0.37057200,1036.24122700,0.21827600,0.00164800,0.21662900,0.23351400,0.44744100,0.46458700,0.49452700,0.47465400,0.43498000,0.44500000,0.41132000,1.61087500,3.09179700,5.60921600,6.82376900,10.00092900,11.09544800,11.06178500,0.93474400,0.21827600
04/02/2001,32,5.48035500,1508.49569800,212.90668200,150.84957000,64.16039600,92.32728300,47.47445400,8.94454900,0.00000000,3.23030600,0.56870300,2.25934400,0.89333200,0.04463500,0.00000000,0.00000000,0.00000000,0.00000000,8.24653900,1.47397800,0.03061000,335.07819400,1.53282100,1.00000000,0.00000000,2105.68258600,43.72790800,135.91758700,18.29999900,1.00000000,1.00000000,0.52144700,0.52871600,18.50823500,0.39289000,0.45541600,1.04412500,0.76421100,0.08448000,-0.00000000,-0.00000000,2.74112200,1069.24122700,0.21345900,0.01039000,0.20306900,0.16420500,0.43423500,0.46196400,0.49152000,0.47245300,0.43471800,0.44500000,0.43600000,0.73003900,2.43553000,5.00160200,5.93534100,9.06390500,10.90341900,11.56203700,1.29996000,0.21345900
05/02/2001,33,5.51044000,1753.27372500,245.16775800,175.32737000,72.10975000,103.10003200,58.71180100,11.24617400,0.00000000,3.39040400,0.58777200,2.40363300,0.90548300,0.04543400,0.00000000,0.00000000,0.00000000,0.00000000,8.52807800,1.60023800,0.03318700,323.62377500,1.50204800,1.00000000,0.00000000,2286.05358200,47.41044100,169.55162000,16.78500000,1.00000000,1.00000000,0.55072400,0.55811800,17.98384100,0.50032100,0.65272500,1.49531600,1.11368500,0.20103800,-0.00000000,-0.00000000,3.96308600,1102.24122700,0.18030500,0.01358900,0.16671600,0.10256200,0.40802300,0.45311300,0.48119900,0.46686000,0.43280400,0.44454200,0.42956300,0.30555000,2.14233200,4.43833900,5.28556300,8.41900300,10.79331500,11.32298800,1.75800900,0.18030500
06/02/2001,34,5.53957600,1938.90465800,269.39893100,193.89047000,78.09135100,110.77527000,67.48849800,13.04381100,0.00000000,3.54303200,0.60394300,2.61736600,0.83759400,0.04543400,0.00000000,0.00000000,0.00000000,0.00000000,8.99432800,1.80632000,0.03830000,312.40620400,1.44900400,1.00000000,0.00000000,2580.45782900,54.71376800,209.68499800,16.25499900,1.00000000,1.00000000,0.59471300,0.60240000,17.59132800,0.35619500,0.47428200,1.11338000,0.83624200,0.22479200,-0.00000000,-0.00000000,3.00489100,1135.24122700,0.16407500,0.00956500,0.15451000,0.07182000,0.39664200,0.44194200,0.47355500,0.46119400,0.42940800,0.44322700,0.42466200,0.11069800,1.90800800,3.97435000,4.72732200,7.73864500,10.65501200,11.12929600,2.28453000,0.16407500
07/02/2001,35,5.56857700,2067.99787800,286.11059300,206.79979000,82.19524500,115.69521100,73.86939500,14.35074200,0.00000000,3.68846300,0.61827200,2.81753900,0.77604800,0.04543400,0.00000000,0.00000000,0.00000000,0.00000000,9.44585500,1.99980300,0.04351200,303.22829800,1.40890800,1.00000000,0.00000000,2856.86190300,62.16004700,241.03035000,16.17999900,1.00000000,1.00000000,0.63208400,0.64000200,17.47922400,0.19995800,0.27035000,0.64227800,0.48289800,0.18022800,-0.00000000,-0.00000000,1.77571200,1168.24122700,0.15517400,0.00531500,0.14985900,0.05776100,0.38988600,0.43561000,0.46860100,0.45644900,0.42540300,0.44106000,0.42058100,0.05369600,1.71899700,3.57743100,4.23969600,7.03958700,10.49603200,10.96203100,2.68648100,0.15517400
08/02/2001,36,5.59602700,2194.24715000,302.46713300,219.42472000,86.19708000,120.23653700,80.35449900,15.67901600,0.00000000,3.81978000,0.63062700,2.99556400,0.72302100,0.04543400,0.00000000,0.00000000,0.00000000,0.00000000,9.89530000,2.17210400,0.04839400,296.69473600,1.37910700,1.00000000,0.00000000,3103.00594600,69.13381800,263.81927500,15.31500100,1.00000000,1.00000000,0.66245400,0.67052300,17.68285000,0.17134400,0.22706200,0.54204600,0.40611600,0.19981200,-0.00000000,-0.00000000,1.54637900,1201.24122700,0.13962900,0.00434400,0.13528600,0.04573800,0.38947900,0.43158300,0.46480300,0.45214300,0.42116500,0.43829100,0.41689400,0.03688400,1.56750200,3.24761500,3.83193400,6.37685200,10.32776200,10.81053600,3.05282900,0.13962900
09/02/2001,37,5.62602300,2432.90278700,333.69027200,243.29028000,93.90032200,128.46916100,93.04293600,18.27785300,0.00000000,3.95750000,0.64380800,3.17764800,0.67061900,0.04543400,0.00000000,0.00000000,0.00000000,0.00000000,10.32071700,2.35074300,0.05471900,289.42066200,1.35176300,1.00000000,0.00000000,3358.20417600,78.16958600,286.98034700,16.73500000,1.00000000,1.00000000,0.69129600,0.69962700,17.85049800,0.34559300,0.48713700,1.16486000,0.86792600,0.53995700,0.00000100,-0.00000000,3.40547400,1234.24122700,0.14549400,0.00909100,0.13640300,0.03940300,0.37846300,0.42698100,0.45964600,0.44666600,0.41588300,0.43510900,0.41335900,0.03138300,1.42105000,2.92485500,3.43912300,5.68675500,10.15620600,10.66902500,3.69250200,0.14549400
10/02/2001,38,5.65428200,2718.98058900,370.81334900,271.89806000,103.15308900,137.46682200,108.70723500,21.48620300,0.00000000,4.09091400,0.65606800,3.33805900,0.62666600,0.04543400,0.00000000,0.00000000,0.00000000,0.00000000,10.78557800,2.52374700,0.06825800,280.62656800,1.32266000,1.00000000,0.00000000,3605.35262800,97.51126100,332.29620400,15.76611000,1.00000000,1.00000000,0.71687700,0.72637700,17.45837400,0.55840600,0.85463300,2.04346500,1.51455100,0.99086600,0.00416100,-0.00000000,5.96608200,1267.24122700,0.13304600,0.01472800,0.11831800,0.02999800,0.36521400,0.42102800,0.45251300,0.43961800,0.40921500,0.43131800,0.40975000,0.03014400,1.30077700,2.65324100,3.11258100,5.12215700,9.89912900,10.53234300,4.43515000,0.13304600
11/02/2001,39,5.68304100,2953.80745900,401.31696000,295.38075000,110.69607000,144.47807100,121.94522200,24.19759800,0.00000000,4.21924800,0.66844600,3.48909300,0.58656600,0.05081500,0.00000000,0.00000000,0.00000000,0.00000000,11.22352500,2.67999300,0.07794200,270.13871800,1.30190400,1.00000000,0.00000000,3828.56093300,111.34536900,388.24011200,16.04500000,1.00000000,1.00000000,0.73815300,0.74816100,16.83943100,0.41166400,0.67443300,1.61191000,1.20699000,0.78777400,0.01786200,-0.00000000,4.71063200,1300.24122700,0.13228900,0.01087400,0.12141500,0.02635300,0.35536300,0.41623300,0.44670100,0.43575600,0.40382500,0.42679800,0.40588300,0.03028300,1.19404800,2.41254600,2.82865800,4.62281600,9.56152300,10.39569500,5.01982100,0.13228900
12/02/2001,40,5.71332300,3200.03607200,433.49338100,320.00361000,118.60022200,151.60570000,136.17527200,27.11218700,0.00000000,4.34786800,0.68146300,3.64112800,0.54898000,0.05693600,0.00000000,0.00000000,0.00000000,0.00000000,11.66922000,2.83074400,0.08448800,261.42512500,1.28628000,1.00000000,0.00000000,4043.91929500,120.69706800,435.51864600,16.89500000,1.00000000,1.00000000,0.75716500,0.76720900,16.37780500,0.33178900,0.58608500,1.40088000,1.05796900,0.68875600,0.03915000,-0.00000000,4.10463000,1333.24122700,0.13650300,0.00891100,0.12759200,0.02428500,0.34604600,0.41199500,0.44165100,0.43236400,0.40038100,0.42243100,0.40188600,0.03139000,1.09518700,2.19073700,2.56290500,4.16766300,9.14907500,10.26213600,5.62091500,0.13650300
13/02/2001,41,5.74243900,3505.98687500,473.94763700,350.59869000,128.45939800,160.40167100,154.26853300,30.81803500,0.00000000,4.54899500,0.70437800,3.81357200,0.56942100,0.06517800,0.00000000,0.00000000,0.00000000,0.00000000,12.13852500,2.98512600,0.08448800,253.62131100,1.27752500,1.00000000,0.00000000,4264.46586000,120.69706800,486.34027100,16.24431100,1.00000000,1.00000000,0.77520400,0.78450300,16.00658400,0.47797200,0.93428800,2.23434300,1.70033400,1.11103000,0.11691800,-0.00000000,6.57488300,1366.24122700,0.22540500,0.03222100,0.19318400,0.03556000,0.33438800,0.40540700,0.43386900,0.42681000,0.39656400,0.41839200,0.39795500,18.84589600,1.01336900,2.00367900,2.34147500,3.79935900,8.72510400,10.13635800,6.33866300,0.22540500
14/02/2001,42,5.77266800,3822.39133500,515.77251100,382.23913000,138.64382600,168.99574800,173.39701900,34.73591800,0.00000000,4.83654100,0.73859000,3.97564900,0.68345500,0.07661300,0.00000000,0.00000000,0.00000000,0.00000000,12.58975600,3.11495900,0.08448800,244.43175100,1.27630900,1.00000000,0.00000000,4449.94073300,120.69706800,550.95904500,16.86500000,1.00000000,1.00000000,0.78933400,0.79804800,15.52490100,0.43720600,0.90644300,2.16955900,1.66669800,1.10094000,0.18672700,-0.00000000,6.46757300,1399.24122700,0.32316700,0.05008500,0.27308200,0.04638300,0.32705100,0.39901300,0.42636300,0.42114300,0.39314800,0.41519600,0.39433100,40.23524500,0.94093000,1.83732700,2.14120900,3.46696400,8.25392700,10.02448400,6.96741700,0.32316700
15/02/2001,43,5.80258300,4156.09850200,559.87827700,415.60985000,149.37887500,177.58596400,193.96483500,38.94860300,0.00000000,5.24577000,0.78922700,4.16414700,0.88646700,0.09433200,0.00000000,0.00000000,0.00000000,0.00000000,13.05822800,3.23104200,0.08448800,238.73780800,1.28879400,1.00000000,0.00000000,4615.77401600,120.69706800,619.27508500,16.69000000,1.00000000,1.00000000,0.80121300,0.80943600,15.39287400,0.61505100,1.03696900,2.48299200,1.92543000,1.28572000,0.32228800,-0.00000000,7.66845000,1432.24122700,0.46134300,0.09005400,0.37128900,0.06147300,0.33820600,0.39185400,0.41786000,0.41462000,0.38909300,0.41250500,0.39112300,59.66378400,0.87958100,1.69408700,1.96908200,3.18105000,7.76905400,9.92898100,7.50484200,0.46134300
16/02/2001,44,5.82972900,4314.52145200,580.64977100,431.45215000,154.30807500,181.44672200,203.90951000,40.98546400,0.00000000,5.63503800,0.83758500,4.33389000,1.09249200,0.10783200,0.00000000,0.00000000,0.00000000,0.00000000,13.52183900,3.32730800,0.08448800,229.38797000,1.30252200,1.00000000,0.00000000,4753.29670300,120.69706800,692.73156700,15.14500000,1.00000000,1.00000000,0.81055500,0.81839100,14.91957600,0.12771200,0.22523300,0.53968600,0.42310400,0.28607700,0.10035400,-0.00000000,1.70216600,1465.24122700,0.43920500,0.02329200,0.41591300,0.05877600,0.33377500,0.39011100,0.41588000,0.41311200,0.38835100,0.41135500,0.38831200,75.76551800,0.83594200,1.59086600,1.83708800,2.94844900,7.26882600,9.84966900,7.47250300,0.43920500
17/02/2001,45,5.85603100,4611.15689100,619.79366900,461.11569000,163.78842800,188.30108100,222.84113400,44.86302600,0.00000000,6.01097500,0.88552700,4.47560400,1.31190100,0.12264600,0.00000000,0.00000000,0.00000000,0.00000000,13.94253400,3.39905800,0.08448800,225.78994000,1.31671900,1.00000000,0.00000000,4855.79705200,120.69706800,728.24823000,14.67426000,1.00000000,1.00000000,0.81723000,0.82479100,14.94156000,0.31504900,0.61158500,1.46681600,1.15316600,0.78313900,0.36204300,-0.00000000,4.69179700,1498.24122700,0.42555400,0.06759900,0.35795400,0.05501800,0.32478700,0.38576700,0.41081900,0.40917200,0.38594500,0.40967800,0.38610300,88.47898100,0.79831600,1.50009800,1.72513700,2.75702400,6.80955600,9.78923200,7.73483700,0.42555400
18/02/2001,46,5.88092000,4835.62787700,649.32073300,483.56279000,170.86839400,193.24758200,237.36663000,47.83812700,0.00000000,6.36581400,0.93160500,4.59770400,1.52956000,0.13772500,0.00000000,0.00000000,0.00000000,0.00000000,14.35015200,3.45611700,0.08448800,219.74158500,1.33030900,1.00000000,0.00000000,4937.31023900,120.69706800,795.86120600,13.88580000,1.00000000,1.00000000,0.82237100,0.82971900,14.78524000,0.16838900,0.35279400,0.84710000,0.67054400,0.45924300,0.27282400,-0.00000000,2.77089400,1531.24122700,0.40268800,0.04042600,0.36226200,0.05149800,0.31877800,0.38314600,0.40784500,0.40684700,0.38460700,0.40870300,0.38427200,97.57292200,0.76571500,1.42208900,1.62647400,2.58412800,6.33049300,9.74289500,7.81954700,0.40268800
19/02/2001,47,5.90684800,5121.99288200,686.98410400,512.19929000,179.97670200,198.65949900,256.57544000,51.77246200,0.00000000,6.73427600,0.98078200,4.70569000,1.77138400,0.15492300,0.00000000,0.00000000,0.00000000,0.00000000,14.73586900,3.49863000,0.08592200,218.35768100,1.34501000,1.00000000,0.00000000,4998.04256000,122.74595500,847.73797600,14.46558000,1.00000000,1.00000000,0.82610700,0.83341900,14.82826600,0.36599900,0.63374200,1.52276100,1.21040500,0.83377600,0.52811600,0.00089500,5.09569400,1564.24122700,0.41950200,0.08762700,0.33187500,0.05209400,0.32856300,0.37871900,0.40263000,0.40272500,0.38201300,0.40687700,0.38298700,103.39018200,0.74068000,1.35904100,1.54949300,2.45317600,5.97379400,9.65744500,8.05285800,0.41950200
20/02/2001,48,5.93235600,5417.28668200,725.65601700,541.72867000,189.36144400,204.14001300,276.33496600,55.81959400,0.00000000,7.09556400,1.03023900,4.80811500,2.00861000,0.17224500,0.00000000,0.00000000,0.00000000,0.00000000,15.13769000,3.54021100,0.09012300,214.55229900,1.35814400,1.00000000,0.00000000,5057.44453700,128.74651700,916.34088100,14.23126200,1.00000000,1.00000000,0.82968500,0.83718900,14.58297300,0.38676800,0.57857900,1.39056100,1.11348600,0.77389200,0.49494900,0.00493300,4.74316800,1597.24122700,0.41270700,0.09162600,0.32108100,0.04990800,0.33669700,0.37473300,0.39787500,0.39893200,0.37960600,0.40516100,0.38207500,106.69015500,0.72179100,1.30907600,1.48826800,2.34844400,5.68674300,9.54157000,8.26931500,0.41270700
21/02/2001,49,5.96167900,5768.30920700,771.68076800,576.83092000,200.56646400,209.48751400,300.79691600,60.82987300,0.00000000,7.50954900,1.08863300,4.91450500,2.29007700,0.19334600,0.00000000,0.00000000,0.00000000,0.00000000,15.53300300,3.58042300,0.09495100,208.34405900,1.37260500,1.00000000,0.00000000,5114.88952700,135.64465400,986.91058300,16.36000100,1.00000000,1.00000000,0.83307500,0.84081500,14.08695900,0.52174800,0.87252000,2.09845600,1.69197400,1.18595000,0.76215300,0.01938900,7.15218800,1630.24122700,0.47444000,0.13052700,0.34391300,0.05497000,0.32503100,0.36875100,0.39077600,0.39321500,0.37581600,0.40255400,0.38138800,108.24762700,0.69749700,1.24816700,1.41497300,2.22499500,5.35791600,9.35839600,8.63095900,0.47444000
22/02/2001,50,5.99275900,6092.40162900,814.07268200,609.24016000,210.86038100,215.18778800,322.70702700,65.31748600,0.00000000,7.94683900,1.15202600,5.02795100,2.58560700,0.21613500,0.00000000,0.00000000,0.00000000,0.00000000,15.98744800,3.62695400,0.10019700,199.87702600,1.38627400,1.00000000,0.00000000,5181.36297200,143.13890100,1074.27465800,17.34000100,1.00000000,1.00000000,0.83691400,0.84488300,13.41465800,0.49027800,0.92694700,2.23166300,1.81884900,1.29058200,0.83662800,0.04059900,7.63554600,1663.24122700,0.50286000,0.12825000,0.37461000,0.05698100,0.31415500,0.36238900,0.38325200,0.38708200,0.37166400,0.39969800,0.38083600,108.50415800,0.67007700,1.18133300,1.33324200,2.08499600,4.98358800,9.07191900,8.82497900,0.50286000
23/02/2001,51,6.00000000,6451.29573300,860.84521300,645.12957000,222.28216600,219.73890800,348.27071700,70.55342200,0.00000000,8.35641400,1.21286200,5.11859000,2.87216900,0.23890500,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.65870300,0.10916600,190.87318000,1.39901700,1.00000000,0.00000000,5226.71923000,155.95160000,1152.52514600,17.16500000,1.00000000,1.00000000,0.83948200,0.84800900,12.70716000,0.40710200,0.90745000,2.18765600,1.80459300,1.29783900,0.84981300,0.06777300,7.52222500,1696.24122700,0.47271500,0.11119000,0.36152500,0.05224000,0.30313300,0.35614600,0.37589300,0.38100400,0.36747500,0.39679800,0.38035900,108.17681900,0.64345600,1.11564400,1.25132000,1.94187900,4.59718100,8.67950500,9.04886600,0.47271500
24/02/2001,52,7.00000000,6804.87385600,906.88442200,680.48739000,233.50568000,219.19679100,377.61770100,76.56425000,0.00000000,8.71429900,1.27434600,5.10867000,3.20348500,0.26547500,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.64967700,0.11819200,182.68822500,1.39975900,1.00000000,0.00000000,5213.82442100,168.84640900,1243.82397500,17.27500000,1.00000000,1.00000000,0.83875600,0.84800900,12.09078900,0.40943900,1.00193900,2.41897600,2.02050000,1.47343500,0.97502600,0.11663800,8.41595300,1729.24122700,0.42179500,0.11393600,0.30785900,0.05044200,0.29648500,0.34928300,0.36777800,0.37421300,0.36268900,0.39348100,0.37986300,107.36275500,0.62120300,1.05752200,1.17885000,1.81513700,4.25607300,8.24570200,8.36202200,0.42179500
25/02/2001,53,7.18856000,7150.63529600,940.46461900,715.06353000,233.03866800,218.66785500,412.19384500,76.56425000,0.00000000,8.97901900,1.49587300,5.09898400,3.37487100,0.35880800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.64087000,0.12699900,229.84001900,1.40048500,1.00000000,0.00000000,5201.24311900,181.42771100,1348.63464400,16.85500000,1.00000000,1.00000000,0.83804500,0.84800900,17.03657500,1.34952700,1.49755300,2.37654700,1.34392700,0.99404300,0.66605000,0.11275000,8.34039700,1762.24122700,0.48879500,0.22940400,0.25939100,0.18660300,0.43477800,0.45394900,0.41389400,0.36990300,0.35949100,0.39115600,0.37952500,68.93624900,27.71959700,7.62560500,1.16505500,1.78173600,4.15468200,8.10293700,2.61943600,0.48879500
26/02/2001,54,7.29035000,7514.48024900,975.84000000,751.44802000,232.57259100,218.12481800,448.57834000,76.56425000,0.00000000,9.27288000,1.70084500,5.08903400,3.58189600,0.44564300,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.63182900,0.13604100,220.18019100,1.40123200,1.00000000,0.00000000,5188.32643400,194.34439600,1472.12085000,17.30430800,1.00000000,1.00000000,0.83731100,0.84800900,16.25926000,1.43693300,1.73309400,2.87773100,1.59611900,1.19198200,0.80520700,0.18284200,9.82390800,1795.24122700,0.50182500,0.25582100,0.24600300,0.21344200,0.40896900,0.43967200,0.40916900,0.36475000,0.35562800,0.38837200,0.37894800,65.61505900,26.77737800,7.94469600,1.15016100,1.74747200,4.05422300,7.94199100,2.35111100,0.50182500
27/02/2001,55,7.40052400,7862.22503200,1009.56157100,786.22250000,232.10744600,217.53705600,483.35281900,76.56425000,0.00000000,9.61852400,1.89495700,5.07825700,3.84485900,0.52832500,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.62204200,0.14582700,208.94399600,1.40204200,1.00000000,0.00000000,5174.34588800,208.32494200,1602.06555200,18.72954700,1.00000000,1.00000000,0.83651300,0.84800900,15.36097600,1.50540000,1.88310600,3.23320200,1.80054300,1.36119200,0.92933200,0.27392800,10.98670400,1800.00000000,0.54315700,0.27342100,0.26973600,0.25838100,0.39028200,0.42296900,0.39990500,0.35889100,0.35119300,0.38518000,0.37806300,63.11572600,25.07536700,7.79617400,1.13134200,1.70768700,3.94062700,7.72998600,2.10215300,0.54315700
28/02/2001,56,7.51114100,8174.70424700,1039.75514700,817.47042000,231.64323100,216.94692600,514.60074000,76.56425000,0.00000000,9.98871500,2.06632000,5.06742800,4.14153000,0.60184500,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.61221600,0.15565300,196.78979900,1.40285900,1.00000000,0.00000000,5160.30902100,222.36180900,1726.26001000,18.80500000,1.00000000,1.00000000,0.83570800,0.84800900,14.34274100,0.88846500,1.16842500,2.01919500,1.14278100,0.87687600,0.60654200,0.19598500,6.89827000,1800.00000000,0.54534500,0.16359300,0.38175200,0.30979700,0.37722900,0.41416800,0.39321200,0.35519300,0.34836500,0.38307100,0.37743300,60.38506700,23.60911000,7.47749100,1.11024300,1.65989200,3.79380800,7.41070700,1.76033200,0.54534500
01/03/2001,57,7.62420000,8472.13772400,1068.43205400,847.21377000,231.17994500,216.34377200,544.34408800,76.56425000,0.00000000,10.39019100,2.21809200,5.05635300,4.47737500,0.66747600,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.60217400,0.16569600,188.87273400,1.40369500,1.00000000,0.00000000,5145.96238100,236.70844900,1837.85974100,19.21999900,1.00000000,1.00000000,0.83488100,0.84800900,13.66143400,0.67385200,0.93017000,1.61711900,0.92522800,0.71699400,0.49999200,0.16374000,5.52709600,1800.00000000,0.55738000,0.12383700,0.43354300,0.40068200,0.36654600,0.40707400,0.38784500,0.35220400,0.34606600,0.38132000,0.37690800,57.47886700,22.11673000,7.14458500,1.08546500,1.60456300,3.62340300,7.02589600,1.39107800,0.55738000
02/03/2001,58,7.73361200,8775.12841100,1097.68506600,877.51284000,230.71758500,215.76007500,574.64315600,76.56425000,0.00000000,10.80445300,2.33879300,5.04562600,4.83878200,0.72033100,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.59245500,0.17541500,183.41362400,1.40450700,1.00000000,0.00000000,5132.07853600,250.59229400,1944.08606000,18.59999900,1.00000000,1.00000000,0.83407600,0.84800900,13.20528300,0.63106500,0.85895200,1.50114600,0.86679600,0.67733400,0.47544000,0.15714700,5.16787900,1800.00000000,0.53940000,0.11064800,0.42875200,0.53842100,0.36329500,0.40059700,0.38285700,0.34939800,0.34389600,0.37965500,0.37640100,54.50733900,20.71373400,6.82160500,1.06023400,1.54882500,3.45227300,6.63610300,1.00181800,0.53940000
03/03/2001,59,7.82634700,9012.69358100,1120.48541800,901.26936000,230.25615000,215.26534400,598.39967300,76.56425000,0.00000000,11.05861700,2.39327800,5.03652800,5.06784900,0.74542800,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.58421800,0.18365200,177.60146000,1.40519600,1.00000000,0.00000000,5120.31085700,262.35997300,2000.00000000,15.76499900,1.00000000,1.00000000,0.83339200,0.84800900,12.70916400,0.35563700,0.50027100,0.87860400,0.51184000,0.40322500,0.28482500,0.09498800,3.02938900,1800.00000000,0.31332700,0.06096900,0.25235700,0.55389000,0.35709600,0.39658400,0.37993800,0.34776500,0.34263600,0.37862800,0.37610000,52.75022500,19.89164400,6.63682200,1.04952700,1.51899700,3.34920300,6.39832100,0.56568400,0.31332700
04/03/2001,60,7.91064300,9358.66742400,1154.17258300,935.86674000,229.79563700,214.81563700,632.99705800,76.56425000,0.00000000,11.31841300,2.41851000,5.02825300,5.31485300,0.75822000,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.57673000,0.19114000,173.36425400,1.40582400,1.00000000,0.00000000,5109.61410700,273.05672300,2000.00000000,14.33029000,1.00000000,1.00000000,0.83276700,0.84800900,12.33611900,0.69634400,1.05715200,1.86588300,1.09310400,0.86542300,0.61324500,0.20570000,6.39685100,1800.00000000,0.28981400,0.12164800,0.16816600,0.63280900,0.34488300,0.38886500,0.37372400,0.34419000,0.33983400,0.37650800,0.37542900,51.13764600,19.08674400,6.44024700,1.03731000,1.49184500,3.26489800,6.22189300,0.45798100,0.28981400
05/03/2001,61,8.00000000,9727.57465800,1189.91644200,972.75747000,229.33604600,214.12836400,669.88778100,76.56425000,0.00000000,11.56895000,2.42525500,5.01559900,5.56042700,0.76318300,0.00000000,0.00000000,13.37822200,0.00000000,16.34482800,3.56528700,0.20258300,165.64272300,1.40678700,1.00000000,0.00000000,5093.26659900,289.40423100,2000.00000000,15.51031500,1.00000000,1.00000000,0.83180700,0.84800900,11.67341500,0.72651400,1.21786100,2.15986000,1.28003500,1.02457500,0.73260100,0.24856600,7.39001300,1800.00000000,0.26211900,0.13218100,0.12993800,0.66857400,0.33166400,0.38013100,0.36652600,0.33998200,0.33649800,0.37399400,0.37461100,49.73528700,18.32725100,6.24691900,1.02477300,1.46625900,3.18845800,6.06806600,0.39205600,0.26211900
06/03/2001,62,8.03444400,10002.18547600,1216.06418300,1000.21855000,228.87737400,213.27369600,697.23130200,76.56425000,0.11756100,11.73002300,2.42408400,4.99984800,5.72150100,0.76094400,0.00223800,1.90384600,716.43572100,8.78747500,16.34482800,3.55105600,0.21681300,157.24659700,1.40798900,1.00000000,0.00011800,5072.93742200,309.73340800,2000.00000000,16.73000000,1.00000000,1.00000000,0.83060600,0.84800900,10.96404800,0.39136600,0.71606900,1.27562500,0.76668100,0.62202300,0.44990100,0.15476200,4.37642700,1800.00000000,0.16475300,0.07396500,0.09078800,0.64472300,0.32275600,0.37482200,0.36227300,0.33747500,0.33450000,0.37242700,0.37410400,48.88803500,17.83884400,6.12768400,1.01961300,1.45179000,3.13503600,5.95377800,0.25554000,0.16475300
