Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sw_uptake(8),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3_demand,n_supply_soil,RUE,TE,nfact_photo,temp_stress,AccumTT,GrainTempFactor
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2),(),(),(),(),(oCd),()
16/12/1985,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-6277438562204192777393328858411570645414899813978564907237376.00000000,0.17009400,0.21887800,0.24712600,0.27267500,0.22181900,0.19911300,0.18508000,0.19498100,21.42798600,13.97535700,7.14450000,14.32449400,14.72203300,14.63670300,5.89181900,6.22103700,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,1.00000000
01/02/1986,46,5.84456400,1607.18884800,214.55021200,160.71888000,54.61595300,76.31173400,69.46078700,14.16173800,0.00000000,3.11150200,0.50416300,1.45353300,1.53371200,0.11120400,0.00000000,0.00000000,0.00000000,0.00000000,10.76629800,0.87382300,0.00988300,45.53894100,1.66341900,1.00000000,0.00000000,3936.13947600,44.52002800,684.63623000,12.87495800,1.00000000,1.00000000,0.35397100,0.35715600,2.83142900,0.10884900,0.37733600,0.38368500,0.76511200,0.46079300,0.17040100,0.00000300,-0.00000000,2.26617900,903.11951100,0.17804000,0.07910200,0.09893800,0.26201300,0.15591100,0.19515800,0.20608700,0.21592100,0.22567300,0.20704100,0.18968500,0.19446500,15.24432300,7.27301700,6.90212100,11.20829300,13.36787300,16.40170700,10.13336800,9.76785900,0.67950800,0.17804000,13.06941400,16.32929900,0.97375000,1.00000000,558.04457100,1.00000000
02/02/1986,47,5.87615900,1741.08191700,232.21355700,174.10819000,58.92519200,77.79937900,79.30994900,16.17903700,0.00000000,3.24801300,0.52690500,1.47331900,1.64080700,0.12028800,0.00000000,0.00000000,0.00000000,0.00000000,11.12393600,0.88560500,0.01028400,42.89400800,1.66363000,0.96190700,0.00000000,3989.21184900,46.32499200,782.21606400,12.87042400,1.00000000,1.00000000,0.35776600,0.36106000,2.63501300,0.10649500,0.43675900,0.44621100,0.89348200,0.54498800,0.20707500,0.00000400,-0.00000000,2.63501400,903.11951100,0.16026100,0.08951600,0.07074500,0.19531000,0.15224700,0.19022700,0.20131400,0.21137500,0.22269100,0.20609400,0.18977900,0.19446300,15.13663300,6.98907700,6.66301200,10.85154400,13.03432800,16.20059800,10.14353700,9.76786800,0.82054800,0.16026100,13.91954000,13.38930700,0.97376800,1.00000000,570.91499400,1.00000000
03/02/1986,48,5.91048600,1867.14884400,248.80470500,186.71488000,62.96755000,79.10645800,88.64057000,18.09012800,0.00000000,3.37940300,0.54901000,1.49010800,1.74538300,0.12941900,0.00000000,0.00000000,0.00000000,0.00000000,11.48144800,0.89586900,0.01094000,39.89177000,1.66331000,0.91417000,0.00000000,4035.44657100,49.27879200,893.13006600,13.98365300,1.00000000,1.00000000,0.36105400,0.36453900,2.41342800,0.07650100,0.39811900,0.40848100,0.82121400,0.50942500,0.19968400,0.00000400,-0.00000000,2.41342800,903.11951100,0.15454800,0.07987300,0.07467600,0.16331900,0.14879800,0.18578400,0.19697500,0.20722000,0.21990500,0.20516200,0.18986600,0.19446100,15.05403200,6.72152800,6.43582600,10.50829900,12.69997400,15.98528300,10.15260700,9.76789400,0.94629900,0.15454800,13.79031700,12.60669300,0.97374000,1.00000000,584.89864700,1.00000000
04/02/1986,49,5.94427700,1983.25210800,264.04621100,198.32521000,66.67302300,81.18062400,96.49391900,19.69864500,0.00000000,3.49345500,0.56862400,1.51251800,1.82839000,0.13692100,0.00000000,0.00000000,0.00000000,0.00000000,11.86988300,0.91222200,0.01177500,37.12164600,1.65805900,1.00000000,0.00000000,4109.10804700,53.03929500,998.20459000,13.76540400,1.00000000,1.00000000,0.36625700,0.36997700,2.20954900,0.03707700,0.27739700,0.28575400,0.57673900,0.36375000,0.14699400,0.00000300,-0.00000000,1.68771400,903.11951100,0.13476400,0.05414100,0.08062300,0.13021800,0.14569700,0.18262200,0.19390600,0.20430800,0.21786600,0.20447700,0.18994700,0.19445900,15.01255600,6.49394000,6.24403300,10.21579400,12.39078100,15.76857300,10.16063800,9.76793600,1.03491600,0.13476400,11.61032600,15.20019200,0.97328200,1.00000000,598.66405100,1.00000000
05/02/1986,50,5.97891400,2111.80976900,280.93439800,211.18098000,70.78208000,82.91897100,105.65776800,21.57557800,0.00000000,3.59850200,0.58697600,1.53150700,1.90605500,0.14415400,0.00000000,0.00000000,0.00000000,0.00000000,12.25225500,0.92588600,0.01263000,35.08691200,1.65409900,1.00000000,0.00000000,4170.65821400,56.89392900,1086.64318800,14.10997100,1.00000000,1.00000000,0.37057200,0.37453400,2.05948100,0.02344300,0.33325200,0.34462000,0.69823900,0.44529200,0.18438300,0.00000400,-0.00000000,2.02923300,903.11951100,0.12453600,0.06274300,0.06179300,0.10645200,0.14274000,0.17894500,0.19027300,0.20079900,0.21543400,0.20359400,0.19002400,0.19445700,15.00098500,6.28081000,6.05881100,9.93239800,12.10325100,15.56691600,10.16798500,9.76799500,1.16987600,0.12453600,12.85576600,13.04739900,0.97293100,1.00000000,612.77402200,1.00000000
06/02/1986,51,6.00000000,2244.25794800,298.34227700,224.42579000,75.01130600,82.85280700,116.65096700,23.82719700,0.00000000,3.76471900,0.61728700,1.53087300,2.05777100,0.15828900,0.00000000,0.00000000,0.00000000,0.00000000,12.64419900,0.92514700,0.01336900,45.39754500,1.65473400,1.00000000,0.00000000,4167.33030200,60.22184100,1189.83972200,12.18189700,1.00000000,1.00000000,0.37033900,0.37453400,2.90034600,0.66958200,0.46359000,0.28786700,0.56436600,0.36555500,0.15584100,0.00000300,-0.00000000,2.50680400,903.11951100,0.19770200,0.09501200,0.10269000,0.15018100,0.23014200,0.20241000,0.18875400,0.19798900,0.21341700,0.20284300,0.19009600,0.19445600,12.67259400,7.44663000,5.96307600,9.70977600,11.86890200,15.39561900,10.17460500,9.76807100,1.31642300,0.19770200,13.24481800,15.32411400,0.97298800,1.00000000,624.95592000,1.00000000
07/02/1986,52,6.33164400,2347.43287900,311.84407300,234.74329000,78.26605600,82.78236000,125.21448700,25.58117100,0.00000000,3.88114400,0.66153300,1.53132800,2.15219700,0.17876600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.92574300,0.01415700,39.70818700,1.65416100,0.69041800,0.00000000,4170.01338300,63.77051000,1313.63696300,12.98997900,1.00000000,1.00000000,0.37052600,0.37496700,2.45850300,0.46777800,0.49151000,0.31755500,0.60824300,0.39890300,0.17450900,0.00000400,-0.00000000,2.45850300,903.11951100,0.16190600,0.09082900,0.07107700,0.21260500,0.19379400,0.19652400,0.18651900,0.19497400,0.21124700,0.20199000,0.19016300,0.19445500,12.19071200,7.11544400,5.85107000,9.49588000,11.64805500,15.23239900,10.18060900,9.76816500,0.76153600,0.16190600,14.94382500,10.31749300,0.97293700,1.00000000,637.94589900,1.00000000
08/02/1986,53,6.60128000,2440.09176800,323.93805800,244.00918000,81.16726700,82.70924500,132.90517400,27.15637200,0.00000000,3.92059700,0.74545300,1.53022100,2.15219700,0.21821900,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.92492500,0.01497500,34.13472900,1.65442700,0.63950500,0.00000000,4166.33034800,67.45354500,1410.07299800,13.48183300,1.00000000,1.00000000,0.37026900,0.37496700,2.02745900,0.19027200,0.43918600,0.29687600,0.56015000,0.37302900,0.16794300,0.00000400,-0.00000000,2.02745900,903.11951100,0.12469600,0.06982500,0.05487100,0.42515300,0.16188100,0.19050600,0.18414100,0.19220900,0.20922100,0.20116300,0.19022600,0.19445400,12.02932900,6.79960600,5.73538900,9.29904700,11.44032500,15.07247500,10.18595300,9.76827400,0.29329600,0.12469600,14.48916800,9.26588900,0.97296000,1.00000000,651.42773200,1.00000000
09/02/1986,54,6.85556800,2544.93026000,337.65029000,254.49303000,84.46460300,82.64029200,141.60676900,28.93862600,0.00000000,3.97043900,0.85012900,1.52917700,2.15219700,0.26806100,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.92415400,0.01574600,39.43650100,1.65467700,0.77232000,0.00000000,4162.85697000,70.92692400,1496.67993200,12.71437700,1.00000000,1.00000000,0.37002600,0.37496700,2.46570800,0.67544700,0.48271300,0.28104600,0.51605700,0.34885600,0.16158400,0.00000400,-0.00000000,2.46570800,903.11951100,0.15600800,0.08925700,0.06675100,0.70034400,0.21767600,0.19551200,0.18232000,0.18967300,0.20732700,0.20036100,0.19028400,0.19445400,10.93678800,7.00549900,5.65027700,9.13033300,11.26067800,14.93092100,10.19076500,9.76840100,0.22275900,0.15600800,13.57448800,10.48384900,0.97298300,1.00000000,664.14211000,1.00000000
10/02/1986,55,7.00000000,2644.91318600,348.26823800,264.49132000,85.16552500,82.55902500,151.60506200,28.93862600,0.00000000,3.99116400,0.90131500,1.52794600,2.15219700,0.28878700,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.92324500,0.01665500,33.68440100,1.65497200,0.67641200,0.00000000,4158.76328800,75.02060500,1594.67077600,14.98501300,1.00000000,1.00000000,0.36974000,0.37496700,2.01895600,0.36211600,0.43560700,0.26396700,0.47556100,0.32626700,0.15543300,0.00000400,-0.00000000,2.01895600,903.11951100,0.07361200,0.07148200,0.00213000,0.97187600,0.18164300,0.19009500,0.18035600,0.18734500,0.20555800,0.19958600,0.19033800,0.19445300,10.77260600,6.83325000,5.59994700,9.03275500,11.16957500,14.87090300,10.19543600,9.76854400,0.07574200,0.07361200,14.78135500,9.99829300,0.97300900,1.00000000,679.12712200,1.00000000
11/02/1986,56,7.17595700,2707.36571100,354.81408900,270.73657000,85.53853100,82.48661700,157.85031400,28.93862600,0.00000000,4.03606500,0.90671100,1.52684800,2.19649700,0.28938600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.92243600,0.01746400,28.42904200,1.65523600,0.41521900,0.00000000,4155.11588800,78.66800600,1707.26416000,13.35138900,1.00000000,1.00000000,0.36948500,0.37496700,1.61128400,0.08205100,0.38985000,0.24641600,0.43832200,0.30515200,0.14949000,0.00000400,-0.00000000,1.61128400,903.11951100,0.05209900,0.05209900,0.00000000,1.00000000,0.14943600,0.18483300,0.17833800,0.18520300,0.20390400,0.19883700,0.19038800,0.19445300,10.76396200,6.67118300,5.54830700,8.94555100,11.08761700,14.81631700,10.19966700,9.76870300,0.00779900,0.05209900,15.04085500,6.24525200,0.97303200,1.00000000,692.47851100,1.00000000
12/02/1986,57,7.28753500,2761.43153600,360.44735300,276.14315000,85.83782600,82.41400400,163.25689700,28.93862600,0.00000000,4.07589700,0.90988100,1.52574800,2.23632900,0.28938600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.92162400,0.01827600,26.13921100,1.65550000,0.36931000,0.00000000,4151.45809500,82.32579800,1777.59362800,13.38943000,1.00000000,1.00000000,0.36922900,0.37496700,1.44022800,0.02775900,0.35016100,0.22908700,0.40405100,0.28541100,0.14375400,0.00000400,-0.00000000,1.44022800,903.11951100,0.04481500,0.04481500,0.00000000,1.00000000,0.14319200,0.18026900,0.17634500,0.18323300,0.20235700,0.19811400,0.19043400,0.19445300,10.77699400,6.53282700,5.49628100,8.86529000,11.01097800,14.76374000,10.20348300,9.76887500,0.00498300,0.04481500,14.63967700,5.40658200,0.97305600,1.00000000,705.86794100,1.00000000
13/02/1986,58,7.40186900,2811.08895800,365.59903300,281.10890000,86.09817000,82.33959700,168.22263900,28.93862600,0.00000000,4.11085300,0.91264100,1.52462000,2.27128600,0.28938600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.92079200,0.01910800,24.30570000,1.65577100,0.33547000,0.00000000,4147.70998300,86.07391100,1838.47851600,13.72004800,1.00000000,1.00000000,0.36896600,0.37496700,1.30508200,0.00000000,0.31505400,0.21235500,0.37249800,0.26695000,0.13822100,0.00000400,-0.00000000,1.30508200,903.11951100,0.03953600,0.03953600,0.00000000,1.00000000,0.13775200,0.17623100,0.17442100,0.18141900,0.20091100,0.19741700,0.19047700,0.19445300,10.80382900,6.41185800,5.44540700,8.79140400,10.93930200,14.71313000,10.20692200,9.76906200,0.00457900,0.03953600,14.80233900,4.96574200,0.97308000,1.00000000,719.58799000,1.00000000
14/02/1986,59,7.51884500,2867.96563100,371.53320400,286.79656000,86.42080100,82.26347000,173.91030600,28.93862600,0.00000000,4.14219400,0.91606000,1.52346600,2.30262600,0.28938600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.91994000,0.01996000,22.93010700,1.65604900,0.40511500,0.00000000,4143.87525900,89.90863400,1894.39904800,14.03709000,1.00000000,0.99911500,0.36869800,0.37496700,1.20600300,0.00000000,0.28357700,0.19641300,0.34343900,0.24968100,0.13288900,0.00000400,-0.00000000,1.20600300,903.11951100,0.03658500,0.03658500,0.00000000,1.00000000,0.13274200,0.17261100,0.17258700,0.17974800,0.19955800,0.19674500,0.19051600,0.19445300,10.82948200,6.30393200,5.39642100,8.72315100,10.87219900,14.66442400,10.21001500,9.76926100,0.00524500,0.03658500,14.03964800,5.68766700,0.97310400,1.00000000,733.62508000,1.00000000
15/02/1986,60,7.62985000,2915.50868700,376.45605200,291.55087000,86.66158400,82.19123000,178.66461200,28.93862600,0.00000000,4.17166100,0.91861300,1.52237000,2.33209400,0.28938600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.91913200,0.02076800,21.65638500,1.65631200,0.32813200,0.00000000,4140.23627100,93.54762300,1958.44934100,13.32059800,1.00000000,0.92789300,0.36844200,0.37496700,1.11453500,0.00000000,0.25522400,0.18135900,0.31667100,0.23352400,0.12775300,0.00000400,-0.00000000,1.11453500,903.11951100,0.03385200,0.03385200,0.00000000,1.00000000,0.12808000,0.16935100,0.17085600,0.17820900,0.19829300,0.19609800,0.19055300,0.19445400,10.85421600,6.20663200,5.34929800,8.65934800,10.80930400,14.61755400,10.21279400,9.76947300,0.00438400,0.03385200,14.48902000,4.75430600,0.97312800,1.00000000,746.94567800,1.00000000
16/02/1986,61,7.73772200,2970.75566200,382.21787300,297.07557000,86.96891000,82.12102800,184.18930900,28.93862600,0.00000000,4.21732800,0.92187000,1.52130600,2.37776100,0.28938600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.91834700,0.02155300,24.52728700,1.65656900,0.37840900,0.00000000,4136.69997500,97.08391800,2000.00000000,12.94468700,1.00000000,1.00000000,0.36819500,0.37496700,1.35412800,0.31583800,0.23765300,0.16740600,0.29201300,0.21840500,0.12280900,0.00000400,-0.00000000,1.35412800,903.11951100,0.05076200,0.05076200,0.00000000,1.00000000,0.17632100,0.16733000,0.16925200,0.17679100,0.19710800,0.19547500,0.19058600,0.19445400,10.67797200,6.16167400,5.30514700,8.60002700,10.75062100,14.57256900,10.21526400,9.76969900,0.00509500,0.05076200,14.59981500,5.52469700,0.97315100,1.00000000,759.89036500,1.00000000
17/02/1986,62,7.85322600,3017.44283400,387.04366300,301.74428000,87.20115000,82.04586000,188.85802700,28.93862600,0.00000000,4.24585900,0.92433200,1.52016500,2.40629200,0.28938600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.91750700,0.02239300,20.10291400,1.65684400,0.33198800,0.00000000,4132.91350500,100.87038800,2000.00000000,13.86045800,1.00000000,0.84080700,0.36792900,0.37496700,1.00961300,0.04743800,0.21619100,0.15438000,0.26929600,0.20425300,0.11805100,0.00000400,-0.00000000,1.00961300,903.11951100,0.03283600,0.03283600,0.00000000,1.00000000,0.14545500,0.16486200,0.16775400,0.17548500,0.19600000,0.19487600,0.19061600,0.19445500,10.66174600,6.08905000,5.26346300,8.54496800,10.69542500,14.52924400,10.21714000,9.76993500,0.00430500,0.03283600,14.06289900,4.66871700,0.97317500,1.00000000,773.75082300,1.00000000
18/02/1986,63,7.95980800,3060.95843900,391.53004500,306.09584000,87.40533400,81.97649800,193.20958700,28.93862600,0.00000000,4.26900600,0.92649700,1.51911300,2.42943900,0.28938600,0.00000000,0.00000000,0.00000000,0.00000000,12.74271500,0.91673100,0.02316900,18.48831600,1.65709700,0.29987100,0.00000000,4129.41952100,104.36437200,2000.00000000,12.78980500,1.00000000,0.75071900,0.36768400,0.37496700,0.88942100,0.00000000,0.19436000,0.14221100,0.24836600,0.19100600,0.11347300,0.00000400,-0.00000000,0.88942100,903.11951100,0.02716000,0.02716000,0.00000000,1.00000000,0.11994800,0.16235100,0.16635400,0.17428100,0.19496200,0.19429900,0.19064400,0.19445500,10.68370700,6.01229600,5.22420500,8.49391500,10.64350200,14.48753400,10.21885100,9.77018000,0.00401300,0.02716000,14.51142100,4.35156100,0.97319700,1.00000000,786.54062800,1.00000000
19/02/1986,64,8.00000000,3120.87197200,397.27656700,312.08720000,87.23052300,81.90647800,199.20094000,28.93862600,0.00000000,4.31881200,0.92464400,1.51805000,2.47924500,0.28938600,0.00000000,0.00000000,53.27243200,0.00000000,12.74271500,0.91594800,0.02395200,23.24856200,1.65735400,0.42094800,0.00000000,4125.89237900,107.89151400,2000.00000000,12.91118100,1.00000000,1.00000000,0.36743600,0.37496700,1.27878000,0.44169900,0.18918700,0.13113000,0.22908500,0.17860200,0.10907200,0.00000400,-0.00000000,1.27878000,903.11951100,0.04980600,0.04980600,0.00000000,1.00000000,0.19079500,0.16175700,0.16508000,0.17317200,0.19399000,0.19374400,0.19067000,0.19445600,10.41184300,6.02755500,5.18835600,8.44670100,10.59472900,14.44748000,10.22037000,9.77043600,0.00000000,0.04980600,14.23299800,5.99135300,0.97322000,1.00000000,799.45180900,1.00000000
20/02/1986,65,8.04182200,3162.78429700,401.17084000,316.27843000,87.05606200,81.78397900,202.90982500,28.93862600,0.48234800,4.35318200,0.92279400,1.51619100,2.51361400,0.28248900,0.00689800,1.43000000,138.64205000,9.05436200,12.74271500,0.91457800,0.02532200,18.88783800,1.65780300,0.29266300,0.00152500,4119.72172700,114.06216600,2000.00000000,13.11588900,1.00000000,0.77238200,0.36700300,0.37496700,0.93804800,0.15977600,0.17426300,0.12085700,0.21132100,0.16698700,0.10484000,0.00000400,-0.00000000,0.93804800,903.11951100,0.03436900,0.03436900,0.00000000,1.00000000,0.15837400,0.16004000,0.16389900,0.17215100,0.19308100,0.19321100,0.19069300,0.19445700,10.33927500,5.97766000,5.15496700,8.40305400,10.54885200,14.40896100,10.22174400,9.77070100,0.00000000,0.03436900,14.32101000,4.19123300,0.97326000,1.00000000,812.56769900,1.00000000
21/02/1986,66,8.06897500,3203.19231800,404.89810600,320.31923000,86.88195000,81.64455500,205.63306500,28.93862600,1.79991000,4.37536700,0.92094900,1.51407400,2.53433100,0.26511600,0.02573900,1.43000000,225.90696300,12.98242600,12.74271500,0.91301900,0.02688100,16.07438000,1.65831600,0.28823900,0.00561900,4112.69850200,121.08539200,2000.00000000,13.76626400,1.00000000,0.61570800,0.36650900,0.37496700,0.72070500,0.00000000,0.15756900,0.11129700,0.19495400,0.15610800,0.10077400,0.00000400,-0.00000000,0.72070500,903.11951100,0.02218600,0.02218600,0.00000000,1.00000000,0.12814600,0.15812000,0.16279900,0.17121000,0.19222800,0.19269800,0.19071400,0.19445800,10.35346600,5.91844400,5.12373800,8.36271100,10.50571700,14.37192400,10.22298000,9.77097400,0.00000000,0.02218600,14.01894900,4.04080200,0.97330500,1.00000000,826.33396300,1.00000000
22/02/1986,67,8.09502100,3266.45047000,410.91641200,326.64505000,86.70818600,81.51081000,209.89945000,28.93862600,3.85934000,4.41755700,0.91910700,1.51204200,2.56258900,0.24959800,0.05518900,1.43000000,307.36360600,17.08376000,12.74271500,0.91152300,0.02837700,20.28097500,1.65880800,0.50793500,0.01181500,4105.96132600,127.82256700,2000.00000000,13.20557600,1.00000000,0.84938500,0.36603500,0.37496700,1.06459400,0.38649000,0.15286900,0.10257000,0.17987600,0.14591800,0.09686600,0.00000400,-0.00000000,1.06459400,903.11951100,0.04218900,0.04218900,0.00000000,1.00000000,0.18444600,0.15758000,0.16179600,0.17034300,0.19143000,0.19220600,0.19073300,0.19445900,10.12360500,5.92639200,5.09517500,8.32546400,10.46520600,14.33633600,10.22406100,9.77125500,0.00000000,0.04218900,12.45398100,6.32581500,0.97334800,1.00000000,839.53953900,1.00000000
23/02/1986,68,8.12093000,3301.38715100,414.10362500,330.13872000,86.53476900,81.37777100,210.60590800,28.93862600,6.64655000,4.44424900,0.91726900,1.51002100,2.56384100,0.23518200,0.09504600,1.43000000,389.01552100,21.62438900,12.74271500,0.91003600,0.02986400,16.12234800,1.65929800,0.24397800,0.02013300,4099.25973900,134.52415400,2000.00000000,13.13581900,1.00000000,0.61795800,0.36556300,0.37496700,0.73891100,0.10830100,0.14065300,0.09448600,0.16598400,0.13637200,0.09311100,0.00000400,-0.00000000,0.73891100,903.11951100,0.02669200,0.02669200,0.00000000,1.00000000,0.15245500,0.15617500,0.16086600,0.16954400,0.19068200,0.19173300,0.19075000,0.19446000,10.07307800,5.88430700,5.06861900,8.29108100,10.42716200,14.30214300,10.22502000,9.77154300,0.00000000,0.02669200,14.31958600,3.49366800,0.97339100,1.00000000,852.67535800,1.00000000
24/02/1986,69,8.14621600,3325.52580500,410.49768800,332.55258000,86.36170000,75.53103800,209.57699400,28.93862600,10.08932900,4.46233900,0.91543400,1.42114500,2.54584500,0.22203600,0.14427700,1.43000000,463.93678200,25.93554500,12.74271500,0.84465300,0.09524800,14.09860400,1.68252100,0.16281800,0.03033900,3804.74102200,429.04287100,2000.00000000,12.81982700,1.00000000,0.50525400,0.34448000,0.37496700,0.58368500,0.00000000,0.12659900,0.08696400,0.15318400,0.12742800,0.08950500,0.00000400,-0.00000000,0.58368500,903.11951100,0.01809000,0.01809000,0.00000000,1.00000000,0.12097200,0.15455900,0.16000100,0.16880800,0.18998200,0.19127900,0.19076500,0.19446100,10.08791400,5.83237300,5.04381400,8.25934900,10.39144000,14.26929400,10.22586400,9.77183200,0.00000000,0.01809000,14.82555400,2.41386500,0.97535200,1.00000000,865.49518500,1.00000000
25/02/1986,70,8.17434000,3352.49551800,407.65991700,335.24955000,86.18897700,70.16901900,207.70720400,28.93862600,14.65609100,4.47907700,0.91360300,1.33824600,2.51096200,0.20835100,0.20958200,1.43000000,543.72385300,31.59070800,12.74271500,0.78469000,0.15521000,13.47265100,1.70544600,0.20451900,0.04371700,3534.63889700,699.14499600,2000.00000000,14.25901300,1.00000000,0.47028900,0.32452900,0.37496700,0.53996400,0.00000000,0.11350700,0.07997400,0.14138900,0.11904800,0.08604200,0.00000400,-0.00000000,0.53996400,903.11951100,0.01673800,0.01673800,0.00000000,1.00000000,0.11586100,0.15305300,0.15919700,0.16813000,0.18932500,0.19084200,0.19077900,0.19446200,10.10386800,5.78313800,5.02067600,8.23007400,10.35790500,14.23774200,10.22659200,9.77212500,0.00000000,0.01673800,13.18690600,2.69697100,0.97714800,1.00000000,879.75419800,1.00000000
26/02/1986,71,8.19984400,3383.62216100,405.70250100,338.36222000,86.01659900,65.27131700,205.96648900,28.93862600,19.50947000,4.49455200,0.91177600,1.26126900,2.46855800,0.19682700,0.27898500,1.43000000,605.02916200,35.88121100,12.74271500,0.72992000,0.20998000,12.88791800,1.72795600,0.32085600,0.05765900,3287.92589500,945.85799800,2000.00000000,12.93021500,1.00000000,0.43763300,0.30577500,0.37496700,0.49923800,0.00000000,0.10132000,0.07348200,0.13052200,0.11119400,0.08271600,0.00000400,-0.00000000,0.49923800,903.11951100,0.01547500,0.01547500,0.00000000,1.00000000,0.11111600,0.15165200,0.15845000,0.16750500,0.18871000,0.19042300,0.19079100,0.19446300,10.12079200,5.73661500,4.99911400,8.20306700,10.32642600,14.20744100,10.22721400,9.77242200,0.00000000,0.01547500,9.70111800,3.11266400,0.97878600,1.00000000,892.68441300,1.00000000
27/02/1986,72,8.22718500,3408.95755000,408.06400700,340.89576000,85.84456500,65.27131700,202.71012900,28.93862600,25.29936900,4.50884800,0.90995200,1.26126900,2.41161600,0.18527100,0.36178100,1.43000000,595.85847600,41.81512400,12.74271500,0.72992000,0.20998000,12.34169600,1.72795600,0.21463500,0.07421400,3287.92589500,945.85799800,2000.00000000,13.86227800,1.00000000,0.40713400,0.30577500,0.37496700,0.46130800,0.00000000,0.08998000,0.06745900,0.12050700,0.10383400,0.07952300,0.00000400,-0.00000000,0.46130800,903.11951100,0.01429600,0.01429600,0.00000000,1.00000000,0.10668000,0.15034800,0.15775800,0.16692900,0.18813400,0.19002100,0.19080100,0.19446400,10.13857200,5.69277000,4.97903900,8.17816200,10.29688000,14.17834700,10.22773100,9.77272300,0.00000000,0.01429600,11.80394600,2.53353900,0.97878600,1.00000000,906.54669100,1.00000000
28/02/1986,73,8.25276600,3454.64765200,407.95419400,345.46477000,85.67287600,60.76418300,201.94438000,28.93862600,30.63412900,4.54804900,0.90813200,1.18929600,2.38459200,0.17520800,0.43806800,1.43000000,595.85847600,51.41175300,12.74271500,0.67951700,0.26038300,18.45751000,1.75020900,0.38119800,0.08867500,3060.88707500,1172.89681800,2000.00000000,12.96915300,1.00000000,0.74707500,0.28805800,0.37496700,0.95606900,0.51061700,0.09868200,0.06209200,0.11128000,0.09693600,0.07645700,0.00000400,-0.00000000,0.95606900,903.11951100,0.03920100,0.03920100,0.00000000,1.00000000,0.19872100,0.15134800,0.15714100,0.16639900,0.18759300,0.18963400,0.19081000,0.19446500,9.82774400,5.75906000,4.96117200,8.15522200,10.26916900,14.15042700,10.22812700,9.77304500,0.00000000,0.03920100,11.98591400,4.56901000,0.98029000,1.00000000,919.51584400,1.00000000
