ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Maize_Exp1 3N Yr1_3
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sw_uptake(7),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3_demand,n_supply_soil
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2)
22/04/1999,63,7.44808000,7050.80613700,876.81547200,705.08061000,179.71549600,191.81995500,447.01161300,58.26840800,0.00000000,11.22981500,1.90503500,5.44505200,5.02305700,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.43620000,0.14102000,190.74783700,1.58461400,1.00000000,0.00000000,5128.65732600,210.47800800,1561.03430200,10.29021400,1.00000000,1.00000000,0.82059300,0.83280800,13.60212100,0.44858700,0.56028600,1.11085800,0.69980600,0.55094100,0.36723700,0.11416500,3.85188100,1800.00000000,0.06368000,0.06368000,0.00000000,1.00000000,0.36261600,0.38816700,0.38705600,0.36063500,0.35624900,0.38684400,0.37681100,41.88263300,17.53120200,8.85372700,2.62987600,2.20298000,2.41069900,1.96842700,0.00000000,0.06368000
23/04/1999,64,7.50156800,7322.24653500,903.34622100,732.22465000,179.35606500,191.56609500,474.15565300,58.26840800,0.00000000,11.30238100,1.90122500,5.43921000,5.09562200,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.43165300,0.14556800,186.04956400,1.58501200,1.00000000,0.00000000,5121.86991200,217.26542200,1667.95385700,9.09300600,1.00000000,1.00000000,0.82018500,0.83280800,13.19900400,0.49478400,0.65011400,1.29184400,0.81951100,0.64901800,0.43439900,0.13598800,4.47565900,1800.00000000,0.07256500,0.07256500,0.00000000,1.00000000,0.35397800,0.38348100,0.38268500,0.35796800,0.35417000,0.38530800,0.37638600,41.45594800,17.33091000,8.76475200,2.62078600,2.19920800,2.40535800,1.96956900,0.00000000,0.07256500
24/04/1999,65,7.56418900,7608.66195500,931.33184600,760.86620000,178.99735300,191.26889000,502.79719500,58.26840800,0.00000000,11.39547600,1.89742200,5.43236900,5.18871700,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.42632900,0.15089200,180.63794300,1.58547800,1.00000000,0.00000000,5113.92358900,225.21174600,1769.23754900,10.64558200,1.00000000,1.00000000,0.81970600,0.83280800,12.73672600,0.61014400,0.85314900,1.69940600,1.08678500,0.86685800,0.58328500,0.18407500,5.88370300,1800.00000000,0.09309500,0.09309500,0.00000000,1.00000000,0.34398600,0.37743600,0.37696100,0.35440300,0.35136200,0.38327800,0.37579900,40.91466900,17.06889300,8.64436500,2.60481300,2.19077400,2.39689100,1.96983000,0.00000000,0.09309500
25/04/1999,66,7.63249700,7881.30077300,957.91353900,788.13008000,178.63935800,190.94469600,530.06107700,58.26840800,0.00000000,11.48721200,1.89362800,5.42490300,5.28045300,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.42052100,0.15669900,173.83803200,1.58598700,1.00000000,0.00000000,5105.25568700,233.87964700,1876.10900900,11.61227000,1.00000000,1.00000000,0.81918100,0.83280800,12.16255400,0.57553200,0.86188200,1.72112600,1.11240400,0.89602800,0.60768700,0.19380300,5.96846300,1800.00000000,0.09173600,0.09173600,0.00000000,1.00000000,0.33435100,0.37134400,0.37117300,0.35074500,0.34845400,0.38117000,0.37517600,40.38758900,16.80468000,8.52220800,2.58794500,2.18168900,2.38793700,1.96990600,0.00000000,0.09173600
26/04/1999,67,7.69542300,8057.58579100,974.88611100,805.75858000,178.28207900,190.64604400,547.68957900,58.26840800,0.00000000,11.52849800,1.88984000,5.41802300,5.32174000,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.41517100,0.16204900,167.29041300,1.58645700,1.00000000,0.00000000,5097.27067900,241.86465600,1977.83984400,10.69740700,1.00000000,1.00000000,0.81869700,0.83280800,11.61762200,0.25125300,0.39412300,0.78898900,0.51564800,0.41971800,0.28708800,0.09257500,2.74939500,1800.00000000,0.04128700,0.04128700,0.00000000,1.00000000,0.32910300,0.36839700,0.36850000,0.34906800,0.34713000,0.38013400,0.37488700,40.13585300,16.68214800,8.47089200,2.58514700,2.18216500,2.38560600,1.97163300,0.00000000,0.04128700
27/04/1999,68,7.76169800,8332.26122800,1001.68254400,833.22612000,177.92551500,190.33149800,575.15712300,58.26840800,0.00000000,11.59755400,1.88606100,5.41077500,5.39079500,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.40953700,0.16768400,163.62289800,1.58695300,1.00000000,0.00000000,5088.86071200,250.27462200,2000.00000000,11.26671800,1.00000000,1.00000000,0.81818600,0.83280800,11.30241600,0.36079200,0.61618400,1.23676600,0.81287900,0.66505800,0.45638800,0.14802600,4.29609400,1800.00000000,0.06905600,0.06905600,0.00000000,1.00000000,0.32087400,0.36396500,0.36433600,0.34639700,0.34498700,0.37853600,0.37441300,48.45698900,16.49245300,8.38530100,2.57499600,2.17758000,2.37982800,1.97241300,0.00000000,0.06905600
28/04/1999,69,7.81351200,8606.04939100,1028.45959400,860.60494000,177.56966400,190.08558300,602.53593900,58.26840800,0.00000000,11.65439900,1.88228900,5.40510500,5.44764100,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.40513100,0.17208900,158.47136300,1.58734100,1.00000000,0.00000000,5082.28573000,256.84960500,2000.00000000,8.80841500,1.00000000,1.00000000,0.81778500,0.83280800,10.86921600,0.25275100,0.47235200,0.95061700,0.63021900,0.51984000,0.35896700,0.11744600,3.30219100,1800.00000000,0.05684500,0.05684500,0.00000000,1.00000000,0.31377700,0.36050100,0.36113000,0.34433200,0.34332600,0.37726600,0.37403800,58.91774000,16.34630600,8.32138700,2.56896600,2.17585800,2.37606500,1.97367000,0.00000000,0.05684500
29/04/1999,70,7.88120400,8871.09040900,1054.28728500,887.10904000,177.21452500,189.76431100,629.04004100,58.26840800,0.00000000,11.75635000,1.87852400,5.39769700,5.54959100,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.39937600,0.17784400,208.79342700,1.58784900,1.00000000,0.00000000,5073.69592700,265.43940700,2000.00000000,11.50764200,1.00000000,1.00000000,0.81725900,0.83280800,15.96432500,0.71934500,0.78855300,1.25101900,0.52331000,0.43336800,0.30065900,0.09907000,4.11532400,1800.00000000,0.10195000,0.10195000,0.00000000,1.00000000,0.44123800,0.45867500,0.41759700,0.34284100,0.34195200,0.37619200,0.37372200,46.49332400,28.43038700,15.82031900,2.57451400,2.17585800,2.37353900,1.97524500,0.00000000,0.10195000
30/04/1999,71,7.94246900,9126.18768900,1079.15181500,912.61877000,176.86009600,189.47354200,654.54976900,58.26840800,0.00000000,11.88389200,1.87476700,5.39098800,5.67713300,0.58268400,0.00000000,0.00000000,0.00000000,0.00000000,16.34482800,3.39416700,0.18305300,203.83806600,1.58831000,1.00000000,0.00000000,5065.92169400,273.21364000,2000.00000000,10.41503400,1.00000000,1.00000000,0.81678300,0.83280800,15.52107100,0.76094700,0.89626900,1.49588700,0.60855300,0.50538200,0.35193300,0.11667900,4.73565000,1800.00000000,0.12754200,0.12754200,0.00000000,1.00000000,0.42119400,0.44985900,0.41843900,0.34107700,0.34033700,0.37494900,0.37334700,54.31945000,29.15803000,16.64361400,2.57849700,2.17406900,2.36985200,1.97642900,0.03458700,0.12754200
01/05/1999,72,8.00000000,9355.44901500,1101.33329700,935.54490000,176.50637600,189.08261300,677.47590100,58.26840800,0.00000000,11.99409800,1.87101700,5.38196600,5.78734000,0.58268400,0.00000000,0.00000000,28.93779100,0.00000000,16.34482800,3.38716400,0.19005600,198.34268200,1.58893000,1.00000000,0.00000000,5055.46947200,283.66586200,2000.00000000,10.57767500,1.00000000,1.00000000,0.81614000,0.83280800,15.03293300,0.57990600,0.70489800,1.22933000,0.49399100,0.41180600,0.28812800,0.09620200,3.80426300,1800.00000000,0.11020600,0.11020600,0.00000000,1.00000000,0.40890500,0.44099900,0.41783000,0.33968900,0.33903300,0.37392000,0.37303800,61.99533800,29.81534600,17.24084500,2.58542600,2.17431100,2.36755500,1.97798300,0.03345900,0.11020600
02/05/1999,73,8.02053400,9566.16002200,1121.62568200,956.61600000,176.15336300,188.65690900,698.40462900,58.26840800,0.14237300,12.07348900,1.86727500,5.37213700,5.86673000,0.58064800,0.00203600,1.43000000,369.08563200,4.91995500,16.34482800,3.37953900,0.19768200,203.44115400,1.58960700,1.00000000,0.00014900,5044.08751800,295.04781700,2000.00000000,9.36683700,1.00000000,1.00000000,0.81543800,0.83280800,15.59265500,0.45530900,0.46513700,0.79002000,0.31065300,0.25964300,0.18233200,0.06124300,2.52433600,1800.00000000,0.07939000,0.07939000,0.00000000,1.00000000,0.44445900,0.44844000,0.42003000,0.33891800,0.33823400,0.37324600,0.37284400,64.10092200,32.42602500,18.09758600,2.59717900,2.17744000,2.36735200,1.98004400,0.03269900,0.07939000
03/05/1999,74,8.04018400,9787.93308800,1143.00860500,978.79331000,175.80105600,188.21483200,718.69620600,58.26840800,2.02810200,12.18768900,1.86354100,5.36192400,5.97925700,0.55535500,0.02900200,1.43000000,721.49426700,5.49493700,16.34482800,3.37161900,0.20560100,200.19539600,1.59031100,1.00000000,0.00207200,5032.26777500,306.86755900,2000.00000000,9.72711700,1.00000000,1.00000000,0.81470600,0.83280800,15.29900100,0.57944800,0.64865200,1.12504900,0.43364100,0.36264100,0.25512200,0.08604400,3.49059700,1800.00000000,0.11420100,0.11420100,0.00000000,1.00000000,0.42544900,0.44520800,0.42061600,0.33774700,0.33709300,0.37233100,0.37256700,68.43901100,33.63518900,18.84223600,2.60664600,2.17847300,2.36567700,1.98169900,0.09780900,0.11420100
04/05/1999,75,8.06163900,9992.47922900,1162.62895500,999.24792000,175.44945400,187.73217000,735.12615000,58.26840800,6.05277200,12.28919600,1.85981400,5.35076800,6.04948400,0.52908300,0.08655500,1.43000000,1106.59084900,8.38921700,16.34482800,3.36297300,0.21424800,196.02143900,1.59108300,1.00000000,0.00605700,5019.36292100,319.77241300,2000.00000000,10.62011500,1.00000000,1.00000000,0.81390300,0.83280800,14.92548400,0.47198600,0.55401800,0.98800300,0.37705100,0.31592000,0.22296000,0.07560600,3.00554500,1800.00000000,0.10150700,0.10150700,0.00000000,1.00000000,0.41311200,0.43972300,0.42025400,0.33676100,0.33610600,0.37152500,0.37232400,72.62216200,34.21865500,19.37517700,2.61743300,2.18034300,2.36462500,1.98348600,0.09755900,0.10150700
05/05/1999,76,8.08204200,10180.39369800,1180.61051400,1018.03937000,175.09855500,187.27318100,748.04752500,58.26840800,11.92284400,12.39322100,1.85609400,5.34015300,6.09322300,0.50542700,0.17049700,1.43000000,1470.62766100,10.77439300,16.34482800,3.35475100,0.22247000,192.39504200,1.59181800,1.00000000,0.01171200,5007.09101400,332.04432100,2000.00000000,10.09922900,1.00000000,1.00000000,0.81313600,0.83280800,14.60101400,0.44243300,0.52517300,0.96269900,0.36673900,0.30772000,0.21774400,0.07419700,2.89670400,1800.00000000,0.10402400,0.10065100,0.00337300,0.96859500,0.40572500,0.43297700,0.41854200,0.33580100,0.33514500,0.37073700,0.37208500,76.48651900,34.29680300,19.65559200,2.62765900,2.18186000,2.36317800,1.98478200,0.10739700,0.10402400
06/05/1999,77,8.10161600,10289.17704200,1190.69828900,1028.91770000,174.74835800,186.83282000,751.44129600,58.26840800,19.40740800,12.45262400,1.85238200,5.32996200,6.06714700,0.48387600,0.27752600,1.43000000,1816.41834600,13.19668400,16.34482800,3.34686200,0.23035800,189.14243700,1.59252500,1.00000000,0.01886200,4995.31713700,343.81819700,2000.00000000,9.68937200,1.00000000,1.00000000,0.81239800,0.83280800,14.31305000,0.22357100,0.26599000,0.49358400,0.18902000,0.15884000,0.11268600,0.03858200,1.48227100,1800.00000000,0.05940300,0.05276700,0.00663600,0.89951400,0.40243200,0.42945600,0.41722600,0.33542000,0.33468100,0.37030100,0.37196300,79.83560900,34.43812200,19.78903800,2.64127500,2.18599400,2.36343600,1.98618300,0.06603900,0.05940300
07/05/1999,78,8.12314300,10380.06956200,1198.95377200,1038.00696000,174.39886100,186.34854700,750.36432500,58.26840800,29.57363100,12.50029500,1.84867700,5.31874900,5.99199300,0.46132500,0.42290300,1.43000000,2181.12199700,16.28128800,16.34482800,3.33818700,0.23903300,195.55447400,1.59330500,1.00000000,0.02849100,4982.36923300,356.76610100,2000.00000000,10.65554300,1.00000000,1.00000000,0.81158200,0.83280800,14.97287700,0.13289100,0.13152300,0.23389100,0.08892700,0.07469300,0.05302400,0.01820600,0.73315500,1800.00000000,0.04767200,0.02774400,0.01992800,0.70520900,0.44004500,0.43819200,0.41844200,0.33537500,0.33449600,0.37006400,0.37190900,79.71852900,36.71253600,20.21578400,2.65665300,2.19075800,2.36341500,1.98628200,0.06760000,0.04767200
08/05/1999,79,8.14411300,10528.44213700,1212.97047000,1052.84421000,174.05006400,185.87678500,753.30952700,58.26840800,41.46568700,12.59877000,1.84498000,5.30782000,5.94120900,0.44052700,0.59295900,1.43000000,2525.63311300,19.01117300,16.34482800,3.32973600,0.24748400,196.12423700,1.59406600,1.00000000,0.03938400,4969.75581800,369.37951600,2000.00000000,10.38027400,1.00000000,1.00000000,0.81078400,0.83280800,15.03782500,0.30436600,0.31806500,0.55837500,0.20914500,0.17536500,0.12443700,0.04280000,1.73255300,1800.00000000,0.09847400,0.06596900,0.03250500,0.75183200,0.43408800,0.44192400,0.41968700,0.33494000,0.33397600,0.36959000,0.37177200,79.09825100,38.27230500,20.75442300,2.66857500,2.19215600,2.36041000,1.98437300,0.13097900,0.09847400
09/05/1999,80,8.16478700,10666.23802900,1225.93686600,1066.62380000,173.70196400,185.41169200,753.51334600,58.26840800,55.04145600,12.70815300,1.84129000,5.29703800,5.87589900,0.42108700,0.78709300,1.43000000,2887.94996700,21.79313200,16.34482800,3.32140500,0.25581600,193.93069800,1.59481900,1.00000000,0.05160300,4957.32070000,381.81463400,2000.00000000,10.23354400,1.00000000,1.00000000,0.80999500,0.83280800,14.83909600,0.26926300,0.30072600,0.53435300,0.19782300,0.16579200,0.11774900,0.04062400,1.62633000,1800.00000000,0.10938300,0.06168200,0.04770100,0.69633500,0.42199300,0.44092200,0.42073900,0.33454900,0.33348800,0.36913900,0.37164200,79.01249700,38.86938900,21.21939100,2.67992800,2.19232200,2.35579200,1.98061400,0.15708400,0.10938300
10/05/1999,81,8.18643900,10717.88723200,1230.19522200,1071.78872000,173.35456000,184.85253100,742.42048700,58.26840800,71.29923600,12.81163000,1.83760700,5.28406800,5.76620800,0.40176900,1.01957900,1.43000000,3267.40988700,24.68852900,16.34482800,3.31138800,0.26583200,193.12913900,1.59572600,1.00000000,0.06652400,4942.37051100,396.76482300,2000.00000000,10.71774500,1.00000000,1.00000000,0.80904100,0.83280800,14.77835900,0.04547000,0.05087400,0.09164300,0.03362200,0.02816000,0.02001600,0.00692600,0.27671000,1800.00000000,0.10347700,0.01052400,0.09295400,0.52678700,0.42159100,0.44079800,0.42284200,0.33470800,0.33345800,0.36901500,0.37162400,78.86220600,39.23429100,21.61727100,2.69228500,2.19146200,2.34810800,1.97190200,0.19643100,0.10347700
11/05/1999,82,8.21152600,10811.60691300,1237.72819600,1081.16069000,173.00785000,183.36024700,730.48049300,58.26840800,92.61119800,12.92133400,1.83393200,5.24943100,5.59233400,0.38058500,1.32434000,1.43000000,3540.48282200,28.34391800,16.34482800,3.28465600,0.29256500,193.71996700,1.59816800,1.00000000,0.08565900,4902.47156200,436.66377200,2000.00000000,12.41800000,1.00000000,1.00000000,0.80647100,0.83280800,14.83944300,0.12663200,0.14214100,0.25914500,0.09408100,0.07858900,0.05580200,0.01933000,0.77572100,1800.00000000,0.10970400,0.02947100,0.08023300,0.57758200,0.42065300,0.44032900,0.42438300,0.33467700,0.33326000,0.36877200,0.37156500,78.41475700,39.58786800,21.99533300,2.70490800,2.19082900,2.34127300,1.96466400,0.18993700,0.10970400
12/05/1999,83,8.23556300,10950.17572400,1249.44022100,1095.01757000,172.66183500,181.56140700,722.21037000,58.26840800,114.73820200,13.07998800,1.83026400,5.20759900,5.45360900,0.36154900,1.64075600,1.43000000,3540.48282200,32.40750200,16.34482800,3.25243200,0.32478900,192.45463600,1.60114000,1.00000000,0.10478200,4854.37627000,484.75906400,2000.00000000,11.89849400,1.00000000,1.00000000,0.80332800,0.83280800,14.72124200,0.33264300,0.38645300,0.71742700,0.25875500,0.21570900,0.15310900,0.05313000,2.11722600,1800.00000000,0.15865400,0.07983100,0.07882400,0.66808000,0.41197500,0.43656000,0.42388600,0.33410200,0.33260500,0.36820500,0.37139300,78.10215800,39.39778900,22.19555500,2.71386000,2.18764400,2.33272600,1.95712300,0.23747800,0.15865400
13/05/1999,84,8.25986900,11123.19948300,1266.39727400,1112.31995000,172.31651100,181.56140700,717.13874000,58.26840800,137.11220800,13.25350100,1.82660400,5.20759900,5.32527700,0.34344500,1.96070500,1.43000000,3540.48282200,38.72698000,16.34482800,3.25243200,0.32478900,191.32204800,1.60114000,1.00000000,0.12326700,4854.37627000,484.75906400,2000.00000000,12.03131500,1.00000000,1.00000000,0.80332800,0.83280800,14.63366600,0.27638200,0.31603200,0.59043900,0.21256400,0.17717900,0.12594900,0.04386200,1.74240600,1800.00000000,0.17351200,0.06575700,0.10775500,0.61689400,0.41290400,0.43484000,0.42332600,0.33367600,0.33207800,0.36772900,0.37125000,77.39958200,39.35489300,22.28502300,2.72174200,2.18308200,2.32168200,1.94632500,0.28126800,0.17351200
14/05/1999,85,8.28170700,11281.69673500,1281.90236600,1128.16967000,171.97187800,181.56140700,712.88540300,58.26840800,157.21527000,13.46088900,1.82295000,5.20759900,5.26048000,0.32815700,2.24817800,1.43000000,3540.48282200,44.40503700,16.34482800,3.25243200,0.32478900,189.23180800,1.60114000,1.00000000,0.13935400,4854.37627000,484.75906400,2000.00000000,10.81014600,1.00000000,1.00000000,0.80332800,0.83280800,14.44552800,0.30946600,0.35836600,0.67777200,0.24438400,0.20358600,0.14486600,0.05060500,1.98904600,1800.00000000,0.20738900,0.07450100,0.13288700,0.60947200,0.40777100,0.43112100,0.42181900,0.33313800,0.33146300,0.36719200,0.37108500,76.90483900,38.83661300,22.19952000,2.72644700,2.17592900,2.30753700,1.93239600,0.34027600,0.20738900
15/05/1999,86,8.30477300,11441.34460200,1297.52320900,1144.13446000,171.62793400,181.56140700,707.61778700,58.26840800,178.44767300,13.70073000,1.81930500,5.20759900,5.21197200,0.31288300,2.55180200,1.43000000,3540.48282200,50.40207300,16.34482800,3.25243200,0.32478900,186.68026000,1.60114000,1.00000000,0.15596700,4854.37627000,484.75906400,2000.00000000,11.41743400,1.00000000,1.00000000,0.80332800,0.83280800,14.21469600,0.55165000,0.64896600,1.23514100,0.44821900,0.37337000,0.26604600,0.09325600,3.61664900,1800.00000000,0.23984100,0.13415800,0.10568300,0.69413800,0.40086700,0.42571800,0.41770100,0.33190800,0.33028200,0.36625100,0.37077700,76.37403100,38.13388800,21.90913600,2.72720000,2.16763500,2.29384800,1.92084200,0.34552400,0.23984100
16/05/1999,87,8.32770700,11637.38067000,1316.78356000,1163.73807000,171.28467800,181.56140700,706.10978100,58.26840800,199.55928600,13.93135300,1.81566600,5.20759900,5.15501900,0.29856200,2.85369800,1.43000000,3540.48282200,56.36499200,16.34482800,3.25243200,0.32478900,182.37385600,1.60114000,1.00000000,0.17148100,4854.37627000,484.75906400,2000.00000000,11.35248100,1.00000000,1.00000000,0.80332800,0.83280800,13.83005800,0.54974400,0.66310300,1.26620800,0.46394200,0.38745800,0.27712600,0.09770300,3.70528300,1800.00000000,0.23062300,0.13584000,0.09478300,0.70872400,0.39313100,0.42058200,0.41331800,0.33060700,0.32905300,0.36527500,0.37045400,75.76868400,37.47337300,21.59120800,2.72705500,2.15987600,2.28086500,1.91009600,0.32540600,0.23062300
17/05/1999,88,8.34817700,11841.61486800,1336.58901100,1184.16149000,170.94210900,181.28600700,707.68995900,58.26840800,218.40252700,14.16062400,1.81203500,5.20118000,5.12688700,0.28650600,3.12315600,1.43000000,3540.48282200,61.68721600,16.34482800,3.24749900,0.32972200,177.97284300,1.60159600,1.00000000,0.18443600,4847.01296700,492.12236700,2000.00000000,10.13269500,1.00000000,1.00000000,0.80284200,0.83280800,13.43798100,0.40858000,0.50638100,0.97010900,0.35891200,0.30065900,0.21591700,0.07658300,2.83714100,1800.00000000,0.22927000,0.10266800,0.12660200,0.64424800,0.38629100,0.41652100,0.40992900,0.32963600,0.32811200,0.36450400,0.37020000,75.04122900,36.80325300,21.27566900,2.72534800,2.15055800,2.26476700,1.89479400,0.35587300,0.22927000
18/05/1999,89,8.36775300,11980.18707700,1349.33204900,1198.01871000,170.60022500,180.51370900,703.52720500,58.26840800,236.42250300,14.37278000,1.80841100,5.18317200,5.09230300,0.27556100,3.38084200,1.43000000,3540.48282200,66.77691000,16.34482800,3.23366400,0.34355700,174.66898000,1.60287900,1.00000000,0.19734500,4826.36415000,512.77118400,2000.00000000,9.68999500,1.00000000,1.00000000,0.80147300,0.83280800,13.14477400,0.25480700,0.32111300,0.61712700,0.23022900,0.19325500,0.13918900,0.04960800,1.80532800,1800.00000000,0.21215700,0.06445300,0.14770400,0.58955200,0.38198600,0.41372900,0.40772200,0.32907900,0.32752900,0.36399000,0.37003500,74.29676100,36.17501400,20.98748000,2.72375100,2.14093600,2.24705200,1.87636600,0.35986100,0.21215700
19/05/1999,90,8.39035600,12065.85544300,1356.34378100,1206.58554000,170.25902400,179.29980400,691.28775400,58.26840800,257.22879000,14.55307700,1.80479400,5.15484100,4.98709500,0.26353600,3.67837200,1.43000000,3540.48282200,72.65359100,16.34482800,3.21191800,0.36530200,172.56290400,1.60491000,1.00000000,0.21318700,4793.90820100,545.22713300,2000.00000000,11.18829600,1.00000000,1.00000000,0.79930300,0.83280800,12.95777000,0.08460100,0.10752300,0.20727300,0.07784600,0.06538600,0.04715900,0.01686400,0.60665200,1800.00000000,0.18029700,0.02137700,0.15892000,0.53150900,0.37990500,0.41239200,0.40688300,0.32902200,0.32737100,0.36378400,0.36997800,73.63975500,35.63673000,20.75078000,2.72422500,2.13257300,2.22941400,1.85646700,0.33921700,0.18029700
20/05/1999,91,8.41430300,12191.55432800,1368.40236800,1219.15543000,169.91850600,179.12902100,681.81344800,58.26840800,279.27298500,14.73363100,1.80118400,5.15084900,4.86444500,0.25150800,3.99360400,1.43000000,3540.48282200,78.87991500,16.34482800,3.20885900,0.36836200,171.50584800,1.60519600,1.00000000,0.22907100,4789.34199700,549.79333700,2000.00000000,11.85396400,1.00000000,1.00000000,0.79899600,0.83280800,12.85938300,0.14686400,0.18986000,0.36712000,0.13854800,0.11623700,0.08379900,0.03001200,1.07244000,1800.00000000,0.18055400,0.03721900,0.14333600,0.55745600,0.37642200,0.41050600,0.40551100,0.32875900,0.32704400,0.36345600,0.36987800,72.92755100,35.08869200,20.50369500,2.72354700,2.12407000,2.21258200,1.83812800,0.32389000,0.18055400
21/05/1999,92,8.43874000,12325.79564900,1380.66513700,1232.57956000,169.57866900,178.30749600,672.74297100,58.26840800,301.76759400,14.93214800,1.79758200,5.13164100,4.75283500,0.23996100,4.31527700,1.43000000,3540.48282200,85.23345800,16.34482800,3.19414300,0.38307800,169.94846000,1.60657800,1.00000000,0.24482600,4767.37701100,571.75832300,2000.00000000,12.09616800,1.00000000,1.00000000,0.79751100,0.83280800,12.71749700,0.19820500,0.26131100,0.50684200,0.19233300,0.16130400,0.11632700,0.04175500,1.47807800,1800.00000000,0.19851700,0.05049600,0.14802100,0.57285700,0.37237000,0.40814700,0.40367400,0.32831100,0.32656600,0.36302000,0.36973800,72.08652500,34.48148700,20.22259500,2.71995900,2.11358300,2.19397100,1.81836400,0.34653800,0.19851700
22/05/1999,93,8.46072400,12434.80529100,1390.48787400,1243.48053000,169.23951200,177.56842600,663.40708500,58.26840800,322.00444400,15.13039400,1.79398700,5.11434200,4.67145400,0.23020200,4.60466400,1.43000000,3540.48282200,90.94930300,16.34482800,3.18090300,0.39631800,170.88747400,1.60782700,1.00000000,0.25895400,4747.61662600,591.51870900,2000.00000000,10.88208900,1.00000000,1.00000000,0.79616600,0.83280800,12.83106200,0.15177700,0.17419200,0.33838800,0.12919100,0.10839300,0.07824700,0.02816700,1.00835600,1800.00000000,0.19824600,0.03506800,0.16317800,0.54851400,0.38774300,0.40660900,0.40240200,0.32806600,0.32626500,0.36271100,0.36964300,71.12789200,33.93439500,19.96416700,2.71692100,2.10355400,2.17539400,1.79800700,0.36142400,0.19824600
23/05/1999,94,8.48350600,12594.85629300,1405.38858600,1259.48563000,168.90103300,176.80251600,658.44041700,58.26840800,342.97621200,15.34248500,1.79039900,5.09639800,4.59321200,0.22063900,4.90456000,1.43000000,3540.48282200,96.87272300,16.34482800,3.16718300,0.41003800,170.10903900,1.60912700,1.00000000,0.27231500,4727.13862600,611.99670900,2000.00000000,11.27728100,1.00000000,1.00000000,0.79476300,0.83280800,12.76616100,0.33864100,0.38248800,0.74397400,0.28553000,0.23949200,0.17292300,0.06238100,2.22543100,1800.00000000,0.21209100,0.07665500,0.13543600,0.61028700,0.38725000,0.40372600,0.39978000,0.32729600,0.32552600,0.36208800,0.36943400,70.06964900,33.35364500,19.67613400,2.71182200,2.09351700,2.15843800,1.78093200,0.34752600,0.21209100
24/05/1999,95,8.50605100,12739.83610000,1418.79082100,1273.98361000,168.56323100,176.04457300,652.18477000,58.26840800,363.72984000,15.56151000,1.78681800,5.07862400,4.52439000,0.21170900,5.20133700,1.43000000,3540.48282200,102.73453000,16.34482800,3.15360500,0.42361500,167.36728700,1.61041800,1.00000000,0.28550600,4706.87363000,632.26170400,2000.00000000,11.15997900,1.00000000,1.00000000,0.79336500,0.83280800,12.52177700,0.32862100,0.37977800,0.73978100,0.28593500,0.24025300,0.17385100,0.06297000,2.21118900,1800.00000000,0.21902500,0.07485900,0.14416700,0.60305700,0.38187300,0.40084500,0.39717800,0.32651500,0.32478400,0.36146300,0.36922200,68.96947500,32.74704400,19.37543500,2.70500200,2.08233700,2.13987400,1.76197400,0.36319200,0.21902500
