ApsimVersion = 7.10 r0
format = csv
precision = 8
Title = Champ83
Date,DaysAfterSowing,Stage,Biomass,GreenWt,BiomassWt,RootGreenWt,LeafGreenWt,StemGreenWt,RachisGreenWt,GrainGreenWt,biomass_n,RootGreenN,LeafGreenN,StemGreenN,RachisGreenN,GrainGreenN,GrainGreenNConc,GrainNo,GrainSize,LeafNo,LAI,SLAI,ESW,SLN,WaterSD,HI,TPLA,SPLA,Height,DeltaTT,nfact_pheno,swdef_pheno,cover_green,cover_tot,sw_supply,sw_uptake(1),sw_uptake(2),sw_uptake(3),sw_uptake(4),sw_uptake(5),sw_uptake(6),sum(sw_uptake),RootDepth,n_total_uptake,n_massflow_uptake,n_diffusion_uptake,n_sd_ratio,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3_demand,n_supply_soil
(dd/mm/yyyy),(days),(),(kg/ha),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(%),(grains/m^2),(g/1000grain),(leaves),(m2/m2),(m2/m2),(),(g(N)/m2),(),(),(m2),(m2),(mm),(oCd),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(g/m^2),(g/m^2),(g/m^2),(),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(g/m^2),(g/m^2)
15/07/1983,64,5.83803300,7172.78855400,968.12305900,717.27886000,253.19746100,291.76976800,352.41860300,70.73722600,0.00000000,12.49571600,1.82868400,7.16409800,4.97559900,0.31487500,0.00000000,0.00000000,0.00000000,0.00000000,14.60273400,4.95160400,0.03309000,200.91671000,1.44682400,1.00000000,0.00000000,5563.59986900,37.17949300,938.58776900,19.20000100,1.00000000,1.00000000,0.91590400,0.91728400,16.80362800,1.44230300,1.06025800,1.53634900,0.93066200,0.03489400,-0.00000000,5.00446600,1013.60000000,0.55680000,0.11036900,0.44643100,0.07039500,0.54943200,0.52026900,0.50683400,0.50763500,0.52390400,0.48490800,34.33968400,20.74990700,13.84650900,2.49880100,1.13334000,0.86196000,7.90967900,0.55680000
16/07/1983,65,5.86898600,7487.82963100,1009.39935200,748.78296000,263.08742200,298.10647700,373.20979100,74.99566200,0.00000000,12.99452700,1.89171500,7.40072700,5.21561500,0.33472300,0.00000000,0.00000000,0.00000000,0.00000000,15.13606700,5.11094700,0.03510900,194.78725400,1.44801500,1.00000000,0.00000000,5742.63681300,39.44826800,989.93994100,19.50000000,1.00000000,1.00000000,0.92234500,0.92369600,16.17265800,1.43859000,1.14735400,1.68190300,1.02469400,0.04412000,-0.00000000,5.33666100,1020.20000000,0.56550000,0.11245300,0.45304700,0.06907800,0.52261100,0.51415300,0.50429300,0.50623600,0.52221400,0.48518900,32.71828500,19.50339700,13.21076600,2.37801800,1.10119300,0.86317200,8.18636300,0.56550000
17/07/1983,66,5.90081300,7869.01135900,1059.44965800,786.90114000,275.14024400,305.35927000,398.72788500,80.22226000,0.00000000,13.50601600,1.95789300,7.62245500,5.48060900,0.35710000,0.00000000,0.00000000,0.00000000,0.00000000,15.67773400,5.25296400,0.03718500,188.09470400,1.45107700,1.00000000,0.00000000,5902.20667000,41.78103300,1048.34216300,20.04999900,1.00000000,1.00000000,0.92766700,0.92900000,15.51104700,1.91864700,1.58563600,2.38397000,1.47006500,0.07256200,-0.00000000,7.43088100,1026.80000000,0.58145000,0.14985700,0.43159300,0.06790000,0.49970600,0.50008400,0.49792800,0.50304600,0.52058500,0.48538000,31.51206400,17.85950100,12.38147900,2.24071000,1.06640700,0.86397600,8.56332300,0.58145000
18/07/1983,67,5.93398800,8215.90597000,1103.51369500,821.59060000,286.03748600,310.17442800,422.25974300,85.04203800,0.00000000,14.03728400,2.02880900,7.79626100,5.78167600,0.38313800,0.00000000,0.00000000,0.00000000,0.00000000,16.23467800,5.34821400,0.06344000,179.81105000,1.45773200,1.00000000,0.00000000,6009.22966400,71.28073300,1120.02221700,20.90000100,1.00000000,1.00000000,0.93103200,0.93318500,14.71735200,1.68696800,1.41793400,2.17019000,1.36326000,0.07751400,-0.00000000,6.71586500,1033.40000000,0.60610000,0.12986600,0.47623400,0.06929300,0.48413500,0.48770100,0.49129300,0.49994200,0.51886300,0.48548400,30.25054600,16.18679600,11.39262900,2.07403800,1.02342600,0.86440100,8.74689300,0.60610000
19/07/1983,68,5.96758200,8581.85170000,1149.39369000,858.18517000,297.54162000,314.26852200,447.39361000,90.18993900,0.00000000,14.55255700,2.09967200,7.93803700,6.08387300,0.40995300,0.00000000,0.00000000,0.00000000,0.00000000,16.81523400,5.41840000,0.10169300,171.74242400,1.46501500,1.00000000,0.00000000,6088.09002700,114.26219000,1186.12292500,21.16328800,1.00000000,1.00000000,0.93341000,0.93671100,13.95393900,2.05236200,1.75598200,2.73007000,1.74941400,0.11358200,-0.00000000,8.40140900,1040.00000000,0.59019400,0.15448800,0.43570600,0.06623100,0.46569400,0.47272800,0.48204600,0.49523600,0.51687200,0.48555300,29.06322900,14.58546700,10.38602700,1.90656700,0.97855400,0.86467200,8.91113900,0.59019400
20/07/1983,69,5.99820900,8949.19904800,1195.07466100,894.91990000,309.06899900,317.66430800,472.92258900,95.41876500,0.00000000,15.03922400,2.16835700,8.06619700,6.36471000,0.43555800,0.00000000,0.00000000,0.00000000,0.00000000,17.40310300,5.48364800,0.14625000,212.85687300,1.47095500,1.00000000,0.00000000,6161.40301400,164.32592400,1256.72363300,19.29490800,1.00000000,1.00000000,0.93554700,0.94009200,18.50678400,3.30505500,2.50369200,3.22550200,1.70009700,0.12201500,-0.00000000,10.85636200,1046.60000000,0.55955200,0.16997800,0.38957400,0.06162200,0.58097200,0.55784400,0.51253200,0.49508900,0.51507300,0.48561600,21.15328600,16.78009600,12.10503700,1.88946700,0.94455600,0.86491400,9.08032900,0.55955200
21/07/1983,70,6.00000000,9340.24490900,1243.50397200,934.02449000,321.35537400,314.70265700,505.37939500,102.06654500,0.00000000,15.57976700,2.24772000,8.08422300,6.78727900,0.47490800,0.00000000,0.00000000,0.00000000,0.00000000,17.93907300,5.43252300,0.19737500,200.52468100,1.48811600,1.00000000,0.00000000,6103.95896800,221.76997100,1328.43432600,21.52558300,1.00000000,1.00000000,0.93387900,0.94009200,17.23788100,2.53617700,1.93921500,2.71305900,1.46272900,0.11588300,-0.00000000,8.76706100,1053.20000000,0.62424200,0.13053900,0.49370300,0.06725200,0.55012900,0.53126500,0.50877100,0.49495900,0.51341400,0.48567600,19.82781600,14.51759200,11.27038000,1.81849400,0.90035500,0.86513100,9.28211000,0.62424200
22/07/1983,71,6.82569900,9744.65836200,1294.18271000,974.46584000,334.05830800,312.23711700,538.94571200,108.94157400,0.00000000,16.06251300,2.32919000,8.03365500,7.22939200,0.51554000,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.38996200,0.23993600,190.13843500,1.49048500,1.00000000,0.00000000,6056.13746100,269.59147700,1419.60510300,20.88742500,1.00000000,1.00000000,0.93245600,0.94009200,16.18439700,2.84817500,2.23519600,3.25576600,1.81551500,0.15816700,-0.00000000,10.31281900,1059.80000000,0.56871200,0.14350500,0.42520700,0.06612200,0.51933300,0.50895200,0.49946200,0.49266400,0.51168900,0.48573100,18.80043600,12.73964000,10.30958700,1.72965800,0.85872800,0.86532400,8.60098200,0.56871200
23/07/1983,72,7.00000000,10147.32750200,1331.72062600,1014.73275000,333.39019100,310.17623600,579.21262600,108.94157400,0.00000000,16.22695100,2.63064500,7.99130300,7.24886700,0.66050400,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.35438600,0.27551200,178.23625900,1.49247800,1.00000000,0.00000000,6016.16470000,309.56423800,1513.89245600,20.68091200,1.00000000,1.00000000,0.93124400,0.94009200,14.99345300,2.78193700,2.29886600,3.41177400,1.97141300,0.19014600,-0.00000000,10.65413600,1066.40000000,0.47055100,0.13939000,0.33116100,0.25260500,0.48895300,0.49035200,0.48867300,0.48902600,0.50969300,0.48578100,18.18060100,11.41359400,9.44486000,1.63358600,0.82037000,0.86549300,1.86279700,0.47055100
24/07/1983,73,7.18009300,10531.40509300,1368.02152200,1053.14051000,332.72341100,308.73615300,617.62038500,108.94157400,0.00000000,16.37217600,2.93122900,7.96165900,7.24886700,0.80572900,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.32952700,0.30037100,214.10993200,1.49387700,1.00000000,0.00000000,5988.23291700,337.49602200,1627.00183100,18.65000100,1.00000000,1.00000000,0.93038400,0.94009200,18.93126800,2.19898400,1.71631400,2.26517500,1.08804500,0.11220300,-0.00000000,7.38072000,1073.00000000,0.45107100,0.08134000,0.36973100,0.33859000,0.58869100,0.57204300,0.52611900,0.49265600,0.50829900,0.48582800,13.54278400,12.00117300,10.49870100,1.64743900,0.78293100,0.86564200,1.33220300,0.45107100
25/07/1983,74,7.28185800,10914.64410900,1404.70439600,1091.46441000,332.05796400,307.76057200,655.94428600,108.94157400,0.00000000,16.49733900,3.18816300,7.94155300,7.24886700,0.93089200,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.31268600,0.31721200,205.46270800,1.49482800,1.00000000,0.00000000,5969.31058400,356.41835400,1734.88879400,17.30000000,1.00000000,1.00000000,0.92979600,0.94009200,18.01764100,1.86893000,1.46218000,2.07573700,1.03528600,0.11324500,-0.00000000,6.55537900,1079.60000000,0.38795800,0.06829600,0.31966200,0.44120000,0.56291900,0.54817500,0.52325500,0.49511200,0.50736600,0.48587200,13.39862100,10.59007000,9.79321300,1.63938500,0.74940100,0.86577900,0.87932500,0.38795800
26/07/1983,75,7.38009300,11279.38259600,1439.77895500,1127.93826000,331.39384800,307.02539900,692.41813500,108.94157400,0.00000000,16.58845400,3.37241100,7.92639000,7.24886700,1.02200700,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.29999500,0.32990300,197.70724500,1.49554700,1.00000000,0.00000000,5955.05119300,370.67774500,1842.54016100,16.70000000,1.00000000,1.00000000,0.92934900,0.94009200,17.20980500,2.01589900,1.59872600,2.35577400,1.22506900,0.14348200,-0.00000000,7.33895100,1086.20000000,0.28174000,0.07330300,0.20843600,0.57477200,0.53918700,0.52927500,0.51629000,0.49561600,0.50659400,0.48591500,13.67132500,9.70751700,9.23721200,1.63417300,0.72620900,0.86590600,0.49017600,0.28174000
27/07/1983,76,7.48009300,11659.88213600,1476.48433000,1165.98821000,330.73106000,306.34360800,730.46808900,108.94157400,0.00000000,16.63620800,3.46510400,7.91231900,7.24886700,1.06976100,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.28822600,0.34167300,189.10328700,1.49621400,1.00000000,0.00000000,5941.82720300,383.90173500,1944.99487300,17.00000000,1.00000000,1.00000000,0.92893200,0.94009200,16.33085700,2.32376500,1.89270700,2.83536500,1.53698100,0.19462700,-0.00000000,8.78344700,1092.80000000,0.14719200,0.08661100,0.06058100,0.70842700,0.51453700,0.51198600,0.50627300,0.49394600,0.50567200,0.48595600,14.48862700,9.31392600,8.96082900,1.65326500,0.71805000,0.86602400,0.20777300,0.14719200
28/07/1983,77,7.59201800,12009.88909700,1510.20995200,1200.98891000,330.06959800,305.72999600,765.46878500,108.94157400,0.00000000,16.70271700,3.49881900,7.89964800,7.29572100,1.08941600,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.27763400,0.35226500,180.52475700,1.49681600,1.00000000,0.00000000,5929.92561300,395.80332600,2000.00000000,19.02722700,1.00000000,1.00000000,0.92855400,0.94009200,15.49111400,2.74486800,2.26988200,3.40777800,1.91486700,0.26391900,-0.00000000,10.60131500,1099.40000000,0.10715500,0.10715500,0.00000000,1.00000000,0.49453000,0.49599100,0.49462700,0.49020400,0.50432900,0.48599500,15.34566700,9.13806700,8.79099100,1.67227300,0.71614300,0.86613400,0.06030000,0.10715500
29/07/1983,78,7.71133800,12350.00020400,1542.91943600,1235.00002000,329.40945900,305.08850700,799.47989600,108.94157400,0.00000000,16.78488100,3.49182100,7.88639500,7.37788500,1.08941600,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.26656000,0.36333900,172.32575200,1.49744700,1.00000000,0.00000000,5917.48333100,408.24560700,2000.00000000,20.28442600,1.00000000,1.00000000,0.92815800,0.94009200,14.73548700,2.03435400,1.67139300,2.47459100,1.43228500,0.21558800,-0.00000000,7.82821200,1106.00000000,0.08216400,0.08216400,0.00000000,1.00000000,0.48918100,0.48860100,0.48702000,0.48756200,0.50279000,0.48603100,16.14677200,9.17404300,8.69543600,1.68166500,0.71395800,0.86623500,0.00000000,0.08216400
30/07/1983,79,7.81957400,12606.20464600,1566.88664200,1260.62046000,328.75064000,304.09408800,825.10034000,108.94157400,0.00000000,16.82591300,3.48483800,7.86583900,7.41891700,1.08941600,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.24939400,0.38050500,231.58515200,1.49842800,1.00000000,0.00000000,5898.19561700,427.53332100,2000.00000000,18.40000100,1.00000000,1.00000000,0.92753800,0.94009200,20.93137200,1.26092000,1.03685400,1.58504000,0.65756700,0.09696200,-0.00000000,4.63734300,1112.60000000,0.04103200,0.04103200,0.00000000,1.00000000,0.59778100,0.59508800,0.57319400,0.50147600,0.50325600,0.48606600,11.67534300,10.77590300,12.11112300,2.02891600,0.71695600,0.86633600,0.00000000,0.04103200
31/07/1983,80,7.93604400,12966.29304400,1601.25226700,1296.62930000,328.09313900,303.10837500,861.10918000,108.94157400,0.00000000,16.88641400,3.47786800,7.84544700,7.47941800,1.08941600,0.00000000,0.00000000,0.00000000,0.00000000,18.06896600,5.23237800,0.39752000,225.69072000,1.49940400,1.00000000,0.00000000,5879.07677200,446.65216600,2000.00000000,19.79999900,1.00000000,1.00000000,0.92691900,0.94009200,20.22562200,1.72345700,1.48589700,2.19966000,1.02971600,0.15667400,-0.00000000,6.59540300,1119.20000000,0.06050200,0.06050200,0.00000000,1.00000000,0.57213200,0.58387300,0.55751900,0.50814100,0.50444600,0.48610500,12.65656900,10.58464300,11.80581700,2.25783600,0.72417700,0.86644700,0.01593800,0.06050200
01/08/1983,81,8.00000000,13362.73774300,1640.24055100,1336.27377000,327.43695200,303.10837500,900.75365000,108.94157400,0.00000000,16.98146700,3.47091200,7.84544700,7.57447100,1.08941600,0.00000000,0.00000000,235.86330900,0.00000000,18.06896600,5.23237800,0.39752000,217.79235800,1.49940400,1.00000000,0.00000000,5879.07677200,446.65216600,2000.00000000,16.15000000,1.00000000,1.00000000,0.92691900,0.94009200,19.35146600,1.77662100,1.59636500,2.32644600,1.17658600,0.19201200,-0.00000000,7.06802900,1119.20000000,0.09505300,0.06723000,0.02782300,0.77356700,0.54838900,0.57073500,0.54456300,0.51030100,0.50569600,0.48614600,13.54805900,10.30184500,11.47648700,2.38646900,0.72927700,0.86656700,0.12287600,0.09505300
02/08/1983,82,8.02716000,13742.32751600,1676.57797600,1374.23275000,326.78207800,302.14169700,937.28152700,108.94157400,1.43110000,17.13592100,3.46397100,7.82543300,7.72892500,1.06895100,0.02046500,1.43000000,927.06745000,6.06749900,18.06896600,5.21569100,0.41420800,209.49025000,1.50036400,1.00000000,0.00104100,5860.32712500,465.40181300,2000.00000000,15.39122200,1.00000000,1.00000000,0.92630700,0.94009200,18.43793600,1.80766000,1.66750200,2.42733800,1.28959900,0.21446200,-0.00000000,7.40656100,1119.20000000,0.15445400,0.07269900,0.08175400,0.65388900,0.52794900,0.55562300,0.53333000,0.50946500,0.50665300,0.48618900,14.26391100,9.85725400,11.02916400,2.42357500,0.72706800,0.86669300,0.23620800,0.15445400
03/08/1983,83,8.04949900,14118.18329300,1712.61964900,1411.81833000,326.12851400,301.25135600,968.65416900,108.94157400,7.64403600,17.32913400,3.45704300,7.80698400,7.91452400,0.98772100,0.10931000,1.43000000,1693.19128700,8.24539400,18.06896600,5.20032100,0.42957700,200.81993100,1.50125000,1.00000000,0.00541400,5843.05811300,482.67082500,2000.00000000,17.00000000,1.00000000,1.00000000,0.92573800,0.94009200,17.54716700,2.16358800,1.82979700,2.85376400,1.56286100,0.26623900,-0.00000000,8.67625000,1119.20000000,0.19321400,0.08708200,0.10613200,0.64545400,0.51867200,0.52451100,0.52287300,0.50649000,0.50705700,0.48623400,14.99011500,9.10817100,10.55305600,2.40894300,0.71949800,0.86682200,0.29934500,0.19321400
04/08/1983,84,8.07367800,14325.05275700,1731.14315900,1432.50528000,325.47625700,299.74017600,977.05935900,108.94157400,19.92579200,17.41760600,3.45012800,7.77564700,7.90781300,0.90727400,0.28493900,1.43000000,2524.49998600,11.76818700,18.06896600,5.17423500,0.45566400,199.33718900,1.50276300,1.00000000,0.01391000,5813.74734200,511.98159600,2000.00000000,18.40000100,1.00000000,1.00000000,0.92476300,0.94009200,17.50261000,0.82422900,0.59924700,0.92167300,0.51988700,0.09083400,-0.00000000,2.95587100,1119.20000000,0.08847100,0.02991100,0.05856000,0.60171700,0.55564500,0.52256000,0.51884500,0.50653400,0.50756700,0.48627800,15.70665400,9.05416800,10.34582800,2.41945700,0.71622500,0.86694900,0.14703200,0.08847100
05/08/1983,85,8.09890800,14622.37731600,1758.63270700,1462.23773000,324.82530500,298.14822100,987.68390400,108.94157400,39.03370300,17.54569200,3.44322800,7.74259400,7.83887800,0.83105200,0.55818200,1.43000000,3363.08023000,15.46195400,18.06896600,5.14675400,0.48314500,195.34670300,1.50436500,1.00000000,0.02669400,5782.86985400,542.85908400,2000.00000000,19.20000100,1.00000000,1.00000000,0.92372300,0.94009200,17.03370600,1.40284800,1.09486300,1.66416500,0.95284300,0.16781700,-0.00000000,5.28253700,1119.20000000,0.12808600,0.05457000,0.07351600,0.63534200,0.53195500,0.51806200,0.51332500,0.50484400,0.50772300,0.48632400,16.16136000,8.95264000,10.08858100,2.40739900,0.71032800,0.86707800,0.20160200,0.12808600
06/08/1983,86,8.12308600,14866.32217100,1786.86995500,1486.63222000,330.34903200,296.46725600,987.68390400,108.94157400,63.42818900,17.68014300,3.47471400,7.70764600,7.69052100,0.76501900,0.90702300,1.43000000,4185.21011900,18.86014700,18.06896600,5.11773600,0.51216200,189.01461800,1.50606600,1.00000000,0.04266600,5750.26592400,575.46301400,2000.00000000,18.40000100,1.00000000,1.00000000,0.92260800,0.94009200,16.34909500,1.24272600,1.02599400,1.55872000,0.90643700,0.16180500,-0.00000000,4.89568100,1119.20000000,0.17282300,0.05128300,0.12154000,0.58710900,0.51227500,0.51158000,0.50831600,0.50310500,0.50764400,0.48636900,16.47215800,8.67620900,9.72131700,2.36057400,0.69682100,0.86720500,0.29436300,0.17282300
07/08/1983,87,8.14614800,15155.87711900,1821.05582500,1515.58771000,337.04353500,295.00312900,987.68390400,108.94157400,92.38368300,17.87832200,3.52938000,7.67716400,7.53182400,0.70783100,1.32108700,1.43000000,4468.09708500,22.07384600,18.06896600,5.09246200,0.53743600,182.88245400,1.50755400,1.00000000,0.06095600,5721.86777200,603.86116600,2000.00000000,17.55000000,1.00000000,1.00000000,0.92162300,0.94009200,15.70864600,1.81395500,1.52424900,2.34841300,1.38961900,0.25086700,-0.00000000,7.32710400,1119.20000000,0.25979400,0.07707600,0.18271800,0.58709000,0.49396000,0.49769500,0.49999800,0.49950200,0.50703000,0.48641300,16.49136000,8.08327400,9.12947100,2.26132200,0.67304800,0.86732700,0.44251200,0.25979400
08/08/1983,88,8.17065500,15484.37912500,1854.11541400,1548.43791000,338.53028200,293.72577000,987.68390400,108.94157400,125.23388400,18.14419600,3.56071900,7.65053700,7.38338100,0.65239100,1.79084500,1.43000000,4468.09708500,28.02846100,18.06896600,5.07041200,0.55948700,174.33557900,1.50885900,1.00000000,0.08087800,5697.09218800,628.63675000,2000.00000000,18.65000000,1.00000000,1.00000000,0.92075500,0.94009200,14.84802600,1.96186100,1.67172700,2.60323300,1.57507200,0.28905700,-0.00000000,8.10095000,1119.20000000,0.30427100,0.08406200,0.22020900,0.58013800,0.47669000,0.48312600,0.49036900,0.49503800,0.50589000,0.48645500,16.27368700,7.41385500,8.42662700,2.12487600,0.64108200,0.86743800,0.52448100,0.30427100
09/08/1983,89,8.19266600,15779.41444500,1890.31121900,1577.94144000,345.22255500,293.72577000,987.68390400,108.94157400,154.73741600,18.42656300,3.60635100,7.65053700,7.28899600,0.60724200,2.21274500,1.43000000,4468.09708500,34.63161500,18.06896600,5.07041200,0.55948700,211.31133300,1.50885900,1.00000000,0.09806300,5697.09218800,628.63675000,2000.00000000,16.75000000,1.00000000,1.00000000,0.92075500,0.94009200,18.91215200,2.02513000,1.53669300,2.00299400,1.03024000,0.18696200,-0.00000000,6.78201900,1119.20000000,0.33512100,0.06187700,0.27324400,0.49853300,0.59023400,0.56543400,0.51950700,0.49627000,0.50516400,0.48649500,12.36316000,8.73507300,8.85431100,2.06515300,0.60916200,0.86753900,0.67221300,0.33512100
10/08/1983,90,8.21461700,16073.65543300,1922.97004000,1607.36554000,349.23337500,292.94967300,987.68390400,108.94157400,184.16151500,18.69523700,3.64337900,7.63434200,7.17816200,0.56598500,2.63351000,1.43000000,4468.09708500,41.21699000,18.06896600,5.05701500,0.57288400,203.37537400,1.50965400,1.00000000,0.11457400,5682.03902900,643.68990900,2000.00000000,16.70490300,1.00000000,1.00000000,0.92022200,0.94009200,18.04545000,2.32098100,1.76101500,2.48308800,1.29592000,0.23187400,-0.00000000,8.09287800,1119.20000000,0.31291600,0.07032800,0.24258700,0.43019000,0.56204400,0.54004000,0.51628200,0.49608200,0.50446900,0.48653400,11.99938300,7.77018600,8.29393200,1.99895100,0.58097700,0.86763200,0.72739000,0.31291600
11/08/1983,91,8.23255400,16314.08719500,1949.11554900,1631.40872000,352.43292000,291.85246000,987.68390400,108.94157400,208.20469100,18.90454100,3.66597000,7.61143000,7.07454500,0.53509000,2.97732700,1.43000000,4468.09708500,46.59806800,18.06896600,5.03807400,0.59182500,206.50554700,1.51078200,1.00000000,0.12762300,5660.75754100,664.97139700,2000.00000000,13.65000000,1.00000000,1.00000000,0.91946300,0.94009200,18.45982200,0.62623700,0.43085300,0.60131800,0.31669000,0.05631500,-0.00000000,2.03141400,1119.20000000,0.23918100,0.01653400,0.22264700,0.29932800,0.60197700,0.54814400,0.52013900,0.49885400,0.50438700,0.48657100,11.45725300,7.46528200,7.91110600,1.94586800,0.55602100,0.86771800,0.79906000,0.23918100
12/08/1983,92,8.25033200,16552.38491300,1984.66529800,1655.23849000,364.15289700,291.85246000,987.68390400,108.94157400,232.03446300,19.08529800,3.70574100,7.61143000,6.94306800,0.50655800,3.31809300,1.43000000,4468.09708500,51.93138300,18.06896600,5.03807400,0.59182500,203.32865900,1.51078200,1.00000000,0.14018200,5660.75754100,664.97139700,2000.00000000,13.52884400,1.00000000,1.00000000,0.91946300,0.94009200,18.06800400,1.50114800,1.05534200,1.53403500,0.81989700,0.14360000,-0.00000000,5.05402200,1119.20000000,0.22786000,0.03975500,0.18810500,0.23373600,0.57813500,0.53448600,0.51769100,0.49939700,0.50430100,0.48660800,11.36722000,6.88468500,7.47309800,1.89151100,0.53564700,0.86780100,0.97486100,0.22786000
13/08/1983,93,8.26798300,16788.99320000,2020.72641700,1678.89932000,376.55318800,291.85246000,987.68390400,108.94157400,255.69529100,19.24736600,3.75264700,7.61143000,6.79319800,0.48014500,3.65644300,1.43000000,4468.09708500,57.22688800,18.06896600,5.03807400,0.59182500,197.11224400,1.51078200,1.00000000,0.15229900,5660.75754100,664.97139700,2000.00000000,13.43293000,1.00000000,1.00000000,0.91946300,0.94009200,17.38163000,1.83973800,1.33259600,1.97898300,1.08261900,0.18947300,-0.00000000,6.42340900,1119.20000000,0.21638400,0.04933800,0.16704600,0.18510300,0.55430700,0.52151500,0.51190600,0.49845600,0.50406500,0.48664600,11.33055400,6.38961500,7.02793500,1.83208900,0.51731700,0.86788100,1.16899400,0.21638400
14/08/1983,94,8.28750800,17050.70077200,2048.32628300,1705.07008000,378.63583200,291.19892500,987.68390400,108.94157400,281.86604900,19.42634500,3.79344000,7.59777100,6.62518800,0.45289200,4.03068400,1.43000000,4468.09708500,63.08413700,18.06896600,5.02679200,0.60310600,189.74278300,1.51145500,1.00000000,0.16531100,5648.08159500,677.64734300,2000.00000000,14.85788800,1.00000000,1.00000000,0.91900700,0.94009200,16.57810700,1.48579000,1.15772200,1.71416700,0.95802400,0.16861800,-0.00000000,5.48432100,1119.20000000,0.22727800,0.04120800,0.18607000,0.17963300,0.52961000,0.51558700,0.50700700,0.49747000,0.50375400,0.48668200,11.13033300,5.99907400,6.56554700,1.75415300,0.49609500,0.86795600,1.26523900,0.22727800
15/08/1983,95,8.31089800,17364.23084700,2082.54311100,1736.42308000,381.49965300,291.19892500,987.68390400,108.94157400,313.21905600,19.62667800,3.83158800,7.59777100,6.40739800,0.42266800,4.47903300,1.43000000,4468.09708500,70.10122000,18.06896600,5.02679200,0.60310600,183.05239900,1.51145500,1.00000000,0.18038200,5648.08159500,677.64734300,2000.00000000,17.80000000,1.00000000,1.00000000,0.91900700,0.94009200,15.85913800,1.92378500,1.58162200,2.36028800,1.34448600,0.23772500,-0.00000000,7.44790600,1119.20000000,0.24606900,0.05431100,0.19175800,0.17693700,0.50475200,0.50397700,0.49966100,0.49480500,0.50308200,0.48671800,10.89896800,5.50414600,6.05005200,1.65580000,0.47213600,0.86802700,1.39071600,0.24606900
16/08/1983,96,8.33540500,17692.73287000,2115.88088800,1769.27329000,382.24154000,290.94461200,987.68390400,108.94157400,346.06925800,19.82157100,3.85784500,7.59245200,6.16138100,0.39382000,4.94879000,1.43000000,4468.09708500,77.45338800,18.06896600,5.02240200,0.60749600,174.61415900,1.51171700,1.00000000,0.19560000,5643.14895500,682.57998400,2000.00000000,18.65000100,1.00000000,1.00000000,0.91882900,0.94009200,14.99835700,2.34161800,1.96135900,2.97166700,1.73309600,0.30971500,-0.00000000,9.31745500,1119.20000000,0.22881300,0.06577900,0.16303400,0.14860100,0.48379600,0.48740500,0.48954500,0.49046400,0.50187700,0.48675200,10.78760700,5.00952800,5.56347000,1.55752800,0.44951000,0.86809000,1.53978000,0.22881300
17/08/1983,97,8.35807300,17863.07506600,2131.04860100,1786.30751000,381.47705700,289.84258900,974.33388900,108.94157400,376.45349300,20.03405300,3.87728700,7.56940100,5.96356300,0.36962500,5.38328500,1.43000000,4468.09708500,84.25365100,18.06896600,5.00337900,0.62652000,247.76068900,1.51285800,1.00000000,0.21074400,5621.77416000,703.95477800,2000.00000000,17.25000000,1.00000000,1.00000000,0.91805400,0.94009200,22.36735400,0.58026300,0.47420300,0.79486900,0.36403100,0.05301700,-0.00000000,2.26638200,1119.20000000,0.23963900,0.01200800,0.22763100,0.14004900,0.60428300,0.59883900,0.59884100,0.52848200,0.50584700,0.48679200,6.55734900,5.61083400,7.33355700,1.93659900,0.43975700,0.86816400,1.71111000,0.23963900
18/08/1983,98,8.38586200,18167.40321200,2159.56786000,1816.74032000,380.71410300,288.69198600,967.51668700,108.94157400,413.70351000,20.28438000,3.89598500,7.54531100,5.70831900,0.34252100,5.91596000,1.43000000,4468.09708500,92.59053700,18.06896600,4.98351700,0.64638200,244.37780800,1.51405400,1.00000000,0.22771700,5599.45713400,726.27180400,2000.00000000,21.14790100,1.00000000,1.00000000,0.91723600,0.94009200,21.84541700,1.66737000,1.42337300,2.32266700,1.15104600,0.17156700,-0.00000000,6.73602200,1119.20000000,0.27678000,0.03388400,0.24289600,0.15899700,0.57929600,0.58825100,0.58334400,0.53170200,0.50963800,0.48684100,6.47471500,4.93379700,6.35706500,1.82870400,0.42452400,0.86825400,1.74078600,0.27678000
