SimulationName  Clock.Today  SCRUM.Product.Live.Wt  SCRUM.Product.LiveFWt  SCRUM.Product.Live.N  ExtraVariables.Script.AccumLeach  ExtraVariables.Script.SWC  ExtraVariables.Script.SoilNitrogenContent  Mean_MineralN  Treat  RotTreat  IrrigTreat  NitTreat
ABlockRotPP_W2_N2  2006-06-20  *  *  *  *  *  277.2  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-06-20  *  *  *  *  *  240.1  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-06-20  *  *  *  *  *  225.3  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-06-20  *  *  *  *  *  189.5  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-06-20  *  *  *  *  *  *  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  *  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  171.9  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  141.1  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  135.8  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  166.5  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  188.9  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  195.3  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2006-09-13  *  *  *  *  *  *  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  *  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  228.1  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  188  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  143.7  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  175  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  209.2  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  185  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2006-09-13  *  *  *  *  *  *  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  *  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  183.7  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  165.7  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  234.8  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  195.3  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  221.1  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  189.8  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2006-09-13  *  *  *  *  *  *  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  *  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  159.6  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  163.6  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  177.4  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  200.3  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  138  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  170.4  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2006-09-13  *  *  *  *  *  134.6  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  *  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  186.1  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  145.3  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  187.7  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  198.5  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  204  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  154.9  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2006-09-13  *  *  *  *  *  *  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  *  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  207.9  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  193.7  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  185.3  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  193.7  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  160  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  169.7  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2006-09-13  *  *  *  *  *  *  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  *  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  211.8  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  236.7  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  301.2  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  214.7  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  213  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  302  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N0  2007-03-15  *  *  *  *  *  *  *  PP_W1_N0  PP  W1  N0
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  *  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  454.7  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  517  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  370.5  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  248.6  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  240.3  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  453.2  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N1  2007-03-15  *  *  *  *  *  *  *  PP_W1_N1  PP  W1  N1
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  *  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  443  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  382.7  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  692.3  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  554.5  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  363.3  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  402.9  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W1_N2  2007-03-15  *  *  *  *  *  267.3  *  PP_W1_N2  PP  W1  N2
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  *  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  212.5  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  249.9  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  417.4  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  215.9  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  241.4  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  266.9  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N0  2007-03-15  *  *  *  *  *  *  *  PP_W2_N0  PP  W2  N0
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  *  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  419.2  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  274.6  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  350.1  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  293.4  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  284.1  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  247.9  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N1  2007-03-15  *  *  *  *  *  *  *  PP_W2_N1  PP  W2  N1
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  *  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  753.7  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  392.6  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  522.3  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  432.3  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  363  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  466.7  *  PP_W2_N2  PP  W2  N2
ABlockRotPP_W2_N2  2007-03-15  *  *  *  *  *  *  *  PP_W2_N2  PP  W2  N2
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  121.1  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  134.3  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  100.4  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  151.8  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  78.3  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  169.3  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  119.2  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-07-01  *  *  *  *  *  184.8  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  176  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  160.8  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  188.4  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  131.7  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  180.8  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  136.5  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  202.3  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-07-01  *  *  *  *  *  187.4  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  118.2  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  232.6  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  212.1  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  378.8  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  309.5  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  412.8  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  228.4  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-07-01  *  *  *  *  *  266.3  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  136.2  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  95.5  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  122.8  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  138.9  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  149.3  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  144.8  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  141.9  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-07-01  *  *  *  *  *  131.7  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  158  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  111.4  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  115.1  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  170.5  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  198.6  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  208.6  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  240.3  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-07-01  *  *  *  *  *  188.2  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  164.2  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  177.9  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  209.3  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  204.1  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  285.1  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  175.1  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  222  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-07-01  *  *  *  *  *  194.2  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  37.5  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  86.7  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  23.2  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  20.2  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  90.6  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  111.3  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  58.1  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2005-10-11  *  *  *  *  *  58.2  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  41.1  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  59.6  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  42.9  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  60.6  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  96.6  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  103.4  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  76.9  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2005-10-11  *  *  *  *  *  79.5  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  38.7  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  110.5  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  60  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  63.5  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  113.9  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  126.6  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  110.2  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2005-10-11  *  *  *  *  *  154.4  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  28.3  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  12.6  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  37.6  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  82.7  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  82.3  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  93.7  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  51.9  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2005-10-11  *  *  *  *  *  47.9  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  28.1  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  19.9  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  48  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  102.6  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  101  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  96.3  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  53.3  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2005-10-11  *  *  *  *  *  54.2  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  23.9  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  56.8  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  52.7  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  112.1  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  113.3  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  91.6  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  72.8  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2005-10-11  *  *  *  *  *  68.4  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  *  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  149  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  56.6  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  96.1  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  94  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  33.4  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  68.3  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-02-14  *  *  *  *  *  *  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  *  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  225.7  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  34.9  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  94.6  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  326.3  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  181.7  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  116  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N1  2006-02-14  *  *  *  *  *  *  *  PW_W1_N1  PW  W1  N1
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  *  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  766.6  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  336  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  509.5  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  256.6  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  278.3  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  231.4  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W1_N2  2006-02-14  *  *  *  *  *  *  *  PW_W1_N2  PW  W1  N2
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  *  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  37.6  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  28.1  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  61.9  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  165.2  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  97  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  95.6  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N0  2006-02-14  *  *  *  *  *  *  *  PW_W2_N0  PW  W2  N0
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  *  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  56.8  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  104.2  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  80.6  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  212.6  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  162.5  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  358.2  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N1  2006-02-14  *  *  *  *  *  *  *  PW_W2_N1  PW  W2  N1
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  *  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  370  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  277.6  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  294.8  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  1043.6  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  350.7  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  927.1  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W2_N2  2006-02-14  *  *  *  *  *  *  *  PW_W2_N2  PW  W2  N2
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  *  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  88.5  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  36.4  *  PW_W1_N0  PW  W1  N0
ABlockRotPW_W1_N0  2006-06-20  *  *  *  *  *  168.5  *  PW_W1_N0  PW  W1  N0
