SowDate,trial_code,exp_no,site,year,date,Stage,Rep,Landscape_pos,Type,cultivar,TOS,density_trt,Irrigation_trt,Fertiliser_Trt,density,AboveGround.NConc,AboveGround.wt,grain.total.wt,grain.wt,grain.protein,grain.oil,grain.number,stem.live,leaf.live,SoilWater.SW(1),SoilWater.SW(2),SoilWater.SW(3),SoilWater.SW(4),SoilWater.SW(5),SoilWater.SW(6),Nutrient.MineralN(1),Nutrient.MineralN(2),Nutrient.MineralN(3),Nutrient.MineralN(4),Nutrient.MineralN(5),Nutrient.MineralN,
(d/mm/yyyy),(),(),(),(),(d/mm/yyyy),(),(),(),(),(),(),(plants/m2),(),(kg/ha),(plants/m2),(%),(g/m2),(g/m2),(mg),(%),(%),(seeds/m2),(g/m2),(g/m2),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(mm/mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,H,Diamond,1,45,nil,D9,34.84848485,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,OP_TT,Wahoo,1,45,nil,D5,33.33333333,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,none,44Y90,2,45,nil,D9,27.27272727,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,H,Archer,2,45,nil,D5,25.75757576,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,none,Hyola600,2,45,nil,D5,36.36363636,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,OP_TT,Stingray,2,45,nil,D5,31.81818182,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,H,Archer,1,45,nil,D9,37.87878788,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,OP_TT,Wahoo,1,45,nil,D9,37.12121212,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,OP_TT,Bonito,1,45,nil,D5,25,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,OP_TT,Bonito,1,45,nil,D9,31.81818182,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,none,45Y25,2,45,nil,D9,31.81818182,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,none,45Y25,2,45,nil,D5,29.54545455,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,OP_TT,Bonito,2,45,nil,D5,34.09090909,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,none,Hyola600,2,45,nil,D9,33.33333333,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,OP_TT,Bonito,1,45,nil,D5,27.27272727,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,H,Archer,1,45,nil,D9,21.96969697,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,H,Diamond,1,45,nil,D5,25.75757576,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,none,Hyola600,1,45,nil,D9,21.96969697,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,OP_TT,Stingray,2,45,nil,D9,20.45454545,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,none,44Y90,2,45,nil,D5,26.51515152,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,none,45Y25,2,45,nil,D9,25,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,H,Diamond,2,45,nil,D9,24.24242424,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,none,45Y25,1,45,nil,D5,38.63636364,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,OP_TT,Wahoo,1,45,nil,D5,33.33333333,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,H,Archer,1,45,nil,D5,34.09090909,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,OP_TT,Stingray,1,45,nil,D9,27.27272727,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,H,Diamond,2,45,nil,D5,41.66666667,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,OP_TT,Wahoo,2,45,nil,D9,20.45454545,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,OP_TT,Stingray,2,45,nil,D5,30.3030303,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,none,44Y90,2,45,nil,D9,27.27272727,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,none,44Y90,1,45,nil,D5,28.78787879,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,none,45Y25,1,45,nil,D9,28.03030303,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,H,Archer,1,45,nil,D5,29.54545455,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,1,,OP_TT,Stingray,1,45,nil,D5,34.09090909,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,none,Hyola600,2,45,nil,D9,28.78787879,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,OP_TT,Wahoo,2,45,nil,D9,17.42424242,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,H,Diamond,2,45,nil,D5,33.33333333,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,1,,OP_TT,Bonito,2,45,nil,D5,26.51515152,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,H,Diamond,1,45,nil,D9,30.3030303,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,none,Hyola600,1,45,nil,D5,36.36363636,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,none,44Y90,1,45,nil,D5,42.42424242,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,2,,H,Diamond,1,45,nil,D5,34.09090909,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,OP_TT,Bonito,2,45,nil,D9,28.78787879,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,H,Diamond,2,45,nil,D9,28.78787879,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,OP_TT,Wahoo,2,45,nil,D5,40.15151515,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,2,,H,Archer,2,45,nil,D9,38.63636364,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,none,45Y25,2,45,nil,D9,22.72727273,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,OP_TT,Bonito,2,45,nil,D5,29.54545455,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,none,Hyola600,2,45,nil,D9,19.6969697,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,H,Archer,2,45,nil,D5,28.78787879,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,OP_TT,Wahoo,1,45,nil,D9,23.48484848,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,OP_TT,Stingray,1,45,nil,D5,29.54545455,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,OP_TT,Bonito,1,45,nil,D5,29.54545455,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,OP_TT,Stingray,1,45,nil,D9,28.78787879,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,none,Hyola600,2,45,nil,D5,29.54545455,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,OP_TT,Bonito,2,45,nil,D5,22.72727273,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,OP_TT,Wahoo,2,45,nil,D5,39.39393939,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,none,44Y90,2,45,nil,D5,22.72727273,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,none,Hyola600,1,45,nil,D9,34.09090909,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,OP_TT,Bonito,1,45,nil,D9,28.78787879,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,H,Archer,1,45,nil,D9,23.48484848,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,OP_TT,Wahoo,1,45,nil,D5,32.57575758,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,H,Archer,2,45,nil,D9,18.18181818,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,none,44Y90,2,45,nil,D5,38.63636364,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,none,45Y25,2,45,nil,D5,25.75757576,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,OP_TT,Wahoo,2,45,nil,D9,27.27272727,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,H,Archer,1,45,nil,D5,24.24242424,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,none,45Y25,1,45,nil,D9,19.6969697,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,none,44Y90,1,45,nil,D9,36.36363636,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,none,Hyola600,1,45,nil,D5,28.03030303,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,OP_TT,Stingray,2,45,nil,D9,18.93939394,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,OP_TT,Stingray,2,45,nil,D5,29.54545455,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,none,45Y25,2,45,nil,D9,27.27272727,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,none,Hyola600,2,45,nil,D9,13.63636364,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,H,Diamond,1,45,nil,D9,28.03030303,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,OP_TT,Stingray,1,45,nil,D5,25,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,none,44Y90,1,45,nil,D5,34.84848485,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,OP_TT,Bonito,1,45,nil,D5,26.51515152,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,none,44Y90,2,45,nil,D9,26.51515152,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,OP_TT,Bonito,2,45,nil,D9,20.45454545,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,OP_TT,Stingray,2,45,nil,D9,35.60606061,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,H,Diamond,2,45,nil,D9,28.78787879,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,H,Archer,1,45,nil,D9,24.24242424,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,none,Hyola600,1,45,nil,D9,32.57575758,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,none,44Y90,1,45,nil,D5,32.57575758,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,H,Diamond,1,45,nil,D5,30.3030303,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,none,44Y90,2,45,nil,D9,27.27272727,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,none,45Y25,2,45,nil,D5,18.18181818,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,OP_TT,Wahoo,2,45,nil,D9,25.75757576,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,H,Diamond,2,45,nil,D9,14.39393939,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,H,Archer,1,45,nil,D5,27.27272727,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,H,Diamond,1,45,nil,D5,28.78787879,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,none,Hyola600,1,45,nil,D5,34.09090909,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,none,45Y25,1,45,nil,D9,26.51515152,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,OP_TT,Stingray,2,45,nil,D5,31.81818182,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,none,Hyola600,2,45,nil,D5,22.72727273,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,OP_TT,Wahoo,2,45,nil,D5,48.48484848,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,3,,H,Diamond,2,45,nil,D5,33.33333333,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,H,Diamond,1,45,nil,D9,29.54545455,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,OP_TT,Wahoo,1,45,nil,D5,24.24242424,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,OP_TT,Bonito,1,45,nil,D9,16.66666667,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,3,,none,45Y25,1,45,nil,D5,16.66666667,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,H,Diamond,2,45,nil,D5,26.51515152,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,H,Archer,2,45,nil,D9,28.78787879,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,OP_TT,Bonito,2,45,nil,D9,19.6969697,,,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,26/05/2017,3,4,,H,Archer,2,45,nil,D5,14.39393939,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,none,45Y25,1,45,nil,D5,16.66666667,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,OP_TT,Stingray,1,45,nil,D9,18.18181818,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,none,44Y90,1,45,nil,D9,21.21212121,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/05/2017,3,4,,OP_TT,Wahoo,1,45,nil,D9,27.27272727,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,22/07/2017,6,1,,none,Hyola600,1,45,nil,D5,,,683,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/08/2017,6,1,,OP_TT,Wahoo,1,45,nil,D9,,,657.9,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,21/07/2017,6,1,,OP_TT,Bonito,1,45,nil,D9,,,476.1,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,15/07/2017,6,1,,none,44Y90,1,45,nil,D9,,,580.8,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,22/08/2017,6,1,,OP_TT,Wahoo,2,45,nil,D5,,,425,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,16/08/2017,6,1,,OP_TT,Bonito,2,45,nil,D9,,,433.2,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,15/08/2017,6,1,,none,45Y25,2,45,nil,D5,,,443.1,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,21/08/2017,6,1,,H,Archer,2,45,nil,D9,,,561.3,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,1/07/2017,6,2,,OP_TT,Stingray,1,45,nil,D5,,,235.4,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,19/07/2017,6,2,,none,Hyola600,1,45,nil,D9,,,683.5,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,15/07/2017,6,2,,none,44Y90,1,45,nil,D9,,,523.1,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,2/08/2017,6,2,,none,45Y25,1,45,nil,D9,,,763.7,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,7/08/2017,6,2,,OP_TT,Stingray,2,45,nil,D9,,,229.2,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,14/08/2017,6,2,,none,44Y90,2,45,nil,D5,,,443.1,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,22/08/2017,6,2,,H,Archer,2,45,nil,D5,,,569.5,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,11/08/2017,6,2,,none,Hyola600,2,45,nil,D5,,,486.3,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,26/07/2017,6,1,,none,45Y25,1,45,nil,D5,,,721.8,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,7/07/2017,6,1,,OP_TT,Stingray,1,45,nil,D9,,,228.1,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,27/06/2017,6,1,,H,Diamond,1,45,nil,D9,,,372.5,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,2/08/2017,6,1,,OP_TT,Wahoo,1,45,nil,D5,,,636.9,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,14/08/2017,6,1,,none,44Y90,2,45,nil,D9,,,579.1,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,23/08/2017,6,1,,H,Archer,2,45,nil,D5,,,572.4,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,12/08/2017,6,1,,none,Hyola600,2,45,nil,D5,,,565.6,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,8/08/2017,6,1,,OP_TT,Stingray,2,45,nil,D5,,,282,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,9/08/2017,6,2,,H,Archer,1,45,nil,D9,,,830,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,4/08/2017,6,2,,OP_TT,Wahoo,1,45,nil,D9,,,859.9,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,22/07/2017,6,2,,OP_TT,Bonito,1,45,nil,D5,,,440,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,17/07/2017,6,2,,OP_TT,Bonito,1,45,nil,D9,,,474.1,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,17/08/2017,6,2,,none,45Y25,2,45,nil,D9,,,563.5,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,21/08/2017,6,2,,none,45Y25,2,45,nil,D5,,,562.6,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,17/08/2017,6,2,,OP_TT,Bonito,2,45,nil,D5,,,371.7,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,17/08/2017,6,2,,none,Hyola600,2,45,nil,D9,,,576.3,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,21/07/2017,6,1,,OP_TT,Bonito,1,45,nil,D5,,,370.8,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,8/08/2017,6,1,,H,Archer,1,45,nil,D9,,,1184.6,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,30/06/2017,6,1,,H,Diamond,1,45,nil,D5,,,413.7,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,22/07/2017,6,1,,none,Hyola600,1,45,nil,D9,,,663.3,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,8/08/2017,6,1,,OP_TT,Stingray,2,45,nil,D9,,,221.7,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,11/08/2017,6,1,,none,44Y90,2,45,nil,D5,,,576,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,16/08/2017,6,1,,none,45Y25,2,45,nil,D9,,,491.9,,,,,,,,,,,,,,,,,,,,
5/05/2017,CSTB17TAMW2,1a,Tamworth,2017,8/08/2017,6,1,,H,Diamond,2,45,nil,D9,,,373,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/08/2017,6,2,,none,45Y25,1,45,nil,D5,,,756.6,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,3/08/2017,6,2,,OP_TT,Wahoo,1,45,nil,D5,,,687.2,,,,,,,,,,,,,,,,,,,,
12/04/2017,CSTB17TAMW2,1a,Tamworth,2017,7/08/2017,6,2,,H,Archer,1,45,nil,D5,,,796.4,,,,,,,,,,,,,,,,,,,,
