ApsimVersion = 7.7
Title = 19c) Simunye 1994-95 NCo376 1R Irrigation Treatment 3
                                         SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                                     ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     27/02/1995        simunye        1994-95          3.000           1995             58            202          alive              1          0.000            0.0          0.000          0.000         41.146        1385.71         425.90          0.104          9.831          0.307        2426.24        2040.27         411.87         242.68         387.31          4.141          0.497          1.000          14.55           13.13           5.38           6.65           1.11           1.42           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.4            0.3            0.0            8.1            9.2            0.0          0.012          0.033          0.022          0.012          0.006          0.148          0.068          0.000          1.079          1.228            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.5            2.0          0.039          0.057          0.030          0.019          0.010          0.000          0.000          0.000          0.067          0.273         17.636         10.000          7.636       1594.932         668.74          4.000          17.71          20.37           0.00                 1.33                 3.37                0.40
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     28/02/1995        simunye        1994-95          3.000           1995             59            203          alive              1          0.000            0.0          0.000          0.000         41.645        1401.35         439.85          0.106         10.091          0.314        2444.95        2060.54         414.79         244.40         385.74          4.181          0.645          1.000          14.54           13.14           5.39           6.64           1.11           1.41           0.00           0.02           0.00          0.336            0.0            0.0            0.0            0.0            0.0            0.4            0.2            0.0            8.0            9.2            0.0          0.000          0.039          0.026          0.013          0.006          0.142          0.066          0.000          1.073          1.230            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.5            2.0          0.000          0.057          0.029          0.018          0.010          0.000          0.000          0.000          0.066          0.271         17.775         10.000          7.775       1595.761         670.79          4.000          22.57          25.95           0.00                 1.33                 3.45                0.41
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     01/03/1995        simunye        1994-95          3.000           1995             60            204          alive              1          0.000            0.0          0.000          0.000         41.996        1414.28         449.33          0.107         10.260          0.318        2455.69        2066.93         410.67         241.97         390.11          4.153          0.407          1.000          14.54           13.12           5.42           6.61           1.09           1.43           0.00           0.02           0.00          0.337            0.0            0.1            0.1            0.0            0.0            0.3            0.2            0.0            8.0            9.2            0.0          0.000          0.043          0.030          0.015          0.007          0.136          0.064          0.000          1.067          1.232            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.5            2.0          0.000          0.054          0.029          0.018          0.010          0.000          0.000          0.000          0.064          0.269         17.927         10.000          7.927       1596.590         671.63          4.000          14.59          16.78           0.00                 1.34                 3.44                0.40
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     02/03/1995        simunye        1994-95          3.000           1995             61            205          alive              1          0.000            0.0         45.800          0.000         42.567        1433.79         458.20          0.108         10.340          0.320        2476.62        2083.72         408.96         240.97         394.25          4.153          1.000          1.000          14.54           13.10           5.45           6.58           1.08           1.45           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.3            0.2            0.0            8.0            9.3            0.0          0.025          0.018          0.025          0.015          0.008          0.130          0.063          0.000          1.062          1.233            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.5            2.0          0.116          0.061          0.028          0.017          0.009          0.000          0.000          0.000          0.062          0.267         18.074         10.000          8.074       1597.419         674.01          4.000          24.82          28.54           0.00                 1.34                 3.48                0.41
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     03/03/1995        simunye        1994-95          3.000           1995             62            206          alive              1          0.000            0.0          0.000          0.000         43.165        1454.21         467.47          0.108         10.421          0.321        2498.64        2101.22         407.12         239.89         398.77          4.152          1.000          1.000          14.54           13.09           5.48           6.55           1.06           1.46           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.3            0.2            0.0            7.9            9.3            0.0          0.038          0.021          0.020          0.013          0.008          0.124          0.061          0.000          1.056          1.235            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.5            2.0          0.110          0.058          0.027          0.017          0.009          0.000          0.000          0.000          0.061          0.265         18.218         10.000          8.218       1598.249         676.56          4.000          25.94          29.83           0.00                 1.34                 3.52                0.41
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     04/03/1995        simunye        1994-95          3.000           1995             63            207          alive              1          0.000            0.0          0.000          0.000         43.774        1474.82         482.82          0.110         10.667          0.327        2521.23        2119.85         405.87         239.16         402.73          4.152          0.778          1.000          14.54           13.07           5.50           6.52           1.05           1.48           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.3            0.2            0.0            7.9            9.3            0.0          0.043          0.022          0.017          0.011          0.007          0.119          0.059          0.000          1.050          1.237            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            2.0          0.110          0.057          0.028          0.017          0.009          0.000          0.000          0.000          0.059          0.263         18.357         10.000          8.357       1599.080         679.19          4.000          26.57          30.56           0.00                 1.35                 3.56                0.42
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     05/03/1995        simunye        1994-95          3.000           1995             64            208          alive              1          0.000            0.0          0.000          0.000         44.477        1498.42         497.71          0.112         10.864          0.332        2548.02        2142.16         405.06         238.68         407.22          4.153          1.000          1.000          14.54           13.05           5.53           6.49           1.03           1.49           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.3            0.2            0.0            7.8            9.3            0.0          0.053          0.026          0.017          0.010          0.007          0.114          0.058          0.000          1.044          1.239            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            2.0          0.110          0.058          0.028          0.017          0.009          0.000          0.000          0.000          0.058          0.261         18.506         10.000          8.506       1599.910         682.45          4.000          30.80          35.42           0.00                 1.35                 3.59                0.42
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     06/03/1995        simunye        1994-95          3.000           1995             65            209          alive              1          0.000            0.0          0.000          0.000         44.953        1515.02         510.54          0.114         11.069          0.337        2564.39        2154.69         402.50         237.17         411.06          4.143          0.613          1.000          14.54           13.04           5.56           6.46           1.02           1.51           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.3            0.2            0.0            7.8            9.3            0.0          0.042          0.029          0.019          0.011          0.007          0.110          0.056          0.000          1.038          1.241            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            1.9          0.078          0.058          0.028          0.018          0.009          0.000          0.000          0.000          0.056          0.259         18.644         10.000          8.644       1600.740         684.15          4.000          20.43          23.50           0.00                 1.36                 3.63                0.43
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     07/03/1995        simunye        1994-95          3.000           1995             66            210          alive              1          0.000            0.0          0.000          3.500         45.465        1532.74         518.44          0.114         11.126          0.338        2582.40        2168.86         400.26         235.85         414.91          4.137          1.000          1.000          14.53           13.02           5.58           6.43           1.00           1.52           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.3            0.2            0.0            7.7            9.3            0.0          0.045          0.033          0.021          0.011          0.007          0.105          0.055          0.000          1.033          1.243            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            1.9          0.109          0.058          0.028          0.018          0.009          0.000          0.000          0.000          0.055          0.258         18.783         10.000          8.783       1601.570         686.10          4.000          22.11          25.42           0.00                 1.36                 3.67                0.43
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     08/03/1995        simunye        1994-95          3.000           1995             67            211          alive              1          0.000            0.0          0.000          0.000         45.983        1550.85         531.90          0.116         11.328          0.343        2600.43        2182.24         397.29         234.10         419.57          4.125          0.680          1.000          14.53           13.00           5.61           6.40           0.99           1.54           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.3            0.2            0.0            7.7            9.3            0.0          0.055          0.036          0.023          0.012          0.008          0.101          0.053          0.000          1.027          1.245            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            1.9          0.110          0.058          0.028          0.018          0.009          0.000          0.000          0.000          0.054          0.256         18.937         10.000          8.937       1602.400         688.05          4.000          22.17          25.49           0.00                 1.37                 3.70                0.44
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     09/03/1995        simunye        1994-95          3.000           1995             68            212          alive              1          0.000            0.0         35.700          0.500         46.341        1563.76         537.30          0.116         11.361          0.344        2611.36        2190.00         394.05         232.20         422.73          4.106          1.000          1.000          14.53           12.99           5.63           6.38           0.98           1.55           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.7            9.4            0.0          0.021          0.020          0.023          0.012          0.008          0.098          0.052          0.000          1.021          1.247            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            1.9          0.104          0.058          0.027          0.017          0.009          0.000          0.000          0.000          0.052          0.254         19.065         10.000          9.065       1603.230         688.94          4.000          15.11          17.37           0.00                 1.37                 3.74                0.44
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     10/03/1995        simunye        1994-95          3.000           1995             69            213          alive              1          0.000            0.0          0.000          0.000         46.928        1583.47         546.49          0.116         11.424          0.345        2632.84        2208.56         393.32         231.77         425.66          4.110          1.000          1.000          14.53           12.97           5.66           6.35           0.96           1.56           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.6            9.4            0.0          0.030          0.019          0.018          0.011          0.008          0.094          0.051          0.000          1.015          1.249            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            1.9          0.105          0.054          0.027          0.017          0.009          0.000          0.000          0.000          0.051          0.252         19.199         10.000          9.199       1604.060         691.42          4.000          25.70          29.56           0.00                 1.38                 3.77                0.44
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     11/03/1995        simunye        1994-95          3.000           1995             70            214          alive              1          0.000            0.0          0.000          0.000         47.639        1606.69         563.76          0.118         11.656          0.351        2658.91        2232.49         393.77         232.03         427.81          4.113          0.894          1.000          14.52           12.96           5.68           6.33           0.95           1.57           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.6            9.4            0.0          0.033          0.019          0.015          0.010          0.007          0.090          0.050          0.000          1.009          1.251            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            1.9          0.105          0.056          0.028          0.017          0.009          0.000          0.000          0.000          0.050          0.250         18.316         10.000          8.316       1604.891         694.58          4.000          30.31          34.86           0.83                 1.38                 3.80                0.45
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     12/03/1995        simunye        1994-95          3.000           1995             71            215          alive              1          0.000            0.0          0.000          0.000         48.097        1622.54         576.22          0.120         11.836          0.355        2674.39        2245.08         391.72         230.83         430.70          4.146          0.602          1.000          14.52           12.95           5.71           6.30           0.94           1.58           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.5            9.4            0.0          0.044          0.023          0.015          0.009          0.006          0.087          0.049          0.000          1.004          1.253            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            1.9          0.107          0.057          0.028          0.017          0.009          0.000          0.000          0.000          0.048          0.248         18.442         10.000          8.442       1605.721         696.15          4.000          19.74          22.71          -0.00                 1.38                 3.82                0.45
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     13/03/1995        simunye        1994-95          3.000           1995             72            216          alive              1          0.000            0.0         22.000          0.000         48.700        1642.67         588.70          0.121         11.969          0.358        2696.56        2264.57         391.31         230.59         433.38          4.151          1.000          1.000          14.52           12.93           5.73           6.28           0.93           1.59           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.5            9.4            0.0          0.021          0.018          0.016          0.009          0.006          0.084          0.048          0.000          0.998          1.255            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.4            1.8          0.101          0.056          0.028          0.017          0.009          0.000          0.000          0.000          0.047          0.246         18.574         10.000          8.574       1606.551         698.73          4.000          26.46          30.43          -0.00                 1.39                 3.84                0.45
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     14/03/1995        simunye        1994-95          3.000           1995             73            217          alive              1          0.000            0.0          0.000          0.000         49.393        1665.50         602.80          0.122         12.111          0.362        2722.72        2288.17         391.79         230.87         435.95          4.154          1.000          1.000          14.51           12.92           5.75           6.25           0.92           1.60           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.4            9.4            0.0          0.033          0.020          0.015          0.009          0.006          0.081          0.047          0.000          0.992          1.256            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.8          0.108          0.056          0.028          0.017          0.009          0.000          0.000          0.000          0.046          0.244         18.700         10.000          8.700       1607.380         701.91          4.000          30.48          35.05           0.12                 1.39                 3.87                0.45
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     15/03/1995        simunye        1994-95          3.000           1995             74            218          alive              1          0.000            0.0          7.000          0.000         50.086        1688.20         617.00          0.123         12.252          0.365        2748.34        2311.60         392.25         231.14         438.15          4.157          1.000          1.000          14.51           12.91           5.77           6.23           0.91           1.61           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.4            9.4            0.0          0.027          0.021          0.015          0.009          0.007          0.078          0.046          0.000          0.986          1.258            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.8          0.104          0.056          0.028          0.017          0.009          0.000          0.000          0.000          0.045          0.242         18.820         10.000          8.820       1608.208         705.00          4.000          29.96          34.46           0.48                 1.40                 3.89                0.46
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     16/03/1995        simunye        1994-95          3.000           1995             75            219          alive              1          0.000            0.0         26.700          0.000         50.863        1713.43         633.46          0.125         12.419          0.370        2776.34        2337.54         392.70         231.40         440.22          4.160          1.000          1.000          14.51           12.90           5.80           6.21           0.90           1.61           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.4            9.5            0.0          0.022          0.015          0.015          0.010          0.006          0.075          0.045          0.000          0.981          1.260            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.8          0.105          0.059          0.028          0.017          0.009          0.000          0.000          0.000          0.044          0.240         18.937         10.000          8.937       1609.036         708.44          4.000          32.37          37.23           1.48                 1.40                 3.91                0.46
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     17/03/1995        simunye        1994-95          3.000           1995             76            220          alive              1          0.000            0.0          0.000          0.000         51.452        1733.19         648.07          0.126         12.593          0.374        2797.77        2356.28         392.07         231.03         442.90          4.162          0.815          1.000          14.50           12.89           5.82           6.18           0.89           1.62           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.3            9.5            0.0          0.034          0.020          0.015          0.009          0.005          0.069          0.044          0.000          0.975          1.262            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.8          0.109          0.057          0.027          0.016          0.008          0.000          0.000          0.000          0.042          0.239         19.066         10.000          9.066       1609.864         710.90          4.000          25.81          29.68           0.00                 1.41                 3.93                0.46
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     18/03/1995        simunye        1994-95          3.000           1995             77            221          alive              1          0.000            0.0          0.000          0.000         52.035        1753.10         662.33          0.127         12.756          0.378        2818.62        2373.27         390.22         229.95         446.77          4.161          0.822          1.000          14.50           12.87           5.85           6.15           0.87           1.64           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.2            0.2            0.0            7.3            9.5            0.0          0.045          0.023          0.015          0.009          0.005          0.062          0.043          0.000          0.969          1.264            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.8          0.109          0.058          0.028          0.016          0.008          0.000          0.000          0.000          0.041          0.237         19.206         10.000          9.206       1610.690         713.27          4.000          25.27          29.06           0.00                 1.42                 3.95                0.46
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     19/03/1995        simunye        1994-95          3.000           1995             78            222          alive              1          0.000            0.0          0.000          0.000         52.451        1767.87         673.64          0.128         12.897          0.381        2831.91        2383.31         387.24         228.20         450.02          4.146          0.580          1.000          14.50           12.85           5.87           6.12           0.86           1.65           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.1            0.2            0.0            7.2            9.5            0.0          0.059          0.029          0.017          0.009          0.005          0.056          0.042          0.000          0.963          1.266            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.8          0.111          0.059          0.027          0.016          0.008          0.000          0.000          0.000          0.040          0.235         19.340         10.000          9.340       1611.516         714.50          4.000          17.74          20.41           0.00                 1.42                 3.98                0.47
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     20/03/1995        simunye        1994-95          3.000           1995             79            223          alive              1          0.000            0.0          0.000          0.000         52.731        1777.97         681.31          0.129         12.992          0.383        2839.22        2389.34         384.68         226.69         451.31          4.131          0.461          1.000          14.49           12.84           5.89           6.10           0.85           1.66           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.1            0.2            0.0            7.2            9.5            0.0          0.049          0.037          0.020          0.011          0.005          0.051          0.042          0.000          0.958          1.268            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.7          0.076          0.059          0.027          0.016          0.008          0.000          0.000          0.000          0.039          0.233         19.440         10.000          9.440       1612.341         714.84          4.000          11.80          13.57           0.00                 1.43                 4.01                0.47
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     21/03/1995        simunye        1994-95          3.000           1995             80            224          alive              1          0.000            0.0          0.000          0.000         53.054        1789.55         686.18          0.129         13.008          0.383        2848.33        2396.43         381.85         225.02         453.32          4.115          1.000          1.000          14.49           12.83           5.91           6.08           0.84           1.66           0.00           0.02           0.00          0.337            0.0            0.1            0.0            0.0            0.0            0.1            0.2            0.0            7.1            9.5            0.0          0.037          0.041          0.023          0.012          0.005          0.047          0.041          0.000          0.952          1.270            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.7          0.056          0.059          0.027          0.016          0.008          0.000          0.000          0.000          0.038          0.231         19.552         10.000          9.552       1613.165         715.45          4.000          13.60          15.64           0.00                 1.43                 4.03                0.47
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     22/03/1995        simunye        1994-95          3.000           1995             81            225          alive              1          0.000            0.0         24.600          0.400         53.681        1810.32         697.63          0.130         13.085          0.385        2871.36        2417.39         381.97         225.09         455.40          4.115          1.000          1.000          14.48           12.82           5.93           6.06           0.83           1.67           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.1            0.2            0.0            7.1            9.5            0.0          0.022          0.024          0.021          0.012          0.006          0.043          0.040          0.000          0.947          1.271            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.7          0.109          0.059          0.026          0.016          0.008          0.000          0.000          0.000          0.037          0.229         19.667         10.000          9.667       1613.989         718.15          4.000          27.55          31.69           0.08                 1.43                 4.04                0.48
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     23/03/1995        simunye        1994-95          3.000           1995             82            226          alive              1          0.000            0.0          0.000         26.400         54.288        1830.88         707.09          0.130         13.120          0.386        2893.28        2435.87         380.66         224.33         458.84          4.115          1.000          1.000          14.48           12.80           5.96           6.03           0.82           1.68           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.1            0.1            0.0            7.1            9.6            0.0          0.022          0.015          0.017          0.012          0.005          0.040          0.039          0.000          0.941          1.273            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.7          0.106          0.061          0.027          0.016          0.008          0.000          0.000          0.000          0.036          0.227         19.805         10.000          9.805       1614.812         720.69          4.000          26.46          30.43           0.00                 1.43                 4.06                0.48
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     24/03/1995        simunye        1994-95          3.000           1995             83            227          alive              1          0.000            0.0          0.000          0.000         54.563        1841.05         711.18          0.130         13.132          0.386        2900.16        2440.85         377.39         222.40         460.75          4.094          1.000          1.000          14.47           12.79           5.98           6.00           0.81           1.69           0.00           0.02           0.00          0.337            0.0            0.0            0.0            0.0            0.0            0.1            0.1            0.0            7.0            9.6            0.0          0.027          0.018          0.015          0.010          0.005          0.034          0.039          0.000          0.935          1.275            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.7          0.101          0.056          0.027          0.016          0.008          0.000          0.000          0.000          0.035          0.225         19.917         10.000          9.917       1615.635         720.96          4.000          11.45          13.17           0.00                 1.44                 4.09                0.48
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     25/03/1995        simunye        1994-95          3.000           1995             84            228          alive              1          0.000            0.0          0.000          0.200         54.831        1850.90         715.18          0.130         13.143          0.386        2906.73        2445.88         374.36         220.62         462.30          4.075          1.000          1.000          14.47           12.78           6.00           5.98           0.80           1.70           0.00           0.02           0.00          0.338            0.0            0.0            0.0            0.0            0.0            0.1            0.1            0.0            7.0            9.6            0.0          0.021          0.016          0.013          0.008          0.004          0.026          0.038          0.000          0.930          1.277            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.7          0.096          0.055          0.028          0.016          0.008          0.000          0.000          0.000          0.035          0.224         19.023         10.000          9.023       1616.458         721.20          4.000          11.17          12.84           0.00                 1.44                 4.11                0.48
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     26/03/1995        simunye        1994-95          3.000           1995             85            229          alive              1          0.000            0.0          0.000          0.000         55.129        1861.90         719.60          0.131         13.155          0.386        2914.49        2451.21         370.79         218.52         464.72          4.067          1.000          1.000          14.46           12.76           6.02           5.96           0.79           1.70           0.00           0.02           0.00          0.338            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            6.9            9.6            0.0          0.021          0.016          0.012          0.007          0.004          0.018          0.037          0.000          0.924          1.279            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.3            1.7          0.096          0.055          0.028          0.016          0.008          0.000          0.000          0.000          0.034          0.222         19.144         10.000          9.144       1617.282         721.61          4.000          12.37          14.22           0.00                 1.44                 4.12                0.49
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     27/03/1995        simunye        1994-95          3.000           1995             86            230          alive              1          0.000            0.0          0.000          2.500         55.455        1873.97         724.45          0.131         13.168          0.387        2923.44        2457.09         366.89         216.23         467.80          4.042          1.000          1.000          14.46           12.75           6.04           5.93           0.78           1.72           0.00           0.02           0.00          0.338            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            6.9            9.6            0.0          0.019          0.015          0.012          0.007          0.003          0.012          0.037          0.000          0.919          1.281            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.2            1.6          0.093          0.055          0.029          0.017          0.008          0.000          0.000          0.000          0.033          0.220         19.277         10.000          9.277       1618.106         722.20          4.000          13.58          15.62           0.00                 1.44                 4.15                0.49
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     28/03/1995        simunye        1994-95          3.000           1995             87            231          alive              1          0.000            0.0          0.000          0.300         55.762        1885.01         729.07          0.131         13.182          0.387        2931.69        2463.69         364.10         214.58         469.44          4.026          1.000          1.000          14.45           12.73           6.06           5.91           0.77           1.72           0.00           0.02           0.00          0.338            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            6.8            9.6            0.0          0.017          0.014          0.011          0.007          0.003          0.008          0.036          0.000          0.913          1.283            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.2            1.6          0.091          0.054          0.029          0.017          0.008          0.000          0.000          0.000          0.032          0.218         19.386         10.000          9.386       1618.931         722.70          4.000          12.91          14.85           0.00                 1.44                 4.17                0.49
 "19c Simunye 1994_95 NCo376 1R Irrigation Treatment 3"        paddock     29/03/1995        simunye        1994-95          3.000           1995             88            232          alive              1          0.000            0.0          0.000          1.400         56.114        1897.48         734.43          0.131         13.198          0.387        2942.00        2472.23         361.62         213.13         471.22          4.014          1.000          1.000          14.44           12.72           6.08           5.88           0.76           1.73           0.00           0.02           0.00          0.338            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            6.8            9.6            0.0          0.017          0.014          0.011          0.006          0.003          0.005          0.036          0.000          0.908          1.284            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.2            1.6          0.090          0.054          0.030          0.017          0.008          0.000          0.000          0.000          0.031          0.216         19.498         10.000          9.498       1619.756         723.50          4.000          14.99          17.24           0.00                 1.44                 4.19                0.49
