ApsimVersion = 7.7
Title = 19a) Simunye 1994-95 NCo376 1R Irrigation Treatment 1
                                         SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                                     ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     03/02/1995        simunye        1994-95          1.000           1995             34            178          alive              1          0.000            0.0          0.000          1.800         31.207        1026.47         137.66          0.044          2.526          0.134        2063.57        1806.74         491.02         289.24         258.09          4.451          1.000          1.000          15.21           14.26           5.06           7.61           1.59           0.95           0.00           0.02           0.01          0.329            0.0            0.0            0.0            0.0            0.0            0.0            0.8            0.0            0.0           12.5            0.0          0.051          0.032          0.023          0.013          0.006          0.004          0.217          0.002          0.000          1.672            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.107          0.056          0.031          0.020          0.010          0.004          0.000          0.000          0.000          0.000         17.090         10.000          7.090       1860.000         637.38          4.000          26.84          30.87           0.00                 1.27                 2.23                0.26
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     04/02/1995        simunye        1994-95          1.000           1995             35            179          alive              1          0.000            0.0         13.600          0.000         32.025        1054.21         156.61          0.049          3.115          0.149        2096.64        1831.53         489.17         288.15         266.38          4.439          0.928          1.000          15.21           14.24           5.10           7.57           1.57           0.98           0.00           0.02           0.01          0.329            0.0            0.0            0.0            0.0            0.0            0.0            0.8            0.0            0.0           12.5            0.0          0.026          0.025          0.021          0.013          0.006          0.003          0.201          0.001          0.000          1.672            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.108          0.055          0.031          0.020          0.010          0.004          0.000          0.000          0.000          0.000         16.256         10.000          6.256       1875.000         641.45          4.000          35.64          40.98           0.00                 1.27                 2.30                0.27
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     05/02/1995        simunye        1994-95          1.000           1995             36            180          alive              1          0.000            0.0          0.000          0.000         32.799        1080.61         175.53          0.054          3.683          0.162        2127.58        1854.27         486.86         286.79         274.59          4.427          0.825          1.000          15.21           14.21           5.14           7.53           1.54           1.01           0.00           0.02           0.01          0.329            0.0            0.0            0.0            0.0            0.0            0.0            0.7            0.0            0.0           12.5            0.0          0.046          0.026          0.022          0.014          0.006          0.003          0.186          0.001          0.000          1.672            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.109          0.056          0.031          0.020          0.010          0.005          0.000          0.000          0.000          0.000         16.424         10.000          6.424       1890.000         645.20          4.000          33.59          38.63           0.00                 1.27                 2.37                0.28
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     06/02/1995        simunye        1994-95          1.000           1995             37            181          alive              1          0.000            0.0         26.000          0.000         33.531        1105.54         193.19          0.058          4.187          0.175        2156.67        1876.02         484.86         285.62         281.94          4.416          0.853          1.000          15.22           14.19           5.17           7.50           1.52           1.03           0.00           0.02           0.01          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.6            0.0            0.0           12.5            0.0          0.027          0.017          0.021          0.014          0.007          0.003          0.173          0.001          0.000          1.672            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.114          0.062          0.031          0.020          0.010          0.005          0.000          0.000          0.000          0.000         16.579         10.000          6.579       1905.000         648.69          4.000          31.82          36.60           0.00                 1.28                 2.45                0.29
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     07/02/1995        simunye        1994-95          1.000           1995             38            182          alive              1          0.000            0.0          0.000          0.000         34.173        1127.82         208.37          0.061          4.600          0.185        2181.51        1893.43         481.79         283.81         289.38          4.405          0.870          1.000          15.22           14.17           5.21           7.46           1.50           1.06           0.00           0.02           0.01          0.330            0.0            0.0            0.0            0.0            0.0            0.0            0.6            0.0            0.0           12.5            0.0          0.046          0.023          0.021          0.014          0.007          0.004          0.161          0.000          0.000          1.672            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.109          0.060          0.030          0.019          0.010          0.005          0.000          0.000          0.000          0.000         16.737         10.000          6.737       1920.000         651.54          4.000          27.65          31.79           0.00                 1.29                 2.51                0.30
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     08/02/1995        simunye        1994-95          1.000           1995             39            183          alive              1          0.000            0.0         18.500          0.000         34.654        1145.44         215.56          0.062          4.751          0.188        2198.74        1902.74         476.57         280.74         297.30          4.369          1.000          1.000          15.22           14.14           5.24           7.42           1.48           1.09           0.00           0.02           0.01          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.6            0.0            0.0           12.5            0.0          0.025          0.021          0.021          0.014          0.007          0.004          0.150          0.000          0.000          1.672            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.115          0.064          0.031          0.019          0.010          0.005          0.000          0.000          0.000          0.000         16.903         10.000          6.903       1935.000         653.25          4.000          20.11          23.12           0.00                 1.30                 2.58                0.30
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     09/02/1995        simunye        1994-95          1.000           1995             40            184          alive              1          0.000            0.0         10.000          0.000         35.287        1167.22         225.35          0.064          4.955          0.193        2223.16        1920.66         474.14         279.31         303.80          4.359          1.000          1.000          15.23           14.12           5.27           7.39           1.45           1.11           0.00           0.02           0.01          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.5            0.0            0.0           12.5            0.0          0.026          0.018          0.019          0.013          0.007          0.004          0.139          0.000          0.000          1.672            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.115          0.065          0.032          0.019          0.010          0.005          0.000          0.000          0.000          0.000         17.049         10.000          7.049       1950.000         656.05          4.000          27.38          31.49           0.00                 1.30                 2.65                0.31
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     10/02/1995        simunye        1994-95          1.000           1995             41            185          alive              1          0.000            0.0          0.000          0.000         36.217        1197.44         245.99          0.068          5.454          0.205        2258.03        1950.62         473.97         279.21         308.72          4.356          1.000          1.000          15.23           14.10           5.30           7.36           1.44           1.13           0.00           0.02           0.01          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.5            0.0            0.0           12.5            0.0          0.040          0.022          0.019          0.012          0.007          0.003          0.127          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.108          0.059          0.031          0.018          0.010          0.005          0.000          0.000          0.000          0.000         17.181         10.000          7.181       1965.000         660.42          4.000          37.89          43.58           2.25                 1.31                 2.71                0.32
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     11/02/1995        simunye        1994-95          1.000           1995             42            186          alive              1          0.000            0.0          0.000          0.000         36.930        1221.40         264.08          0.072          5.896          0.216        2286.20        1973.21         473.10         278.70         314.32          4.351          0.773          1.000          15.23           14.08           5.33           7.33           1.42           1.15           0.00           0.02           0.01          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.4            0.0            0.0           12.5            0.0          0.049          0.024          0.018          0.011          0.006          0.003          0.113          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.107          0.058          0.031          0.019          0.010          0.005          0.000          0.000          0.000          0.000         17.322         10.000          7.322       1980.000         663.79          4.000          31.25          35.94           0.00                 1.31                 2.75                0.32
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     12/02/1995        simunye        1994-95          1.000           1995             43            187          alive              1          0.000            0.0          0.000          0.000         37.552        1242.76         280.35          0.075          6.283          0.226        2309.99        1990.95         470.82         277.36         320.37          4.345          0.690          1.000          15.23           14.06           5.36           7.30           1.40           1.18           0.00           0.02           0.01          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.4            0.0            0.0           12.5            0.0          0.043          0.027          0.019          0.011          0.006          0.003          0.102          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.081          0.057          0.031          0.019          0.010          0.005          0.000          0.000          0.000          0.000         17.471         10.000          7.471       1995.000         666.50          4.000          26.92          30.95           0.00                 1.32                 2.80                0.33
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     13/02/1995        simunye        1994-95          1.000           1995             44            188          alive              1          0.000            0.0         33.500          0.000         38.472        1273.02         300.50          0.078          6.707          0.236        2345.48        2020.61         470.45         277.14         326.21          4.340          1.000          1.000          15.23           14.04           5.39           7.26           1.38           1.20           0.00           0.02           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.3            0.0            0.0           12.5            0.0          0.025          0.017          0.019          0.012          0.006          0.003          0.092          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.106          0.060          0.031          0.019          0.010          0.005          0.000          0.000          0.000          0.000         17.618         10.000          7.618       2010.000         670.97          4.000          38.68          44.49           1.31                 1.33                 2.85                0.34
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     14/02/1995        simunye        1994-95          1.000           1995             45            189          alive              1          0.000            0.0          0.000          0.000         39.150        1295.91         317.80          0.081          7.085          0.245        2371.83        2041.53         469.21         276.41         331.64          4.335          0.754          1.000          15.23           14.02           5.42           7.23           1.36           1.22           0.00           0.02           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.3            0.0            0.0           12.5            0.0          0.045          0.022          0.019          0.012          0.006          0.002          0.082          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.109          0.058          0.030          0.019          0.010          0.004          0.000          0.000          0.000          0.000         17.759         10.000          7.759       2025.000         674.07          4.000          29.59          34.03           0.00                 1.33                 2.91                0.34
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     15/02/1995        simunye        1994-95          1.000           1995             46            190          alive              1          0.000            0.0          0.000          0.000         39.791        1317.81         334.35          0.084          7.435          0.254        2396.39        2060.39         467.30         275.29         337.35          4.329          0.724          1.000          15.23           14.00           5.45           7.20           1.35           1.24           0.00           0.02           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.3            0.0            0.0           12.5            0.0          0.059          0.028          0.019          0.012          0.006          0.003          0.074          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.109          0.057          0.029          0.019          0.010          0.004          0.000          0.000          0.000          0.000         16.905         10.000          6.905       2040.000         676.90          4.000          27.86          32.04           0.00                 1.34                 2.96                0.35
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     16/02/1995        simunye        1994-95          1.000           1995             47            191          alive              1          0.000            0.0         26.000          0.400         40.400        1338.65         343.78          0.085          7.567          0.257        2419.42        2078.02         465.27         274.10         342.75          4.377          1.000          1.000          15.23           13.98           5.48           7.17           1.33           1.26           0.00           0.02           0.00          0.331            0.0            0.0            0.0            0.0            0.0            0.0            0.3            0.0            0.0           12.5            0.0          0.025          0.019          0.020          0.013          0.006          0.003          0.067          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.115          0.063          0.030          0.018          0.010          0.004          0.000          0.000          0.000          0.000         17.047         10.000          7.047       2055.000         679.50          4.000          26.39          30.35           0.00                 1.35                 3.01                0.35
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     17/02/1995        simunye        1994-95          1.000           1995             48            192          alive              1          0.000            0.0          0.000          7.100         40.785        1352.34         349.63          0.086          7.644          0.259        2432.36        2087.13         462.39         272.40         346.59          4.362          1.000          1.000          15.23           13.96           5.51           7.14           1.31           1.27           0.00           0.02           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.2            0.0            0.0           12.5            0.0          0.023          0.019          0.019          0.012          0.006          0.003          0.060          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.110          0.061          0.029          0.018          0.010          0.004          0.000          0.000          0.000          0.000         17.192         10.000          7.192       2070.000         680.60          4.000          16.36          18.81           0.00                 1.35                 3.05                0.36
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     18/02/1995        simunye        1994-95          1.000           1995             49            193          alive              1          0.000            0.0          0.000          3.400         41.168        1365.92         355.45          0.086          7.720          0.260        2445.19        2096.28         459.60         270.76         350.27          4.347          1.000          1.000          15.23           13.95           5.53           7.12           1.30           1.28           0.00           0.02           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.2            0.0            0.0           12.5            0.0          0.027          0.021          0.018          0.012          0.006          0.002          0.051          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.102          0.057          0.029          0.018          0.010          0.004          0.000          0.000          0.000          0.000         17.326         10.000          7.326       2085.000         681.68          4.000          16.28          18.72           0.00                 1.36                 3.09                0.36
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     19/02/1995        simunye        1994-95          1.000           1995             50            194          alive              1          0.000            0.0          0.000          0.000         41.513        1378.51         360.63          0.087          7.785          0.262        2456.20        2103.25         456.06         268.68         354.31          4.325          1.000          1.000          15.22           13.93           5.56           7.09           1.28           1.30           0.00           0.02           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            0.0           12.5            0.0          0.029          0.020          0.017          0.011          0.005          0.002          0.040          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.102          0.055          0.030          0.018          0.010          0.004          0.000          0.000          0.000          0.000         17.468         10.000          7.468       2100.000         682.49          4.000          14.50          16.67           0.00                 1.36                 3.12                0.37
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     20/02/1995        simunye        1994-95          1.000           1995             51            195          alive              1          0.000            0.0          0.000          0.000         42.034        1396.15         370.28          0.088          7.935          0.265        2475.36        2119.10         454.94         268.02         357.63          4.329          1.000          1.000          15.22           13.92           5.58           7.07           1.27           1.31           0.00           0.02           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            0.0           12.5            0.0          0.028          0.019          0.015          0.010          0.005          0.002          0.029          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.101          0.056          0.030          0.019          0.010          0.004          0.000          0.000          0.000          0.000         17.597         10.000          7.597       2115.000         684.53          4.000          22.69          26.10           0.00                 1.36                 3.16                0.37
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     21/02/1995        simunye        1994-95          1.000           1995             52            196          alive              1          0.000            0.0          0.000          0.000         42.440        1410.81         376.40          0.089          8.009          0.267        2488.92        2127.82         451.20         265.82         362.47          4.306          1.000          1.000          15.22           13.90           5.60           7.04           1.25           1.33           0.00           0.02           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            0.0           12.6            0.0          0.033          0.021          0.016          0.009          0.005          0.002          0.020          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.100          0.056          0.031          0.019          0.010          0.004          0.000          0.000          0.000          0.001         17.756         10.000          7.756       2130.000         685.73          4.000          17.12          19.69           0.00                 1.36                 3.19                0.38
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     22/02/1995        simunye        1994-95          1.000           1995             53            197          alive              1          0.000            0.0         15.000          4.500         42.910        1427.18         383.62          0.089          8.096          0.269        2505.50        2140.30         448.75         264.38         366.57          4.297          1.000          1.000          15.21           13.88           5.63           7.01           1.24           1.34           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.1            0.0            0.0           12.6            0.0          0.019          0.017          0.016          0.010          0.005          0.002          0.014          0.000          0.000          1.673            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.090          0.053          0.031          0.019          0.010          0.004          0.000          0.000          0.000          0.001         17.901         10.000          7.901       2145.000         687.38          4.000          20.18          23.21          -0.00                 1.37                 3.23                0.38
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     23/02/1995        simunye        1994-95          1.000           1995             54            198          alive              1          0.000            0.0          0.000          0.300         43.450        1445.60         392.01          0.090          8.197          0.271        2525.30        2156.21         447.16         263.44         370.47          4.297          1.000          1.000          15.21           13.86           5.65           6.98           1.22           1.36           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0           12.6            0.0          0.027          0.018          0.016          0.010          0.005          0.002          0.009          0.000          0.000          1.674            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.100          0.053          0.031          0.019          0.010          0.004          0.000          0.000          0.000          0.001         18.043         10.000          8.043       2160.000         689.53          4.000          23.46          26.98           0.00                 1.37                 3.27                0.38
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     24/02/1995        simunye        1994-95          1.000           1995             55            199          alive              1          0.000            0.0          0.000          0.000         44.264        1472.49         407.16          0.092          8.414          0.277        2557.38        2183.63         447.50         263.64         375.13          4.298          1.000          1.000          15.44           14.07           5.89           6.95           1.23           1.38           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            9.4            0.0          0.033          0.019          0.016          0.010          0.005          0.002          0.006          0.000          0.000          1.254            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.103          0.055          0.030          0.019          0.010          0.004          0.000          0.000          0.000          0.001         18.192         10.000          8.192       2175.000         693.51          4.000          35.77          41.13           0.12                 1.37                 3.30                0.39
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     25/02/1995        simunye        1994-95          1.000           1995             56            200          alive              1          0.000            0.0          0.000          0.000         45.010        1497.15         423.50          0.094          8.673          0.283        2586.58        2208.86         447.86         263.85         379.11          4.300          1.000          1.000          15.62           14.23           6.08           6.92           1.23           1.39           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            7.0            0.0          0.041          0.022          0.016          0.010          0.005          0.002          0.003          0.000          0.000          0.940            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.104          0.056          0.030          0.019          0.010          0.004          0.000          0.000          0.000          0.001         18.330         10.000          8.330       2190.000         697.07          4.000          32.94          37.88           0.00                 1.38                 3.34                0.39
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     26/02/1995        simunye        1994-95          1.000           1995             57            201          alive              1          0.000            0.0          0.000          0.000         45.725        1521.15         440.79          0.096          8.957          0.290        2614.09        2231.43         446.96         263.32         384.06          4.302          0.860          1.000          15.74           14.34           6.23           6.89           1.22           1.41           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            5.3            0.0          0.041          0.027          0.018          0.011          0.005          0.002          0.002          0.000          0.000          0.704            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.082          0.057          0.030          0.019          0.010          0.004          0.000          0.000          0.000          0.001         17.487         10.000          7.487       2205.000         700.37          4.000          31.29          35.98           0.00                 1.39                 3.38                0.40
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     27/02/1995        simunye        1994-95          1.000           1995             58            202          alive              1          0.000            0.0          0.000          0.000         46.306        1542.15         455.70          0.098          9.204          0.295        2634.75        2243.85         441.55         260.14         392.31          4.350          0.675          1.000          15.84           14.40           6.35           6.85           1.21           1.44           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.0            0.0          0.020          0.033          0.022          0.012          0.006          0.002          0.001          0.000          0.000          0.528            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.046          0.057          0.030          0.019          0.010          0.004          0.000          0.000          0.000          0.001         17.636         10.000          7.636       2220.000         702.64          4.000          24.49          28.16           0.00                 1.39                 3.42                0.40
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     28/02/1995        simunye        1994-95          1.000           1995             59            203          alive              1          0.000            0.0         35.500          0.000         47.123        1567.83         469.26          0.100          9.349          0.299        2666.54        2275.57         445.36         262.38         392.38          4.381          1.000          1.000          15.91           14.47           6.43           6.84           1.21           1.44           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.0            0.0          0.025          0.018          0.021          0.013          0.006          0.002          0.001          0.000          0.000          0.396            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.111          0.062          0.029          0.018          0.009          0.004          0.000          0.000          0.000          0.001         17.775         10.000          7.775       2235.000         706.59          4.000          35.70          41.05           0.80                 1.40                 3.50                0.41
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     01/03/1995        simunye        1994-95          1.000           1995             60            204          alive              1          0.000            0.0          0.000          0.000         47.920        1594.21         487.58          0.102          9.615          0.306        2697.78        2302.31         445.58         262.51         396.88          4.383          0.962          1.000          15.96           14.51           6.51           6.81           1.20           1.46           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            2.2            0.0          0.043          0.022          0.019          0.012          0.007          0.002          0.001          0.000          0.000          0.297            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.110          0.060          0.028          0.017          0.009          0.003          0.001          0.000          0.000          0.000         17.927         10.000          7.927       2250.000         710.45          4.000          35.14          40.42           0.00                 1.41                 3.50                0.41
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     02/03/1995        simunye        1994-95          1.000           1995             61            205          alive              1          0.000            0.0          0.000          0.000         48.504        1614.16         496.65          0.102          9.694          0.308        2719.18        2319.44         443.81         261.47         401.16          4.383          1.000          1.000          16.00           14.53           6.57           6.78           1.18           1.47           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            1.7            0.0          0.054          0.027          0.019          0.012          0.007          0.003          0.001          0.000          0.000          0.223            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.109          0.059          0.028          0.017          0.009          0.003          0.001          0.000          0.000          0.000         18.074         10.000          8.074       2265.000         712.83          4.000          25.36          29.16           0.00                 1.41                 3.54                0.42
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     03/03/1995        simunye        1994-95          1.000           1995             62            206          alive              1          0.000            0.0         23.500          0.000         49.114        1634.92         506.12          0.103          9.775          0.310        2741.69        2337.55         442.14         260.49         405.57          4.382          1.000          1.000          16.02           14.54           6.63           6.75           1.17           1.49           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            1.3            0.0          0.023          0.019          0.019          0.012          0.006          0.003          0.001          0.000          0.000          0.167            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.109          0.062          0.028          0.017          0.009          0.003          0.001          0.000          0.000          0.000         18.218         10.000          8.218       2280.000         715.38          4.000          26.51          30.48           0.00                 1.42                 3.58                0.42
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     04/03/1995        simunye        1994-95          1.000           1995             63            207          alive              1          0.000            0.0          0.000          0.000         49.923        1661.56         524.31          0.105         10.018          0.316        2772.55        2364.48         442.33         260.60         409.50          4.382          1.000          1.000          16.04           14.55           6.67           6.72           1.16           1.50           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.9            0.0          0.035          0.021          0.017          0.011          0.006          0.003          0.001          0.000          0.000          0.126            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.108          0.058          0.027          0.017          0.009          0.003          0.001          0.000          0.000          0.000         18.357         10.000          8.357       2295.000         719.18          4.000          34.91          40.14           0.60                 1.43                 3.62                0.43
 "19a Simunye 1994_95 NCo376 1R Irrigation Treatment 1"        paddock     05/03/1995        simunye        1994-95          1.000           1995             64            208          alive              1          0.000            0.0          0.000          0.000         50.641        1685.61         536.04          0.106         10.120          0.318        2799.94        2387.42         441.63         260.19         413.96          4.382          1.000          1.000          16.05           14.54           6.71           6.69           1.14           1.52           0.00           0.02           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.7            0.0          0.046          0.024          0.017          0.011          0.005          0.002          0.001          0.000          0.000          0.094            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.108          0.058          0.028          0.017          0.009          0.003          0.001          0.000          0.000          0.000         18.506         10.000          8.506       2310.000         722.47          4.000          31.47          36.19           0.00                 1.43                 3.65                0.43
