ApsimVersion = 7.7
Title = 7) Pongola 1986-87 N14 P
            SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                        ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "7 Pongola 1986_87 N14 P"        paddock     26/03/1987        pongola        1986-87          1.000           1987             85            135          alive              0          0.000            0.0          0.000          0.200         16.119         498.69           0.00          0.000          0.000          0.000        1415.59        1375.65         552.00         324.96          41.06          5.013          1.000          1.000          11.77           11.63           2.48           7.41           1.74           0.15           0.00           0.01           0.01          0.309            0.1            0.1            0.0            1.0            1.4            1.0            0.2            0.0            0.4            6.1            0.0          0.081          0.041          0.014          0.467          0.669          0.253          0.048          0.001          0.101          1.507            0.1            0.2            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.161          0.099          0.023          0.000          0.002          0.000          0.000          0.000          0.000          0.000         17.253         13.000          4.253       1570.000         561.40          3.000          22.28          26.74          11.87                 1.10                 0.36                0.04
 "7 Pongola 1986_87 N14 P"        paddock     27/03/1987        pongola        1986-87          1.000           1987             86            136          alive              0          0.000            0.0          0.000          0.000         16.666         515.09           0.00          0.000          0.000          0.000        1441.39        1401.83         558.16         328.58          40.68          5.066          1.000          1.000          11.82           11.67           2.49           7.44           1.74           0.15           0.00           0.01           0.01          0.309            0.1            0.1            0.0            0.8            1.4            1.0            0.2            0.0            0.2            6.1            0.0          0.097          0.045          0.014          0.377          0.666          0.250          0.046          0.000          0.052          1.507            0.1            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.159          0.100          0.025          0.000          0.002          0.000          0.000          0.000          0.000          0.000         16.371         13.000          3.371       1580.000         565.52          3.000          26.20          31.44          16.39                 1.12                 0.36                0.04
 "7 Pongola 1986_87 N14 P"        paddock     28/03/1987        pongola        1986-87          1.000           1987             87            137          alive              0          0.000            0.0          0.000          0.000         17.553         541.73           0.00          0.000          0.000          0.000        1478.66        1439.46         565.08         332.65          40.33          5.126          1.000          1.000          11.84           11.70           2.50           7.45           1.75           0.15           0.00           0.01           0.01          0.309            0.1            0.1            0.0            0.7            1.4            1.0            0.2            0.0            0.1            6.1            0.0          0.123          0.051          0.014          0.308          0.663          0.248          0.045          0.000          0.027          1.507            0.1            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.151          0.100          0.026          0.000          0.002          0.000          0.000          0.000          0.000          0.000         16.504         13.000          3.504       1590.000         571.92          3.000          37.67          45.20          26.62                 1.12                 0.35                0.04
 "7 Pongola 1986_87 N14 P"        paddock     29/03/1987        pongola        1986-87          1.000           1987             88            138          alive              0          0.000            0.0          0.000          0.000         17.897         552.77           0.00          0.000          0.000          0.000        1498.60        1457.30         569.36         335.17          42.44          5.157          0.527          1.000          11.87           11.71           2.52           7.45           1.74           0.16           0.00           0.01           0.01          0.309            0.1            0.1            0.0            0.5            1.4            1.0            0.2            0.0            0.1            6.1            0.0          0.151          0.059          0.016          0.255          0.660          0.246          0.044          0.000          0.014          1.507            0.1            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.114          0.099          0.026          0.000          0.002          0.000          0.000          0.000          0.000          0.000         16.650         13.000          3.650       1600.000         574.84          3.000          20.34          24.40           9.99                 1.13                 0.35                0.04
 "7 Pongola 1986_87 N14 P"        paddock     30/03/1987        pongola        1986-87          1.000           1987             89            139          alive              0          0.000            0.0          0.000         11.000         18.410         568.56           0.00          0.000          0.000          0.000        1525.91        1483.73         576.06         339.11          43.33          5.213          0.756          1.000          11.89           11.73           2.53           7.46           1.74           0.16           0.00           0.01           0.01          0.309            0.1            0.1            0.0            0.5            1.4            1.0            0.2            0.0            0.0            6.1            0.0          0.088          0.065          0.019          0.215          0.657          0.245          0.043          0.000          0.007          1.507            0.1            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.124          0.097          0.026          0.000          0.001          0.000          0.000          0.000          0.000          0.000         16.801         13.000          3.801       1610.000         579.24          3.000          27.72          33.26          15.24                 1.14                 0.37                0.04
 "7 Pongola 1986_87 N14 P"        paddock     31/03/1987        pongola        1986-87          1.000           1987             90            140          alive              0          0.000            0.0          0.000          0.000         19.031         587.41           0.00          0.000          0.000          0.000        1555.21        1512.64         582.39         342.84          43.73          5.265          0.848          1.000          11.91           11.75           2.54           7.47           1.74           0.16           0.00           0.01           0.01          0.309            0.1            0.1            0.0            0.4            1.4            1.0            0.2            0.0            0.0            6.1            0.0          0.097          0.067          0.022          0.186          0.654          0.243          0.042          0.000          0.004          1.507            0.1            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.135          0.095          0.026          0.000          0.001          0.000          0.000          0.000          0.000          0.000         16.936         13.000          3.936       1620.000         584.02          3.000          29.72          35.67          18.51                 1.15                 0.38                0.04
 "7 Pongola 1986_87 N14 P"        paddock     01/04/1987        pongola        1986-87          1.000           1987             91            141          alive              0          0.000            0.0          0.000          0.000         19.444         600.28           0.00          0.000          0.000          0.000        1578.96        1535.27         588.54         346.45          44.86          5.315          0.716          1.000          11.92           11.76           2.55           7.47           1.74           0.17           0.00           0.01           0.01          0.309            0.1            0.1            0.1            0.3            1.4            1.0            0.2            0.0            0.0            6.1            0.0          0.129          0.075          0.026          0.163          0.651          0.241          0.041          0.000          0.002          1.507            0.1            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.144          0.093          0.026          0.000          0.001          0.000          0.000          0.000          0.000          0.000         17.084         13.000          4.084       1630.000         587.69          3.000          24.17          29.01          12.22                 1.16                 0.38                0.04
 "7 Pongola 1986_87 N14 P"        paddock     02/04/1987        pongola        1986-87          1.000           1987             92            142          alive              0          0.000            0.0          0.000          0.000         20.027         618.55           0.00          0.000          0.000          0.000        1608.32        1562.37         594.10         349.72          47.13          5.357          0.876          1.000          11.93           11.76           2.56           7.47           1.74           0.17           0.00           0.01           0.00          0.309            0.1            0.1            0.1            0.3            1.4            1.0            0.2            0.0            0.0            6.1            0.0          0.163          0.086          0.029          0.145          0.649          0.240          0.040          0.000          0.001          1.507            0.1            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.116          0.091          0.024          0.000          0.001          0.000          0.000          0.000          0.000          0.000         17.242         13.000          4.242       1640.000         592.47          3.000          29.80          35.76          17.14                 1.17                 0.39                0.05
 "7 Pongola 1986_87 N14 P"        paddock     03/04/1987        pongola        1986-87          1.000           1987             93            143          alive              0          0.000            0.0          0.000          0.000         20.653         639.13          16.60          0.008          0.000          0.026        1633.56        1581.93         593.46         349.34          52.82          5.354          0.705          1.000          11.94           11.75           2.58           7.45           1.73           0.20           0.00           0.01           0.00          0.309            0.1            0.2            0.1            0.3            1.4            1.0            0.2            0.0            0.0            6.1            0.0          0.175          0.097          0.032          0.131          0.646          0.239          0.039          0.000          0.001          1.507            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.078          0.089          0.023          0.000          0.001          0.000          0.000          0.000          0.000          0.000         17.409         13.000          4.409       1650.000         595.14          4.000          25.70          29.56           0.00                 1.18                 0.41                0.05
 "7 Pongola 1986_87 N14 P"        paddock     04/04/1987        pongola        1986-87          1.000           1987             94            144          alive              0          0.000            0.0          0.000          0.000         21.230         658.02          29.02          0.014          0.000          0.044        1656.83        1600.39         593.18         349.19          57.63          5.353          1.000          1.000          11.95           11.74           2.59           7.44           1.72           0.21           0.00           0.01           0.00          0.310            0.1            0.2            0.1            0.3            1.4            1.0            0.2            0.0            0.0            6.1            0.0          0.174          0.107          0.034          0.120          0.644          0.238          0.038          0.000          0.001          1.507            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.033          0.087          0.021          0.000          0.001          0.000          0.000          0.000          0.000          0.000         17.554         13.000          4.554       1665.000         597.52          4.000          23.78          27.35           0.00                 1.18                 0.46                0.05
 "7 Pongola 1986_87 N14 P"        paddock     05/04/1987        pongola        1986-87          1.000           1987             95            145          alive              0          0.000            0.0          0.000          6.400         21.925         680.46          45.72          0.021          0.000          0.067        1685.06        1623.76         593.77         349.53          62.50          5.363          0.907          1.000          11.96           11.74           2.61           7.42           1.71           0.23           0.00           0.01           0.00          0.310            0.1            0.2            0.1            0.2            1.4            1.0            0.2            0.0            0.0            6.1            0.0          0.142          0.111          0.036          0.111          0.642          0.236          0.038          0.000          0.000          1.507            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.095          0.072          0.019          0.001          0.001          0.000          0.000          0.000          0.000          0.000         17.702         13.000          4.702       1680.000         600.65          4.000          28.80          33.12           0.00                 1.19                 0.50                0.06
 "7 Pongola 1986_87 N14 P"        paddock     06/04/1987        pongola        1986-87          1.000           1987             96            146          alive              0          0.000            0.0          0.000         18.400         22.469         698.51          59.75          0.027          0.371          0.086        1706.71        1640.17         592.74         348.92          67.74          5.355          0.752          1.000          11.98           11.74           2.63           7.41           1.70           0.25           0.00           0.01           0.00          0.311            0.0            0.1            0.1            0.2            1.4            0.9            0.1            0.0            0.0            6.1            0.0          0.063          0.082          0.042          0.103          0.640          0.235          0.037          0.000          0.000          1.506            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.110          0.076          0.019          0.001          0.001          0.000          0.000          0.000          0.000          0.000         17.861         13.000          4.861       1695.000         602.78          4.000          22.26          25.60           0.00                 1.20                 0.55                0.06
 "7 Pongola 1986_87 N14 P"        paddock     07/04/1987        pongola        1986-87          1.000           1987             97            147          alive              0          0.000            0.0          0.000          0.000         23.132         719.90          75.75          0.033          1.128          0.105        1733.56        1662.63         593.41         349.32          72.14          5.364          0.902          1.000          11.99           11.73           2.65           7.40           1.69           0.27           0.00           0.01           0.00          0.311            0.1            0.1            0.1            0.2            1.4            0.9            0.1            0.0            0.0            6.1            0.0          0.076          0.065          0.041          0.097          0.638          0.235          0.037          0.000          0.000          1.506            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.120          0.080          0.018          0.001          0.001          0.000          0.000          0.000          0.000          0.000         17.999         13.000          4.999       1710.000         605.71          4.000          27.52          31.65           0.00                 1.20                 0.60                0.07
 "7 Pongola 1986_87 N14 P"        paddock     08/04/1987        pongola        1986-87          1.000           1987             98            148          alive              0          0.000            0.0          0.000          3.800         23.458         731.22          81.99          0.035          1.399          0.112        1745.85        1670.35         591.15         347.99          76.71          5.342          1.000          1.000          12.00           11.73           2.66           7.39           1.68           0.28           0.00           0.01           0.00          0.312            0.0            0.1            0.1            0.2            1.4            0.9            0.1            0.0            0.0            6.1            0.0          0.067          0.062          0.042          0.092          0.636          0.234          0.036          0.000          0.000          1.506            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.119          0.084          0.017          0.001          0.001          0.000          0.000          0.000          0.000          0.000         18.141         13.000          5.141       1725.000         606.44          4.000          12.99          14.94           0.00                 1.21                 0.63                0.07
 "7 Pongola 1986_87 N14 P"        paddock     09/04/1987        pongola        1986-87          1.000           1987             99            149          alive              0          0.000            0.0          0.000         13.200         24.174         754.60          96.14          0.040          1.992          0.127        1774.65        1693.50         591.00         347.90          82.36          5.342          1.000          1.000          12.02           11.72           2.68           7.37           1.66           0.30           0.00           0.01           0.00          0.312            0.0            0.1            0.1            0.2            1.4            0.9            0.1            0.0            0.0            6.1            0.0          0.047          0.050          0.041          0.087          0.635          0.233          0.036          0.000          0.000          1.505            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.117          0.085          0.019          0.002          0.001          0.000          0.000          0.000          0.000          0.000         18.285         13.000          5.285       1740.000         609.66          4.000          29.55          33.98           0.00                 1.21                 0.68                0.08
 "7 Pongola 1986_87 N14 P"        paddock     10/04/1987        pongola        1986-87          1.000           1987            100            150          alive              0          0.000            0.0          0.000         15.000         24.771         774.34         111.44          0.045          2.634          0.144        1798.29        1711.75         590.06         347.35          87.76          5.335          0.767          1.000          12.03           11.71           2.71           7.36           1.65           0.32           0.00           0.01           0.00          0.313            0.0            0.1            0.1            0.2            1.4            0.9            0.1            0.0            0.0            6.0            0.0          0.042          0.043          0.029          0.081          0.633          0.232          0.035          0.000          0.001          1.505            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.117          0.084          0.019          0.002          0.001          0.000          0.000          0.000          0.000          0.001         17.437         13.000          4.437       1755.000         612.11          4.000          24.46          28.13          -0.00                 1.21                 0.73                0.09
 "7 Pongola 1986_87 N14 P"        paddock     11/04/1987        pongola        1986-87          1.000           1987            101            151          alive              0          0.000            0.0          0.000          0.800         25.096         785.36         117.72          0.047          2.870          0.150        1810.56        1720.51         588.64         346.51          91.27          5.322          1.000          1.000          12.04           11.71           2.72           7.34           1.65           0.34           0.00           0.01           0.00          0.313            0.0            0.1            0.0            0.2            1.4            0.9            0.1            0.0            0.0            6.0            0.0          0.050          0.042          0.021          0.075          0.631          0.231          0.035          0.000          0.001          1.504            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.110          0.088          0.021          0.002          0.001          0.000          0.000          0.000          0.000          0.001         17.544         13.000          4.544       1770.000         612.86          4.000          13.13          15.10           0.00                 1.22                 0.77                0.09
 "7 Pongola 1986_87 N14 P"        paddock     12/04/1987        pongola        1986-87          1.000           1987            102            152          alive              0          0.000            0.0          0.000          0.000         25.711         805.33         129.87          0.051          3.313          0.161        1835.11        1740.87         588.89         346.66          95.46          5.327          1.000          1.000          12.05           11.70           2.74           7.33           1.64           0.35           0.00           0.01           0.00          0.313            0.0            0.1            0.0            0.1            1.4            0.9            0.1            0.0            0.0            6.0            0.0          0.054          0.041          0.016          0.070          0.630          0.231          0.034          0.000          0.001          1.504            0.1            0.2            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.103          0.091          0.022          0.002          0.001          0.000          0.000          0.000          0.000          0.000         17.668         13.000          4.668       1785.000         615.45          4.000          25.46          29.28           0.00                 1.22                 0.81                0.09
 "7 Pongola 1986_87 N14 P"        paddock     13/04/1987        pongola        1986-87          1.000           1987            103            153          alive              0          0.000            0.0          0.000          0.000         26.548         831.89         148.87          0.056          3.997          0.179        1868.38        1770.09         590.56         347.64          99.52          5.331          1.000          1.000          12.06           11.70           2.75           7.32           1.63           0.37           0.00           0.01           0.00          0.313            0.0            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            6.0            0.0          0.062          0.042          0.014          0.065          0.628          0.230          0.034          0.000          0.001          1.503            0.1            0.2            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.099          0.093          0.023          0.002          0.001          0.000          0.000          0.000          0.000          0.000         17.790         13.000          4.790       1800.000         619.35          4.000          34.21          39.34           0.51                 1.23                 0.84                0.10
 "7 Pongola 1986_87 N14 P"        paddock     14/04/1987        pongola        1986-87          1.000           1987            104            154          alive              0          0.000            0.0          0.000          0.000         27.250         854.75         165.87          0.061          4.587          0.194        1896.44        1793.14         590.68         347.71         104.54          5.336          0.889          1.000          12.06           11.69           2.77           7.30           1.62           0.38           0.00           0.01           0.00          0.314            0.1            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            6.0            0.0          0.079          0.047          0.015          0.060          0.627          0.229          0.033          0.000          0.001          1.503            0.1            0.2            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.099          0.093          0.024          0.002          0.001          0.000          0.000          0.000          0.000          0.000         17.937         13.000          4.937       1815.000         622.47          4.000          29.04          33.40           0.00                 1.23                 0.88                0.10
 "7 Pongola 1986_87 N14 P"        paddock     15/04/1987        pongola        1986-87          1.000           1987            105            155          alive              0          0.000            0.0          0.000          0.000         27.735         871.02         175.32          0.063          4.875          0.201        1915.11        1806.93         589.12         346.79         109.42          5.326          1.000          1.000          12.07           11.67           2.79           7.28           1.60           0.40           0.00           0.01           0.00          0.314            0.1            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            6.0            0.0          0.088          0.054          0.016          0.057          0.625          0.229          0.033          0.000          0.001          1.502            0.1            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.076          0.095          0.024          0.002          0.001          0.000          0.000          0.000          0.000          0.000         18.072         13.000          5.072       1830.000         624.18          4.000          19.69          22.65           0.00                 1.24                 0.92                0.11
 "7 Pongola 1986_87 N14 P"        paddock     16/04/1987        pongola        1986-87          1.000           1987            106            156          alive              0          0.000            0.0          0.000          0.000         28.303         889.84         186.47          0.066          5.203          0.210        1937.30        1824.21         588.15         346.22         114.34          5.316          1.000          1.000          12.31           11.90           2.94           7.34           1.62           0.42           0.00           0.01           0.00          0.314            0.1            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            3.0            0.0          0.093          0.059          0.017          0.054          0.624          0.228          0.033          0.000          0.001          0.758            0.0            0.2            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.054          0.092          0.025          0.003          0.001          0.000          0.000          0.000          0.000          0.000         18.167         13.000          5.167       1845.000         626.42          4.000          23.28          26.77           0.00                 1.24                 0.97                0.11
 "7 Pongola 1986_87 N14 P"        paddock     17/04/1987        pongola        1986-87          1.000           1987            107            157          alive              0          0.000            0.0          0.000          0.000         29.068         914.34         201.93          0.069          5.645          0.221        1966.14        1848.87         588.25         346.28         118.52          5.312          1.000          1.000          12.44           12.01           3.02           7.37           1.62           0.44           0.00           0.01           0.00          0.315            0.1            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            1.5            0.0          0.096          0.060          0.018          0.051          0.622          0.228          0.032          0.000          0.001          0.382            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.034          0.084          0.025          0.003          0.001          0.000          0.000          0.000          0.000          0.000         18.262         13.000          5.262       1860.000         629.67          4.000          29.98          34.47           1.28                 1.25                 1.01                0.12
 "7 Pongola 1986_87 N14 P"        paddock     18/04/1987        pongola        1986-87          1.000           1987            108            158          alive              0          0.000            0.0          0.000          0.000         29.764         936.91         215.54          0.072          6.008          0.230        1993.54        1871.69         588.40         346.37         123.11          5.308          1.000          1.000          12.50           12.06           3.07           7.37           1.62           0.45           0.00           0.01           0.00          0.315            0.1            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            0.8            0.0          0.095          0.058          0.018          0.049          0.621          0.227          0.032          0.000          0.000          0.193            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.018          0.072          0.025          0.003          0.001          0.000          0.000          0.000          0.000          0.000         18.365         13.000          5.365       1875.000         632.69          4.000          28.56          32.85           0.16                 1.25                 1.05                0.12
 "7 Pongola 1986_87 N14 P"        paddock     19/04/1987        pongola        1986-87          1.000           1987            109            159          alive              0          0.000            0.0          0.000          0.000         30.407         957.83         231.82          0.076          6.477          0.242        2018.90        1892.78         588.51         346.44         127.39          5.305          0.807          1.000          12.53           12.07           3.10           7.36           1.61           0.47           0.00           0.01           0.00          0.315            0.1            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            0.4            0.0          0.095          0.053          0.019          0.046          0.620          0.226          0.032          0.000          0.000          0.098            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.059          0.025          0.003          0.001          0.000          0.000          0.000          0.000          0.000         18.464         13.000          5.464       1890.000         635.41          4.000          26.59          30.57           0.00                 1.26                 1.09                0.13
 "7 Pongola 1986_87 N14 P"        paddock     20/04/1987        pongola        1986-87          1.000           1987            110            160          alive              0          0.000            0.0          0.000          0.000         31.016         977.73         247.42          0.080          6.912          0.253        2042.77        1912.43         588.35         346.34         131.61          5.301          0.782          1.000          12.55           12.07           3.13           7.35           1.60           0.48           0.00           0.01           0.00          0.315            0.0            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            0.2            0.0          0.069          0.050          0.019          0.045          0.618          0.226          0.032          0.000          0.000          0.050            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.053          0.026          0.003          0.001          0.000          0.000          0.000          0.000          0.000         18.562         13.000          5.562       1905.000         637.91          4.000          25.13          28.90          -0.00                 1.27                 1.13                0.13
 "7 Pongola 1986_87 N14 P"        paddock     21/04/1987        pongola        1986-87          1.000           1987            111            161          alive              0          0.000            0.0          0.000          0.000         31.614         997.41         262.67          0.083          7.320          0.263        2066.00        1930.99         587.65         345.93         136.28          5.297          0.779          1.000          12.56           12.06           3.15           7.33           1.59           0.50           0.00           0.01           0.00          0.315            0.0            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            0.1            0.0          0.039          0.050          0.021          0.043          0.617          0.225          0.031          0.000          0.000          0.026            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.049          0.025          0.003          0.001          0.000          0.000          0.000          0.000          0.000         17.669         13.000          4.669       1920.000         640.32          4.000          24.53          28.21           0.00                 1.27                 1.17                0.14
 "7 Pongola 1986_87 N14 P"        paddock     22/04/1987        pongola        1986-87          1.000           1987            112            162          alive              0          0.000            0.0          0.000          0.000         32.245        1018.25         275.64          0.085          7.614          0.271        2090.54        1950.42         586.76         345.41         141.39          5.293          1.000          1.000          12.56           12.05           3.16           7.31           1.58           0.52           0.00           0.01           0.00          0.316            0.0            0.1            0.0            0.1            1.3            0.9            0.1            0.0            0.0            0.1            0.0          0.006          0.051          0.023          0.042          0.616          0.225          0.031          0.000          0.000          0.014            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.044          0.024          0.003          0.001          0.000          0.000          0.000          0.000          0.000         17.784         13.000          4.784       1935.000         642.92          4.000          25.89          29.77           0.00                 1.28                 1.21                0.14
 "7 Pongola 1986_87 N14 P"        paddock     23/04/1987        pongola        1986-87          1.000           1987            113            163          alive              0          0.000            0.0          0.000          0.000         32.730        1034.70         288.27          0.088          7.933          0.279        2108.76        1963.60         584.70         344.20         146.44          5.281          0.711          1.000          12.56           12.03           3.18           7.29           1.56           0.54           0.00           0.01           0.00          0.316            0.0            0.1            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.044          0.025          0.040          0.615          0.225          0.031          0.000          0.000          0.007            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.040          0.022          0.003          0.001          0.000          0.000          0.000          0.000          0.000         17.899         13.000          4.899       1950.000         644.58          4.000          19.62          22.56          -0.00                 1.28                 1.25                0.15
 "7 Pongola 1986_87 N14 P"        paddock     24/04/1987        pongola        1986-87          1.000           1987            114            164          alive              0          0.000            0.0          0.000          0.000         33.299        1053.40         299.25          0.090          8.154          0.284        2130.67        1981.41         584.14         343.87         150.55          5.278          1.000          1.000          12.56           12.01           3.19           7.27           1.55           0.55           0.00           0.01           0.00          0.316            0.0            0.1            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.035          0.027          0.039          0.614          0.224          0.031          0.000          0.000          0.004            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.037          0.021          0.003          0.000          0.000          0.000          0.000          0.000          0.000         17.999         13.000          4.999       1965.000         646.79          4.000          23.37          26.88           0.00                 1.29                 1.30                0.15
 "7 Pongola 1986_87 N14 P"        paddock     25/04/1987        pongola        1986-87          1.000           1987            115            165          alive              0          0.000            0.0          0.000          0.000         33.698        1067.32         306.71          0.091          8.295          0.287        2145.07        1990.67         581.21         342.14         155.70          5.260          1.000          1.000          12.56           11.99           3.21           7.24           1.54           0.57           0.00           0.01           0.00          0.317            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.027          0.028          0.038          0.613          0.224          0.030          0.000          0.000          0.002            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.034          0.019          0.003          0.000          0.000          0.000          0.000          0.000          0.000         18.110         13.000          5.110       1980.000         647.88          4.000          15.89          18.27           0.00                 1.29                 1.34                0.16
 "7 Pongola 1986_87 N14 P"        paddock     26/04/1987        pongola        1986-87          1.000           1987            116            166          alive              0          0.000            0.0          0.000          0.000         34.301        1087.76         321.23          0.094          8.619          0.295        2167.96        2007.16         578.72         340.68         162.10          5.248          0.863          1.000          12.55           11.96           3.22           7.22           1.52           0.60           0.00           0.01           0.00          0.317            0.0            0.0            0.1            0.1            1.3            0.9            0.1            0.0            0.0            0.0            0.0          0.000          0.023          0.028          0.038          0.613          0.224          0.030          0.000          0.000          0.001            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.000          0.031          0.018          0.003          0.000          0.000          0.000          0.000          0.000          0.000         18.225         13.000          5.225       1995.000         650.25          4.000          24.43          28.10           0.00                 1.29                 1.38                0.16
