SimulationName	Clock.Today	FodderBeet.Leaf.LAI	FodderBeet.Leaf.Live.Nconc	FodderBeet.Leaf.Live.Wt	FodderBeet.Petiole.Live.Wt	FodderBeet.Petiole.Live.Nconc	FodderBeet.TotalDead.Wt	FodderBeet.TotalDead.Nconc	FodderBeet.StorageRoot.Live.Wt	FodderBeet.StorageRoot.Live.Nconc	FodderBeet.AboveGround.Wt	FodderBeet.AboveGround.N	FodderBeet.Leaf.Live.N	FodderBeet.Petiole.Live.N	FodderBeet.StorageRoot.Live.N	FodderBeet.Phenology.Stage	FodderBeet.Structure.LeafTipsAppeared	FodderBeet.Leaf.CoverTotal	Soil.Temperature(1)	Soil.Temperature(2)	Soil.Temperature(3)	Soil.Temperature(4)	Soil.Temperature(5)	Soil.Temperature(6)	Soil.Temperature(7)	Soil.SoilNitrogen.mineral_n(1)	Soil.SoilNitrogen.mineral_n(2)	Soil.SoilNitrogen.mineral_n(3)	Soil.SoilNitrogen.mineral_n(4)	Soil.SoilNitrogen.mineral_n(5)	Soil.SoilNitrogen.mineral_n(6)	Soil.SoilNitrogen.NH4(1)	Soil.SoilNitrogen.NH4(2)	Soil.SoilNitrogen.NH4(3)	Soil.SoilNitrogen.NH4(4)	Soil.SoilNitrogen.NH4(5)	Soil.SoilNitrogen.NH4(6)	Soil.SoilNitrogen.NO3(1)	Soil.SoilNitrogen.NO3(2)	Soil.SoilNitrogen.NO3(3)	Soil.SoilNitrogen.NO3(4)	Soil.SoilNitrogen.NO3(5)	Soil.SoilNitrogen.NO3(6)	Soil.SoilNitrogen.ProfileMineralN	Soil.SoilNitrogen.ProfileNO3	Soil.SoilNitrogen.ProfileNH4	Soil.SoilWater.SW(1)	Soil.SoilWater.SW(2)	Soil.SoilWater.SW(3)	Soil.SoilWater.SW(4)	Soil.SoilWater.SW(5)	Soil.SoilWater.SW(6)	Soil.SoilWater.SW(7)	Soil.SoilWater.ProfileWater	Nit	Irr
LincolnRS2016IrrFullNit0	2016-12-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.04035234	18.90928802	19.1065638	17.98126458	16.99897734	16.00827188	15.4176401	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.20364375	0.2205875	0.228875	0.2367	0.21943125	0.26526875	0.17711875	401.8528125	0	Full
LincolnRS2016IrrNilNit0	2016-12-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.59533568	21.69624063	21.09089063	18.78799167	17.66416484	16.51693828	15.77517656	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.12519375	0.1868375	0.19616875	0.23376875	0.26455	0.28564375	0.1879125	397.2178125	0	Nil
LincolnRS2016IrrFullNit300	2016-12-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.81541771	18.89211953	19.05506563	17.95600911	16.96551771	16.0408224	15.42356849	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.233165625	0.21503125	0.2577	0.3156	0.2822375	0.21111875	0.1483875	431.7426563	300	Full
LincolnRS2016IrrNilNit300	2016-12-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.56909792	21.47515313	21.00487005	18.84628047	17.60967839	16.45671797	15.83552786	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.121184375	0.20739375	0.209	0.282675	0.280625	0.284175	0.20453125	427.5885938	300	Nil
LincolnRS2016IrrFullNit50	2016-12-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.93887604	18.79611016	19.0036651	17.8886125	16.9321612	16.04800469	15.42448932	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.219228125	0.22559375	0.241025	0.30450625	0.26610625	0.2419125	0.1356125	423.4720313	50	Full
LincolnRS2016IrrNilNit50	2016-12-22	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.6019668	21.47547422	20.96648359	18.84500911	17.62877188	16.51306068	15.82116068	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.115396875	0.16885	0.20971875	0.2705	0.259925	0.2517	0.12303125	377.0995313	50	Nil
LincolnRS2016IrrFullNit0	2016-12-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14	*	14.65871576	16.773525	17.51483281	17.87798568	17.09685156	16.09171536	15.48465	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1983	0.220725	0.22823125	0.23625	0.21925625	0.26539375	0.17716875	400.74375	0	Full
LincolnRS2016IrrNilNit0	2016-12-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	13.33333333	*	15.74194102	19.00517005	19.54030573	18.89488438	17.81566094	16.5980763	15.83806198	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.123625	0.18474375	0.19498125	0.23335	0.26454375	0.2856125	0.1878875	396.1678125	0	Nil
LincolnRS2016IrrFullNit300	2016-12-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14	*	14.35371146	16.68289922	17.44314323	17.84204531	17.06204688	16.12472917	15.49100391	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2268625	0.21598125	0.25663125	0.31518125	0.28205625	0.21109375	0.14836875	430.4259375	300	Full
LincolnRS2016IrrNilNit300	2016-12-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	12.66666667	*	15.74454818	19.06531615	19.51142005	18.92216276	17.75976458	16.53678125	15.89930078	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.119546875	0.2058125	0.20755625	0.2820875	0.2805875	0.28415625	0.20443125	426.4495313	300	Nil
LincolnRS2016IrrFullNit50	2016-12-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.29460703	16.60877786	17.50152786	17.79146927	17.03300807	16.13372214	15.4895263	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.214578125	0.2251125	0.24043125	0.30421875	0.26590625	0.241875	0.13566875	422.3835938	50	Full
LincolnRS2016IrrNilNit50	2016-12-23	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.78280625	19.01021615	19.44903307	18.93279531	17.77987344	16.59646589	15.8862349	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.11369375	0.16715625	0.207725	0.26996875	0.26001875	0.25168125	0.12309375	375.87375	50	Nil
LincolnRS2016IrrFullNit0	2016-12-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.2111763	17.33928724	17.08946432	17.45488646	17.04406875	16.15393594	15.55212057	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.18705	0.2191125	0.226525	0.23611875	0.21905625	0.265375	0.17715	398.191875	0	Full
LincolnRS2016IrrNilNit0	2016-12-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.88342917	20.15505703	19.12629375	18.58611615	17.84354453	16.68537552	15.90826927	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.120834375	0.1807875	0.19080625	0.232775	0.26430625	0.28568125	0.1878625	393.6726563	0	Nil
LincolnRS2016IrrFullNit300	2016-12-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.48832409	17.15611563	16.96063724	17.41998438	17.01262161	16.18979531	15.55963151	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.212965625	0.21189375	0.2547125	0.3144625	0.28179375	0.21108125	0.14834375	426.8470313	300	Full
LincolnRS2016IrrNilNit300	2016-12-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.86014766	19.59597865	19.06051953	18.58320052	17.77813724	16.62176953	15.97276068	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.117328125	0.200875	0.20331875	0.2812375	0.28038125	0.284675	0.20443125	423.9435938	300	Nil
LincolnRS2016IrrFullNit50	2016-12-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.39476458	17.21910417	17.00666745	17.36197135	16.98479375	16.1986901	15.55821563	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.202109375	0.2204375	0.239175	0.30396875	0.265725	0.24186875	0.13565	419.2982813	50	Full
LincolnRS2016IrrNilNit50	2016-12-24	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.9733944	19.57388307	19.0011651	18.5936224	17.81380729	16.6852	15.96085365	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.11176875	0.16323125	0.2040125	0.2690875	0.25999375	0.2518	0.12308125	373.6425	50	Nil
LincolnRS2016IrrFullNit0	2016-12-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.31124818	17.58313906	17.48568125	17.25335599	16.91011172	16.16340755	15.59907292	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.178025	0.21731875	0.2251625	0.23584375	0.2188	0.26535625	0.177225	396.0178125	0	Full
LincolnRS2016IrrNilNit0	2016-12-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.32200859	20.37709089	19.7148138	18.51669063	17.77913359	16.73355651	15.97452292	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.118359375	0.17755	0.18769375	0.23224375	0.264375	0.28565	0.1879375	391.7564063	0	Nil
LincolnRS2016IrrFullNit300	2016-12-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.54524583	17.18211849	17.19769271	17.22645911	16.87070104	16.19996016	15.60928411	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.20164375	0.20845	0.2530125	0.3139375	0.28145	0.211075	0.148425	423.8840625	300	Full
LincolnRS2016IrrNilNit300	2016-12-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.31680638	19.96252031	19.58477656	18.53524635	17.70926901	16.6662026	16.03629089	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.114940625	0.1970375	0.2000875	0.2809625	0.2802	0.28474375	0.20435	421.8998438	300	Nil
LincolnRS2016IrrFullNit50	2016-12-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.71013294	17.30021302	17.30816589	17.15661302	16.84633359	16.20724583	15.60673073	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.192609375	0.21684375	0.23815	0.3040125	0.2655125	0.2418625	0.13564375	416.9723438	50	Full
LincolnRS2016IrrNilNit50	2016-12-25	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.41287005	19.94595651	19.54722005	18.54711354	17.75142188	16.73479219	16.02799896	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.109425	0.1600125	0.20074375	0.2684125	0.26	0.25181875	0.12310625	371.64	50	Nil
LincolnRS2016IrrFullNit0	2016-12-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.86558984	17.68635859	17.42619818	17.15474948	16.82328333	16.14282005	15.62229193	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1708	0.215475	0.22390625	0.23550625	0.218625	0.26523125	0.17713125	394.06125	0	Full
LincolnRS2016IrrNilNit0	2016-12-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.81958164	20.22143594	19.54389557	18.529225	17.77533125	16.75726198	16.02295026	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.116565625	0.17464375	0.184725	0.23179375	0.2643375	0.28565625	0.187925	390.0126563	0	Nil
LincolnRS2016IrrFullNit300	2016-12-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.2058737	17.21632786	17.06667292	17.12059115	16.77992161	16.17375729	15.6291112	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.19178125	0.20468125	0.25120625	0.31336875	0.28106875	0.2109375	0.1484125	420.9675	300	Full
LincolnRS2016IrrNilNit300	2016-12-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.70856393	19.79679714	19.41055938	18.5482849	17.7057401	16.6868638	16.0816612	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.113084375	0.1937	0.19685	0.2803	0.279975	0.28475625	0.20434375	419.8851563	300	Nil
LincolnRS2016IrrFullNit50	2016-12-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.2120707	17.42056563	17.2493625	17.05206042	16.7595349	16.18569245	15.62947969	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.184690625	0.21318125	0.23685625	0.30384375	0.2652625	0.2419	0.1356375	414.7307813	50	Full
LincolnRS2016IrrNilNit50	2016-12-26	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.5945332	19.76192083	19.3902125	18.55960078	17.75011328	16.75834583	16.07533958	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.107525	0.1570875	0.1979125	0.26756875	0.260075	0.2516375	0.1230875	369.77625	50	Nil
LincolnRS2016IrrFullNit0	2016-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.11086953	18.27560833	17.79204193	17.1160625	16.76199036	16.11618281	15.62852969	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.162484375	0.212625	0.22201875	0.23510625	0.218425	0.26514375	0.17715	391.6195313	0	Full
LincolnRS2016IrrNilNit0	2016-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.89160938	20.49414974	19.66999375	18.52014661	17.77537891	16.77986094	16.06007734	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.11419375	0.171575	0.1816125	0.2315375	0.2643375	0.28565	0.18799375	388.2046875	0	Nil
LincolnRS2016IrrFullNit300	2016-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.54178255	17.81701953	17.41502214	17.06455469	16.71005521	16.14579115	15.63493542	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1804125	0.1994375	0.2488	0.3128125	0.2807375	0.21086875	0.14839375	417.46125	300	Full
LincolnRS2016IrrNilNit300	2016-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.82106914	20.08068125	19.56805443	18.53906953	17.70687318	16.71170651	16.11742318	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.110553125	0.19014375	0.19335625	0.27959375	0.279775	0.28478125	0.204225	417.6239063	300	Nil
LincolnRS2016IrrFullNit50	2016-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.70382031	18.07593958	17.6076138	17.00417891	16.69249714	16.15854453	15.63366771	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.175371875	0.2087	0.23513125	0.3037375	0.26499375	0.24198125	0.13563125	412.0532813	50	Full
LincolnRS2016IrrNilNit50	2016-12-27	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	20.73234935	20.04472109	19.53942943	18.55104323	17.75341953	16.78339766	16.11465885	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.10535625	0.153775	0.1946625	0.2670375	0.26018125	0.25156875	0.12305	367.8196875	50	Nil
LincolnRS2016IrrFullNit0	2016-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.54117995	17.76824766	17.82606328	17.18632891	16.74429714	16.09802318	15.62860286	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1581	0.210425	0.2205875	0.23515625	0.218175	0.2650125	0.17714375	390.10125	0	Full
LincolnRS2016IrrNilNit0	2016-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.63711042	19.64477656	19.5327974	18.5605526	17.78854219	16.80138177	16.09439714	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.11279375	0.16975625	0.179875	0.23143125	0.26419375	0.2856	0.18789375	387.080625	0	Nil
LincolnRS2016IrrFullNit300	2016-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.97865417	17.3132112	17.4259013	17.11127031	16.68275365	16.12257344	15.63533099	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.173940625	0.1964375	0.24670625	0.31233125	0.2804125	0.2108	0.1483375	415.1329688	300	Full
LincolnRS2016IrrNilNit300	2016-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.60359466	19.49657292	19.45834349	18.58212578	17.72122214	16.73347969	16.1480487	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.10891875	0.1886	0.191275	0.2790375	0.2794625	0.28505625	0.2042375	416.3484375	300	Nil
LincolnRS2016IrrFullNit50	2016-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.09260208	17.50968906	17.66121693	17.07257813	16.66935	16.13672708	15.63697344	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.170703125	0.20583125	0.23348125	0.30369375	0.26476875	0.2421875	0.1355125	410.3732813	50	Full
LincolnRS2016IrrNilNit50	2016-12-28	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.49715052	19.4618612	19.41029479	18.59720703	17.76498594	16.80630104	16.14709531	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1037875	0.15211875	0.19245	0.266675	0.260325	0.25149375	0.1230625	366.5878125	50	Nil
LincolnRS2016IrrFullNit0	2016-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.49624935	16.8480388	17.07289063	17.1349125	16.75084557	16.09473854	15.63403958	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2428625	0.23120625	0.23101875	0.23523125	0.21803125	0.26501875	0.17713125	409.0396875	0	Full
LincolnRS2016IrrNilNit0	2016-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.90789115	18.85154974	18.74442891	18.45978568	17.80006328	16.82512656	16.12332448	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.111659375	0.1674375	0.1776375	0.2311125	0.2640125	0.28543125	0.1878125	385.6664063	0	Nil
LincolnRS2016IrrFullNit300	2016-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	14.89127083	16.4570875	16.72281536	17.03415208	16.67743828	16.11216979	15.63545859	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.27809375	0.24768125	0.263	0.31221875	0.2802125	0.21074375	0.14840625	443.240625	300	Full
LincolnRS2016IrrNilNit300	2016-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.01170156	18.64833099	18.68038776	18.47043151	17.7320599	16.75770885	16.17711536	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.10740625	0.18588125	0.18870625	0.278475	0.2792	0.28540625	0.20419375	414.7875	300	Nil
LincolnRS2016IrrFullNit50	2016-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.00029219	16.63450313	16.94181615	17.01109141	16.67390911	16.13054609	15.63827682	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2493375	0.25101875	0.23855	0.30358125	0.264525	0.24225625	0.13549375	430.3753125	50	Full
LincolnRS2016IrrNilNit50	2016-12-29	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	17.1156401	18.61602656	18.64998958	18.48805938	17.7802151	16.82935443	16.17743411	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.102515625	0.14981875	0.1897375	0.26629375	0.2602125	0.25148125	0.123025	365.0751563	50	Nil
LincolnRS2016IrrFullNit0	2016-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.21978737	16.23659896	16.41623125	16.91274115	16.69973516	16.09202865	15.64215182	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.225528125	0.23173125	0.229475	0.2353875	0.21784375	0.26501875	0.17706875	406.0270313	0	Full
LincolnRS2016IrrNilNit0	2016-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.54959974	19.24634818	18.51252396	18.25182005	17.74467214	16.84030859	16.15200964	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1105625	0.16454375	0.1744	0.23040625	0.26389375	0.285425	0.1878875	383.8696875	0	Nil
LincolnRS2016IrrFullNit300	2016-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.72515521	15.85439427	16.02638958	16.80303594	16.61867552	16.10340417	15.6389599	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.256834375	0.2413625	0.2599	0.31206875	0.27988125	0.210675	0.1483125	437.9807813	300	Full
LincolnRS2016IrrNilNit300	2016-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.51702995	18.7784099	18.4502112	18.25456432	17.67613229	16.77157448	16.20676354	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1063875	0.182075	0.18440625	0.2772875	0.27885625	0.28584375	0.20418125	412.441875	300	Nil
LincolnRS2016IrrFullNit50	2016-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	15.77315846	16.00105807	16.25956224	16.77877526	16.61956745	16.12423229	15.64369063	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.236128125	0.2449625	0.23840625	0.30378125	0.26444375	0.24236875	0.1354625	427.5023438	50	Full
LincolnRS2016IrrNilNit50	2016-12-30	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	19.43364427	18.73692109	18.40257604	18.26786068	17.72698542	16.84623438	16.20657865	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1017375	0.14694375	0.18633125	0.26546875	0.25998125	0.25141875	0.123025	363.1696875	50	Nil
LincolnRS2016IrrFullNit0	2016-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.66578633	17.53990443	17.14999141	16.73985859	16.58936536	16.06797396	15.64301068	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.212878125	0.2304125	0.22899375	0.23555	0.21786875	0.264825	0.1770625	403.7835938	0	Full
LincolnRS2016IrrNilNit0	2016-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.85985299	20.75743906	19.59135417	18.22454948	17.66699245	16.83302005	16.17194271	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.109628125	0.1625625	0.17233125	0.22971875	0.26384375	0.28538125	0.18781875	382.5567188	0	Nil
LincolnRS2016IrrFullNit300	2016-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.43519414	17.25963411	16.78191719	16.63825859	16.49995677	16.07569844	15.63807708	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.241209375	0.23585625	0.258675	0.3120625	0.2794	0.21046875	0.1483375	434.2429688	300	Full
LincolnRS2016IrrNilNit300	2016-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.95729805	20.31656901	19.51655938	18.24629922	17.59700495	16.76429766	16.22113802	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.10536875	0.1799125	0.18154375	0.2763375	0.27864375	0.2860375	0.20410625	410.7928125	300	Nil
LincolnRS2016IrrFullNit50	2016-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.51357852	17.35551172	16.93904427	16.6105401	16.50814271	16.0982349	15.6440737	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.224665625	0.2400875	0.238575	0.30401875	0.26446875	0.24255	0.13545	425.2317188	50	Full
LincolnRS2016IrrNilNit50	2016-12-31	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.98635052	20.28757292	19.44729896	18.25977943	17.65033724	16.8363599	16.22466719	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.100859375	0.14504375	0.1841625	0.264525	0.25989375	0.2512125	0.12301875	361.7292188	50	Nil
LincolnRS2016IrrFullNit0	2017-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.83546172	19.53923828	18.28910781	16.85105625	16.53381953	16.03090885	15.63323594	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.195859375	0.22643125	0.22710625	0.235525	0.21795625	0.26474375	0.177	400.0429688	0	Full
LincolnRS2016IrrNilNit0	2017-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	27.23717135	22.99265651	20.76742057	18.44417734	17.68093802	16.81887266	16.18138802	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1075875	0.15979375	0.16845	0.22878125	0.2638375	0.2853625	0.18781875	380.3821875	0	Nil
LincolnRS2016IrrFullNit300	2017-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.36983477	19.07606276	17.97421979	16.74897448	16.43762526	16.03082813	15.62421589	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2173375	0.22395625	0.25560625	0.31246875	0.27920625	0.2104125	0.148275	427.9846875	300	Full
LincolnRS2016IrrNilNit300	2017-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	27.04829193	22.16995938	20.64608646	18.48374531	17.616775	16.75428281	16.22918203	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.103203125	0.1753125	0.17635	0.2748625	0.27851875	0.28644375	0.20406875	407.8504688	300	Nil
LincolnRS2016IrrFullNit50	2017-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	22.54742695	19.4131974	18.01274479	16.73111094	16.45297891	16.05721536	15.6336276	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.2051625	0.2313	0.23735625	0.30416875	0.26446875	0.242575	0.13536875	420.650625	50	Full
LincolnRS2016IrrNilNit50	2017-01-01	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	27.30558841	22.24872448	20.66140911	18.50521042	17.66468438	16.82706979	16.23196823	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.099359375	0.1420625	0.18110625	0.26375	0.260075	0.251125	0.12295	359.9151563	50	Nil
LincolnRS2016IrrFullNit0	2017-01-02	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	16.52319974	18.44095208	18.49155443	17.21915026	16.59620078	16.01218724	15.62120313	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	0.1878125	0.2238625	0.226375	0.23613125	0.21884375	0.264775	0.17693125	398.668125	0	Full
