RunDescr,StepDate,Manager_pasture_nh4_uptake_1_,Manager_pasture_nh4_uptake_2_,Manager_pasture_nh4_uptake_3_,Manager_pasture_nh4_uptake_4_,Manager_pasture_nh4_uptake_5_,Manager_pasture_nh4_uptake_6_,Manager_pasture_nh4_uptake_7_,Manager_pasture_nh4_uptake_8_,Manager_pasture_nh4_uptake_9_,Manager_pasture_no3_uptake_1_,Manager_pasture_no3_uptake_2_,Manager_pasture_no3_uptake_3_,Manager_pasture_no3_uptake_4_,Manager_pasture_no3_uptake_5_,Manager_pasture_no3_uptake_6_,Manager_pasture_no3_uptake_7_,Manager_pasture_no3_uptake_8_,Manager_pasture_no3_uptake_9_,Manager_pasture_sw_uptake_1_,Manager_pasture_sw_uptake_2_,Manager_pasture_sw_uptake_3_,Manager_pasture_sw_uptake_4_,Manager_pasture_sw_uptake_5_,Manager_pasture_sw_uptake_6_,Manager_pasture_sw_uptake_7_,Manager_pasture_sw_uptake_8_,Manager_pasture_sw_uptake_9_,Manager_soil_water,Manager_total_n,Manager_total_nh4,Manager_total_nh4_uptake,Manager_total_no3,Manager_total_no3_uptake,Manager_total_sw_uptake,farm_pasture01_surfaceom_model_surfaceom_cover,farm_pasture01_surfaceom_model_surfaceom_n,farm_pasture01_surfaceom_model_surfaceom_wt,farm_pasture01_Sub_Clover_cover_green,farm_pasture01_Sub_Clover_cover_tot,farm_pasture01_Sub_Clover_residue_cover,farm_pasture01_Sub_Clover_dead_dm,farm_pasture01_Sub_Clover_litter_dm,farm_pasture01_Sub_Clover_green_dm,farm_pasture01_Sub_Clover_avail_dm,farm_pasture01_Sub_Clover_avail_green,farm_pasture01_Sub_Clover_root_dm,farm_pasture01_Sub_Clover_root_n,farm_pasture01_Sub_Clover_seed_dm,farm_pasture01_Sub_Clover_glf_gai,farm_pasture01_Sub_Clover_glf_vpd,farm_pasture01_Sub_Clover_glf_sm,farm_pasture01_Sub_Clover_glf_tmp,farm_pasture01_Sub_Clover_glf_wl,farm_pasture01_Sub_Clover_glf_nitr,farm_pasture01_Sub_Clover_n_fixed,farm_pasture01_Sub_Clover_uptake_nh4_1_,farm_pasture01_Sub_Clover_uptake_nh4_2_,farm_pasture01_Sub_Clover_uptake_nh4_3_,farm_pasture01_Sub_Clover_uptake_nh4_4_,farm_pasture01_Sub_Clover_uptake_nh4_5_,farm_pasture01_Sub_Clover_uptake_nh4_6_,farm_pasture01_Sub_Clover_uptake_nh4_7_,farm_pasture01_Sub_Clover_uptake_nh4_8_,farm_pasture01_Sub_Clover_uptake_nh4_9_,farm_pasture01_Sub_Clover_lai
Pasture_component_test:Pasture_component_test,1992-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263467,0.292588,0.666206,0.420978,0.0,0.0,0.0,0.0,0.0,648.869,150.047,7.63106,0.0,142.416,0.0,1.64324,0.335146,21.9669,816.376,0.978348,0.991053,0.58678,987.039,5.33483,3014.56,3605.49,2613.12,1099.65,0.025,232.902,0.978118,1.0,1.0,0.488311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29205
Pasture_component_test:Pasture_component_test,1992-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210699,0.235903,0.541744,0.342207,0.0,0.0,0.0,0.0,0.0,646.467,150.338,7.64652,0.0,142.691,0.0,1.33055,0.329789,21.5318,800.324,0.978735,0.991233,0.587739,991.522,2.86388,3033.89,3625.71,2631.33,1098.25,0.025,232.436,0.978348,1.0,1.0,0.52151,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30855
Pasture_component_test:Pasture_component_test,1992-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231256,0.262564,0.608809,0.385048,0.0,0.0,0.0,0.0,0.0,644.978,150.622,7.63369,0.0,142.988,0.0,1.48768,0.327506,21.3391,793.524,0.979113,0.991441,0.590216,988.992,8.87062,3052.99,3648.34,2650.48,1096.66,0.025,231.971,0.978735,1.0,1.0,0.533837,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32474
Pasture_component_test:Pasture_component_test,1992-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13663,0.151867,0.349713,0.22341,0.0,0.0,0.0,0.0,0.0,650.429,150.873,7.581,0.0,143.292,0.0,0.861619,0.33494,21.8981,815.758,0.979549,0.991654,0.591898,959.003,35.4107,3078.24,3669.35,2674.93,1095.18,0.025,231.507,0.979113,0.930079,1.0,0.543562,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34342
Pasture_component_test:Pasture_component_test,1992-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215676,0.212123,0.45761,0.29005,0.0,0.0,0.0,0.0,0.0,651.092,151.12,7.55887,0.0,143.561,0.0,1.17546,0.334877,21.8738,815.565,0.979447,0.991322,0.577775,949.277,16.696,3071.86,3638.66,2672.69,1092.44,0.025,231.044,0.979549,1.0,1.0,0.536047,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34042
Pasture_component_test:Pasture_component_test,1992-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181997,0.187863,0.399776,0.248989,0.0,0.0,0.0,0.0,0.0,650.01,151.293,7.48383,0.0,143.809,0.0,1.01863,0.334278,21.8178,813.766,0.979689,0.991286,0.57098,945.571,6.81486,3084.14,3634.93,2682.54,1090.25,0.0249995,230.582,0.979447,1.0,1.0,0.507286,0.997235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35089
Pasture_component_test:Pasture_component_test,1992-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250543,0.275049,0.595269,0.368266,0.0,0.0,0.0,0.0,0.0,656.413,151.381,7.43474,0.0,143.947,0.0,1.48913,0.34294,22.4774,839.958,0.979403,0.991217,0.573568,912.92,37.0342,3072.54,3624.0,2674.05,1086.02,0.0250338,230.121,0.979689,1.0,1.0,0.479129,0.980629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33595
Pasture_component_test:Pasture_component_test,1992-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178564,0.175106,0.363635,0.222922,0.0,0.0,0.0,0.0,0.0,656.229,151.509,7.44949,0.0,144.059,0.0,0.940227,0.340215,22.2431,831.683,0.979762,0.99105,0.557759,910.218,10.6758,3091.64,3610.05,2689.15,1084.15,0.0250136,229.66,0.979403,1.0,1.0,0.50393,0.905114,1.0,11.2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35195
Pasture_component_test:Pasture_component_test,1992-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219253,0.236143,0.495691,0.303008,0.0,0.0,0.0,0.0,0.0,667.195,151.46,7.43219,0.0,144.028,0.0,1.2541,0.34976,22.9699,860.828,0.979805,0.991114,0.559976,872.565,44.1677,3092.29,3608.93,2692.2,1081.65,0.0250084,229.201,0.979762,1.0,1.0,0.48446,0.872581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35483
Pasture_component_test:Pasture_component_test,1992-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302538,0.264592,0.577818,0.344355,0.0,0.0,0.0,0.0,0.0,668.853,151.363,7.42213,0.0,143.941,0.0,1.4893,0.350994,23.0468,864.626,0.979903,0.990756,0.54002,859.754,19.53,3095.88,3574.7,2695.42,1079.21,0.0250016,228.743,0.979805,1.0,1.0,0.49144,0.811108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36005
Pasture_component_test:Pasture_component_test,1992-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26521,0.251086,0.552146,0.342618,0.0,0.0,0.0,0.0,0.0,674.149,151.201,7.39007,0.0,143.81,0.0,1.41106,0.356224,23.4397,880.81,0.980214,0.990806,0.535313,835.378,30.5417,3113.42,3577.07,2711.15,1077.09,0.025,228.285,0.979903,1.0,1.0,0.497362,0.810633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37406
Pasture_component_test:Pasture_component_test,1992-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418691,0.384286,0.844994,0.547709,0.0,0.0,0.0,0.0,0.0,671.133,151.089,7.37531,0.0,143.714,0.0,2.19568,0.350979,23.0061,864.581,0.980581,0.990701,0.521136,841.715,1.34039,3135.1,3575.37,2732.31,1075.06,0.025,227.829,0.980214,1.0,1.0,0.511107,0.803009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39082
Pasture_component_test:Pasture_component_test,1992-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196453,0.212741,0.465767,0.301736,0.0,0.0,0.0,0.0,0.0,672.493,151.108,7.43978,0.0,143.668,0.0,1.1767,0.346357,22.6069,850.388,0.98076,0.990935,0.528858,837.626,16.9315,3143.37,3596.87,2742.31,1072.76,0.025,227.373,0.980581,0.829179,1.0,0.582345,0.817144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.40061
Pasture_component_test:Pasture_component_test,1992-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247039,0.270168,0.591436,0.382112,0.0,0.0,0.0,0.0,0.0,671.144,151.033,7.38793,0.0,143.645,0.0,1.49075,0.343619,22.3766,842.028,0.981177,0.991022,0.523038,838.001,6.46336,3168.52,3609.78,2765.32,1070.64,0.025,226.918,0.98076,1.0,1.0,0.563609,0.823267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41978
Pasture_component_test:Pasture_component_test,1992-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135948,0.155405,0.347275,0.224808,0.0,0.0,0.0,0.0,0.0,675.336,150.889,7.28648,0.0,143.603,0.0,0.863435,0.349516,22.8246,860.078,0.981573,0.991227,0.5239,815.202,25.6286,3197.0,3634.23,2793.4,1068.5,0.0249993,226.464,0.981177,0.889667,1.0,0.533958,0.890417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43771
Pasture_component_test:Pasture_component_test,1992-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200749,0.21228,0.465107,0.299752,0.0,0.0,0.0,0.0,0.0,679.041,150.723,7.22027,0.0,143.503,0.0,1.17789,0.353835,23.1471,873.4,0.981687,0.991097,0.513868,795.762,24.3137,3202.5,3621.89,2801.81,1066.0,0.0249994,226.011,0.981573,1.0,1.0,0.502626,0.847946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44366
Pasture_component_test:Pasture_component_test,1992-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222091,0.227448,0.492388,0.314633,0.0,0.0,0.0,0.0,0.0,678.054,150.528,7.15582,0.0,143.372,0.0,1.25656,0.353729,23.1281,873.074,0.982051,0.991055,0.501622,790.998,7.93228,3229.03,3624.65,2825.72,1063.85,0.0249983,225.559,0.981687,1.0,1.0,0.473485,0.810483,1.0,1.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4606
Pasture_component_test:Pasture_component_test,1992-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310512,0.343757,0.751027,0.480242,0.0,0.0,0.0,0.0,0.0,674.921,150.393,7.17492,0.0,143.218,0.0,1.88554,0.348795,22.7235,857.862,0.982297,0.991167,0.501015,797.523,1.26619,3244.68,3641.53,2842.74,1061.58,0.0249986,225.108,0.982051,1.0,1.0,0.481669,0.830061,1.0,0.681434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47316
Pasture_component_test:Pasture_component_test,1992-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193006,0.226137,0.509885,0.328313,0.0,0.0,0.0,0.0,0.0,688.801,150.188,7.17413,0.0,143.014,0.0,1.25734,0.356662,23.3126,882.17,0.982533,0.991444,0.510176,763.634,42.6585,3262.61,3666.7,2860.4,1059.33,0.0249985,224.658,0.982297,0.788029,1.0,0.512082,0.923799,1.0,0.917866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48549
Pasture_component_test:Pasture_component_test,1992-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269627,0.23234,0.510764,0.323513,0.0,0.0,0.0,0.0,0.0,687.48,149.914,7.13515,0.0,142.779,0.0,1.33624,0.355563,23.2117,878.757,0.982828,0.991193,0.487168,760.811,8.0195,3283.65,3649.9,2881.07,1057.07,0.0249985,224.209,0.982533,1.0,1.0,0.484014,0.804224,1.0,0.919394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50016
Pasture_component_test:Pasture_component_test,1992-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252972,0.251702,0.553461,0.357136,0.0,0.0,0.0,0.0,0.0,685.89,149.624,7.07621,0.0,142.547,0.0,1.41527,0.355631,23.2067,878.968,0.983107,0.991298,0.484873,755.783,7.98929,3308.02,3668.82,2905.05,1054.84,0.0249985,233.204,0.982828,1.0,1.0,0.45442,0.801831,1.0,1.44937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51393
Pasture_component_test:Pasture_component_test,1992-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273059,0.298914,0.656044,0.423603,0.0,0.0,0.0,0.0,0.0,682.43,149.371,7.02861,0.0,142.343,0.0,1.65162,0.35321,23.0071,871.467,0.983361,0.991382,0.482095,758.286,1.20736,3330.48,3687.26,2927.77,1052.61,0.0249986,241.524,0.983107,1.0,1.0,0.441289,0.811686,1.0,1.32158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52672
Pasture_component_test:Pasture_component_test,1992-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240925,0.282128,0.636953,0.413371,0.0,0.0,0.0,0.0,0.0,678.896,149.18,7.00239,0.0,142.178,0.0,1.57338,0.350024,22.746,861.639,0.983614,0.991554,0.484541,762.458,1.2117,3353.74,3714.61,2950.94,1050.4,0.0249986,250.413,0.983361,1.0,1.0,0.446125,0.907074,1.0,1.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53993
Pasture_component_test:Pasture_component_test,1992-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208244,0.249247,0.579973,0.378941,0.0,0.0,0.0,0.0,0.0,679.789,149.048,7.02764,0.0,142.021,0.0,1.4164,0.349929,22.7148,861.346,0.983568,0.991635,0.490956,753.544,17.9395,3349.04,3721.08,2949.6,1047.84,0.0249994,250.814,0.983614,1.0,1.0,0.468563,0.928273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53925
Pasture_component_test:Pasture_component_test,1992-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190172,0.20661,0.473961,0.309538,0.0,0.0,0.0,0.0,0.0,676.449,148.948,7.02728,0.0,141.921,0.0,1.18028,0.345279,22.3374,847.093,0.983805,0.991642,0.48393,760.257,1.20405,3369.16,3728.22,2966.76,1045.58,0.0249986,259.203,0.983568,1.0,1.0,0.487152,0.938599,1.0,1.19489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55219
Pasture_component_test:Pasture_component_test,1992-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18043,0.20708,0.479918,0.313138,0.0,0.0,0.0,0.0,0.0,691.001,148.733,6.9771,0.0,141.756,0.0,1.18057,0.354625,23.0424,875.846,0.9838,0.991772,0.492125,725.193,41.6374,3367.6,3734.61,2967.78,1043.03,0.0249995,259.559,0.983805,1.0,1.0,0.47086,0.947989,1.0,0.171947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55311
Pasture_component_test:Pasture_component_test,1992-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279105,0.237153,0.503545,0.318165,0.0,0.0,0.0,0.0,0.0,691.895,148.469,6.9387,0.0,141.53,0.0,1.33797,0.356012,23.132,880.149,0.983834,0.991449,0.471065,714.22,17.6244,3368.91,3700.6,2968.76,1040.53,0.0249995,260.894,0.9838,1.0,1.0,0.459852,0.821774,1.0,0.092203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55595
Pasture_component_test:Pasture_component_test,1992-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393443,0.361342,0.794808,0.496779,0.0,0.0,0.0,0.0,0.0,690.434,148.221,6.9409,0.0,141.281,0.0,2.04637,0.354199,22.9673,874.528,0.983946,0.991431,0.46623,710.815,12.6007,3376.63,3699.13,2975.72,1038.13,0.0249992,265.204,0.983834,1.0,1.0,0.475054,0.80708,1.0,0.81135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56308
Pasture_component_test:Pasture_component_test,1992-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335839,0.337402,0.741899,0.474037,0.0,0.0,0.0,0.0,0.0,686.107,147.974,6.92308,0.0,141.051,0.0,1.88918,0.350116,22.6347,861.922,0.984184,0.991493,0.462111,716.849,1.13286,3398.13,3713.56,2995.58,1035.87,0.0249988,273.343,0.983946,1.0,1.0,0.479721,0.814481,1.0,1.29128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57617
Pasture_component_test:Pasture_component_test,1992-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239027,0.270029,0.600688,0.386216,0.0,0.0,0.0,0.0,0.0,686.259,147.732,6.90285,0.0,140.829,0.0,1.49596,0.351224,22.7028,865.335,0.984402,0.991693,0.46744,707.153,16.5232,3417.11,3738.56,3014.88,1033.56,0.0249989,280.278,0.984184,1.0,1.0,0.489523,0.86612,1.0,1.30552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58832
Pasture_component_test:Pasture_component_test,1992-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207683,0.226804,0.502213,0.323335,0.0,0.0,0.0,0.0,0.0,691.685,147.509,6.90598,0.0,140.603,0.0,1.26003,0.353988,22.8901,873.874,0.984481,0.991711,0.465857,689.3,28.0625,3421.61,3738.44,3021.08,1031.12,0.0249992,283.26,0.984402,1.0,1.0,0.507983,0.876888,1.0,0.366901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59409
Pasture_component_test:Pasture_component_test,1992-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333535,0.324116,0.705694,0.448099,0.0,0.0,0.0,0.0,0.0,688.502,147.28,6.89181,0.0,140.389,0.0,1.81144,0.35034,22.5882,862.612,0.984478,0.991505,0.452719,692.769,5.27439,3419.69,3717.96,3019.92,1028.59,0.0249995,283.499,0.984481,1.0,1.0,0.509289,0.809199,1.0,0.29979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59549
Pasture_component_test:Pasture_component_test,1992-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26414,0.28708,0.625356,0.398589,0.0,0.0,0.0,0.0,0.0,685.25,147.107,6.89604,0.0,140.211,0.0,1.57517,0.34566,22.2059,848.256,0.984724,0.991684,0.455633,698.173,4.90199,3441.27,3741.82,3038.74,1026.32,0.0249988,292.18,0.984478,1.0,1.0,0.538326,0.822321,1.0,1.29885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60985
Pasture_component_test:Pasture_component_test,1992-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19867,0.228179,0.508048,0.32555,0.0,0.0,0.0,0.0,0.0,691.577,146.972,6.93597,0.0,140.036,0.0,1.26045,0.345865,22.1852,848.882,0.984811,0.991865,0.464401,683.578,29.4085,3444.99,3757.54,3044.56,1023.87,0.0249992,296.113,0.984724,1.0,1.0,0.581273,0.888909,1.0,0.710779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61686
Pasture_component_test:Pasture_component_test,1992-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332975,0.325119,0.706213,0.447745,0.0,0.0,0.0,0.0,0.0,688.007,146.746,6.90021,0.0,139.846,0.0,1.81205,0.342335,21.8988,838.118,0.984908,0.991697,0.449885,687.853,4.03185,3450.68,3741.9,3050.02,1021.39,0.0249993,298.403,0.984811,1.0,1.0,0.561085,0.810986,1.0,0.501857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6233
Pasture_component_test:Pasture_component_test,1992-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314692,0.344846,0.752418,0.479066,0.0,0.0,0.0,0.0,0.0,685.759,146.494,6.83871,0.0,139.656,0.0,1.89102,0.342655,21.9119,839.092,0.98526,0.991913,0.451374,682.534,10.1015,3488.88,3777.08,3084.45,1019.23,0.0249985,310.397,0.984907,1.0,1.0,0.540629,0.831315,1.0,2.35191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64262
Pasture_component_test:Pasture_component_test,1992-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343907,0.386312,0.852647,0.545295,0.0,0.0,0.0,0.0,0.0,680.973,146.323,6.81455,0.0,139.508,0.0,2.12816,0.338397,21.5733,826.18,0.98555,0.992043,0.449339,689.644,1.08697,3518.52,3805.86,3115.13,1017.02,0.0249988,320.313,0.98526,1.0,1.0,0.547165,0.87706,1.0,1.72073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65957
Pasture_component_test:Pasture_component_test,1992-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226975,0.268065,0.609936,0.393061,0.0,0.0,0.0,0.0,0.0,686.638,146.173,6.81213,0.0,139.361,0.0,1.49804,0.341277,21.7668,834.905,0.985768,0.992298,0.458826,672.532,28.5612,3538.25,3837.1,3136.0,1014.72,0.0249989,327.701,0.98555,0.978662,1.0,0.574861,0.932236,1.0,1.54141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67333
Pasture_component_test:Pasture_component_test,1992-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342529,0.341817,0.736947,0.471382,0.0,0.0,0.0,0.0,0.0,693.908,145.935,6.8017,0.0,139.133,0.0,1.89268,0.34501,22.0258,846.27,0.985876,0.99223,0.449843,653.079,30.6013,3545.38,3828.26,3144.58,1012.3,0.0249992,330.543,0.985769,1.0,1.0,0.573915,0.870509,1.0,0.579265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68112
Pasture_component_test:Pasture_component_test,1992-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316391,0.275614,0.606204,0.379194,0.0,0.0,0.0,0.0,0.0,691.654,145.631,6.74313,0.0,138.887,0.0,1.5774,0.344611,21.9835,845.053,0.986195,0.992175,0.43317,649.887,8.56577,3582.52,3836.78,3178.33,1010.15,0.0249985,341.47,0.985876,1.0,1.0,0.540955,0.816129,1.0,2.44521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69972
Pasture_component_test:Pasture_component_test,1992-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395148,0.394718,0.86793,0.551282,0.0,0.0,0.0,0.0,0.0,687.422,145.336,6.69682,0.0,138.639,0.0,2.20908,0.342637,21.8233,839.037,0.986338,0.992221,0.4306,651.713,3.04816,3595.33,3848.66,3193.9,1007.77,0.0249992,343.736,0.986195,1.0,1.0,0.516126,0.807671,1.0,0.553232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70857
