date,comp,value1,value2,value3,value4,value5,value6
 3 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Mar 1991, 3, 0.00000,0.00018,0.00025,0.00043,0.00031,0.00000
 4 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Mar 1991, 3, 0.00000,0.00015,0.00022,0.00037,0.00027,0.00000
 5 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Mar 1991, 3, 0.00000,0.00014,0.00020,0.00034,0.00024,0.00000
 6 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Mar 1991, 3, 0.00000,0.00016,0.00023,0.00039,0.00027,0.00000
 7 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Mar 1991, 3, 0.00000,0.00015,0.00022,0.00038,0.00027,0.00000
 8 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Mar 1991, 3, 0.00000,0.00013,0.00020,0.00033,0.00023,0.00000
 9 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Mar 1991, 3, 0.00000,0.00012,0.00019,0.00032,0.00022,0.00000
10 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Mar 1991, 3, 0.00000,0.00005,0.00008,0.00014,0.00009,0.00000
11 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Mar 1991, 3, 0.00000,0.00008,0.00012,0.00021,0.00014,0.00000
12 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Mar 1991, 3, 0.00000,0.00004,0.00007,0.00012,0.00008,0.00000
13 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Mar 1991, 3, 0.00000,0.00004,0.00007,0.00011,0.00008,0.00000
14 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Mar 1991, 3, 0.00000,0.00004,0.00007,0.00012,0.00008,0.00000
15 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Mar 1991, 3, 0.00000,0.00003,0.00005,0.00009,0.00006,0.00000
16 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Mar 1991, 3, 0.00000,0.00005,0.00009,0.00014,0.00009,0.00000
17 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Mar 1991, 3, 0.00000,0.00005,0.00008,0.00013,0.00008,0.00000
18 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Mar 1991, 3, 0.00000,0.00004,0.00006,0.00010,0.00007,0.00000
19 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Mar 1991, 3, 0.00000,0.00003,0.00006,0.00009,0.00006,0.00000
20 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Mar 1991, 3, 0.00000,0.00003,0.00005,0.00008,0.00005,0.00000
21 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Mar 1991, 3, 0.00000,0.00002,0.00004,0.00006,0.00004,0.00000
22 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Mar 1991, 3, 0.00000,0.00003,0.00005,0.00008,0.00005,0.00000
23 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Mar 1991, 3, 0.00000,0.00002,0.00004,0.00007,0.00004,0.00000
24 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Mar 1991, 3, 0.00000,0.00001,0.00003,0.00004,0.00003,0.00000
25 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Mar 1991, 3, 0.00000,0.00002,0.00003,0.00005,0.00003,0.00000
26 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Mar 1991, 3, 0.00000,0.00001,0.00003,0.00004,0.00003,0.00000
27 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Mar 1991, 3, 0.00000,0.00002,0.00004,0.00007,0.00004,0.00000
28 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Mar 1991, 3, 0.00000,0.00001,0.00002,0.00004,0.00002,0.00000
29 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Mar 1991, 3, 0.00000,0.00001,0.00002,0.00003,0.00002,0.00000
30 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Mar 1991, 3, 0.00000,0.00000,0.00000,0.00001,0.00000,0.00000
31 Mar 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 Mar 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 Mar 1991, 3, 0.00002,0.00001,0.00002,0.00003,0.00002,0.00000
 1 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Apr 1991, 2, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Apr 1991, 2, 0.00806,0.00457,0.00662,0.01005,0.00656,0.00000
 2 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Apr 1991, 2, 0.01856,0.01235,0.01717,0.02595,0.01691,0.00000
 3 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Apr 1991, 2, 0.02601,0.01965,0.02692,0.04053,0.02640,0.00000
 4 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Apr 1991, 2, 0.02550,0.02006,0.02714,0.04076,0.02653,0.00000
 5 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Apr 1991, 2, 0.04881,0.03926,0.05259,0.07877,0.05126,0.00000
 6 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Apr 1991, 2, 0.04255,0.03490,0.04635,0.06932,0.04514,0.00000
 7 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Apr 1991, 2, 0.04130,0.03446,0.04546,0.06788,0.04421,0.00000
 8 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Apr 1991, 2, 0.04514,0.03826,0.05018,0.07484,0.04875,0.00000
 9 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Apr 1991, 2, 0.06130,0.05267,0.06876,0.10249,0.06678,0.00000
10 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Apr 1991, 2, 0.05389,0.04688,0.06098,0.09090,0.05929,0.00000
11 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Apr 1991, 2, 0.05849,0.05147,0.06677,0.09954,0.06495,0.00000
12 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Apr 1991, 2, 0.08947,0.07956,0.10301,0.15362,0.10033,0.00000
13 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Apr 1991, 2, 0.04110,0.03691,0.04773,0.07130,0.04669,0.00000
14 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Apr 1991, 2, 0.06078,0.03705,0.04347,0.06480,0.04241,0.00000
15 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Apr 1991, 2, 0.14407,0.10057,0.11480,0.17070,0.11163,0.00000
16 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Apr 1991, 2, 0.20733,0.15922,0.18243,0.27125,0.17793,0.00000
17 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Apr 1991, 2, 0.11594,0.09796,0.11314,0.16867,0.11143,0.00000
18 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Apr 1991, 2, 0.20983,0.17824,0.20747,0.30977,0.20522,0.00000
19 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Apr 1991, 2, 0.10997,0.09399,0.11025,0.16546,0.11057,0.00000
20 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 Apr 1991, 2, 0.21360,0.18389,0.21739,0.32712,0.21920,0.00000
21 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 Apr 1991, 2, 0.11884,0.10316,0.12291,0.18621,0.12603,0.00000
22 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 Apr 1991, 2, 0.19130,0.16764,0.20136,0.30635,0.20811,0.00000
23 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 Apr 1991, 2, 0.17232,0.15263,0.18486,0.28337,0.19436,0.00000
24 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 Apr 1991, 2, 0.17511,0.15704,0.19185,0.29634,0.20508,0.00000
25 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 Apr 1991, 2, 0.49429,0.25790,0.22354,0.34492,0.24108,0.00000
26 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 Apr 1991, 2, 0.38959,0.23910,0.14750,0.21841,0.15458,0.00000
27 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 Apr 1991, 2, 0.20806,0.16642,0.10421,0.13869,0.09860,0.00000
28 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 Apr 1991, 2, 0.16101,0.13815,0.09379,0.11857,0.08425,0.00000
29 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Apr 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 Apr 1991, 2, 0.44004,0.38289,0.27469,0.34491,0.24467,0.00000
30 Apr 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 May 1991, 2, 0.23670,0.20453,0.15398,0.19419,0.13945,0.00000
 1 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 May 1991, 2, 0.20061,0.17320,0.13539,0.17142,0.12358,0.00000
 2 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 May 1991, 2, 0.21713,0.19028,0.15370,0.19568,0.14148,0.00000
 3 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 May 1991, 2, 0.21294,0.19014,0.15823,0.20308,0.14757,0.00000
 4 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 May 1991, 2, 0.19878,0.18167,0.15535,0.20134,0.14721,0.00000
 5 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 May 1991, 2, 0.21991,0.20668,0.18124,0.23747,0.17480,0.00000
 6 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 May 1991, 2, 0.22771,0.22132,0.19878,0.26395,0.19628,0.00000
 7 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 May 1991, 2, 0.18050,0.18275,0.16795,0.22652,0.17071,0.00000
 8 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 May 1991, 2, 0.17069,0.10329,0.09582,0.13116,0.09999,0.00000
 9 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 May 1991, 2, 0.26714,0.13459,0.12469,0.17250,0.13204,0.00000
10 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 May 1991, 2, 0.19892,0.10958,0.10203,0.14298,0.11034,0.00000
11 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 May 1991, 2, 0.24871,0.14986,0.14094,0.19987,0.15520,0.00000
12 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 May 1991, 2, 0.13755,0.09192,0.08767,0.12625,0.09923,0.00000
13 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 May 1991, 2, 0.17713,0.13320,0.12915,0.18825,0.14881,0.00000
14 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 May 1991, 2, 0.14999,0.12824,0.12670,0.18769,0.15027,0.00000
15 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 May 1991, 2, 0.11044,0.10416,0.10499,0.15822,0.12844,0.00000
16 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 May 1991, 2, 0.09135,0.09681,0.09966,0.15265,0.12534,0.00000
17 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 May 1991, 2, 0.07291,0.08911,0.09380,0.14609,0.12135,0.00000
18 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 May 1991, 2, 0.06148,0.09008,0.09707,0.15378,0.12923,0.00000
19 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 May 1991, 2, 0.04363,0.08171,0.09027,0.14570,0.12412,0.00000
20 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
21 May 1991, 2, 0.16402,0.03402,0.03563,0.05856,0.05057,0.00000
21 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
22 May 1991, 2, 0.56149,0.23417,0.05219,0.07776,0.06720,0.00000
22 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
23 May 1991, 2, 0.24513,0.13918,0.06524,0.02974,0.02520,0.00000
23 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
24 May 1991, 2, 0.30276,0.25137,0.16220,0.05995,0.04157,0.00000
24 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
25 May 1991, 2, 0.17122,0.17041,0.13409,0.06259,0.02973,0.00000
25 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
26 May 1991, 2, 0.16630,0.17490,0.15642,0.09473,0.03369,0.00000
26 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
27 May 1991, 2, 0.28275,0.30053,0.29133,0.21870,0.06448,0.00000
27 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
28 May 1991, 2, 0.18193,0.17203,0.18334,0.16206,0.04316,0.00000
28 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
29 May 1991, 2, 0.25048,0.22515,0.24302,0.23655,0.06091,0.00000
29 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30 May 1991, 2, 0.17430,0.15383,0.16238,0.16778,0.04339,0.00000
30 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 May 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31 May 1991, 2, 0.19779,0.17835,0.18799,0.19885,0.05223,0.00000
31 May 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 1 Jun 1991, 2, 0.24660,0.22632,0.23882,0.25814,0.06900,0.00000
 1 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 2 Jun 1991, 2, 0.13970,0.13118,0.13889,0.15333,0.04186,0.00000
 2 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 3 Jun 1991, 2, 0.12656,0.11917,0.12674,0.14219,0.03943,0.00000
 3 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 4 Jun 1991, 2, 0.15834,0.14154,0.15106,0.17197,0.04842,0.00000
 4 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 5 Jun 1991, 2, 0.14132,0.13027,0.13973,0.16140,0.04622,0.00000
 5 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 6 Jun 1991, 2, 0.12565,0.11856,0.12792,0.14977,0.04359,0.00000
 6 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 7 Jun 1991, 2, 0.24391,0.14101,0.13996,0.16547,0.04891,0.00000
 7 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 8 Jun 1991, 2, 0.21548,0.10761,0.06672,0.05330,0.01465,0.00000
 8 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
 9 Jun 1991, 2, 0.56156,0.40427,0.27113,0.21876,0.04389,0.00000
 9 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10 Jun 1991, 2, 0.21418,0.16919,0.12483,0.11409,0.01661,0.00000
10 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
11 Jun 1991, 2, 0.60224,0.50774,0.40856,0.38808,0.08101,0.00000
11 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
12 Jun 1991, 2, 0.17449,0.14351,0.11913,0.11426,0.03760,0.00000
12 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
13 Jun 1991, 2, 0.18003,0.13049,0.12216,0.10840,0.05143,0.00000
13 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14 Jun 1991, 2, 0.14433,0.14652,0.14370,0.14082,0.08007,0.00000
14 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
15 Jun 1991, 2, 0.23825,0.28745,0.30863,0.33190,0.21085,0.00000
15 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
16 Jun 1991, 2, 0.29381,0.37501,0.43734,0.51685,0.36193,0.00000
16 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
17 Jun 1991, 2, 0.08873,0.11398,0.14064,0.18236,0.13832,0.00000
17 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
18 Jun 1991, 2, 0.07816,0.09602,0.12186,0.17148,0.13786,0.00000
18 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
19 Jun 1991, 2, 0.06345,0.07254,0.09227,0.13945,0.11756,0.00000
19 Jun 1991, 3, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20 Jun 1991, 1, 0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
