ApsimVersion = 7.10 r7fc53e8d02bde502a9365b74ca5d599e486e2c5e
Title = j2ki07
           Date DaysAfterSowing          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize         LeafNo            LAI           SLAI                                                                ESW            NO3            SLN        WaterSD           sw()             HI           TPLA           SPLA         Height
   (dd/mm/yyyy)          (days)             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)       (leaves)        (m2/m2)        (m2/m2)                                                                 ()        (kg/ha)      (g(N)/m2)             ()        (mm/mm)             ()           (m2)           (m2)           (mm)
     30/04/1988              25          5.433          238.9          33.23          23.89           9.58          17.59           5.07           0.99           0.00           0.65           0.09           0.52           0.11           0.01           0.00           0.000          0.000          0.000          6.119          0.316          0.005                                                            139.159          132.7          1.660          1.000          2.279          0.000       1455.739         20.899         44.661
     01/05/1988              26          5.469          281.2          38.81          28.12          10.95          20.08           6.50           1.28           0.00           0.78           0.11           0.62           0.15           0.01           0.00           0.000          0.000          0.000          6.537          0.372          0.005                                                            136.866          133.5          1.670          1.000          2.261          0.000       1713.653         22.955         58.456
     01/05/1988              26          5.469          281.2          38.81          28.12          10.95          20.08           6.50           1.28           0.00           0.78           0.11           0.62           0.15           0.01           0.00           0.000          0.000          0.000          6.537          0.372          0.005                                                            136.866          133.5          1.670          1.000          2.261          0.000       1713.653         22.955         58.456
     02/05/1988              27          5.505          330.4          45.31          33.04          12.55          22.82           8.28           1.65           0.00           0.93           0.12           0.72           0.19           0.01           0.00           0.000          0.000          0.000          6.936          0.428          0.005                                                            134.846          133.2          1.685          1.000          2.245          0.000       1974.001         25.016         74.860
     02/05/1988              27          5.505          330.4          45.31          33.04          12.55          22.82           8.28           1.65           0.00           0.93           0.12           0.72           0.19           0.01           0.00           0.000          0.000          0.000          6.936          0.428          0.005                                                            134.846          133.2          1.685          1.000          2.245          0.000       1974.001         25.016         74.860
     03/05/1988              28          5.540          386.4          52.71          38.64          14.38          25.78          10.45           2.09           0.00           1.09           0.14           0.82           0.25           0.01           0.00           0.000          0.000          0.000          7.337          0.486          0.006                                                            132.762          132.1          1.694          1.000          2.230          0.000       2241.517         27.079         95.441
     03/05/1988              28          5.540          386.4          52.71          38.64          14.38          25.78          10.45           2.09           0.00           1.09           0.14           0.82           0.25           0.01           0.00           0.000          0.000          0.000          7.337          0.486          0.006                                                            132.762          132.1          1.694          1.000          2.230          0.000       2241.517         27.079         95.441
     04/05/1988              29          5.577          449.1          61.00          44.91          16.42          28.93          13.03           2.62           0.00           1.26           0.16           0.93           0.31           0.02           0.00           0.000          0.000          0.000          7.737          0.544          0.006                                                            130.619          130.6          1.701          1.000          2.215          0.000       2508.710         29.192        120.427
     04/05/1988              29          5.577          449.1          61.00          44.91          16.42          28.93          13.03           2.62           0.00           1.26           0.16           0.93           0.31           0.02           0.00           0.000          0.000          0.000          7.737          0.544          0.006                                                            130.619          130.6          1.701          1.000          2.215          0.000       2508.710         29.192        120.427
     05/05/1988              30          5.618          518.4          70.15          51.84          18.67          32.22          16.03           3.23           0.00           1.45           0.18           1.03           0.39           0.02           0.00           0.000          0.000          0.000          8.148          0.602          0.007                                                            128.443          128.7          1.708          1.000          2.197          0.000       2774.086         31.543        150.108
     05/05/1988              30          5.618          518.4          70.15          51.84          18.67          32.22          16.03           3.23           0.00           1.45           0.18           1.03           0.39           0.02           0.00           0.000          0.000          0.000          8.148          0.602          0.007                                                            128.443          128.7          1.708          1.000          2.197          0.000       2774.086         31.543        150.108
     06/05/1988              31          5.656          594.0          80.14          59.40          21.13          35.61          19.46           3.94           0.00           1.64           0.21           1.13           0.47           0.03           0.00           0.000          0.000          0.000          8.605          0.662          0.007                                                            170.223          126.7          1.709          1.000          2.486          0.000       3051.931         33.759        184.646
     06/05/1988              31          5.656          594.0          80.14          59.40          21.13          35.61          19.46           3.94           0.00           1.64           0.21           1.13           0.47           0.03           0.00           0.000          0.000          0.000          8.605          0.662          0.007                                                            170.223          126.7          1.709          1.000          2.486          0.000       3051.931         33.759        184.646
     07/05/1988              32          5.693          676.0          90.98          67.60          23.79          39.08          23.37           4.74           0.00           1.84           0.23           1.22           0.57           0.04           0.00           0.000          0.000          0.000          9.035          0.713          0.008                                                            156.953          124.3          1.716          1.000          2.388          0.000       3287.150         35.856        224.198
     07/05/1988              32          5.693          676.0          90.98          67.60          23.79          39.08          23.37           4.74           0.00           1.84           0.23           1.22           0.57           0.04           0.00           0.000          0.000          0.000          9.035          0.713          0.008                                                            156.953          124.3          1.716          1.000          2.388          0.000       3287.150         35.856        224.198
     08/05/1988              33          5.729          763.3         102.52          76.33          26.63          42.57          27.70           5.62           0.00           2.04           0.26           1.30           0.69           0.05           0.00           0.000          0.000          0.000          9.443          0.755          0.008                                                            146.610          122.0          1.719          1.000          2.319          0.000       3480.412         37.981        269.204
     08/05/1988              33          5.729          763.3         102.52          76.33          26.63          42.57          27.70           5.62           0.00           2.04           0.26           1.30           0.69           0.05           0.00           0.000          0.000          0.000          9.443          0.755          0.008                                                            146.610          122.0          1.719          1.000          2.319          0.000       3480.412         37.981        269.204
     09/05/1988              34          5.770          854.8         114.61          85.48          29.59          46.03          32.40           6.59           0.00           2.25           0.30           1.36           0.82           0.06           0.00           0.000          0.000          0.000          9.856          0.791          0.009                                                            140.358          119.8          1.721          1.000          2.278          0.000       3645.501         40.336        319.101
     09/05/1988              34          5.770          854.8         114.61          85.48          29.59          46.03          32.40           6.59           0.00           2.25           0.30           1.36           0.82           0.06           0.00           0.000          0.000          0.000          9.856          0.791          0.009                                                            140.358          119.8          1.721          1.000          2.278          0.000       3645.501         40.336        319.101
