ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_BW5_GxE_T12
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)        RLV(11)        RLV(12)        RLV(13)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) RootProportion(11) RootProportion(12) RootProportion(13) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10) sw_deficit(11) sw_deficit(12) sw_deficit(13)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)        no3(11)        no3(12)        no3(13)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)         sw(11)         sw(12)         sw(13)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)  sw_uptake(11)  sw_uptake(12)  sw_uptake(13)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10)     sw_dep(11)     sw_dep(12)     sw_dep(13) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTFM          st(1)          st(2)          st(3)          st(4)          st(5)          st(6)          st(7)          st(8)          st(9)         st(10)         st(11)         st(12)         st(13) GrainTempFactor
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)              (0-1)              (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)           (oC)              ()
     15/12/1996             67            350     6.83092300  5668.18643900   768.92148900   566.81864000   203.51770500   209.55451800   251.63024100   104.21902400     0.00000000     7.34224200     7.62056600     0.31107000     4.83797600     1.89574800     0.57577200     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   249.34146100    34.08707400     1.28335600     1.00000000     4.58227600  3795.37376800    25.58843500    16.65751100    12.14554200    10.12217400    12.52444500     0.00000000     0.00747500     0.00265900     0.05816500     0.03626000     0.00000000      0.00265900     0.00000000    11.00000000    11.55197000     0.04944000     0.01669400    10.13710900     1.41486000     0.03274600     0.00085100     0.00840300     0.00840300     0.00840300     0.00840300     0.00840300     0.00840300     0.00840300     0.00840300     0.00840300     0.00840300     0.00840300     0.00000000  1812.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         0.04714800     2.04701100     0.10455900     0.10455900     7.63700700     2.04701100    30.69255800    15.63795100     9.60464500     8.63629900    10.89911700    12.54475400    11.22928200     8.71151700     9.23539000     3.18891500     0.91608800     0.91517600    -0.10017400  1812.00000000     7.69584400     2.85067600     1.60719000     1.05489300     0.96719400     1.46053600     2.34297600     1.76215900     2.25950000     1.96645800     2.58273700     3.42986400     4.10704800     0.21531900     0.28497100     0.29530900     0.30168800     0.31630900     0.33511300     0.35366200     0.37013100     0.38644400     0.40746800     0.42251800     0.44267600     0.45066800     0.00952600     0.11635100     0.09904700     0.11047100     0.15456200     0.18823700     0.22145300     0.26885400     0.29806700     0.19086200     0.20618500     0.18339700    -0.00000000     0.07213300     1.44952200   249.34146100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    32.29791300    42.74569300    44.29631000    45.25323500    47.44632000    50.26700600    53.04926300    55.51962700    57.96654500    61.12022400    63.37772800    66.40142800    67.60017400         0.09635100        0.00820800     0.77862900     0.78088300    16.30000000    24.81172000    24.07750100    23.38175800    22.72118600    22.09276200    21.49373100    20.92158700    20.37404800    19.84904900    19.34471900    18.85937300    18.39149100    17.93970900      1.00000000
     16/12/1996             68            351     6.90327500  5789.58248200   784.66012700   578.95825000   207.11673900   209.55451800   260.12796400   107.86090500     0.00000000     7.44866400     7.73476200     0.31884300     4.84073700     1.95880900     0.61637200     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   247.37808200    32.99462900     1.28408800     1.00000000     4.56918700  3795.37376800    25.58843500    16.14567400    12.26408300     9.81072300    12.13960400     0.00000000     0.00839500     0.00276100     0.06306100     0.04060000     0.00000000      0.00276100     0.00000000    12.30000000    11.95900400     0.05006300     0.01731700    10.54414400     1.41486000     0.03274600     0.00055400     0.00827800     0.00827800     0.00827800     0.00827800     0.00827800     0.00827800     0.00827800     0.00827800     0.00827800     0.00827800     0.00827800     0.00827800  1839.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         0.26000000     1.65551900     0.11481700     0.11481700     7.75182400     1.65551900    30.96832700    15.78065500     9.70663100     8.73895300    11.04425000    12.72651300    11.44430500     8.96751800     9.49606300     3.38674200     1.05724300     1.18105300    -0.03185300  1839.00000000     7.69096900     2.79626500     1.57122800     1.02268800     0.92989700     1.40237700     2.23761300     1.67129300     2.14149000     1.84389500     2.41202500     3.19401500     4.08087400     0.21351100     0.28418300     0.29476700     0.30115700     0.31555500     0.33416300     0.35253600     0.36879700     0.38511800     0.40641000     0.42185600     0.44092700     0.45020800     0.00502400     0.09184000     0.07836600     0.08751000     0.12242200     0.14904800     0.17533700     0.21291500     0.23626800     0.15179900     0.16437800     0.17990800     0.00070300     0.08074200     1.42202800   247.37808200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    32.02664600    42.62750200    44.21500800    45.17354200    47.33332400    50.12443500    52.88035600    55.31956900    57.76767000    60.96146000    63.27837800    66.13903800    67.53115100         0.10843900        0.00637900     0.77862900     0.78088300    17.60000000    25.01259800    24.26184800    23.55090500    22.87636900    22.23512800    21.62435000    21.04144500    20.48406000    19.95006000    19.43751500    18.94467400    18.46996300    18.01196300      1.00000000
     17/12/1996             69            352     6.98268700  5884.96936000   796.93234900   588.49694000   209.85027300   209.55451800   266.80504600   110.72251200     0.00000000     7.56321600     7.85802900     0.32755900     4.84362900     2.02532000     0.66152100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   246.05377200    31.81035600     1.28485500     1.00000000     4.56035900  3795.37376800    25.58843500    12.68645500    12.23579600     7.70842400     9.53868800     0.00000000     0.00935300     0.00289200     0.06651100     0.04514900     0.00000000      0.00289200     0.00000000    13.50000000    12.37323800     0.05070000     0.01795400    10.95837800     1.41486000     0.03274600     0.00027200     0.00815700     0.00815700     0.00815700     0.00815700     0.00815700     0.00815700     0.00815700     0.00815700     0.00815700     0.00815700     0.00815700     0.00815700  1866.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         0.44000000     1.02754400     0.12390500     0.12390500     7.87573000     1.02754400    31.23556700    15.89853700     9.78805900     8.81892800    11.15745500    12.86929700    11.61362100     9.16739700     9.69438900     3.54380400     1.16902200     1.42095200     0.04163400  1866.00000000     7.68920900     2.73731800     1.53181900     0.98834200     0.89098500     1.34198500     2.12890500     1.57811600     2.02063100     1.71746200     2.23523700     2.95447400     3.99587300     0.21175300     0.28363300     0.29442400     0.30084700     0.31511400     0.33359200     0.35185500     0.36800900     0.38439900     0.40574900     0.42152700     0.43978600     0.44967000     0.00155400     0.05644200     0.04827400     0.05397100     0.07549500     0.09188500     0.10808400     0.13128200     0.14582000     0.09390900     0.10188600     0.11111700     0.00782500     0.09198100     1.34707600   246.05377200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.76287500    42.54501700    44.16367000    45.12710600    47.26704400    50.03881500    52.77829400    55.20132100    57.65979000    60.86228600    63.22909200    65.96793400    67.45053900         0.12014000        0.00376500     0.77862900     0.78088300    17.80000000    25.20626800    24.43935400    23.71355400    23.02537700    22.37163200    21.74939700    21.15600800    20.58904500    20.04630500    19.52578500    19.02568600    18.54437300    18.08037600      1.00000000
     18/12/1996             70            353     7.00000000  5965.90746600   805.31062000   596.59075000   210.13473400   209.55451800   274.89885600   110.72251200     0.00000000     7.65311400     7.95429200     0.33392400     4.84577100     2.07962800     0.69496900     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   244.51458700    30.89445500     1.28542400     1.00000000     4.55009700  3795.37376800    25.58843500     8.79797200    12.33180800     6.54048100     8.09381100     0.00000000     0.00702000     0.00214200     0.05430800     0.03344800     0.00000000      0.00214200     0.00000000    10.75000000    12.79293800     0.05135500     0.01860900    11.37807800     1.41486000     0.03274600     0.00000500     0.00803900     0.00803900     0.00803900     0.00803900     0.00803900     0.00803900     0.00803900     0.00803900     0.00803900     0.00803900     0.00803900     0.00803900  1893.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         0.62000000     1.24958800     0.09691800     0.09691800     7.97264800     1.24958800    31.49529100    15.98091900     9.83949300     8.86554700    11.22387700    12.95504000    11.71587000     9.28534300     9.80260800     3.64099500     1.22736400     1.57968100     0.12377200  1893.00000000     7.69118700     2.69664700     1.50526600     0.96367900     0.86136500     1.29597600     2.04638100     1.50805500     1.92974000     1.62451700     2.10588600     2.77989100     3.88586300     0.21003100     0.28301000     0.29401800     0.30046400     0.31457000     0.33289800     0.35103000     0.36704700     0.38348100     0.40497400     0.42100000     0.43857900     0.44899500     0.00003300     0.06752000     0.05788400     0.06479200     0.09062300     0.11026200     0.12969200     0.15757100     0.17518200     0.11291900     0.12270200     0.13343300     0.02697500     0.07504500     1.29146900   244.51458700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.50467300    42.45155700    44.10262700    45.06966400    47.18549700    49.93469200    52.65443800    55.05708700    57.52220900    60.74608600    63.14993700    65.78688800    67.34925100         0.09256800        0.00435000     0.77862900     0.78088300    16.05000000    24.83974500    24.08357200    23.36852800    22.69109000    22.04804000    21.43644000    20.85360300    20.29708700    19.76466900    19.25434100    18.76427100    18.29282400    17.83851100      1.00000000
     19/12/1996             71            354     7.34632200  6112.37195400   820.81104000   611.23720000   210.98870500   209.55451800   289.54530500   110.72251200     0.00000000     7.74240000     8.05021000     0.34055600     4.84794000     2.13289400     0.72882100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   242.01449600    29.98165700     1.28599900     1.00000000     4.53176800  3795.37376800    25.58843500    15.92069000    12.52104500    11.83515700    14.64644900     0.00000000     0.00729900     0.00216800     0.05326600     0.03385100     0.00000000      0.00216800     0.00000000    10.75000000    13.21320800     0.05202300     0.01927700    11.79834800     1.41486000     0.03274600     0.00000100     0.00792400     0.00792400     0.00792400     0.00792400     0.00792400     0.00792400     0.00792400     0.00792400     0.00792400     0.00792400     0.00792400     0.00792400  1920.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         0.80000000     2.46371600     0.09658500     0.09658500     8.06923300     2.46371600    31.74928900    16.07459300     9.90063500     8.92319900    11.30558000    13.05931100    11.83996600     9.42935600     9.94015500     3.75608800     1.31395700     1.75035900     0.22860000  1920.00000000     7.69320300     2.65594900     1.47966200     0.94004600     0.83256200     1.25102300     1.96616600     1.44031600     1.84161600     1.53784400     1.98544500     2.61857000     3.73925300     0.20833800     0.28197100     0.29325200     0.29967900     0.31346400     0.33152000     0.34939900     0.36511100     0.38147700     0.40350400     0.41965600     0.43661300     0.44778500     0.00000000     0.12982200     0.11155800     0.12502000     0.17484800     0.21267400     0.25012900     0.30399300     0.33827800     0.21836200     0.23758400     0.25776100     0.10368700     0.08211300     1.17625300   242.01449600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.25070800    42.29558200    43.98781200    44.95178600    47.01956900    49.72801200    52.40990400    54.76665100    57.22156500    60.52555100    62.94846000    65.49188200    67.16771700         0.08822200        0.00836300     0.77862900     0.78088300    16.05000000    24.95242100    24.18392800    23.45767800    22.77007700    22.11782600    21.49791900    20.90760000    20.34436000    19.80592500    19.29021800    18.79536600    18.31967500    17.86161800      1.00000000
     20/12/1996             72            355     7.52507200  6298.34977900   840.60485300   629.83498000   212.18473500   209.55451800   308.14308800   110.72251200     0.00000000     7.81662800     8.12956600     0.34568500     4.84960300     2.17948700     0.75479100     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   237.80987500    29.23420700     1.28644000     1.00000000     4.50206900  3795.37376800    25.58843500    20.21579000    12.72639100    15.02753400    18.59778300     0.00000000     0.00581000     0.00166300     0.04659300     0.02597100     0.00000000      0.00166300     0.00000000     9.00000000    13.63518500     0.05270400     0.01995800    12.22032500     1.41486000     0.03274600     0.00000100     0.00781300     0.00781300     0.00781300     0.00781300     0.00781300     0.00781300     0.00781300     0.00781300     0.00781300     0.00781300     0.00781300     0.00781300  1947.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         0.98000000     4.17287300     0.08003700     0.08003700     8.14927100     4.17287300    31.99950800    16.23047600    10.01559400     9.04144700    11.47177900    13.26628500    12.08505200     9.71984900    10.23922700     3.97764200     1.52207900     2.03306600     0.41474900  1947.00000000     7.69519700     2.62516600     1.46201200     0.92240600     0.80905200     1.21392200     1.90017900     1.38497300     1.76937000     1.47129200     1.89357500     2.49571200     3.59134600     0.20667000     0.28037800     0.29200800     0.29835300     0.31160400     0.32922700     0.34669200     0.36186800     0.37802600     0.40107600     0.41723200     0.43360700     0.44532800     0.00000000     0.21275800     0.18326100     0.20562000     0.28755300     0.34965000     0.41119100     0.49990700     0.55684300     0.36097400     0.39318000     0.42582500     0.28611200     0.06863300     1.16617300   237.80987500     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    31.00048800    42.05676300    43.80114700    44.75293700    46.74066500    49.38406000    52.00375700    54.28024300    56.70393000    60.16138500    62.58474000    65.04110700    66.79914100         0.06613800        0.01390000     0.77862900     0.78088300    14.30000000    25.14264100    24.35727500    23.61553400    22.91372700    22.24846500    21.61664800    21.01544200    20.44226100    19.89475800    19.37078900    18.86841800    18.38589100    17.92162700      1.00000000
     21/12/1996             73            356     7.69444700  6464.41670000   858.23195700   646.44167000   213.20514800   209.55451800   324.74978000   110.72251200     0.00000000     7.88408500     8.20148800     0.35015000     4.85103000     2.22323900     0.77707000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   234.09324600    28.56072600     1.28681900     1.00000000     4.47564500  3795.37376800    25.58843500    18.05147400    12.91594200    14.17104400    16.60669200     0.00000000     0.00515700     0.00142700     0.04375200     0.02227800     0.00000000      0.00142700     0.00000000     8.26527200    14.05955500     0.05339600     0.02065000    12.64469500     1.41486000     0.03274600     0.00000100     0.00770400     0.00770400     0.00770400     0.00770400     0.00770400     0.00770400     0.00770400     0.00770400     0.00770400     0.00770400     0.00770400     0.00770400  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     3.68525000     0.07261400     0.07261400     8.22188400     3.68524900    32.24651700    16.46881900    10.20245700     9.24086000    11.75109500    13.61071400    12.49211900    10.20662700    10.75371200     4.34506200     1.89167000     2.47416700     0.78418700  1950.00000000     7.69715500     2.60076400     1.44834600     0.90783300     0.78864200     1.18178500     1.84319400     1.33745400     1.70754200     1.41361600     1.81413400     2.39018600     3.43007600     0.20502300     0.27900500     0.29094500     0.29722800     0.31002800     0.32727900     0.34438800     0.35912100     0.37514700     0.39896700     0.41513600     0.43106900     0.44230800     0.00000000     0.18037800     0.15573900     0.17494500     0.24464500     0.29738100     0.34968100     0.42528800     0.47428000     0.30992000     0.33792100     0.36551200     0.36956100     0.06321200     1.14872200   234.09324600     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    30.75347900    41.85080000    43.64180800    44.58419800    46.50425700    49.09190000    51.65819900    53.86808400    56.27200700    59.84501600    62.27040900    64.66032400    66.34625200         0.06041800        0.01219600     0.77862900     0.78088300    13.55000000    25.13532400    24.34119200    23.59176100    22.88324400    22.21216600    21.57534400    20.96987000    20.39308700    19.84257900    19.31615100    18.81180400    18.32773800    17.86232000      1.00000000
     22/12/1996             74            357     7.87007200  6629.28727600   875.72697900   662.92873000   214.21311200   209.55451800   341.23683700   110.72251200     0.00000000     7.95228000     8.27414400     0.35461100     4.85240900     2.26852200     0.79860300     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   230.30377200    27.87946500     1.28718400     1.00000000     4.44875600  3795.37376800    25.58843500    17.92143200    12.75312400    13.47027700    16.48705800     0.00000000     0.00516100     0.00137900     0.04528300     0.02153300     0.00000000      0.00137900     0.00000000     8.75000000    14.48596500     0.05409600     0.02135000    13.07110500     1.41486000     0.03274600     0.00000100     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     3.75834700     0.07335600     0.07335600     8.29524000     3.75834700    32.49030300    16.67445800    10.36196100     9.41006500    11.98783500    13.90325200    12.83836700    10.61896900    11.18377300     4.66358600     2.21030400     2.85629300     1.22901200  1950.00000000     7.69909000     2.57490800     1.43377400     0.89287800     0.76800000     1.14933900     1.78593200     1.28985600     1.64566300     1.35554500     1.73416800     2.28425300     3.26606200     0.20339800     0.27762300     0.28987000     0.29608500     0.30842900     0.32530400     0.34205100     0.35633500     0.37223500     0.39680000     0.41296300     0.42847100     0.43919200     0.00000000     0.18206200     0.15756500     0.17720200     0.24779900     0.30111600     0.35402700     0.43075500     0.48099100     0.31634800     0.34526700     0.37301600     0.39219900     0.06522100     1.12472500   230.30377200     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    30.50969300    41.64347800    43.48047600    44.41273900    46.26436200    48.79562800    51.30760600    53.45027500    55.83523600    59.52006500    61.94442700    64.27069100    65.87879200         0.06122200        0.01213500     0.77862900     0.78088300    14.05000000    25.12488700    24.32209800    23.56508600    22.84997200    22.17318500    21.53146700    20.92182900    20.34155100    19.78814300    19.25935700    18.75313900    18.26763300    17.80116300      1.00000000
     23/12/1996             75            358     8.00000000  6779.62205900   890.33203100   677.96221000   213.78468500   209.55451800   356.27031600   110.72251200     0.00000000     8.01713200     8.34493400     0.36054900     4.85418900     2.33159400     0.79860300     0.00000000      0.00000000   770.44175900     0.00000000     0.00000000    17.04598600     3.76978500     0.02558800   226.89975000    27.21649000     1.28765700     1.00000000     4.42445900  3795.37376800    25.58843500    15.03347900    12.53310300    12.14660900    15.03347800     0.00000000     0.00664700     0.00178000     0.06307200     0.00000000     0.00000000      0.00178000     0.00000000     9.00000000    14.91439200     0.05480500     0.02205900    13.49953100     1.41486000     0.03274600     0.00000100     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     3.37313300     0.07149900     0.07149900     8.36673900     3.37313300    32.73101000    16.88145400    10.52344900     9.58197000    12.22805400    14.19988600    13.18959800    11.03694200    11.61904500     4.99054700     2.54009600     3.24749000     1.68857600  1950.00000000     7.70099900     2.54944200     1.41924200     0.87819400     0.74782300     1.11774600     1.73041400     1.24389500     1.58602000     1.29866500     1.65589100     2.18081800     3.10734200     0.20179300     0.27637400     0.28890500     0.29506300     0.30700100     0.32353800     0.33995800     0.35385000     0.36966600     0.39482700     0.41098800     0.42610700     0.43638800     0.00000000     0.16237000     0.14085600     0.15859300     0.22177900     0.26940900     0.31670200     0.38551700     0.43106900     0.28538800     0.31176800     0.33644900     0.35323200     0.09005100     0.79398000   226.89975000     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    30.26898600    41.45617300    43.33570100    44.25944100    46.05016300    48.53070100    50.99369800    53.07754100    55.44988600    59.22406400    61.64813600    63.91606100    65.45819100         0.06091600        0.01058300     0.77862900     0.78088300    14.30000000    25.37074100    24.54648800    23.76973700    23.03647000    22.34300800    21.68597400    21.06227700    20.46909300    19.90385200    19.36421200    18.84804700    18.35342800    17.87861100      1.00000000
     24/12/1996             76            359     8.02715000  6930.17722800   904.95997800   693.01772000   213.35711600   209.55451800   370.38627900   110.72251200     0.93955400     8.07423400     8.40637700     0.36488800     4.85554700     2.38733800     0.78816300     0.01043900      1.11111100  3443.26981900     1.21950000     0.00135600    17.04598600     3.76978500     0.02558800   223.91043100    26.64643900     1.28801700     1.00000000     4.40294500  3795.37376800    25.58843500    15.05551700    12.33583600    12.84737400    15.05551700     0.00000000     0.00506100     0.00135800     0.05574400     0.00000000     0.00000000      0.00135800     0.00000000     8.25000000    15.34196100     0.05552600     0.02278000    13.92710000     1.41486000     0.03274600     0.00000100     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200     0.00769200  1950.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000         1.00000000         1.00000000         1.00000000     2.95860500     0.06216400     0.06216400     8.42890300     2.95860400    32.96867000    17.06852300    10.66836200     9.73565700    12.44253200    14.46512200    13.50400900    11.40975600    12.00355100     5.28797500     2.83965300     3.60306200     2.10275300  1950.00000000     7.70288800     2.52914500     1.40807600     0.86610400     0.73017600     1.09015400     1.68206800     1.20408800     1.53447700     1.24926700     1.58810000     2.09126500     2.97063000     0.20020900     0.27526600     0.28805700     0.29417100     0.30575600     0.32199500     0.33812700     0.35168600     0.36745800     0.39307000     0.40923600     0.42400400     0.43391000     0.00000000     0.14155300     0.12308900     0.13874700     0.19403400     0.23562700     0.27694600     0.33728900     0.37768600     0.25146600     0.27495400     0.29641100     0.31080400     0.07551400     0.82320600   223.91043100     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    30.03132600    41.28992100    43.20855300    44.12559900    45.86343000    48.29924800    50.71904400    52.75295600    55.11876300    58.96056000    61.38539500    63.60052900    65.08644100         0.05315200        0.00901100     0.77862900     0.78088300    13.55000000    25.23273100    24.40552700    23.62665600    22.89201500    22.19784700    21.54069900    20.91741000    20.32510400    19.76114300    19.22313700    18.70891000    18.21649200    17.74410100      1.00000000
