ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_SomeStress
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot      DeltaTTfm
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()          (oCd)
     29/03/1997             80             88     8.06859100  8563.57130000  1092.83241300   856.35713000   253.91746400   220.04695700   473.23428400   131.02036900    14.61333900    10.19419400    10.37145700     0.50768900     4.84411800     3.85238900     1.00489100     0.16237000      1.11111100 10603.75935800     2.01911000     0.01706500    17.10185200     3.66740000     0.34955800    57.84203300   126.15505200     1.32085900     1.00000000     3.28423500  4016.95753500   349.55798100    18.75350200     4.29390600    15.38748900    18.75350200     0.00000000     0.00144000     0.00110300     0.10820800     0.00000000     0.00000000      0.00110300     0.00000000     8.70000000    33.96878800     0.35670500     0.02628000    16.52660700    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01815400     0.00538100     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     3.75160700     0.11075100     0.11075100    10.69516200     3.75160700     7.74817300     3.77874400    14.82716400    31.01719700    30.63507500    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    19.85109900    12.95402500    10.60191500     1.71364900     2.78619000     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.33539200     0.37265900     0.37804400     0.30277900     0.27636200     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.71261800     0.95538600     1.56401800     0.42706400     0.09252100     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.90594200     0.12224900    57.84203300     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    33.53920700    37.26586900    75.60881800    60.55574000    55.27240400    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.01149900        0.09925200     0.76937400     0.79946800    14.00000000
     30/03/1997             81             89     8.09161000  8744.82604800  1110.45005300   874.48260000   253.40963000   220.04695700   479.05619500   131.02036900    26.91690200    10.29217700    10.46857200     0.50682000     4.84428600     3.86608600     0.93207300     0.31930600      1.18626600 14162.35959400     2.53843000     0.03078000    17.10185200     3.66740000     0.34955800    53.03607600   125.39617200     1.32090500     1.00000000     3.24678800  4016.95753500   349.55798100    18.12547500     3.95725400    14.61811400    18.12547500     0.00000000     0.00014600     0.00016800     0.09781500     0.00000000     0.00000000      0.00016800     0.00000000     9.50000000    34.47662400     0.35772000     0.02729500    17.03444200    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01716100     0.00512500     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     3.73624900     0.09813000     0.09813000    10.79329200     3.73624900     9.39960500     4.85679200    16.45320900    31.39901700    30.71904800    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    19.65533400    12.61045800    10.39243900     1.70974500     2.78001300     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.31939500     0.36182000     0.36982100     0.30082400     0.27592900     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.66093300     0.96117000     1.58265900     0.43626300     0.09522400     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     1.00000000     0.06686300    53.03607600     1.00000000     1.00000000     0.95915100     1.00000000     1.00000000    31.93946300    36.18203700    73.96413400    60.16471900    55.18572600    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00000000        0.09813000     0.76937400     0.79946800    14.80000000
     31/03/1997             82             90     8.11431700  8926.08120300  1128.06874900   892.60812000   252.90281000   220.04695700   483.28840100   131.02036900    40.81021200    10.37357900    10.54896000     0.50580600     4.84428600     3.80596000     0.86683100     0.52607700      1.28908100 17672.87068400     2.88159700     0.04572000    17.10185200     3.66740000     0.34955800    48.84949900   124.80074300     1.32090500     1.00000000     3.21400500  4016.95753500   349.55798100    18.12551500     3.62235400    14.61811400    18.12551600     0.00000000     0.00000000     0.00000000     0.08140200     0.00000000     0.00000000      0.00000000     0.00000000     9.30000000    34.98344000     0.35873400     0.02830900    17.54126100    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01612500     0.00485900     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     3.12607500     0.08140200     0.08140200    10.87469300     3.12607500    11.00370200     5.92347000    18.09333800    31.79759600    30.80631600    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    19.53241500    12.32268200    10.21647500     1.70641300     2.77457000     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.30489100     0.35262400     0.36279600     0.29913900     0.27555600     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.50721800     0.81411300     1.34753800     0.37468500     0.08252000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     1.00000000     0.06923600    48.84949900     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    30.48908000    35.26241700    72.55912000    59.82772100    55.11116400    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.00000000        0.08140200     0.76937400     0.79946800    14.60000000
     01/04/1997             83             91     8.13531400  9114.57794500  1146.41261800   911.45779000   252.39700500   220.04695700   486.93837400   131.02036900    56.00991300    10.49742300    10.67179200     0.50479400     4.84428600     3.74608600     0.81196500     0.76466000      1.36522300 20918.89123900     3.16925900     0.06145100    17.10185200     3.66740000     0.34955800    51.48270000   123.78434000     1.32090500     1.00000000     3.25010800  4016.95753500   349.55798100    18.84967400     3.85549300    16.15686300    18.84967400     0.00000000     0.00000000     0.00000000     0.12384400     0.00000000     0.00000000      0.00000000     0.00000000     8.20000000    35.48924600     0.35974500     0.02932000    18.04706700    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01523400     0.00463000     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     3.81270200     0.12384400     0.12384400    10.99853700     3.81270200     5.12994400     6.66151400    19.49147000    32.14028500    30.88137400    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    19.04214100    12.03311700     9.99332100     1.69961700     2.76796000     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.35882200     0.34456700     0.35530600     0.29727000     0.27514300     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.98781800     0.88179800     1.44735300     0.40562800     0.09010600     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.87187300     0.14204400    51.48270000     1.00000000     1.00000000     0.91122300     1.00000000     1.00000000    35.88224000    34.45668800    71.06117200    59.45408600    55.02851900    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.01820000        0.10564400     0.76937400     0.79946800    13.50000000
     02/04/1997             84             92     8.15771100  9270.56764300  1161.50679400   927.05676000   251.89221100   220.04695700   486.64789700   131.02036900    71.89936000    10.63783800    10.81119700     0.50378500     4.84428600     3.63889500     0.75834000     1.06589200      1.48247800 24044.59619300     3.43705400     0.07755700    17.10185200     3.66740000     0.34955800    46.95484900   122.60526300     1.32090500     0.90842000     3.21403100  4016.95753500   349.55798100    15.59896900     3.51880200    13.84874000    15.59897000     0.00000000     0.00000000     0.00000000     0.14041500     0.00000000     0.00000000      0.00000000     0.00000000     9.10000000    35.99404100     0.36075500     0.03033000    18.55186100    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01424900     0.00437700     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     3.51880200     0.14041500     0.14041500    11.13895300     3.87354100     7.14380300     7.51495000    20.98375700    32.51928300    30.96454600    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    18.51436000    11.65914100     9.73329800     1.68996800     2.76031900     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.33998300     0.33653100     0.34828600     0.29548500     0.27474700     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.85793400     0.83195400     1.35913700     0.38365000     0.08612700     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.76420300     0.18374100    46.95484900     1.00000000     0.90842000     0.80842000     1.00000000     1.00000000    33.99826400    33.65309500    69.65710400    59.09706500    54.94932600    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.04332600        0.09709000     0.76937400     0.79946800    14.40000000
     03/04/1997             85             93     8.18174100  9418.70230700  1175.81647600   941.87023000   251.38842600   220.04695700   483.64696200   131.02036900    89.71376100    10.81788600    10.99023800     0.50277700     4.84428600     3.49985300     0.70594100     1.43738100      1.60218600 24044.59619300     3.73114000     0.09525100    17.10185200     3.66740000     0.34955800    44.10763200   121.03575900     1.32090500     0.77640800     3.19412000  4016.95753500   349.55798100    14.81346600     3.30535100    15.38748900    14.81346600     0.00000000     0.00000000     0.00000000     0.18004800     0.00000000     0.00000000      0.00000000     0.00000000    10.15000000    36.49782600     0.36176300     0.03133800    19.05564500    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01330900     0.00413400     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     3.30535100     0.18004800     0.18004800    11.31900100     4.25723600     7.56868700     8.31049000    22.38286600    32.88074100    31.04422800    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    17.77824400    11.17984600     9.40323200     1.67565000     2.75060900     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.33603100     0.32913200     0.34178000     0.29380500     0.27437200     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.82819200     0.77626600     1.26119900     0.35834800     0.08134600     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.66908100     0.26909800    44.10763200     1.00000000     0.77640800     0.67640800     1.00000000     1.00000000    33.60311900    32.91324600    68.35593400    58.76091000    54.87442800    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.08905000        0.09099800     0.76937400     0.79946800    15.45000000
     04/04/1997             86             94     8.20413800  9550.14256500  1188.45772400   955.01426000   250.88564900   220.04695700   480.45407700   131.02036900   106.05067200    10.97979800    11.15114500     0.50177200     4.84428600     3.35968200     0.66178100     1.78362400      1.68186000 24044.59619300     4.41058200     0.11104600    17.10185200     3.66740000     0.34955800    40.04197300   119.64876600     1.32090500     0.72516700     3.16143000  4016.95753500   349.55798100    13.14402600     3.00014400    14.61811400    13.14402600     0.00000000     0.00000000     0.00000000     0.16191200     0.00000000     0.00000000      0.00000000     0.00000000     9.10000000    37.00060300     0.36276800     0.03234300    19.55842200    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01242600     0.00390400     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     3.00014400     0.16191200     0.16191200    11.48091300     4.13717700     9.45884700     9.07878900    23.68012200    33.22055100    31.11956800    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    17.18299300    10.72064000     9.09441900     1.66138200     2.74115500     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.31845300     0.32198700     0.33574700     0.29222400     0.27401800     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.69588100     0.72248500     1.17039100     0.33456100     0.07682600     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.44239800     0.36598800    40.04197300     1.00000000     0.72516700     0.62516700     1.00000000     1.00000000    31.84527200    32.19872700    67.14948300    58.44488900    54.80360800    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.08142400        0.08048800     0.76937400     0.79946800    14.40000000
     05/04/1997             87             95     8.22723400  9679.02787100  1200.84448400   967.90279000   250.38387800   220.04695700   476.76340000   131.02036900   122.62988000    11.12143500    11.29177800     0.50076800     4.84428600     3.18573000     0.62030800     2.14068600      1.74564800 24044.59619300     5.10010100     0.12669600    17.10185200     3.66740000     0.34955800    36.25474200   118.45923600     1.32090500     0.71107100     3.13097100  4016.95753500   349.55798100    12.88853100     2.71585000    14.61811400    12.88853100     0.00000000     0.00000000     0.00000000     0.14163600     0.00000000     0.00000000      0.00000000     0.00000000     9.55000000    37.50237300     0.36377200     0.03334700    20.06019300    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01159600     0.00368700     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     2.71585000     0.14163600     0.14163600    11.62254900     3.81937900    11.20580100     9.80986400    24.88334700    33.53959700    31.19079200    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    16.71959500    10.29961400     8.81206300     1.64764000     2.73214000     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.30220600     0.31518800     0.33015200     0.29074100     0.27368300     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.57359400     0.67131000     1.08616600     0.31222800     0.07255200     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.30647700     0.46214200    36.25474200     1.00000000     0.71107100     0.61107100     1.00000000     1.00000000    30.22060600    31.51882600    66.03048700    58.14817400    54.73665600    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.07088200        0.07075400     0.76937400     0.79946800    14.85000000
     06/04/1997             88             96     8.24620900  9782.47398500  1210.68832700   978.24740000   249.88311000   220.04695700   473.58559500   131.02036900   136.15229700    11.21932700    11.38866800     0.49976700     4.84428600     3.02121400     0.58937200     2.43403000      1.78772600 24044.59619300     5.66249000     0.13918000    17.10185200     3.66740000     0.34955800    32.67438500   117.69097100     1.32090500     0.62085900     3.10206600  4016.95753500   349.55798100    10.34461100     2.44708400    16.15686300    10.34461100     0.00000000     0.00000000     0.00000000     0.09789200     0.00000000     0.00000000      0.00000000     0.00000000     7.43328700    38.00314300     0.36477300     0.03434800    20.56096100    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01081800     0.00348200     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     2.44708400     0.09789200     0.09789200    11.72044200     3.94144800    12.88205300    10.49992200    25.99960300    33.83883300    31.25811400    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    16.47088200     9.99913300     8.60977800     1.63769800     2.72529500     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.28661700     0.30877100     0.32496200     0.28934900     0.27336700     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.45625600     0.62300500     1.00802800     0.29128200     0.06851300     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.16545400     0.59165900    32.67438500     1.00000000     0.62085900     0.52085900     1.00000000     1.00000000    28.66169000    30.87707300    64.99237100    57.86988400    54.67337400    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.03635800        0.06153400     0.76937400     0.79946800    12.20000000
     07/04/1997             89             97     8.26596200  9884.16556700  1220.35771900   988.41656000   249.38334400   220.04695700   469.91946300   131.02036900   149.98758700    11.30459400    11.47293600     0.49876700     4.83169900     2.84346900     0.55960500     2.73939600      1.82641500 24044.59619300     6.23789200     0.15174500    17.10185200     3.66740000     0.34955800    29.28752100   117.02483400     1.31747300     0.55457800     3.07461600  4016.95753500   349.55798100    10.16915800     2.19284300    16.92623800    10.16915800     0.00000000     0.00000000     0.00000000     0.08526700     0.00000000     0.00000000      0.00000000     0.00000000     7.57170500    38.50290700     0.36577300     0.03534800    21.06072700    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.01008900     0.00328800     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     2.19284300     0.08526700     0.08526700    11.80570900     3.95407700    14.49559000    11.14772600    27.03534700    34.11923600    31.32173200    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    16.29244400     9.71721600     8.42027000     1.62801000     2.71871800     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.27161100     0.30274600     0.32014600     0.28804600     0.27306800     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.34330900     0.57765900     0.93552600     0.27165300     0.06469600     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.11918700     0.71540700    29.28752100     1.00000000     0.55457800     0.45457800     1.00000000     1.00000000    27.16110000    30.27461400    64.02912900    57.60911200    54.61357100    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.03224700        0.05302000     0.76937400     0.79946800    12.70000000
     08/04/1997             90             98     8.28392600 10039.84367600  1235.42676400  1003.98437000   248.88457700   220.04695700   470.36056200   131.02036900   165.11429900    11.36912600    11.53647000     0.49776900     4.79275100     2.69417400     0.53466400     3.01711100      1.82728700 24044.59619300     6.86700200     0.16445900    17.10185200     3.66740000     0.34955800    26.44351600   116.52930500     1.30685300     1.00000000     3.05150500  4016.95753500   349.55798100    15.56781100     1.96333600    16.15686300    15.56781100     0.00000000     0.00000000     0.00093400     0.06359800     0.00000000     0.00000000      0.00093400     0.00000000     6.25000000    39.00167500     0.36677000     0.03634500    21.55949400    17.44218100     0.33042500     0.00892600     0.01234900     0.02469800     0.00940700     0.00310400     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     1.74959100     0.06453200     0.06453200    11.87024100     1.74959200    15.89422600    11.75253100    27.99649800    34.38179000    31.38184400    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    16.19654700     9.48628200     8.26513700     1.62003700     2.71312800     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.25887100     0.29770400     0.31614900     0.28696300     0.27281900     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.21868700     0.47704300     0.77372100     0.22570100     0.05443900     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.07450400     0.86615600    26.44351600     0.93640500     1.00000000     1.00000000     1.00000000     1.00000000    25.88708700    29.77042600    63.22978200    57.39250900    54.56371700    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.02432700        0.04020500     0.76937400     0.79946800    11.55000000
     09/04/1997             91             99     8.30119000 10142.02609300  1245.14723600  1014.20261000   248.38680800   220.04695700   467.95098800   131.02036900   177.74211400    11.42073300    11.58708200     0.49677400     4.73291900     2.56097100     0.51241200     3.28400600      1.84762400 24044.59619300     7.39218500     0.17525300    17.10185200     3.66740000     0.34955800    23.62994000   116.11809500     1.29053800     0.72443100     3.02897100  4016.95753500   349.55798100    10.21824200     1.76818900    15.38748900    10.21824200     0.00000000     0.00000000     0.00255300     0.04905500     0.00000000     0.00000000      0.00255300     0.00000000     6.13512300    39.49944300     0.36776600     0.03734100    22.05726300    17.44218100     0.33042500     0.00581000     0.01234900     0.02469800     0.00884000     0.00295200     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     1.76818900     0.05160700     0.05160700    11.92184800     2.44079700    17.11813900    12.25783300    28.79419700    34.59975100    31.43194600    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    16.13623800     9.28331600     8.12921800     1.61291800     2.70822200     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.24722100     0.29242200     0.31196700     0.28581100     0.27255000     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     0.15973000     0.49995200     0.81240600     0.23801700     0.05808300     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.04958100     1.04086500    23.62994000     0.84357300     0.72443100     0.62443100     1.00000000     1.00000000    24.72213000    29.24221400    62.39339800    57.16223100    54.50997200    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.01358900        0.03801800     0.76937400     0.79946800    11.10000000
     10/04/1997             92            100     8.31938800 10292.69525500  1259.71737900  1029.26953000   247.89003500   220.04695700   467.97779900   131.02036900   192.78221900    11.59015800    11.75551300     0.49578000     4.74862100     2.45521200     0.49057100     3.56532800      1.84940700 24044.59619300     8.01769400     0.18730000    17.10185200     3.66740000     0.34955800    46.91151400   114.52738200     1.29482000     1.00000000     3.26535000  4016.95753500   349.55798100    15.06691600     3.46088400    15.38748900    15.06691600     0.00000000     0.00000000     0.01570200     0.15372200     0.00000000     0.00000000      0.01570200     0.00000000     6.56361500    39.99622000     0.36875900     0.03833400    22.55403700    17.44218100     0.33042500     0.01234900     0.01234900     0.02469800     0.00823800     0.00278700     0.00000100     0.00000000     0.00000000     0.00000000     0.00000000   809.78220400        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        0.01738700        0.00000000        0.00000000        0.00000000         0.00000000     2.66026600     0.16942400     0.16942400    12.09127200     2.66026600    -0.63208000     4.81060800    29.53261600    34.83112300    31.48595000    19.20000100     7.00000000     0.00000000     0.00000000     0.00000000   809.78220400    12.78550400    11.18363300     8.00316600     1.60452600     2.70237700     4.54770000    11.55293900    18.47441900    19.25600100    24.41712000     0.41554200     0.36404400     0.30941300     0.28499200     0.27235900     0.30400000     0.33500000     0.33000000     0.32000000     0.33000000     1.07785900     0.78500700     0.58473800     0.17050700     0.04215600     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.14106400     1.20104700    46.91151400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    41.55422200    36.40438500    61.88264800    56.99837100    54.47189300    60.79999900    67.00000000    66.00000000    64.00000000    66.00000000         0.10158200        0.06784200     0.76937400     0.79946800    11.70000000
