ApsimVersion = 7.10 r0
precision = 8
Title = Sorghum_NoStress
           Date            Das    day_of_year          Stage        Biomass        GreenWt      BiomassWt    RootGreenWt    LeafGreenWt    StemGreenWt  RachisGreenWt   GrainGreenWt      biomass_n         GreenN     RootGreenN     LeafGreenN     StemGreenN   RachisGreenN    GrainGreenN GrainGreenNConc        GrainNo      GrainSize             HI         LeafNo            LAI           SLAI            ESW            NO3            SLN        WaterSD           sw()           TPLA           SPLA   dlt_dm_green      sw_supply       radn_int   DeltaGreenWt       DeltaLAI DeltaGreenN(1) DeltaGreenN(2) DeltaGreenN(3) DeltaGreenN(4) DeltaGreenN(5) DeltaLeafGreenN      DeltaSLAI        DeltaTT     SenescedWt      SenescedN  RootSenescedN RootSenescedWt LeafSenescedWt  LeafSenescedN         RLV(1)         RLV(2)         RLV(3)         RLV(4)         RLV(5)         RLV(6)         RLV(7)         RLV(8)         RLV(9)        RLV(10)      RootDepth RootProportion(1) RootProportion(2) RootProportion(3) RootProportion(4) RootProportion(5) RootProportion(6) RootProportion(7) RootProportion(8) RootProportion(9) RootProportion(10) sum(sw_uptake) n_total_uptake  n_supply_soil   n_cum_uptake      sw_demand  sw_deficit(1)  sw_deficit(2)  sw_deficit(3)  sw_deficit(4)  sw_deficit(5)  sw_deficit(6)  sw_deficit(7)  sw_deficit(8)  sw_deficit(9) sw_deficit(10)     root_depth         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)         sw(10)   sw_uptake(1)   sw_uptake(2)   sw_uptake(3)   sw_uptake(4)   sw_uptake(5)   sw_uptake(6)   sw_uptake(7)   sw_uptake(8)   sw_uptake(9)  sw_uptake(10)     n_sd_ratio     no3_demand            esw    swdef_pheno    swdef_photo    swdef_expan    nfact_pheno    nfact_expan      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)      sw_dep(8)      sw_dep(9)     sw_dep(10) n_diffusion_uptake n_massflow_uptake    cover_green      cover_tot
   (dd/mm/yyyy)         (days)             ()             ()        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             (%)   (grains/m^2)  (g/1000grain)             ()       (leaves)        (m2/m2)        (m2/m2)           (mm)        (kg/ha)      (g(N)/m2)             ()        (mm/mm)           (m2)           (m2)        (g/m^2)           (mm)             ()        (g/m^2)        (m2/m2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)        (m2/m2)          (oCd)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)       (mm/mm3)           (mm)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)             (0-1)              (0-1)           (mm)        (g/m^2)        (g/m^2)        (g/m^2)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)        (mm/mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (g/m^2)           (mm)             ()             ()             ()             ()             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)            (g/m^2)           (g/m^2)             ()             ()
     15/05/1997            127            135     8.94326400 14526.03597200  1568.19214200  1452.60360000   242.40469200   105.64563700   388.28947300   143.87552100   687.97682000    15.40075200    14.08481400     0.48480900     0.94231900     1.08146800     0.42682100    11.14939600      1.62060600 25685.13704400    26.78501700     0.47361600    17.10185200     1.79005300     2.20224600   181.49795500    42.05572500     0.52642000     1.00000000     3.95575500  3992.29895500  2202.24555200     1.81256700    12.00937900     4.12168100     1.81256700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.02004600     5.24449500   167.69737200     1.87760500     0.07685800    40.88122700   126.81614700     1.80074700     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.23732500     0.00000000     0.00000000    15.92941900     0.23732500     2.45631400     0.04043600    -0.12992100    -0.70874000    -1.10679600    -1.25197600    -1.32545500    -1.44274100    -1.35989400    -1.10650600  1800.00000000     2.07471300     1.66988000     2.92443400     1.89188800     0.95059700     0.43329500     0.27734600     6.22595500    10.80986600    14.79774900     0.39520200     0.41932800     0.46036900     0.46327600     0.43533500     0.40613900     0.37657800     0.33720700     0.32679300     0.33552800     0.02343800     0.02678000     0.05606600     0.05354600     0.03972900     0.02425000     0.00987100     0.00142600     0.00134400     0.00087500     0.00000000     3.18493200   181.49795500     1.00000000     1.00000000     1.00000000     0.51146400     1.00000000    39.52024800    41.93278500    92.07385300    92.65519700    87.06707000    81.22773000    75.31558200    67.44131500    65.35855100    67.10562900         0.00000000        0.00000000     0.51130700     0.79748100
     16/05/1997            128            136     8.96060600 14536.84686500  1568.78842200  1453.68469000   241.91988300   105.64563700   379.79949700   143.87552100   697.54788400    15.40075200    14.08384500     0.48384000     0.94231900     1.06254900     0.42682100    11.16831500      1.60108200 25685.13704400    27.15764700     0.47984800    17.10185200     1.79005300     2.20224600   181.68530300    42.04915600     0.52642000     1.00000000     3.96125400  3992.29895500  2202.24555200     1.08108900    12.01194900     2.55653600     1.08108900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     5.85000000   168.18219000     1.87857400     0.07782700    41.36603700   126.81614700     1.80074700     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.04726400     0.00000000     0.00000000    15.92941900     0.04726400     1.62421800     0.00000000     0.12898300    -0.47414400    -0.88919100    -1.12616700    -1.25875900    -1.38655100    -1.36695100    -1.18402900  1800.00000000     2.15888500     1.68962200     2.93058200     1.89056500     0.95259000     0.43609900     0.27942300     6.17456600    10.76468600    14.77213900     0.40370900     0.41994700     0.45930000     0.46231800     0.43440700     0.40560700     0.37628400     0.33693100     0.32683300     0.33591900     0.00489600     0.00534300     0.01109200     0.01059700     0.00785900     0.00479900     0.00195000     0.00027300     0.00026900     0.00018600     0.00000000     3.13716800   181.68530300     1.00000000     1.00000000     1.00000000     0.51146400     1.00000000    40.37088800    41.99465600    91.85992400    92.46354700    86.88133200    81.12136800    75.25680500    67.38627600    65.36668400    67.18384600         0.00000000        0.00000000     0.51130700     0.79748100
     17/05/1997            129            137     8.97911500 14556.30647300  1570.13892100  1455.63065000   241.43604300   105.53401500   371.21168000   143.87552100   708.08166300    15.40075200    14.08188200     0.48287200     0.94046900     1.02935100     0.42682100    11.20236900      1.58207300 25685.13704400    27.56775900     0.48644300    17.10185200     1.78816200     2.20413700   189.43469200    42.00528000     0.52594200     1.00000000     4.02657600  3992.29895500  2204.13687200     1.94596100    12.56493300     4.60176500     1.94596100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00189100     6.60000000   168.77764900     1.88053700     0.07879500    41.84987700   126.92776900     1.80174200     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.18264000     0.00000000     0.00000000    15.92941900     0.18264000    -1.62368400    -2.09999800    -2.07425700    -0.94676200    -0.90096300    -1.05524400    -1.19633500    -1.32929200    -1.35546900    -1.23532900  1800.00000000     1.99972000     1.79933800     3.03176900     1.91070100     0.95872600     0.43917600     0.28143900     6.12596700    10.71817900    14.74026300     0.43602300     0.44078100     0.47015500     0.46453600     0.43436000     0.40518800     0.37594600     0.33664200     0.32677200     0.33617300     0.02139200     0.02187600     0.04321700     0.03962800     0.02904300     0.01766500     0.00714800     0.00096600     0.00098500     0.00071800     0.00000000     3.08721400   189.43469200     1.00000000     1.00000000     1.00000000     0.51061000     1.00000000    43.60229100    44.07812100    94.03103600    92.90713500    86.87191800    81.03758200    75.18918600    67.32832300    65.35448500    67.23461200         0.00000000        0.00000000     0.51093700     0.79748100
     18/05/1997            130            138     8.99202400 14577.83080700  1569.74346100  1457.78308000   240.95317100   103.46899400   365.69689000   143.87552100   715.74888600    15.40075200    14.06281800     0.48190600     0.90686200     1.00719100     0.42682100    11.24003700      1.57038800 25685.13704400    27.86626700     0.49098400    17.10185200     1.75317200     2.23912600   188.21472200    41.96389800     0.51726900     1.00000000     4.01396800  3992.29895500  2239.12646700     2.15243300    12.48094600     5.10937400     2.15243300     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.03499000     3.32537500   171.32554600     1.89960200     0.07976100    42.33274900   128.99279000     1.81984100     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.18819000     0.00000000     0.00000000    15.92941900     0.18819000    -0.63114900    -1.79116400    -1.95907600    -1.22271700    -0.97715800    -1.01945500    -1.13826800    -1.27130900    -1.32952900    -1.26308400  1800.00000000     2.04978200     1.80089800     3.03976100     1.92537200     0.96683200     0.44268200     0.28343200     6.08003700    10.67140800    14.70369200     0.42610000     0.43768800     0.46957200     0.46590700     0.43473500     0.40500600     0.37565500     0.33635200     0.32664300     0.33631200     0.02114200     0.02236700     0.04470900     0.04139900     0.03019600     0.01829200     0.00736300     0.00095800     0.00100200     0.00076200     0.00000000     3.05403400   188.21472200     1.00000000     1.00000000     1.00000000     0.49512400     1.00000000    42.61000800    43.76879900    93.91436800    93.18132000    86.94696000    81.00116000    75.13090500    67.27034800    65.32852900    67.26232100         0.00000000        0.00000000     0.50404400     0.79748100
     19/05/1997            131            139     9.00000000 14597.58687000  1569.37954800  1459.75869000   240.47126400   101.61138100   360.69098000   143.87552100   722.73040300    15.40075200    14.04581700     0.48094300     0.87717300     0.98765400     0.42682100    11.27322700      1.55981100 25685.13704400    28.13807900     0.49510300    17.10185200     1.72169700     2.27060200   187.44152800    41.91846500     0.50948100     1.00000000     4.00642200  3992.29895500  2270.60175400     1.97560600    12.42482900     5.04044500     1.97560600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.03147500     2.67589100   173.66505400     1.91660200     0.08072400    42.81465500   130.85040300     1.83587700     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.14695300     0.00000000     0.00000000    15.92941900     0.14695300    -0.22602800    -1.45026000    -1.77513900    -1.35946700    -1.07070900    -1.02202600    -1.09824400    -1.21871900    -1.29558600    -1.27230100  1800.00000000     2.10518900     1.80056400     3.04451200     1.93527600     0.97547600     0.44653100     0.28541200     6.03641900    10.62516600    14.66391900     0.42209800     0.43433000     0.46870100     0.46663400     0.43523500     0.40503800     0.37546300     0.33609000     0.32647400     0.33635800     0.01624900     0.01726200     0.03491800     0.03258600     0.02375200     0.01435000     0.00574700     0.00072100     0.00076600     0.00060200     0.00000000     3.01831800   187.44152800     1.00000000     1.00000000     1.00000000     0.48121700     1.00000000    42.20977800    43.43299900    93.74021900    93.32688100    87.04695900    81.00767500    75.09249900    67.21800200    65.29482300    67.27169800         0.00000000        0.00000000     0.49776100     0.79748100
     20/05/1997            132            140     9.23184600 14624.85464900  1570.12121400  1462.48546000   239.99032200   100.10721100   356.43624100   143.87552100   729.71191900    15.40075200    14.03202900     0.47998100     0.85367900     0.97154800     0.42682100    11.29999900      1.54855600 25685.13704400    28.40989000     0.49895300    17.10185200     1.69621100     2.29608800   185.91110200    41.87448100     0.50328600     1.00000000     3.99305200  3992.29895500  2296.08830900     2.72677800    12.33457000     7.46641300     2.72677800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.02548700     3.22718000   175.65017700     1.93039000     0.08168600    43.29559800   132.35457200     1.84870400     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.37634600     0.00000000     0.00000000    15.92941900     0.37634600     0.34136600    -0.92470200    -1.53230300    -1.38850400    -1.14942200    -1.05020100    -1.07981100    -1.17654400    -1.25933800    -1.26799000  1800.00000000     2.17607600     1.79209900     3.04619700     1.94127100     0.98382600     0.45061000     0.28743800     5.99475100    10.58003600    14.62217800     0.41617900     0.42881300     0.46721400     0.46652200     0.43544000     0.40506600     0.37532500     0.33587400     0.32628700     0.33633200     0.04070600     0.04341000     0.08955900     0.08412600     0.06141900     0.03707200     0.01479200     0.00179500     0.00192100     0.00154800     0.00000000     2.85001400   185.91110200     1.00000000     1.00000000     1.00000000     0.47015400     1.00000000    41.61792800    42.88129000    93.44274100    93.30437500    87.08800500    81.01313000    75.06501800    67.17475100    65.25741600    67.26644100         0.00000000        0.00000000     0.49261500     0.79748100
     21/05/1997            133            141     9.43946700 14643.47696000  1569.72715000  1464.34770000   239.51034100    98.33089700   356.43624100   143.87552100   731.57415000    15.40075200    14.01613800     0.47902100     0.82652100     0.95212000     0.42682100    11.33165500      1.54894100 25685.13704400    28.48239200     0.49959000    17.10185200     1.66611300     2.32618600   184.64820900    41.83496900     0.49607700     1.00000000     3.98252200  3992.29895500  2326.18607800     1.86223100    12.23516000     5.41876000     1.86223100     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.03009800     3.30834400   177.90646400     1.94628100     0.08264600    43.77557800   134.13088700     1.86363500     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.18865300     0.00000000     0.00000000    15.92941900     0.18865300     0.80294000    -0.50064100    -1.19499200    -1.27156100    -1.14307400    -1.05210900    -1.06115000    -1.14067100    -1.22238900    -1.25322700  1800.00000000     2.24904700     1.78959200     3.04619300     1.94432000     0.99111200     0.45462600     0.28947800     5.95479400    10.53631900    14.57948700     0.41177000     0.42479200     0.46575100     0.46614600     0.43556000     0.40516700     0.37526800     0.33569900     0.32610700     0.33626200     0.02007200     0.02147900     0.04489400     0.04238700     0.03103200     0.01873600     0.00745800     0.00087900     0.00094200     0.00077300     0.00000000     2.70329100   184.64820900     1.00000000     1.00000000     1.00000000     0.45728100     1.00000000    41.17698700    42.47916000    93.15010100    93.22917200    87.11204500    81.03337100    75.05369600    67.13979300    65.22144300    67.25245700         0.00000000        0.00000000     0.48646900     0.79748100
     22/05/1997            134            142     9.63920500 14657.41364000  1569.63616500  1465.74136000   239.03132000    97.32526400   356.43624100   143.87552100   732.96781800    15.40075200    14.00679500     0.47806300     0.81152100     0.93434600     0.42682100    11.35604400      1.54932400 25685.13704400    28.53665200     0.50006600    17.10185200     1.64907300     2.34322500   183.73370400    41.79489900     0.49210700     1.00000000     3.97588100  3992.29895500  2343.22546200     1.39366800    12.17035400     4.37822200     1.39366800     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.01703900     3.23496900   179.39111300     1.95562500     0.08360400    44.25459900   135.13652000     1.87202000     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.14853700     0.00000000     0.00000000    15.92941900     0.14853700     0.95977000    -0.23481800    -0.90569300    -1.13212600    -1.11807300    -1.05878400    -1.05522200    -1.11441800    -1.18933900    -1.23352100  1800.00000000     2.31723300     1.79284100     3.04588700     1.94510700     0.99715700     0.45841600     0.29146700     5.91603600    10.49405300    14.53670300     0.41024500     0.42218000     0.46435200     0.46549300     0.43546800     0.40522000     0.37524700     0.33556900     0.32594300     0.33616500     0.01575400     0.01677500     0.03528900     0.03343200     0.02454500     0.01483500     0.00589900     0.00068000     0.00072600     0.00060200     0.00000000     2.58839900   183.73370400     1.00000000     1.00000000     1.00000000     0.45019200     1.00000000    41.02447500    42.21804400    92.87040700    93.09869400    87.09352900    81.04395300    75.04932400    67.11373900    65.18861400    67.23291800         0.00000000        0.00000000     0.48295700     0.79748100
     23/05/1997            135            143     9.85602400 14664.76033100  1569.89277100  1466.47603000   238.55325800    97.32526400   356.43624100   143.87552100   733.70248700    15.40075200    14.00583800     0.47710600     0.81152100     0.92148900     0.42682100    11.36890100      1.54952500 25685.13704400    28.56525500     0.50031700    17.10185200     1.64907300     2.34322500   182.92724600    41.75694300     0.49210700     1.00000000     3.97025700  3992.29895500  2343.22546200     0.73466900    12.10904700     2.41478500     0.73466900     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     2.97157400   179.86918600     1.95658100     0.08456000    44.73266200   135.13652000     1.87202000     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.04393200     0.00000000     0.00000000    15.92941900     0.04393200     1.12306600    -0.05672500    -0.65507500    -0.96560700    -1.05515300    -1.04731000    -1.04872100    -1.09423100    -1.16030100    -1.21113600  1800.00000000     2.38296200     1.79978000     3.04654800     1.94457400     1.00199600     0.46188600     0.29339700     5.87828100    10.45318100    14.49433500     0.40872300     0.42051800     0.46322300     0.46477900     0.43523900     0.40521400     0.37523500     0.33547000     0.32580000     0.33605500     0.00464200     0.00494100     0.01042600     0.00989600     0.00728300     0.00440700     0.00175200     0.00019800     0.00021000     0.00017600     0.00000000     2.46812500   182.92724600     1.00000000     1.00000000     1.00000000     0.45019200     1.00000000    40.87229200    42.05178500    92.64464600    92.95571100    87.04786700    81.04290000    75.04696700    67.09403200    65.16008800    67.21096000         0.00000000        0.00000000     0.48295700     0.79748100
     24/05/1997            136            144    10.00000000 14677.98437500  1570.73806900  1467.79844000   238.07615100    97.32526400   357.75864600   143.87552100   733.70248700    15.40075200    14.00488500     0.47615200     0.81152100     0.92148900     0.42682100    11.36890100      1.54952500 25685.13704400    28.56525500     0.49986600    17.10185200     1.64907300     2.34322500   182.09135400    41.72485400     0.49210700     1.00000000     3.96469000  3992.29895500  2343.22546200     1.32240500    12.05589700     4.34661400     1.32240400     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     3.50000000   180.34628300     1.95753500     0.08551500    45.20976800   135.13652000     1.87202000     0.00555600     0.00555600     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100     0.01111100  1800.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000        1.00000000         1.00000000     0.08277800     0.00000000     0.00000000    15.92941900     0.08277800     1.27477300     0.06051600    -0.46212800    -0.80763200    -0.97580000    -1.02276600    -1.03971100    -1.07773600    -1.13538400    -1.18828600  1800.00000000     2.44948000     1.80925500     3.04872000     1.94348500     1.00589100     0.46505000     0.29529200     5.84147500    10.41356100    14.45264400     0.40716500     0.41930200     0.46221200     0.46394500     0.43481000     0.40507200     0.37518200     0.33538700     0.32567500     0.33594000     0.00871200     0.00929500     0.01964000     0.01865200     0.01375000     0.00833100     0.00331200     0.00037000     0.00039000     0.00032600     0.00000000     2.40206400   182.09135400     1.00000000     1.00000000     1.00000000     0.45019200     1.00000000    40.71651500    41.93018700    92.44249000    92.78897900    86.96205100    81.01443500    75.03640000    67.07737000    65.13499500    67.18795800         0.00000000        0.00000000     0.48295700     0.79748100
     25/05/1997            137            145    12.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   180.53848300    41.70046200     0.00000000     1.00000000     3.95393800     0.00000000     0.00000000     0.00000000    11.96748700     7.24435600     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     3.63944000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.32447300     0.00000000     0.00000000    15.92941900     0.32447300     1.88097400     0.00000000    -0.10841400    -0.64521000    -0.86699700    -0.97020700    -1.01654100    -1.05912000    -1.11223600    -1.16523700     0.00000000     2.51909800     1.82495300     3.04744400     1.94251100     1.00901200     0.46787500     0.29713200     5.80569400    10.37499300    14.41175300     0.40085800     0.41963200     0.46015800     0.46285900     0.43406400     0.40468700     0.37501800     0.33528800     0.32555400     0.33582000     0.03324900     0.03681900     0.07688100     0.07334500     0.05411800     0.03281200     0.01304100     0.00143600     0.00150800     0.00126400     0.00000000     2.41308400   180.53848300     1.00000000     1.00000000     1.00000000     0.00000000     1.00000000    40.08577700    41.96318100    92.03153200    92.57186900    86.81288100    80.93739300    75.00350200    67.05768600    65.11072500    67.16397100         0.00000000        0.00000000     0.00000000     0.00000000
     26/05/1997              0            146     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   177.01812700    41.46569800     0.00000000     1.00000000     3.92242400     0.00000000     0.00000000     0.00000000    11.96748700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.32447300     0.00000000     0.00000000     0.00000000     0.00000000     1.88097400     0.00000000    -0.10841400    -0.64521000    -0.86699700    -0.97020700    -1.01654100    -1.05912000    -1.11223600    -1.16523700     0.00000000     2.58777200     1.82872800     3.01885100     1.90642400     1.00136000     0.46897400     0.29814600     5.71735200    10.29214500    14.34594900     0.37336000     0.41930500     0.45886500     0.46203500     0.43345500     0.40431700     0.37480800     0.33514400     0.32543100     0.33570300     0.03324900     0.03681900     0.07688100     0.07334500     0.05411800     0.03281200     0.01304100     0.00143600     0.00150800     0.00126400     0.00000000     0.00000000   177.01812700     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    37.33603700    41.93050800    91.77295700    92.40692900    86.69109300    80.86350300    74.96150200    67.02883100    65.08615900    67.14062500         0.00000000        0.00000000     0.00000000     0.00000000
     27/05/1997              0            147     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   173.72956800    41.05500400     0.00000000     1.00000000     3.89314500     0.00000000     0.00000000     0.00000000    11.96748700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.32447300     0.00000000     0.00000000     0.00000000     0.00000000     1.88097400     0.00000000    -0.10841400    -0.64521000    -0.86699700    -0.97020700    -1.01654100    -1.05912000    -1.11223600    -1.16523700     0.00000000     2.65300700     1.82281200     2.92307700     1.84888900     0.97687000     0.46570400     0.29844400     5.60245400    10.19406700    14.26968100     0.34876900     0.41822500     0.45764800     0.46142400     0.43284600     0.40387600     0.37452800     0.33495900     0.32528900     0.33557900     0.03324900     0.03681900     0.07688100     0.07334500     0.05411800     0.03281200     0.01304100     0.00143600     0.00150800     0.00126400     0.00000000     0.00000000   173.72956800     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    34.87690700    41.82251700    91.52968600    92.28485100    86.56922100    80.77521500    74.90561700    66.99186700    65.05786900    67.11579900         0.00000000        0.00000000     0.00000000     0.00000000
     28/05/1997              0            148     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000   170.36697400    40.59653100     0.00000000     1.00000000     3.86304700     0.00000000     0.00000000     0.00000000    11.96748700     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000      0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000         0.00000000     0.32447300     0.00000000     0.00000000     0.00000000     0.00000000     1.88097400     0.00000000    -0.10841400    -0.64521000    -0.86699700    -0.97020700    -1.01654100    -1.05912000    -1.11223600    -1.16523700     0.00000000     2.71529500     1.78022100     2.82538900     1.78984400     0.95137600     0.45792500     0.29745300     5.48914600    10.09636700    14.19351600     0.32360900     0.41681500     0.45646500     0.46098500     0.43229100     0.40340100     0.37419000     0.33472900     0.32512100     0.33544200     0.03324900     0.03681900     0.07688100     0.07334500     0.05411800     0.03281200     0.01304100     0.00143600     0.00150800     0.00126400     0.00000000     0.00000000   170.36697400     1.00000000     1.00000000     1.00000000     1.00000000     1.00000000    32.36093500    41.68153400    91.29293800    92.19693800    86.45827500    80.68013000    74.83797500    66.94570200    65.02421600    67.08832600         0.00000000        0.00000000     0.00000000     0.00000000
